Instrument,Revenue,Price Close,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Return On Equity - Actual,Company Market Cap,Common Shares - Outstanding - Total,Total Assets,Interest Expense,Total Liabilities,Dividend Payout Ratio - %,Interest Bearing Liabilities - Total,Shareholders Equity - Common,Total Capital,Total Debt,Long Term Growth - Mean,"Return on Average Common Equity - %, TTM",TRBC Economic Sector Name,TRBC Business Sector Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name,TRBC Economic Sector Code,TRBC Business Sector Code,TRBC Industry Group Code,TRBC Industry Code,TRBC Activity Code,Depreciation Depletion & Amortization - Total,"WACC Tax Rate, (%)",Earnings before Interest & Taxes (EBIT),Country of Headquarters,Operating Profit before Non-Recurring Income/Expense,Capital Expenditures - Total,year
4673.T,69372906.5838736,18.1058239941209,,,,,19155599.6693,,,,,,,,,21486823.1211761,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related - Surveying & Mapping Services,50,5010,501030,50103020,5010302013,,46.54674,,Japan,,,FY-3
ASPH.CM,2129241.53439153,0.00036306122449,,,,,1090102.77440706,,,,,,,,,622767.037037037,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,27.91364,,Sri Lanka,,,FY-3
NEVE.PK,414000.0,,,,,,,,,,,,,,,373000.0,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010,,,,United States of America,,,FY-3
KELE.PSX,1727316883.97129,0.028284789644013,,,,,781089960.226666,,,,,,,,,930518863.636364,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,37.03862,,Pakistan,,,FY-3
KHPW.PSX,99314.3540669857,0.012815533980583,,,,,161475.72815534,,,,,,,,,0.0,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,37.03862,,Pakistan,,,FY-3
7490.T,576544229.517344,8.1297078816829,,,,,61785779.90079,,,,,,,,,84497898.2609504,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,,39.56608,,Japan,,,FY-3
0979.HK,14690665.1183795,0.035301668806162,,,,-45.184,40113574.8908857,,,,,,,,,113928.133668796,,,Energy,Renewable Energy,Renewable Energy,Renewable Fuels,Biodiesel,50,5020,502010,50201020,5020102011,,17.281305,,Hong Kong,,,FY-3
SOMS.OM,1364070175.4386,3.11890838206628,,,,,296296296.296296,,,,,,,,,107565951.916829,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Gasoline Stations,50,5010,501020,50102030,5010203012,,15.30355,,Oman,,,FY-3
NVGP.WA,105457.421566043,0.160589706463078,,,,,613532.973542188,,,,,,,,,247034.010018455,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Services,50,5020,502010,50201010,5020101019,,19.707225,,Poland,,,FY-3
MDIP.WA,47327445.2939626,0.737133078846913,,,,,33988104.9888113,,,,,,,,,8616662.27260743,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010,,19.707225,,Poland,,,FY-3
NWMDp.TA,359026000.0,2.53765496466226,0.379932260795936,0.389932552775264,,,2978736678.20965,,,,,,,,,2981235000.0,18.3,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Natural Gas Exploration & Production - Offshore,50,5010,501020,50102020,5010202014,,22.27723,,Israel,,,FY-3
FORTUM.HE,6106091518.50772,24.63329974247,1.64337084820203,1.69656876200933,1.87658523195169,12.59,21881623815.9221,,,,,,,,,7497253547.96763,27.2745,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,20.90979,,Finland,,,FY-3
ETERNAO.LG,749264003.267974,0.011764705882353,,,,,15342878.2,,,,,,,,,29550160.130719,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,,21.40208,,Nigeria,,,FY-3
NATR.PSX,751271806.220096,0.913139158576052,,,,,73020597.3126213,,,,,,,,,101465478.4689,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,,37.03862,,Pakistan,,,FY-3
600160.SS,2307952558.24643,1.04570657013991,0.060457991557369,0.09193432254239,,7.05,2870638230.03246,,,,,,,,,69723281.3352869,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,13.775573823848,,China,,,FY-3
600378.SS,707387651.182166,2.77370794909363,0.101043159851829,0.116307356051037,,9.709,2486974938.47424,,,,,,,,,72915241.7478238,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,10.07275,,China,,,FY-3
STRA.PSX,5730001.37559809,0.138098318240621,,,,,2638279.61165048,,,,,,,,,6237547.84688995,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,37.03862,,Pakistan,,,FY-3
COLBUN.SN,1487387000.0,0.072161050255292,0.01469,0.0144,0.011,5.64,2798026973.72619,,,,,,,,,1678663000.0,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,29.92857,,Chile,,,FY-3
COPEC.SN,23716405000.0,7.49651859201282,0.36195,0.55085,0.65672,6.44,11666330010.1053,,,,,,,,,9113855000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,,25.23932,,Chile,,,FY-3
CGE.SN,2257245564.87026,0.639201395714552,,,,,1422085174.39907,,,,,,,,,1656680234.19827,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,20.97456,,Chile,,,FY-3
ENELGXCH.SN,1988182984.69727,0.360455070641421,0.050981393702678,0.056628910545675,0.06272219400711,9.98,4077103456.12009,,,,,,,,,1142343676.64671,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,15.225301832172,,Chile,,,FY-3
ENELAM.SN,14387457000.0,0.198685319351665,0.01765,0.01689,0.01995,18.679,16895029708.2916,,,,,,,,,6368253000.0,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,20.97456,,Chile,,,FY-3
MINERA.SN,1488301000.0,7.47601594831933,,,,,2077571534.94309,,,,,,,,,1678663000.0,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,25.76825,,Chile,,,FY-3
PSI.TO,227662097.643616,10.0954874480209,0.464401051445738,0.48167828987265,,14.769,852894764.300015,,,,,,,,,11402279.3777915,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,,26.441996357374,,Canada,,,FY-3
OROBLANCO.SN,0.0,0.001887923917668,,,,,460808017.399284,,,,,,,,,656403000.0,,,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,,20.97456,,Chile,,,FY-3
PEHUENCHE.SN,196237033.932136,1.35842764671577,,,,,1409214922.52154,,,,,,,,,0.0,,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012,,27.01178,,Chile,,,FY-3
005420.KS,352511580.710009,4.51033367022481,,,,,138117884.646965,,,,,,,,,167158797.897874,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,23.67907,,Korea; Republic (S. Korea),,,FY-3
010950.KS,21137515921.9112,82.3703293948849,5.44503303848632,6.36598043465526,6.90817372677633,1.01,9462590133.19273,,,,,,,,,5799206287.3136,96.389,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,,26.816816414455,,Korea; Republic (S. Korea),,,FY-3
006380.KS,381462484.442018,2.68805587007442,,,,4.791,107522234.802976,,,,,,,,,91066995.0696232,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,23.67907,,Korea; Republic (S. Korea),,,FY-3
PKOL.PSX,233891907.894737,2.89139158576052,0.251736403694091,,,34.9,820736259.280776,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,29.76993,,Pakistan,,,FY-3
PKRF.PSX,541413038.277512,0.098758377734628,,,,,39808932.0388349,,,,,,,,,101497805.023923,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,,41.398057251323,,Pakistan,,,FY-3
APA.OQ,6491000000.0,25.59,-0.12773,0.04975,0.97592,0.15,9622768584.33,,,,,,,,,8566000000.0,-43.77133,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,30.56584,,United States of America,,,FY-3
PSO.PSX,6705510867.22488,1.24038834951456,0.162962876193909,0.18009250916081,,,582329214.208932,,,,,,,,,524981297.84689,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,,37.17064906181,,Pakistan,,,FY-3
KPLC.NR,1293071329.42326,0.027753086419753,0.008169154228856,0.009611940298507,,,54159233.5451851,,,,,,,,,1188491896.38319,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,34.13424,,Kenya,,,FY-3
NIMI.PSX,26908520.992823,0.089838187702265,,,,,12696028.2739158,,,,,,,,,6509562.44019139,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,34.499038378304,,Pakistan,,,FY-3
004000.KS,1136214835.64255,39.024348081627,6.14231350497579,6.96638587617922,8.03282974274599,11.729,1006828180.50597,,,,,,,,,77062374.1627458,,,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,,21.9059,,Korea; Republic (S. Korea),,,FY-3
010060.KS,2257351983.84847,42.9964345996543,0.875233184800829,4.4095186451814,2.84767474797611,-26.19,1290414293.02401,,,,,,,,,1382774356.84144,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,14.610766621504,,Korea; Republic (S. Korea),,,FY-3
001390.KS,1792261501.33008,2.07438395118283,0.414650397336293,0.479822428412875,0.541975591564928,1.882,134972198.069094,,,,,,,,,1559085906.17554,,,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,,23.67907,,Korea; Republic (S. Korea),,,FY-3
001340.KS,145909231.086503,2.1262435499624,0.420984746020798,0.357389178004891,0.328726386786453,,95507473.158336,,,,,,,,,91746169.4004697,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,3.94982,,Korea; Republic (S. Korea),,,FY-3
9918.TW,,1.12669502791811,,,,9.712,204628026.904945,,,,,,,,,191547.694673844,,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,,16.93828998411,,Taiwan,,,FY-3
SHEL.PSX,1292677029.12621,1.13539489398058,,,,,175521001.933398,,,,,,,,,79480388.3495146,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,,37.03862,,Pakistan,,,FY-3
SICH.PSX,70530335.1076555,1.93177993527508,,,,,41396898.4674433,,,,,,,,,42365577.930622,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,27.02469,,Pakistan,,,FY-3
SUIN.PSX,4213082344.61538,0.493009708737864,,,,,312674973.288349,,,,,,,,,488706258.461538,,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,,30.65231,,Pakistan,,,FY-3
SUIS.PSX,1307016786.03771,0.139288025889968,,,,,122701093.654886,,,,,,,,,551890540.87429,,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,,37.03862,,Pakistan,,,FY-3
CHMX.CM,2094444.44444444,0.322669608383894,,,,,5068272.21180364,,,,,,,,,340936.507936508,,,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,,26.735661033152,,Sri Lanka,,,FY-3
BRPT.JK,2402466000.0,0.108022167385057,0.001,0.001,,2.279,9656188705.45617,,,,,,,,,2535660000.0,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,27.480068295844,,Indonesia,,,FY-3
000537.SZ,3301842221.83918,1.11609066620702,,,,,2078741991.20916,,,,,,,,,3303268337.21164,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Wind Electric Utilities,59,5910,591010,59101010,5910101023,,12.91442,,China,,,FY-3
002380.KS,2356498292.2613,176.526235117189,12.7507653326819,15.43931527077,20.3949392252163,-4.371,2130518324.15706,,,,,,,,,2174451269.75833,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,23.67907,,Korea; Republic (S. Korea),,,FY-3
014530.KS,689353575.459028,2.97760529659369,,,,,103827369.681149,,,,,,,,,61157173.2823832,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,,22.52687,,Korea; Republic (S. Korea),,,FY-3
002960.KS,183563496.893603,279.177506763356,,,,,362930758.792362,,,,,,,,,500633.557756462,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,,26.00393,,Korea; Republic (S. Korea),,,FY-3
PHARP.L,189700000.0,0.692124105011933,-0.07023,-0.04164,0.01,-5.16,275130187.016706,,,,,,,,,105300000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,21.21936,,United Kingdom,,,FY-3
ANDS.NS,196126956.313966,0.809406325017519,,,,,111182710.255081,,,,,,,,,34608737.2068018,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,24.37525,,India,,,FY-3
DCMS.NS,1031039517.87397,5.53468815697267,,,,19.31,851611380.733006,,,,,,,,,302689392.43094,,,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,,24.39466,,India,,,FY-3
600800.SS,549365957.080065,0.795771208595478,,,,,486431899.850613,,,,,,,,,203554291.99345,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,18.98978801918,,China,,,FY-3
DWOG.PK,0.0,0.015,,,,,3458619.045,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,,22.020485,,Canada,,,FY-3
HAYC.CM,120755253.968254,0.104798676227248,,,,17.74,31138175.6756756,,,,,,,,,17079333.3333333,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,20.0784,,Sri Lanka,,,FY-3
NWF.L,848650183.30844,2.38663484486874,0.216795089460624,0.228549040094032,0.233773018153324,20.37,116348448.687351,,,,,,,,,54190171.7050771,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,,25.83333,,United Kingdom,,,FY-3
JEC.V,10654410.0,0.049755052051439,,,,,3457539.90451255,,,,,,,,,21988110.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,23.74702,,Canada,,,FY-3
600868.SS,41406209.6009653,0.495561492717401,,,,8.7514,940649392.764802,,,,,,,,,0.0,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,,13.19861,,China,,,FY-3
4958.T,475979137.031769,19.5756016902444,0.990463601170806,1.05844585025021,,5.6,836037811.629616,,,,,,,,,976766.239924135,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,28.42738,,Japan,,,FY-3
CEQ.V,79046.6656399199,0.077006006468505,,,,,613782.950870168,,,,,,,,,53904.2045279532,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related - Surveying & Mapping Services,50,5010,501030,50103020,5010302013,,23.74702,,Canada,,,FY-3
ETR.N,9583932000.0,119.8,5.60871,6.001,6.34898,11.029,23858023844.0,,,,,,,,,19885191000.0,-1.5,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,22.020485,,United States of America,,,FY-3
000531.SZ,449901676.290614,0.822344466948203,,,,,676049150.133586,,,,,,,,,813167318.796863,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,12.91442,,China,,,FY-3
CESC.NS,1576907862.42417,1.03265592151367,0.13012593961475,0.146623963382153,,14.0,1368858153.92291,,,,,,,,,1894180505.22347,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,25.937511691328,,India,,,FY-3
005070.KS,211342924.285355,7.56366535000908,,,,,224990179.952807,,,,,,,,,62543555.278276,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,23.67907,,Korea; Republic (S. Korea),,,FY-3
600681.SS,701192060.961246,0.976758884196616,0.110834126778037,0.125660001731152,0.147372976716004,32.13,1409209415.38107,,,,,,,,,252695348.904019,,,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,,24.53842,,China,,,FY-3
GIVOp.TA,4196000.0,0.575909470278647,,,,,58165798.096976,,,,,,,,,10003000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,22.27723,,Israel,,,FY-3
ENGN.BT,275807231.86964,0.863235983069278,,,,32.683,156190978.447727,,,,,,,,,6213240.66783284,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,,26.50089,,Botswana,,,FY-3
7446.T,294363907.06496,27.0541997989215,,,,,26103251.8831526,,,,,,,,,7766505.45282124,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,30.08621,,Japan,,,FY-3
600674.SS,117183024.505157,1.41486397196127,0.106487120107499,0.110213854818881,,11.52,6228429964.66431,,,,,,,,,1141281122.69815,-1.649,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,,1.16181,,China,,,FY-3
CEEB3.SA,3626942274.19756,6.44286273593591,,,,,1774386644.85581,,,,,,,,,1924030604.62802,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,16.39232,,Brazil,,,FY-3
FLST.PK,689340.0,0.0013,,,,20.07,5746.6552,,,,,,,,,4087580.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,,,,United States of America,,,FY-3
ADVP.BO,1845113.96068124,0.548668826595295,,,,,491310.441485634,,,,,,,,,882675.056084319,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,25.55806537373,,India,,,FY-3
PHX.TO,269301601.724935,2.17926998305868,-0.007223017247872,0.044136476613693,,-1.39,119792989.065147,,,,,,,,,52219105.1902048,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Drilling,Oil & Gas Drilling (NEC),50,5010,501030,50103010,5010301010,,23.74702,,Canada,,,FY-3
BLU.AX,53835.4292340185,0.032172331794657,,,,,42856018.2054342,,,,,,,,,24156.9233742391,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,28.90954,,Australia,,,FY-3
MDINp.TA,3957000.0,3.00202372262774,,,,,34938840.8759124,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,22.27723,,Israel,,,FY-3
RATIp.TA,0.0,0.60579773983316,0.159972553943181,0.159972553943181,,,860343247.813695,,,,,,,,,825098000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,22.27723,,Israel,,,FY-3
OANDO.LG,2213242146.5798,0.013039215686275,,,,5.13,162095868.624803,,,,,,,,,686974977.198697,,,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,,21.40208,,Nigeria,,,FY-3
VBBR3.SA,23633988554.3668,6.1207857950785,0.289550440418813,0.336265996343693,,23.96,8716267323.53014,,,,,,,,,1685742722.07017,-22.558,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Gasoline Stations,50,5010,501020,50102030,5010203012,,21.32955,,Brazil,,,FY-3
GHCH.NS,438734684.666746,2.4043171456342,,,,,253688978.413454,,,,,,,,,166292328.727118,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,25.355125831136,,India,,,FY-3
WTLC.PK,62446000.0,0.204,,,,,1557548.568,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Drilling,Oil & Gas Drilling (NEC),50,5010,501030,50103010,5010301010,,,,United States of America,,,FY-3
BTE.TO,1144061296.78115,1.44001232096103,0.019426180514047,0.036566049013748,0.199294803004752,-0.42,803487037.155398,,,,,,,,,1422662867.70368,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,23.74702,,Canada,,,FY-3
HOEX.NS,26821525.7589635,1.27119831814997,,,,,168107446.563419,,,,,,,,,5955238.73999442,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,25.25858,,India,,,FY-3
CAPX.BA,385161404.822525,1.10225892919659,,,,,220736056.906631,,,,,,,,,484594952.823124,,,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,,26.737512653384,,Argentina,,,FY-3
ETWA.JK,16143144.4574928,0.004597701149425,,,,21.46,4451940.22988505,,,,,,,,,63999950.6419308,,,Energy,Renewable Energy,Renewable Energy,Renewable Fuels,Biodiesel,50,5020,502010,50201020,5020102011,,21.40321,,Indonesia,,,FY-3
IGLY.NS,692537944.858163,3.06517168885774,,,,,94902313.244569,,,,,,,,,132643356.829013,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,18.306472794506,,India,,,FY-3
IGPT.NS,140520117.345652,2.35388927820603,,,,,72487667.2389628,,,,,,,,,28601343.368776,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,25.76389,,India,,,FY-3
600821.SS,71274480.7377402,0.659312246832716,,,,,274450738.709816,,,,,,,,,1092337200.14939,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Solar Electric Utilities,59,5910,591010,59101010,5910101022,,9.35179,,China,,,FY-3
HITS.JK,86257560.0,0.052083333333333,,,,-4.393,369848166.71875,,,,,,,,,66179480.0,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Oil & Gas Transportation Services (NEC),50,5010,501030,50103030,5010303010,,3.094025,,Indonesia,,,FY-3
JENT.KL,19018449.3227464,0.021385079236977,,,,,6380293.47028613,,,,,,,,,13602055.1144325,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,25.06773,,Malaysia,,,FY-3
SBOE.VI,499132345.357936,56.3206807748292,2.02440142305258,3.08762031560338,3.25204018272941,8.75,901130892.397267,,,,,,,,,329378068.739771,21.597,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Equipment,50,5010,501030,50103020,5010302012,,24.139015121932,,Austria,,,FY-3
LRDS.BO,27038455.9223713,0.422100687140654,,,,,10611509.6860546,,,,,,,,,8128177.55830778,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,29.67912,,India,,,FY-3
MNLI.NS,106600440.709915,0.269096005606167,,,,,46284305.4912403,,,,,,,,,8331156.33255014,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,25.356192331724,,India,,,FY-3
FE.N,10230000000.0,48.6,2.49164,2.62126,2.74829,20.19,26259148960.2,,,,,,,,,20998000000.0,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,22.020485,,United States of America,,,FY-3
GNPG.PK,,0.0055,,,,,2093901.5075,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,,22.020485,,United States of America,,,FY-3
