Instrument,Revenue,Price Close,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Return On Equity - Actual,Company Market Cap,Common Shares - Outstanding - Total,Total Assets,Interest Expense,Total Liabilities,Dividend Payout Ratio - %,Interest Bearing Liabilities - Total,Shareholders Equity - Common,Total Capital,Total Debt,Long Term Growth - Mean,"Return on Average Common Equity - %, TTM",TRBC Economic Sector Name,TRBC Business Sector Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name,TRBC Economic Sector Code,TRBC Business Sector Code,TRBC Industry Group Code,TRBC Industry Code,TRBC Activity Code,Depreciation Depletion & Amortization - Total,"WACC Tax Rate, (%)",Earnings before Interest & Taxes (EBIT),Country of Headquarters,Operating Profit before Non-Recurring Income/Expense,Capital Expenditures - Total,year
LUSURC1.LM,925626484.56057,2.45540043319477,,,,,1583170282.79394,,,,,,,,,610225950.118765,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,29.86401,,Peru,,,FY-4
GEPH.PA,1194900000.0,1.3258097073126,-0.10394,0.08371,0.14739,77.37,941251174.520598,,,,,,,,,1154700000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related - Surveying & Mapping Services,50,5010,501030,50103020,5010302013,,9.69146041708,,France,,,FY-4
RUBF.PA,5046132672.72227,53.7664005872098,3.46464968152866,3.69328253595008,,12.27,5205179222.31397,,,,,,,,,1659260023.8554,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,,,,France,,,FY-4
AEP.OQ,15927100000.0,74.74,4.12793,4.38715,4.65165,10.42,36865196772.24,,,,,,,,,25256700000.0,5.735,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,4.12376,,United States of America,,,FY-4
MAUP.PA,440179000.0,3.70446829984402,0.496260733080971,0.747646612367888,,5.47,743536879.599045,,,,,,,,,697739000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,25.32436,,France,,,FY-4
PSWW.PK,,0.11,,,,,6120683.8,,,,,,,,,,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,,,United States of America,,,FY-4
AECFF.PK,29722975.7501028,1e-06,,,,,,,,,,,,,,25663789.5602137,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,,,Canada,,,FY-4
IEP.OQ,11545000000.0,57.08,2.65,2.75,,35.46,10653986166.84,,,,,,,,,7326000000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,,22.020485,,United States of America,,,FY-4
HAL.N,23995000000.0,26.58,1.46437,2.28373,2.68661,18.63,23285309883.18,,,,,,,,,10312000000.0,27.0,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,,19.324669862231,,United States of America,,,FY-4
TTEF.PA,184106000000.0,52.9635746398752,5.3906,6.10571,6.43545,11.94,139744679597.302,,,,,,,,,51555000000.0,13.68,,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,,36.237316806664,,France,,,FY-4
VLLP.PA,4496601752.45435,25.7493875584916,-6.43836004624697,0.074017818684682,5.58435537621002,-23.77,853815836.177631,,,,,,,,,3208446875.86017,-77.7,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,,25.32436,,France,,,FY-4
025000.KS,688657116.608282,46.9513014649881,6.45891899121473,6.93955930505108,,2.238,227244299.090542,,,,,,,,,21482619.240097,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,23.29273,,Korea; Republic (S. Korea),,,FY-4
HE.N,2860849000.0,36.62,2.01072,2.12,,9.47,3987157951.89999,,,,,,,,,2063673000.0,7.8,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,20.10783,,United States of America,,,FY-4
HWKN.OQ,556326000.0,20.475,,,,,439012828.8,,,,,,,,,84565000.0,,,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,,27.13093,,United States of America,,,FY-4
600759.SS,483792336.557341,0.343247763798996,,,,0.79,776943893.895716,,,,,,,,,911144033.161225,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,12.91442,,China,,,FY-4
600724.SS,750964927.641626,0.481419533124864,,,,5.049,695767281.653698,,,,,,,,,599529491.673333,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,,20.5574,,China,,,FY-4
HP.N,2798490000.0,46.85026194,0.43715,0.68695,,4.7,5227303868.28,,,,,,,,,479356000.0,100.865,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Drilling,Oil & Gas Drilling (NEC),50,5010,501030,50103010,5010301010,,22.020485,,United States of America,,,FY-4
NIIN.PSX,120619348.430769,0.454473304473304,,,,,50260450.8841269,,,,,,,,,32654007.8153846,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,31.26296,,Pakistan,,,FY-4
HME.V,13020781.6968541,0.068201946909144,,,,,6255308.12495417,,,,,,,,,24436151.6462565,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,8.165738161174,,Canada,,,FY-4
DINO.N,17714666000.0,51.12,5.64012,6.38736,4.91977,20.21,8857698021.35999,,,,,,,,,2411540000.0,45.3755,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,,23.012475,,United States of America,,,FY-4
BP.L,298756000000.0,6.32686125427361,0.52678,0.61096,0.65478,12.86,128218999633.854,,,,,,,,,65799000000.0,30.08325,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,,21.21936,,United Kingdom,,,FY-4
USWF.PK,,0.0001,,,,,631.1083,,,,,,,,,,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Wind Systems & Equipment,50,5020,502010,50201010,5020101011,,,,United States of America,,,FY-4
CWV.V,38722120.0,0.344315067830168,,,,,34748826.5014299,,,,,,,,,1700000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,23.74702,,Canada,,,FY-4
CNE.L,410300000.0,1.97021723270143,0.4068,0.36636,0.23838,5.29,1128045984.71704,,,,,,,,,267100000.0,-35.8,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,21.21936,,United Kingdom,,,FY-4
ASH.N,2148000000.0,70.96,3.41637,4.16962,4.3,4.5,4443408334.24,,,,,,,,,1667000000.0,5.674,,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,,22.020485,,United States of America,,,FY-4
ENSV.A,42760000.0,5.5479,-0.3,1.35,,,20099978.45394,,,,,,,,,40043000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,,22.020485,,United States of America,,,FY-4
BOS.TO,316603000.0,6.29170638703527,0.75,0.92561,0.97,7.15,147473357.102001,,,,,,,,,62956000.0,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,,28.107585,,Canada,,,FY-4
IDA.N,1365225000.0,93.06,4.46692,4.5989,4.6,9.81,4689552944.34,,,,,,,,,1834788000.0,2.6,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,10.76245,,United States of America,,,FY-4
AMNX.L,617000.0,0.017859876511711,0.001,,,,65071711.0629177,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,16.4794,,Ireland; Republic of,,,FY-4
REX.N,486671000.0,22.70331063,,,,,430944093.58,,,,,,,,,0.0,,,Energy,Renewable Energy,Renewable Energy,Renewable Fuels,Ethanol Fuels,50,5020,502010,50201020,5020102012,,22.020485,,United States of America,,,FY-4
YGR.TO,89149373.0292586,1.92124367529515,0.336266828934358,0.549617185757824,,,163960545.251888,,,,,,,,,98620664.3689961,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,23.412543417088,,Canada,,,FY-4
BPT.N,114369000.0,21.64,,,,,463096000.0,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,22.020485,,United States of America,,,FY-4
BKR.OQ,22877000000.0,21.5,1.07364,1.73879,2.86227,2.99,23648529507.5,,,,,,,,,7227000000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,,22.020485,,United States of America,,,FY-4
HTG.L,911400000.0,6.12338623258662,0.54086,0.66682,0.8191,7.87,1010809427.97366,,,,,,,,,6600000.0,71.75,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,,21.21936,,United Kingdom,,,FY-4
WKC.N,39750300000.0,21.41,2.2964,2.95,,8.08,1439416630.63,,,,,,,,,701000000.0,5.0,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,,25.8,,United States of America,,,FY-4
WEB.V,0.0,,,,,,517657.25599472,,,,,,,,,0.0,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Solar Electric Utilities,59,5910,591010,59101010,5910101022,,23.74702,,Canada,,,FY-4
BRN.A,9368000.0,1.33,,,,,11008622.8,,,,,,,,,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,22.020485,,United States of America,,,FY-4
