Instrument,Revenue,Price Close,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Return On Equity - Actual,Company Market Cap,Common Shares - Outstanding - Total,Total Assets,Interest Expense,Total Liabilities,Dividend Payout Ratio - %,Interest Bearing Liabilities - Total,Shareholders Equity - Common,Total Capital,Total Debt,Long Term Growth - Mean,"Return on Average Common Equity - %, TTM",TRBC Economic Sector Name,TRBC Business Sector Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name,TRBC Economic Sector Code,TRBC Business Sector Code,TRBC Industry Group Code,TRBC Industry Code,TRBC Activity Code,Depreciation Depletion & Amortization - Total,"WACC Tax Rate, (%)",Earnings before Interest & Taxes (EBIT),Country of Headquarters,Operating Profit before Non-Recurring Income/Expense,Capital Expenditures - Total,year
NEU.N,2211878000.0,262.2,,,,37.3,3518167349.39999,13417877.0,1264248000.0,8435000.0,862043000.0,16.9795236246392,432695000.0,402205000.0,834900000.0,432695000.0,9.75,49.7912372163001,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,43389000.0,21.20364,358433000.0,United States of America,358433000.0,38753000.0,FY-10
FLOB.BR,326698068.39772,124.212112002326,-3.84052670080468,-0.287626817278527,25.1780231266741,-20.42,112560386.320455,985786.0,376262666.244459,3972419.04232063,226356343.677433,,153285307.156428,142022904.792062,303191629.723454,153285307.156428,,-6.40391689870868,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,12885606.605391,30.743206952005,2481958.15852341,Belgium,2481958.15852341,15802228.9388268,FY-10
SOAC.BR,228256280.346211,132.720206881993,,,,,2261002512.13848,16970986.70586,2983164450.07389,,217701076.630779,41.0997901082505,205826472.450918,2765463373.44311,2971289845.89403,205826472.450918,11.0,7.92639773531493,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,,19.32466,214760110.08985,Belgium,214760110.08985,,FY-10
SOLB.BR,14394659066.92,135.597058660545,,12.2604809619239,13.1104074816299,9.8,12220377999.7229,88276858.82703,24184610512.9829,214760110.08985,15510871859.8269,48.220640569395,4818450496.09457,8089244247.41398,13492189149.2506,4818450496.09457,11.5,9.15309446254072,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,1062226652.30069,19.32466,1193397497.98431,Belgium,1193397497.98431,1009501116.29061,FY-10
SPMI.MI,17338241503.061,122.341569174254,,6.87514293786071,9.96402674451455,17.84,17091927321.7754,139073174.93647,22461473506.4387,180038415.644185,15171785940.4687,46.6757109155576,7498152839.3498,7094416297.23454,14787840405.3198,7498152839.3498,2.46,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,901478066.9041,28.47653,1633205627.6294,Italy,1633205627.6294,1305278513.42034,FY-10
TESB.BR,2809795229.04792,30.7833514882837,,2.45599467314245,2.82442139909096,6.022,1004923385.05383,32645167.47227,1666402786.57378,18775434.7743222,1217674688.62149,,460074941.94638,442790795.86236,908803039.89867,460074941.946379,,,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,134643015.128187,20.89424,95291761.423101,Belgium,95291761.423101,151618065.746068,FY-10
BOOM.OQ,192737000.0,13.9,,1.39843,,,187809349.6,13772324.0,240545000.0,648000.0,67516000.0,35.7130914562782,29307000.0,173029000.0,202336000.0,38951000.0,-4.05,3.56541411202947,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,12268000.0,32.681847562298,10978000.0,United States of America,10978000.0,16223000.0,FY-10
XOM.N,451509000000.0,86.55,,8.25298,8.87304,23.34,389648100000.0,4502000000.0,333795000000.0,327000000.0,162135000000.0,22.4866310160428,11581000000.0,165863000000.0,183241000000.0,11581000000.0,0.82333,28.0273153916049,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,15888000000.0,28.006675,64043000000.0,United States of America,64043000000.0,34271000000.0,FY-10
XXFPL.PK,2785000.0,0.008,,,,,17874.096,2051700.0,61525000.0,2458000.0,40443000.0,,22816000.0,21082000.0,43898000.0,20191000.0,,-3.23860189462877,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Gasoline Stations,50,5010,501020,50102030,5010203012,5550000.0,,1764000.0,United States of America,1764000.0,2010000.0,FY-10
NEE.N,14256000000.0,17.2975,,1.33077,1.38914,12.34,29281628467.6299,1696000000.0,64439000000.0,1038000000.0,48371000000.0,52.537938252224,27359000000.0,16068000000.0,43427000000.0,27359000000.0,6.37,12.3246589919706,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,1786000000.0,15.103156811219,3276000000.0,United States of America,3276000000.0,4870000000.0,FY-10
EGAB.PA,1708115000.0,454.533459995778,103.044252851142,108.011807695809,92.9362755845596,,2045400569.981,4500000.0,3249766000.0,2802000.0,1102522000.0,46.4657097095154,31964000.0,2147244000.0,2179208000.0,31964000.0,,17.3806679243015,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,722407000.0,18.176775,282086000.0,Gabon,282086000.0,922098000.0,FY-10
BTKW.KL,110160720.130933,6.21524370297678,,,,,2709541707.55642,416186100.0,1273202618.65794,476379.594050243,31223895.2536825,44.6419247895365,13070376.4320786,1220101145.66285,1255049099.83633,13070376.4320786,,16.3762857532584,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,9549464.81307468,24.98788,20028207.5783514,Malaysia,20028207.5783514,23686777.127796,FY-10
0002.HK,12981548387.0968,8.36774193548387,,0.603920784930571,0.619981691829657,10.913,21140686382.5161,2526450570.0,29516903225.8064,1606629609.64768,17749032258.0645,75.8060635226179,12032645161.2903,11758322580.6452,23800516129.0323,12032645161.2903,9.3,9.19796271158911,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,905163415.93134,19.751060057425,1689010954.58147,Hong Kong,1689010954.58147,1294508739.40558,FY-10
0135.HK,4301958321.21475,1.48274772645161,,0.150348401216588,0.175522877920072,17.405,16809262753.8761,8051000000.0,14005419354.8387,85221086.8070375,5982451612.90323,28.4136238109849,4086838709.67742,5731870967.74193,12109806451.6129,4086839365.66026,17.78,17.5730873718567,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,571664597.431772,28.5309,1421683697.76278,Hong Kong,1421683697.76278,1984323369.20892,FY-10
FPE3_p.DE,2400121384.84273,37.1248860287802,,2.17546520368734,2.27353439873967,28.76,5120648413.65276,141960000.0,1462819294.91239,3214971.70793188,431443951.868271,44.3840038778478,11742664.1334178,1029264302.30103,1043118007.17754,11742664.1334178,7.375,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,34593095.577347,28.07571,361748616.576495,Germany,361748616.576495,91819591.9785345,FY-10
WWGG.F,1396321511.50517,718.976703621972,,,,,2471482418.70053,3437500.0,1950601646.61178,514395.473269101,955905636.478784,63.7879184100418,18207726.4091197,994696010.132996,1012903736.54212,18207726.4091197,,12.226627445965,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,45523999.3843154,1.88679,41923231.0714317,Germany,41923231.0714317,39865649.1783553,FY-10
0003.HK,3215806451.6129,1.27022642903226,,0.055500586196679,0.061515865960654,14.576,23716953804.1935,16974165094.0304,12766090322.5806,111363076.297036,6269290322.58064,100.008054037493,4176025806.45161,5832490322.58064,10672825806.4516,4176025806.45161,15.465,17.7727027086197,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,188884050.802023,22.00713,754130950.219395,Hong Kong,754130950.219395,761350598.601699,FY-10
1314.TW,1320464107.41952,0.579863374465886,,,,,1439001171.19228,2481628774.14821,2206418901.70425,602838.417329349,529414770.184197,216.948392282275,0.0,1675674952.65967,1677004131.52006,0.0,,3.65694742137989,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,55898076.3359236,20.09463,-20385908.5387273,Taiwan,-20385908.5387273,93364011.8685289,FY-10
0154.HK,26888645.1612903,0.205161290322581,,,,-40.75,138988598.516129,677460150.0,124584258.064516,581052.772482915,32302838.7096774,,,90296903.2258064,92281419.3548387,0.0,,-2.65422868393496,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010,463604.563977937,12.857854161616,-5937387.26068963,Hong Kong,-5937387.26068963,5048468.05361848,FY-10
FSEI.PK,23923000.0,0.042,,,,,180096.0,,,,,,,,,2425000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related - Surveying & Mapping Services,50,5010,501030,50103020,5010302013,,,,United States of America,,,FY-10
0295.HK,1117493.45917401,0.021290322580645,,,,,31274685.8883871,1468962000.0,37292903.225807,44608.9198724431,3861548.38709652,,1143354.83871045,33431354.8387105,34574709.6774193,1143355.00232741,,-4.60934788990151,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Solar Electric Utilities,59,5910,591010,59101010,5910101022,718255.180941535,20.86378,-3267667.8443642,Hong Kong,-3267667.8443642,387298.252297008,FY-10
LECG.F,2785845471.81761,81.9271377036616,,,,,2903877902.13671,35444640.0,2311733428.33017,591554.794259466,1145950759.97467,55.5223571982424,7446696.22123707,1130413500.10555,1173229364.57674,7446696.22123707,,15.0061351712206,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,56346880.1418973,27.527673163606,95143872.7245361,Germany,95143872.7245361,105036983.664184,FY-10
HENY.KL,4935043179.58783,2.747791952895,,,,3.312,824337585.868498,300000000.0,1364158325.15538,8301207.51919634,806505397.448479,,387599934.576382,557652927.706902,945252862.283284,387599934.576382,,-5.32036272441241,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,34598141.7202877,25.06773,-34182319.7061882,Malaysia,-34182319.7061882,120000140.163981,FY-10
FTS.TO,3683096462.0502,34.4924906763431,,1.88403327653603,1.87481100695494,8.2,6582168710.51305,191566000.0,15069045459.1271,384267858.267254,9615966132.44633,54.9206349206349,6522527970.97067,4023787924.60437,11975607297.6514,6522527970.97067,3.75,8.06142034548944,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,470327847.358357,14.277,794553852.771352,Canada,794553852.771352,1146799389.51633,FY-10
UP.BK,33668587.9659908,1.27450980392157,,,,10.914,31862745.0980392,25000000.0,26507103.793329,,6272895.32374101,104.645547827672,,20234208.469588,20234208.469588,0.0,,14.46816442096,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,1861331.88864268,18.52329,2112573.06116048,Thailand,2112573.06116048,1513112.77546552,FY-10
AES.N,17164000000.0,10.7,,1.34236,1.5176,26.19,7960383662.99999,744263855.0,41830000000.0,1552000000.0,34316000000.0,,20721000000.0,4569000000.0,28313000000.0,20721000000.0,6.4,-18.2596291012839,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,1394000000.0,35.16484,3303000000.0,United States of America,3303000000.0,2108000000.0,FY-10
2HR.DE,1621470603.75765,15.3192322634354,,1.33189519924694,1.6937370593588,0.16,468348440.609432,30572641.49981,822130303.989867,25636184.3990488,540724614.735065,0.0,270692157.483639,281469020.477095,552097846.738442,270692157.483639,,0.203058767073377,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,30695263.8786504,28.38682,33496147.2306007,Germany,33496147.2306007,43494709.2422688,FY-10
ATD.TO,35543400000.0,8.19473023888721,0.64167,0.70136,0.82833,21.5,9232820684.12458,1125427300.273,10546200000.0,92100000.0,7329500000.0,9.70670391061453,3605100000.0,3216700000.0,6821800000.0,3605100000.0,13.55,21.2490493943947,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Gasoline Stations,50,5010,501020,50102030,5010203012,521100000.0,19.45759,848900000.0,Canada,848900000.0,537300000.0,FY-10
AE.A,3376085000.0,35.07,,,,,147911091.72,4217596.0,419501000.0,10000.0,283643000.0,9.5186153174141,0.0,135858000.0,135858000.0,0.0,,22.2860387766691,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,20714000.0,22.84872714632,43118000.0,United States of America,43118000.0,51012000.0,FY-10
ECR.MC,843809373.020899,0.527760185771585,-0.084995004995005,0.017063295875145,0.184716065020055,,53568352.8604602,101501315.0,798474773.06312,5041075.63803719,569070614.312856,,207356976.989656,229404158.750264,436761135.73992,207356976.989656,,-5.98985053104462,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,23392134.1469124,24.94374,3780806.72852789,Spain,3780806.72852789,20652978.2517544,FY-10
ALOD.PK,668990.0,0.45,,,,,2543854.95,5666691.0,3183000.0,,155000.0,0.0,,3029000.0,3029000.0,0.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,58000.0,,366000.0,United States of America,366000.0,0.0,FY-10
PTPh.V,363995.564963209,,,,,,3853404.53583308,15929011.0,3302901.92520915,117361.808379124,667353.08940631,,,2635548.83580284,2635548.83580284,474720.290293317,,-28.602990593561,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,82057.1989008198,23.74702,-537565.716277198,Canada,-537565.716277198,1753649.40119716,FY-10
AERN.PK,1556510.0,0.0002,,,,,274586.6488,255221.21,693000.0,424000.0,5083000.0,,4852000.0,-4390000.0,462000.0,121500.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,156000.0,,-4194000.0,United States of America,-4194000.0,36000.0,FY-10
600795.SS,9741412747.78896,0.422144106836166,,0.049420849420849,,13.487,7273442188.65668,17229761285.0,35344849414.0271,1050916397.31499,26695057321.3801,43.4662571933187,21809347531.1777,5810181966.97324,30459139623.8247,21809347530.5372,9.283,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,1240159091.29409,32.81628,1820780415.91254,China,1820780415.91254,4333032873.17123,FY-10
IBE.MC,45125069928.2246,3.74988792880515,,0.368403473613894,0.385504342017368,8.4,33978066464.7983,8850270480.32357,124185733322.778,1914401199.08063,80474317869.9599,6.81481599353078,41894070614.3129,43384684399.4089,85605486067.1311,41894070614.3129,-0.84167,8.51962426362226,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,4709397294.83932,21.43281,5929257867.94597,Spain,5929257867.94597,5760210797.57686,FY-10
AIRP.PA,20221527337.9776,83.4302194954613,,5.43831663326653,6.16010688042752,16.114,39153614341.6851,467904434.98463,32999920835.9721,352489498.057652,19247809795.229,51.5743825026711,9596923158.11695,13445218492.7169,23349034198.86,9596923158.11695,7.57143,15.9516767757782,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,1584080859.9322,25.40194,3273612791.88456,France,3273612791.88456,2582136676.94257,FY-10
LOU.V,310654.205607477,1.10775427995972,,,,,24585154.1175284,,,,,,,,,0.0,,-110.003082887289,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,,23.74702,,Canada,,,FY-10
0632.HK,57313032.2580645,1.66626116129032,,,,-7.676,285854295.329032,171308702.87411,364437419.354839,0.0,75215741.9354839,,,289576645.16129,289221677.419355,0.0,,-12.6601108277774,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,273186.337894674,17.281305,-7523518.22582327,Hong Kong,-7523518.22582327,620245.149415422,FY-10
DPAP.PA,21134605.235381,83.6598776915769,,,,,9484246.35845472,97800.0,64302856.5020055,74488.3224954154,21956404.3698543,21.3795072395209,4454419.99155584,42346452.1321512,46800872.123707,2475314.01731053,,7.54762600527583,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Oil & Gas Transportation Services (NEC),50,5010,501030,50103030,5010303010,4707719.07960778,28.34194,3911414.31116828,France,3911414.31116828,3041031.4506233,FY-10
EDSP.PA,933262085.708254,119.207831961157,,,,28.58,854646961.55267,7169386.0,1904116529.44902,118310.958851893,1539878879.03737,69.3723634101669,12608190.8380832,363418302.723243,376845841.249736,12608190.8380832,,21.0442873999356,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,80816672.8053085,33.185940371338,106306254.494476,France,106306254.494476,76590913.9924028,FY-10
ESSF.PA,23357874181.9717,71.2344310745197,,,,0.44,915688550.533037,12854578.0,5334204137.63986,5143954.73269101,3701841883.04834,32.0163835616438,262692632.467807,1632362254.59151,1895054887.05932,262692632.467807,,6.22915212163525,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,180810008.854089,25.32436,157147817.08371,France,157147817.08371,172836879.018418,FY-10
HES.N,12351000000.0,52.96,,5.96285,6.29976,10.09,18087302596.32,341527617.0,43441000000.0,419000000.0,22238000000.0,7.68361581920904,8111000000.0,21090000000.0,29314000000.0,8111000000.0,9.26667,9.23597434732111,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,2866000000.0,22.02326,3648000000.0,United States of America,3648000000.0,7682000000.0,FY-10
ENGEPEC1.LM,585952156.862745,0.541885445098039,,0.088109803921569,,13.28,2023825230.0,1561796855.17079,1778926666.66667,17712134.505779,767920392.156863,53.3187747215398,390871764.705882,984646666.666667,1401878039.21569,343754509.803922,,15.2869103206957,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,79882189.5544387,29.35811,210355407.968672,Peru,210355407.968672,25826369.9972649,FY-10
LUSURC1.LM,814721176.470588,1.81928874588235,,,,22.91,1642267368.86274,486951371.0,1136061568.62745,13839051.749438,588231372.54902,75.0147617580612,331621568.627451,547830196.078431,879451764.705883,331621568.627451,,34.3891792212178,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,27506590.4778251,29.86401,182624180.967701,Peru,182624180.967701,112500399.2946,FY-10
GEPH.PA,3414100000.0,188.915413105605,,20.11783,20.94214,2.55,5257415509.22261,27702945.53763,8332800000.0,151500000.0,3750900000.0,0.0,2288500000.0,4483200000.0,6870400000.0,2288500000.0,,1.81456234541835,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related - Surveying & Mapping Services,50,5010,501030,50103020,5010302013,368000000.0,9.69146041708,357300000.0,France,357300000.0,732600000.0,FY-10
RUBF.PA,3683334652.7338,33.2000944743509,,2.3372745490982,,,2214590175.48026,66736961.20623,2763390595.31349,18542670.8226679,1483729153.47266,76.0861219527801,873218809.373021,1250312697.91007,2152880251.21385,872063014.566181,12.8,10.4978220495236,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,82618342.9504335,19.91492,188877015.863632,France,188877015.863632,143692517.491674,FY-10
AEP.OQ,14326000000.0,42.68,,3.3239,3.42417,10.01,20728326031.6,485668370.0,54367000000.0,895000000.0,39130000000.0,72.5178713264496,18812000000.0,15237000000.0,34049000000.0,18738000000.0,3.468,8.42112303936323,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,1782000000.0,4.12376,2956000000.0,United States of America,2956000000.0,3132000000.0,FY-10
MAUP.PA,580262696.0,16.7299978889593,1.38131727319323,1.44656586365966,1.676618904523,13.05,2032902764.3023,115796189.0,2173641017.52164,49296582.58369,1152516096.68567,112.85258896123,621954823.7281,1017947804.51763,1643079744.56407,621954605.0,4.0,5.17719929279666,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,110455291.90099,25.32436,292471465.79336,France,292471465.79336,379384998.48458,FY-10
PSWW.PK,,8.0,,,,,29958736.0,36935.33125,11227000.0,156000.0,9593000.0,0.0,3030000.0,1637000.0,4667000.0,,,131.917098445596,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,506000.0,,688000.0,United States of America,688000.0,93000.0,FY-10
AECFF.PK,29722975.7501028,0.0001,,,,,,860033.8,1518796.9924812,6075.52632338144,726381.170317097,0.0,24844.7204968944,792415.822164106,817260.542661,25663789.5602137,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,74931.4913217044,,-24977.1637739015,Canada,-24977.1637739015,114759.941663872,FY-10
