Instrument,Revenue,Price Close,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Return On Equity - Actual,Company Market Cap,Common Shares - Outstanding - Total,Total Assets,Interest Expense,Total Liabilities,Dividend Payout Ratio - %,Interest Bearing Liabilities - Total,Shareholders Equity - Common,Total Capital,Total Debt,Long Term Growth - Mean,"Return on Average Common Equity - %, TTM",TRBC Economic Sector Name,TRBC Business Sector Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name,TRBC Economic Sector Code,TRBC Business Sector Code,TRBC Industry Group Code,TRBC Industry Code,TRBC Activity Code,Depreciation Depletion & Amortization - Total,"WACC Tax Rate, (%)",Earnings before Interest & Taxes (EBIT),Country of Headquarters,Operating Profit before Non-Recurring Income/Expense,Capital Expenditures - Total,year
NEU.N,2356110000.0,342.72,,,,,3551512083.84,10362722.0,2558436000.0,34218000.0,1796307000.0,45.1098999191372,1167159000.0,762129000.0,1929288000.0,1167159000.0,,25.026528414478,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,84320000.0,21.20364,257782000.0,United States of America,257782000.0,78934000.0,FY-1
FLOB.BR,401398267.512448,761.657913284678,,,,,691259395.675602,979494.0,474471955.073551,5698890.35038522,279049860.173249,18.5890457754498,177306004.592684,149615760.634791,372728099.492986,177306004.592684,,10.5848463055889,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,19630299.7623481,30.74400391804,34174416.7711353,Belgium,34174416.7711353,29634702.9552825,FY-1
SOAC.BR,338767250.983334,123.911511265716,,,,,2648612642.38455,21375033.0,3572971375.3041,,246686219.675784,39.6928327645051,224063842.848373,2709001205.01103,3550348998.47668,224063842.848373,11.0,13.6596736596737,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,,19.38025,346570127.161243,Belgium,346570127.161243,,FY-1
SOLB.BR,12998203851.4881,116.181251847305,10.7309132032796,11.7047328244275,12.2776477240599,14.7,12300854551.9859,103639677.0,22791760452.9023,126563152.239771,12729918377.555,28.110599078341,3803742355.0008,7904190255.32592,13865584430.3481,3803742355.0008,24.64,14.0396279822078,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,1071646877.8433,19.38025,1521123493.27426,Belgium,1521123493.27426,752281914.247613,FY-1
SPMI.MI,7422185844.53084,5.24401202500113,-0.618232929962884,0.0352271978565,0.714108448817341,-117.819,2112443891.98446,394255560.74119,13120978559.8981,139574317.423299,12721960757.5654,,4473319236.97792,370597730.9415,4872337039.31064,4473319236.97792,1.5,-148.107109879963,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,473133279.401015,28.47653,-1984794107.08726,Italy,-1984794107.08726,352484293.153756,FY-1
TESB.BR,2366255144.03292,37.9123752358866,3.9145829209826,,,18.469,1636107757.14481,43022979.0,2508923902.41684,11118632.0659238,1222745151.53582,0.0,460518836.823318,1284700907.16868,1746697587.70434,460518836.823318,,18.4742511435739,Basic Materials,Chemicals,Chemicals,Diversified Chemicals,Diversified Chemicals,51,5110,511010,51101090,5110109010,154478015.724431,20.89424,263890086.585916,Belgium,263890086.585916,113551987.056243,FY-1
BOOM.OQ,260115000.0,39.61,1.45921,3.03693,,,741680613.8,19350414.0,864412000.0,304000.0,503887000.0,,147425000.0,360525000.0,705146000.0,147425000.0,,-1.65973317259826,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services and Equipment (NEC),50,5010,501030,50103020,5010302010,12694000.0,32.6807210896205,-694000.0,United States of America,-694000.0,8659000.0,FY-1
XOM.N,276692000000.0,61.19,6.69794,6.27307,6.28426,14.13,259051954878.41,4239000000.0,338923000000.0,947000000.0,163240000000.0,64.9236524992387,47839000000.0,168577000000.0,223522000000.0,47839000000.0,5.807,14.1142736094951,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,20607000000.0,28.006675,25582000000.0,United States of America,25582000000.0,12076000000.0,FY-1
XXFPL.PK,2785000.0,0.0001,,,,,223.4262,2234260.0,23574000.0,2038000.0,21001000.0,0.0,20812000.0,1422000.0,23385000.0,20191000.0,,22.0170454545455,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Gasoline Stations,50,5010,501020,50102030,5010203012,1246000.0,,2554000.0,United States of America,2554000.0,287000.0,FY-1
NEE.N,17069000000.0,93.36,2.78707,3.00446,3.26009,13.6,183185119095.84,1963000000.0,140912000000.0,1270000000.0,95488000000.0,84.6347607052897,55027000000.0,37202000000.0,100696000000.0,54827000000.0,9.95,9.69409211151055,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,4239000000.0,15.1021176811115,2836000000.0,United States of America,2836000000.0,7048000000.0,FY-1
EGAB.PA,654932000.0,156.878794079531,,,,,705954573.357888,4500000.0,3441320000.0,,1646592000.0,61.2949117655961,43321000.0,1794728000.0,1838049000.0,43321000.0,,1.84906322506693,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,181681000.0,18.38104,167443000.0,Gabon,167443000.0,65111000.0,FY-1
BTKW.KL,4950520430.10753,5.45148895292988,,,,,2178063162.84822,394631863.0,7137172520.90801,64630655.14877,3564558183.99044,37.8374867254785,2338933333.33333,1512612664.27718,5911547670.2509,2338933333.33333,,18.7910853369164,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,172065655.776433,24.98788,732676408.092374,Malaysia,732676408.092374,225096359.990962,FY-1
0002.HK,10269888914.5437,10.1015931655507,0.572031891884974,0.497432780045816,0.597363672429901,8.449,25521175811.0136,2526450570.0,30761307370.6355,177936767.26475,14507811898.7147,92.238841125898,7495317991.73914,14499345801.5855,23748813463.6599,7495317991.73914,,7.53971425273271,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,1197567194.28799,19.751060057425,1571067147.55593,Hong Kong,1571067147.55593,1665246260.81537,FY-1
0135.HK,21811212040.1127,0.937684394160958,0.100888958693262,0.10847811744007,,41.899,8119223233.72585,8659000000.0,20872152516.4906,121391415.987016,8929487885.896,395.253841665046,3963571102.47005,8859274885.47095,15906235733.0647,3963571102.47005,,9.35926960922637,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,716720965.65514,28.5309,1439178179.57531,Hong Kong,1439178179.57531,1219185306.92451,FY-1
FPE3_p.DE,3263760998.56763,45.201322523665,2.09644361409288,2.29325535889981,2.33284322937971,15.189,5571583857.96458,139000000.0,2627151399.40432,3548499.59550761,630925584.885069,56.3142292490119,55703339.9267899,1992815405.9523,2051929154.44604,55703339.9267899,9.80767,15.1860744297719,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,101723655.071218,28.07571,419905785.4684,Germany,419905785.4684,94626655.8802029,FY-1
WWGG.F,7162653752.58623,1641.83160469224,,,,,5643796141.12958,3437500.0,8799990905.57716,10054082.1872716,7832457995.13448,63.6373578302712,373780778.937317,966168747.015893,1341313689.37999,373780778.937317,,13.9748135468884,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,68131192.2337461,,52162944.0539618,Germany,52162944.0539618,81142357.417274,FY-1
0003.HK,6870840709.09977,1.5572487749814,0.055176291676784,0.059940448045392,0.056992242910634,7.48,29058059851.4225,18659870098.0,21558711100.8492,181178999.032697,11060904589.6508,130.177396850708,7173388234.69047,8649067446.5738,17671194745.8888,7173388234.69047,20.305,7.47774153425609,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Distribution,59,5910,591020,59102010,5910201011,425903167.517354,22.00713,930623445.393628,Hong Kong,930623445.393628,1082274976.53966,FY-1
1314.TW,1268886403.00231,0.474352499819638,,,,,3596941780.10818,3784850000.0,4880243576.78984,11592878.112526,1982057881.06236,43.359045788278,1436915776.55889,2897410363.74134,4335101472.28638,1436915776.55889,,4.62144910266046,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,40104364.8857918,20.09463,86061417.4648555,Taiwan,86061417.4648555,151055222.221192,FY-1
0154.HK,310272069.575926,0.074399035378024,,,,-40.75,111625347.879627,1500360150.0,1400822750.71192,9000280.99583391,869320531.56828,0.0,216506965.289002,478302034.428795,748009184.432643,216506965.289002,,7.79482204965405,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010,25212726.4354804,12.857854161616,58085740.0627004,Hong Kong,58085740.0627004,95870992.1383429,FY-1
FSEI.PK,23923000.0,0.071,,,,,708986.972,3972050.0,33372000.0,654000.0,19521000.0,0.0,489000.0,13849000.0,14338000.0,2425000.0,,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related - Surveying & Mapping Services,50,5010,501030,50103020,5010302013,14061000.0,,5075000.0,United States of America,5075000.0,393000.0,FY-1
0295.HK,156287841.816092,0.007824726134585,,,,1.85,117092664.467918,14964442000.0,1296401190.15759,77252535.9249682,704231986.272256,,600457958.785284,579025361.691409,1192627162.67061,600457958.785284,,-22.5804430376849,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Solar Electric Utilities,59,5910,591010,59101010,5910101022,47030259.2550973,20.86378,29015959.1631084,Hong Kong,29015959.1631084,2437905.51263835,FY-1
LECG.F,1749194006.77534,160.786267493999,,,,,5699011368.26849,35444640.0,2049175817.92965,,1399167860.30967,89.2772080103592,,650007957.61999,650007957.61999,0.0,,19.6544572295603,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,9487505.08518884,27.527673163606,43783753.6757699,Germany,43783753.6757699,,FY-1
HENY.KL,2883294908.74159,0.929394812680115,,,,-6.374,278818443.804034,300000000.0,1316794188.2805,2919839.6244798,824006003.842459,0.0,195580691.642651,492788184.43804,688368876.080692,195580691.642651,,3.91777840279162,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,27925131.7443116,25.06773,162414509.565083,Malaysia,162414509.565083,44214610.8269619,FY-1
FTS.TO,7478233338.6101,48.3061579863859,2.21616677135678,2.34372644472362,2.47940483668342,6.419,22843982111.7619,466800000.0,45637961057.464,800415609.436732,29082634161.7857,79.8537774167343,20512110178.8824,13982111761.9123,37067437074.5607,20512110178.8824,5.0565,7.08713549612827,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,1201022424.9275,14.277,1970315194.11694,Canada,1970315194.11694,2702100950.70067,FY-1
UP.BK,16294442.973217,0.734853029394121,,,,10.914,18371325.734853,25000000.0,18577224.97743,3400.06861278119,3641339.42220885,,42105.7177249473,14935885.5552212,14977991.2729461,42105.6274450797,,-0.057274705261081,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,1233729.69852413,18.52329,-736814.828268607,Thailand,-736814.828268607,786660.445391528,FY-1
AES.N,11141000000.0,24.3,1.63069,1.77106,1.94871,52.21,16203085087.5,666793625.0,32963000000.0,911000000.0,28396000000.0,,18699000000.0,1973000000.0,24523000000.0,18699000000.0,8.5,-17.9292381159106,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,1056000000.0,35.16484,2667000000.0,United States of America,2667000000.0,2116000000.0,FY-1
2HR.DE,1351015164.95009,7.94872956202727,0.500057069807789,,0.852524609543729,14.98,295865592.78047,37221746.0,993998817.72503,5780505.84108189,529642134.461042,0.0,223130527.703886,412205852.261101,687487210.967874,223130527.703886,,14.9737982404832,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,60253523.1317192,28.38682,95952611.8957242,Germany,95952611.8957242,57963558.0594183,FY-1
ATD.TO,62809900000.0,41.9502928605351,2.56229,2.88011,3.05,22.5,44552246183.3148,1032900000.0,29591600000.0,301100000.0,17154000000.0,12.302016174114,9439900000.0,12437600000.0,21877500000.0,9439900000.0,7.64,21.7990535572842,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Gasoline Stations,50,5010,501020,50102030,5010203012,1458400000.0,19.45759,3666000000.0,Canada,3666000000.0,1664500000.0,FY-1
AE.A,2025204000.0,27.81,2.89,,,,121112577.809999,4355001.0,374703000.0,746000.0,214317000.0,35.0769932705249,13335000.0,160386000.0,173721000.0,13335000.0,,7.68261394994151,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,19797000.0,22.84838728208,16159000.0,United States of America,16159000.0,12382000.0,FY-1
ECR.MC,909504808.676079,3.36292404547307,,,,14.06,339558600.80846,98781090.0,807080008.184981,3224403.29911791,430101402.814724,18.9736009423286,136418616.283564,376978605.370257,513397221.653821,136418616.283564,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,33768704.9840489,24.94374,68773470.660533,Spain,68773470.660533,15259731.0938812,FY-1
ALOD.PK,325800.0,0.281,,,,,1588496.091,5653011.0,2793024.0,,238279.0,,,2554745.0,2554745.0,0.0,,-0.838006084207158,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,50524.0,,-23732.0,United States of America,-23732.0,,FY-1
PTPh.V,,0.007819831091648,,,,,279316.202311224,35288809.0,547.728352065854,478721.952425287,8796362.19724553,,4829616.90675954,-8795814.46889346,-3966197.56213393,8683354.44039892,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,0.0,23.74702,-76141.6296542242,Canada,-76141.6296542242,,FY-1
AERN.PK,28720.0,1e-06,,,,,1372.933244,1255371.0,251275.0,,121500.0,,121500.0,129776.0,251276.0,133370.0,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,0.0,,-7739.0,United States of America,-7739.0,,FY-1
600795.SS,25999496900.2377,0.499047559074952,,,,-3.287,8900822167.46272,17835619082.0,62666158167.3541,1243788730.28877,45140411078.4182,,33791724489.4869,6915790034.5555,51317471578.4229,33791724491.1132,,-3.4818545262275,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,2755500254.06325,32.81628,723908693.121368,China,723908693.121369,3317625692.19749,FY-1
IBE.MC,44464906895.8461,10.9493032666787,0.682137404580153,0.739541984732824,0.777201017811705,9.76,75038471035.8259,6649479356.00076,161144078393.925,1368538010.66743,95906372916.8088,0.0,49876088488.7343,47450151194.7798,115113793965.85,49876088488.7343,9.324,10.0010205122972,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,4956071101.72563,21.43281,8718663506.1622,Spain,8718663506.1622,8182840067.24055,FY-1
AIRP.PA,26527067275.993,158.449664779574,6.46494859430443,7.03425529979074,7.7391729596943,12.86,82595900594.8207,521470758.67076,53183161676.1021,387614439.149281,28174863015.2559,54.8829795505793,15779505718.1184,24398403928.7907,40787804378.9646,15779505718.1184,8.475,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,2569705123.74676,25.40194,4920940955.7301,France,4920940955.7301,3450087873.3922,FY-1
LOU.V,101892512.268482,0.33243628304575,0.109670878178131,0.116986429574169,0.124785524879114,,173929015.735317,523387831.0,441693050.498654,9267424.1997894,206622605.667247,,150268323.571315,235070444.831407,385338768.402723,143674212.442615,,-0.387660413223527,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,36874181.520681,23.74702,64759448.3607087,Canada,64759448.3607087,50297701.9258009,FY-1
0632.HK,196011313.784345,0.033351291721183,,,,-7.676,28077768.1982606,841879000.0,79214448.8057672,29334.4779004793,18681212.9608251,0.0,398291.387670284,60403037.5330306,60931527.2326124,398291.387670284,,37.5166238591718,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,212546.304787684,17.281305,10120266.2156746,Hong Kong,10120266.2156746,7333.61947511983,FY-1
DPAP.PA,18263044.8127686,528.818329342608,,,,,51809562.7856217,97800.0,70662632.153332,,10281671.3275584,89.2856648841256,,60380960.8257736,60380960.8257736,0.0,,7.02006776412651,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Oil & Gas Transportation Services (NEC),50,5010,501030,50103030,5010303010,610136.117450769,28.34194,5380666.82082609,France,5380666.82082609,1340069.58124588,FY-1
EDSP.PA,989968851.601755,127.890321260487,,,,28.58,916895078.780438,7169386.0,2134303026.1692,314633.630801675,1702026919.49162,70.6127543811982,21631084.7372849,424260509.742401,453907191.414865,21631084.7372849,,16.3310583517523,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,38139273.6525158,33.185940371338,106628864.345408,France,106628864.345408,94035239.2809516,FY-1
ESSF.PA,17367846668.0308,16.2562808357775,,,,,208967629.993406,12854578.0,4480140054.11182,709699.919101522,3555123570.47041,0.0,45699474.7970807,925016483.641407,970715958.438488,45699474.7970807,,116.525983931659,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,81615490.696675,,896114431.185521,France,896114431.185521,,FY-1
HES.N,7473000000.0,74.03,5.08058,5.7144,5.53514,11.609,22929081962.82,309744953.0,20515000000.0,481000000.0,13489000000.0,55.4561717352415,8677000000.0,6300000000.0,15703000000.0,8677000000.0,47.1,9.58340476598663,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,1528000000.0,22.020485,2008000000.0,United States of America,2008000000.0,1747000000.0,FY-1
ENGEPEC1.LM,447028254.541805,,,,,,1244311230.42005,1747838245.57307,1508712235.2705,1060859.07722908,638178510.488809,102.322415066595,208916992.873632,850167118.33785,1079450717.65532,208916992.873632,,18.4113505400468,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,41253562.8297134,29.35811,219523382.735386,Peru,219523382.735386,48586518.5565249,FY-1
LUSURC1.LM,861499046.471946,3.17766739271357,,,,,1739984824.61106,486951371.0,1907600371.37408,28691791.9434988,1020780136.50507,84.7569884094672,682806383.619392,886820234.869015,1569626618.48841,682806383.619392,,15.8916786803456,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,37287232.0107555,29.86401,229003389.021522,Peru,229003389.021522,122907917.023307,FY-1
GEPH.PA,1063000000.0,0.723461337334879,-0.04731,0.07026,0.23,-17.44,514860090.559989,711638929.0,2924600000.0,121500000.0,1918200000.0,,1287900000.0,962700000.0,2294300000.0,1287900000.0,,-17.4894352669996,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related - Surveying & Mapping Services,50,5010,501030,50103020,5010302013,380200000.0,9.69146041708,100100000.0,France,100100000.0,226900000.0,FY-1
RUBF.PA,5217295318.64584,29.8524429893368,3.16634613209041,3.41499235886372,,11.449,3059015357.52449,102468159.0,5982452311.12021,36413520.0159006,2871744765.02285,62.1101630726427,1674535616.03347,2974628833.86763,4785243162.13082,1674535616.03347,,11.4335837120995,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,171054240.168246,,463467166.502852,France,463467166.502852,243287497.934399,FY-1
AEP.OQ,16424600000.0,88.97,4.95143,5.24907,5.61603,11.029,44859742974.55,504212015.0,87668700000.0,1059400000.0,64945200000.0,60.5964390498774,36569200000.0,22476500000.0,59292700000.0,36569200000.0,5.7,11.5530522884618,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,2825700000.0,4.12376,3422900000.0,United States of America,3422900000.0,5764100000.0,FY-1
MAUP.PA,499666000.0,2.5919105108792,0.69343910660175,1.12078432260475,,18.329,521651978.719051,197616462.0,1686618000.0,14244000.0,997592000.0,27.3321129894097,536049000.0,675160000.0,1225075000.0,536049000.0,,19.711891473634,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,93789000.0,25.32436,173234000.0,France,173234000.0,164355000.0,FY-1
PSWW.PK,,0.0212,,,,,5578589.4756,8104181.0,7433979.0,308211.0,7604806.0,,4880971.0,-957630.0,4710144.0,,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,287947.0,,-1985925.0,United States of America,-1985925.0,0.0,FY-1
AECFF.PK,29722975.7501028,1e-06,,,,,57.256792,57256792.0,161612689.682858,1159052.57288243,48304564.431955,,22389602.5692493,113308125.250903,135697727.820153,25663789.5602137,,-37.3913806644981,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Exploration and Production,Oil & Gas Exploration and Production (NEC),50,5010,501020,50102020,5010202010,17392344.0429801,,-13767538.9090485,Canada,-13767538.9090485,51914630.6390304,FY-1
