Instrument,TRBC Activity Code,Return On Equity - Actual,"Return on Average Common Equity - %, TTM",year
PAAS.TO,5120101011,5.33,8.30654673226352,FY-5
PKI.TO,5010203010,5.09,6.18236759361346,FY-5
EXC.OQ,5910101010,8.87,13.561085891662,FY-5
WTRG.N,5910301010,12.76,12.7572918901728,FY-5
PPC.OQ,5410202016,35.92,33.2862557135343,FY-5
TROW.OQ,5510202010,28.34,28.3393335179544,FY-5
PNM.N,5910101010,9.21,8.14753181725822,FY-5
KWR.N,5110101010,,6.08095435520809,FY-5
RPM.N,5110101012,25.71,22.2531118410713,FY-5
RRX.N,5210203010,10.02,9.71518914831703,FY-5
ROL.N,5220304020,30.5,31.0885593008902,FY-5
R.N,5240503010,9.85,8.85943571915178,FY-5
EIX.N,5910101010,12.39,8.71255334431909,FY-5
SEIC.OQ,5510202014,28.2,28.2004048269881,FY-5
SJW.N,5910301011,,12.8488848455397,FY-5
ATRL.TO,5220102010,7.72,8.39789355282214,FY-5
FSZ.TO,5510202010,16.26,0.803257906368848,FY-5
SVT.A,5210203010,12.82,4.76466119170797,FY-5
SHW.N,5110101012,51.299,42.0377412434868,FY-5
CPLE6.SA,5910101010,6.9,6.90433659718017,FY-5
AOS.N,5210203015,23.91,23.9415226884374,FY-5
SJM.N,5410202010,12.43,7.67910564197188,FY-5
AWR.N,5910301010,12.77,13.4561949226843,FY-5
SO.N,5910101010,12.3,2.36280020439448,FY-5
SWX.N,5910201011,10.0,10.4558661260896,FY-5
SYY.N,5430102010,67.91,55.7665348668183,FY-5
TRNS.OQ,5220304010,10.93,11.3710962648682,FY-5
TSN.N,5410202016,19.47,17.3063742289239,FY-5
X.N,5120102010,12.19,10.9402931712549,FY-5
WM.N,5220301010,25.18,44.9628844114528,FY-5
UNF.N,5220304010,,9.85518609506884,FY-5
UTL.N,5910401010,9.21,9.21366163621922,FY-5
URB.TO,5510202011,4.81,11.8067991210411,FY-5
VICR.OQ,5210203010,,0.125129719057556,FY-5
LNT.OQ,5910101010,11.02,10.8848611421894,FY-5
AVA.N,5910401010,,7.4638417903512,FY-5
WSO.N,5210203015,15.7,15.699322114385,FY-5
WERN.OQ,5240503012,8.48,8.47773114776362,FY-5
WMB.N,5010303010,10.99,3.38485208755857,FY-5
WEC.N,5910101010,10.84,10.8421418939493,FY-5
WOR.N,5120102013,19.83,17.161426087626,FY-5
FM.TO,5120105012,-1.22,-3.48132642943704,FY-5
CUPRUM.SN,5510202011,29.567,8.10846953484707,FY-5
ARCB.OQ,5240503010,5.69,5.38305356904384,FY-5
CMIG4.SA,5910101010,7.36,7.34476221560348,FY-5
CMPC.SN,5130102010,1.29,1.28735952340853,FY-5
COPEC.SN,5010203010,6.28,6.28217656121283,FY-5
GGBR4.SA,5120102010,2.19,-1.50759322763582,FY-5
CSNA3.SA,5120102010,0.16,0.155378564701097,FY-5
VALE3.SA,5120102011,17.04,14.9335314238065,FY-5
WEGE3.SA,5210203010,18.699,18.0562200819838,FY-5
ENAEX.SN,5110101014,19.414,13.0322954988164,FY-5
GOAU4.SA,5120102010,,-2.38156339140878,FY-5
PETR4.SA,5010201010,7.51,-0.173468296335191,FY-5
CS.TO,5120105012,-1.13,5.23334454334264,FY-5
AUTLANB.MX,5120105010,,22.7829980913229,FY-5
BIMBOA.MX,5410202012,6.42,6.42125403788994,FY-5
ORBIA.MX,5110101011,8.85,11.6741094245395,FY-5
CEMEXCPO.MX,5120201010,6.75,6.74982969252519,FY-5
ALFAA.MX,5440101010,7.82,-2.82481667976157,FY-5
PEOLES.MX,5120108010,15.86,16.8979172749086,FY-5
FEMSAUBD.MX,5430102012,18.35,16.7386908214805,FY-5
WT.N,5510202011,16.12,14.049886506296,FY-5
TKO.TO,5120105010,,9.70568780726864,FY-5
FVI.TO,5120108010,9.14,13.4392719423148,FY-5
NATR.OQ,5410202025,,-10.2417812349012,FY-5
COLBUN.SN,5910101010,6.9,7.4233140850663,FY-5
ODFL.OQ,5240503012,17.7,17.3872556572025,FY-5
MMS.N,5220304010,20.37,21.7062459979288,FY-5
CASAGRC1.LM,5410202022,7.113,-0.105616322763482,FY-5
AME.N,5210203010,16.64,16.1959960714681,FY-5
VLO.N,5010203010,10.49,10.4200880637867,FY-5
NRG.N,5910101010,32.68,-136.991150442478,FY-5
UGPA3.SA,5010203012,19.5,17.2570190844031,FY-5
BACHOCOB.MX,5410202016,14.4,14.7091231817524,FY-5
CHRW.OQ,5240503010,35.26,36.7263727123944,FY-5
PPL.TO,5010303010,7.43,8.7852733686067,FY-5
CWST.OQ,5220301012,,,FY-5
ALS.TO,5120108010,,5.37444879045318,FY-5
FE.N,5910101010,26.87,17.7847727719851,FY-5
AMG.N,5510202010,22.16,13.1177940820769,FY-5
INGR.N,5410202010,20.75,19.8680351906158,FY-5
URI.N,5220304018,38.1,27.6398822044594,FY-5
AQN.TO,5910401010,11.91,8.3319198533486,FY-5
AAIC.N,5510202010,15.28,4.54593494502874,FY-5
AEE.N,5910401010,9.67,9.47714705676489,FY-5
PWR.N,5220102010,8.67,6.86798678109291,FY-5
RBA.TO,5220304010,12.29,10.517270502874,FY-5
FHI.N,5510202011,32.56,51.6682017726603,FY-5
EGIE3.SA,5910102012,30.72,29.8086397668887,FY-5
BTU.N,5010101010,34.9,49.4086071840964,FY-5
WCC.N,5210203020,9.199,9.29174316596107,FY-5
SRE.N,5910401010,10.67,8.78966472815269,FY-5
RSG.N,5220301010,10.51,10.4088791764909,FY-5
RAIL3.SA,5240503010,-3.81,-3.96479062461639,FY-5
EPD.N,5010303010,12.71,12.4832377304672,FY-5
PAA.OQ,5010303010,7.96,18.9494847951747,FY-5
ALA.TO,5910201010,4.58,-0.11028558161133,FY-5
TRPL4.SA,5910101010,14.35,12.9413360790902,FY-5
CE.N,5110101010,37.92,34.5570776255708,FY-5
BLK.N,5510202010,10.48,12.4047556489753,FY-5
NEE.N,5910101010,12.05,13.310002472564,FY-5
SAPR4.SA,5910301011,13.78,13.7767187042449,FY-5
PX.N,5510202014,,5.42124542124542,FY-5
SPTN.OQ,5430102010,10.16,-10.0430605219093,FY-5
BRAP4.SA,5120102011,29.38,27.8565053935471,FY-5
NS.N,5010303010,2.78,1.26556813401854,FY-5
RGP.OQ,5220304010,,7.11131099262871,FY-5
CVERDEC1.LM,5120105012,6.98,6.97777311991503,FY-5
GPN.N,5220304027,19.42,9.64076797444111,FY-5
GDI.TO,5220304016,,4.71878188663312,FY-5
GLNG.OQ,5010303011,-10.18,-10.0432629944073,FY-5
XPO.N,5240503010,7.88,4.46830397325447,FY-5
CHE_u.TO,5110101010,7.33,8.22043814803922,FY-5
WCN.TO,5220301012,9.58,5.15287401127122,FY-5
HEES.OQ,5220304018,36.71,98.2083558146391,FY-5
SAIA.OQ,5240503012,10.8,10.739583998078,FY-5
CMP.N,5110101010,,12.1639131843213,FY-5
KEY.TO,5010303010,13.42,13.419774355974,FY-5
FA.OQ,5220304010,,,FY-5
WLK.N,5110101010,16.98,16.8142698373553,FY-5
KUT.V,5220304010,,32.1870822655304,FY-5
BIP.N,5440101010,-0.91,-0.228452751817238,FY-5
KW.N,6010101010,4.62,4.52436194895592,FY-5
IVZ.N,5510202011,13.8,11.8877277020229,FY-5
VMC.N,5120201010,8.58,6.3748713627992,FY-5
EMA.TO,5910101010,7.6,9.40474270043556,FY-5
CENT.OQ,5410202031,12.86,13.2628922352149,FY-5
VTNR.OQ,5010203010,,-34.2193763604649,FY-5
SUZB3.SA,5130102010,16.61,16.6085827148187,FY-5
USIM5.SA,5120102010,1.71,1.70641109740252,FY-5
SORIANAB.MX,5430102012,8.099,7.89155770324048,FY-5
HERDEZ.MX,5410202010,14.0,13.695821247388,FY-5
ICHB.MX,5120102010,2.97,4.55233154213942,FY-5
LSTR.OQ,5240503012,26.41,26.408677630195,FY-5
USNA.N,5410202025,29.13,26.9197977623722,FY-5
GCC.MX,5120201012,8.42,8.73184555566891,FY-5
PARR.N,5010203011,,17.5705461972893,FY-5
SIMECB.MX,5120102010,3.56,5.09771557662868,FY-5
YPFD.BA,5010203010,9.11,9.10533111971961,FY-5
TTEK.OQ,5220301010,15.6,12.8924187938952,FY-5
PNW.N,5910101010,9.82,10.1485865077482,FY-5
ENELAM.SN,5910101010,9.099,11.1835509248543,FY-5
RDUS.OQ,5120102013,18.36,19.8563931234079,FY-5
CEPU.BA,5910102010,57.42,41.4751524530037,FY-5
HAIN.OQ,5410202026,7.03,3.73786805979685,FY-5
MTL.TO,5240503010,6.57,6.71838600388382,FY-5
VBBR3.SA,5010203012,14.178,,FY-5
MLM.N,5120201010,10.32,10.277430507446,FY-5
MED.N,5410202025,27.1,27.5145774375968,FY-5
CFV.CN,5510202011,6.72,6.72144693104099,FY-5
STN.TO,5220102010,10.43,5.01029434704501,FY-5
EXP.N,5120201012,19.82,14.874443944238,FY-5
VET.TO,5010201010,3.99,3.98917263016728,FY-5
GRUMAB.MX,5410202010,25.899,24.944250184081,FY-5
CIX.TO,5510202010,33.0,30.0998772091391,FY-5
GEO.N,5220304010,14.34,14.333368440466,FY-5
AGUASA.SN,5910301010,21.87,21.8705509155038,FY-5
PAMP.BA,5910101010,32.94,37.588106379198,FY-5
DAR.N,5410202010,1.87,4.35133182722223,FY-5
GMEXICOB.MX,5120108010,14.3,14.0595628026682,FY-5
RS.N,5120102014,9.08,9.21289942036548,FY-5
SCCO.N,5120105010,12.2,25.3668341708543,FY-5
UNACEMC1.LM,5120201012,6.1,5.7839709566408,FY-5
MINSURI1.LM,5120108010,6.76,6.5779527251465,FY-5
LUN.TO,5120108010,12.07,10.8719352230276,FY-5
HBM.TO,5120105012,7.65,7.20887345999556,FY-5
CYRE3.SA,6010101050,-1.58,-1.59160378909725,FY-5
EAF.N,5210203010,,17.8175709726188,FY-5
BESALCO.SN,5220102012,5.299,5.29689703151045,FY-5
HEO.TO,5220301011,,-8.18556064046044,FY-5
AEIS.OQ,5210203010,41.97,45.7904165046044,FY-5
PARAUCO.SN,6010101030,11.41,11.4047684068398,FY-5
ANTARCHILE.SN,5010203010,6.18,6.17629471380833,FY-5
ENDISPC1.LM,5910101010,19.37,19.1623578712454,FY-5
ALICORC1.LM,5440101010,15.92,16.5377992741572,FY-5
PBH.TO,5410202010,17.43,17.4317886530966,FY-5
CCB.CN,5120201012,6.18,-0.140194063617143,FY-5
HUBG.OQ,5240503010,7.21,6.41092492333971,FY-5
POR.N,5910101010,8.57,8.57142857142857,FY-5
BDGI.TO,5220102010,,16.2671246382418,FY-5
CENX.OQ,5120103011,6.12,5.63577037324686,FY-5
IMI.CN,5430102012,2.8,-1.80512619706942,FY-5
NCH.CN,5410202010,4.86,4.88313253884884,FY-5
CASS.OQ,5220304027,,12.3927844977062,FY-5
HAYN.OQ,5120102013,0.009,-0.912154868424209,FY-5
SRCL.OQ,5220301012,13.8,-3.7317620650954,FY-5
KKR.N,5510202011,19.1,17.8089168014798,FY-5
ARA.MX,6010101010,7.43,7.46487211000816,FY-5
UNFI.N,5430102010,8.97,7.9967663262541,FY-5
STLD.OQ,5120102010,20.47,20.1969103273758,FY-5
BDT.TO,5220102010,7.21,5.60377220881598,FY-5
OGE.N,5910101010,10.21,10.2482556306461,FY-5
SBSP3.SA,5910301010,15.3,15.2999706670246,FY-5
EEFT.OQ,5220304027,24.17,18.9166504215547,FY-5
NPI.TO,5910102012,17.14,22.0687573838187,FY-5
BX.N,5510202011,26.8,27.6685755870226,FY-5
AWK.N,5910301011,10.41,10.3932849193624,FY-5
ENGI4.SA,5910101010,,14.8461992313948,FY-5
SOL.N,5220102021,,4.08589255131178,FY-5
CVI.N,5010203011,,3.93944510101863,FY-5
PRIM.N,5220102010,,11.9477823041718,FY-5
HBOR3.SA,6010101010,-23.39,-22.3962794808224,FY-5
ENEV3.SA,5910101012,1.93,1.93235190058883,FY-5
TGH.N,5220304018,2.03,1.46695060014009,FY-5
FOR.N,5220102019,,7.13260961295025,FY-5
TNK.N,5010303010,-2.07,-5.983785213637,FY-5
IPI.N,5110102010,-5.61,-5.89631607619461,FY-5
FRES.L,5120108010,16.9,19.6985331466479,FY-5
MYRG.OQ,5220102014,4.65,4.8541201316581,FY-5
AD_u.TO,5510202016,10.51,1.88716518043462,FY-5
NEOE3.SA,5910101010,,3.37214206977833,FY-5
KRO.N,5110101010,39.09,74.9499695466806,FY-5
SFL.N,5010303010,8.59,8.69085463347949,FY-5
CENCOSUD.SN,5430102012,7.5,10.8700774321719,FY-5
BGS.N,5410202010,2.46,10.2087278784693,FY-5
HEP.N,5010303013,32.05,41.4386040795501,FY-5
CSMG3.SA,5910301011,9.099,9.19955055921563,FY-5
ENS.N,5210203011,4.56,18.884874328605,FY-5
CNS.N,5510202011,34.0,30.4449986145747,FY-5
ORA.N,5910101020,13.13,15.87158371266,FY-5
CPFE3.SA,5910101010,,13.9355243832401,FY-5
ULH.OQ,5240503012,,6.28947509771025,FY-5
WEX.N,5220304027,14.53,6.37971770348892,FY-5
EXLS.OQ,5220304010,20.36,13.7961806175263,FY-5
MDIA3.SA,5410202014,18.11,18.1047978358733,FY-5
BEEF3.SA,5410202016,-94.99,-94.9883386851445,FY-5
HTGC.N,5510202015,12.14,9.62937815509871,FY-5
SPWR.OQ,5020101013,-5.98,-78.471918954463,FY-5
MULT3.SA,6010101030,7.7,7.66769217101481,FY-5
CSAN3.SA,5010203010,14.28,14.2874677742176,FY-5
ACM.N,5220102010,10.77,3.21934758544604,FY-5
CF.N,5110102011,-1.7,-3.84004619604446,FY-5
DK.N,5010203011,6.12,9.67265846736045,FY-5
TGMA3.SA,5240503012,25.19,25.1887707356506,FY-5
THS.N,5410202010,6.79,-16.3889578871755,FY-5
AMP.N,5510202010,31.29,28.74582892488,FY-5
ET.N,5010303012,-69.48,,FY-5
DHT.N,5010303014,2.32,0.819664498731457,FY-5
CLMT.OQ,5010203011,-27.93,-17.2474896633196,FY-5
SK.SN,5440101010,6.38,6.42422075910983,FY-5
ENGIEC1.LM,5910101010,12.85,13.0997884811856,FY-5
AGRO3.SA,5410201011,17.75,17.7524288078958,FY-5
PASAB.MX,5220301012,2.733,5.57191841283199,FY-5
JBSS3.SA,5410202016,1.71,0.421070344794716,FY-5
EQTL3.SA,5910101010,22.64,22.6391283714353,FY-5
EVEN3.SA,6010101050,-19.55,-17.673786931313,FY-5
CODI.N,5560101010,11.3,-6.27971168188019,FY-5
TAEE11.SA,5910101010,17.35,14.9803469383511,FY-5
MRFG3.SA,5410202016,-30.62,-62.3715577476367,FY-5
WSP.TO,5220102010,8.59,7.33166053689891,FY-5
G.N,5220304010,23.55,19.6476028999237,FY-5
DXT.TO,5220304010,-1.62,-2.49478728463255,FY-5
CLNE.OQ,5010203010,,-4.35516908428261,FY-5
TCSA3.SA,6010101010,-42.98,-42.1574251721735,FY-5
WU.N,5220304027,,132.035053554041,FY-5
BDI.TO,6010101010,1.04,-36.7132358360246,FY-5
SAR.N,5510202010,13.05,13.0480066168992,FY-5
CSIQ.OQ,5020101013,10.77,10.3888190715564,FY-5
SPRO.NFF,5220304018,28.622,23.6135007798807,FY-5
NWC.TO,5430102012,22.88,18.2054285001681,FY-5
SMTO3.SA,5410202022,14.69,14.6929335382211,FY-5
CQP.A,5010303010,-43.44,88.5353226363934,FY-5
JHSF3.SA,6010101030,,-1.06183639619674,FY-5
TIPT.OQ,5560101010,1.89,-2.57317508778315,FY-5
FLNG.OL,5010303014,-2.87,-2.86704781948177,FY-5
SLCE3.SA,5410201010,13.86,14.3563337264118,FY-5
EZTC3.SA,6010101050,13.38,13.3811881068122,FY-5
ELET6.SA,5910101021,0.41,5.58199570208269,FY-5
ISA.CN,5910101010,13.81,13.8124328378983,FY-5
VRTS.OQ,5510202010,13.92,10.4520088517827,FY-5
PLAG.A,5410202010,14.63,-115.855706796714,FY-5
CIEL3.SA,5220304027,40.29,38.7312087184795,FY-5
CPX.TO,5910102010,3.86,5.50495049504951,FY-5
AESB3.SA,5910101020,19.01,19.0240478552607,FY-5
ALUP11.SA,5910101010,8.52,9.75614142888987,FY-5
DIRR3.SA,6010101050,-9.38,-9.43089985494304,FY-5
PAGP.OQ,5010303010,9.44,5.36130536130536,FY-5
GNRC.N,5210203018,44.31,27.0965269802118,FY-5
CVE.TO,5010201010,7.75,14.3676158499889,FY-5
GGD.TO,5120108010,,-1.59387008026193,FY-5
MILS3.SA,5220304018,-15.01,-15.0044808186805,FY-5
SIMH3.SA,5240503010,-0.479,-0.423220970892368,FY-5
ALOS3.SA,6010101030,5.47,5.46922830583758,FY-5
FLT.N,5220304027,23.63,18.1067248866958,FY-5
CHDRAUIB.MX,5430102012,7.799,7.59358484666528,FY-5
AMRC.N,5020101019,7.37,7.46299883029072,FY-5
KNX.N,5240503010,16.08,3.98698251470526,FY-5
TRGP.N,5010303010,-5.84,-5.83579486190606,FY-5
HHH.N,6010101010,,5.85679298815245,FY-5
3665.TW,5210203010,,18.2610475733356,FY-5
CAML3.SA,5410202010,12.94,15.7560767108133,FY-5
MOS.N,5110102011,3.97,3.64855927216294,FY-5
GEI.TO,5010203010,-4.14,-6.74148167045959,FY-5
ENPH.OQ,5020101013,524.66,,FY-5
OAK_pa.N,5510202010,12.36,31.5954072180306,FY-5
MPC.N,5010203010,14.43,13.9905762957593,FY-5
SLCA.N,5120105010,9.2,8.19583219092395,FY-5
TCPC.OQ,5510202011,10.92,8.17626297697804,FY-5
SNDR.N,5240503010,17.06,10.4269253896283,FY-5
CG.OQ,5510202011,72.39,74.9413020277481,FY-5
PFGC.N,5430102010,15.63,18.1288819875776,FY-5
SMU.SN,5430102010,5.86,5.57896095250656,FY-5
PBF.N,5010203010,5.97,20.8533465636548,FY-5
PSX.N,5010203010,9.56,10.0221169036335,FY-5
POST.N,5410202013,10.62,6.39407244785949,FY-5
SQ.N,5220304027,16.88,-9.25104551533007,FY-5
SUN.N,5010203010,6.71,-0.585190186810713,FY-5
MPLX.N,5010303010,3.899,3.92944213394522,FY-5
VESTA.MX,6010101040,12.96,12.7192730886684,FY-5
INRETC1.LM,5430102012,8.8,8.12623578166807,FY-5
SAMG.OQ,5510202014,,11.0726141078838,FY-5
WES.N,5010203010,35.71,35.7097343723036,FY-5
NVEE.OQ,5220102015,,11.0364408483571,FY-5
EVTC.N,5220304010,86.1,44.2497226554335,FY-5
SFM.OQ,5430102010,21.12,21.1150926675144,FY-5
CWENa.N,5910102012,5.34,6.78343063664165,FY-5
ASC.N,5010303014,-3.18,-3.18126391661367,FY-5
MUSA.N,5010203012,21.77,21.7818733550775,FY-5
AGAS.OL,5010303014,,-12.7109265976605,FY-5
LPG.N,5010303014,-3.4,-2.1081458143852,FY-5
IBP.N,5220102016,35.64,20.7075348760648,FY-5
OGS.N,5910201011,8.58,8.58492774696771,FY-5
ENLC.N,5010303010,0.12,0.115695090846941,FY-5
ARES.N,5510202011,146.46,17.9282307101538,FY-5
WLKP.N,5110101010,30.2,30.2018628722487,FY-5
CVEO.N,6010101050,,-22.2152173387677,FY-5
NEP.N,5910101010,4.78,2.12828850133018,FY-5
AXTA.N,5110101012,24.46,12.0356488422455,FY-5
HESM.N,5010303010,1.69,,FY-5
LOGG3.SA,6010101010,,1.97213829480755,FY-5
SUM.N,5120201010,9.99,-9.05175553309622,FY-5
TWM.TO,5010203010,3.79,3.1494693309552,FY-5
BLD.N,5220102016,10.34,8.53531572837071,FY-5
RUN.OQ,5020101013,12.48,15.6687432023116,FY-5
ENR.N,5210203011,377.92,241.788321167883,FY-5
PYPL.OQ,5220304027,15.1,12.8639353872207,FY-5
KHC.OQ,5410202010,7.18,6.39663693688576,FY-5
MEGA3.SA,5910101023,11.01,9.76587164531962,FY-5
ACI.N,5430102010,,-27.7388604029754,FY-5
WSC.OQ,5220304018,-28.84,-40.9857510775811,FY-5
SITE.N,5410201022,30.2,28.429203539823,FY-5
CSWI.OQ,5220102010,,12.1448598391313,FY-5
H.TO,5910101010,7.099,6.79681851048445,FY-5
LACOMERUBC.MX,5430102012,3.82,3.82082144974578,FY-5
USFD.N,5430102010,11.8,10.2476586841439,FY-5
ATKR.N,5210203010,62.28,54.6195100739238,FY-5
ENELCHILE.SN,5910101010,10.36,12.1592588497968,FY-5
HRI.N,5220304018,-11.3,-11.3029827315542,FY-5
PLANI.MX,6010101030,,4.17421974946989,FY-5
AA.N,5120103010,4.27,5.482951753955,FY-5
INSW.N,5010303014,-0.21,-9.3669073259973,FY-5
LW.N,5410202010,-40.13,,FY-5
VRRM.OQ,5220304017,,57.0653583847491,FY-5
IMXI.OQ,5220304027,,-537.401417987732,FY-5
METC.OQ,5120102012,18.08,-28.4416384110479,FY-5
KRP.N,5010201010,,0.900551293279265,FY-5
HLNE.OQ,5510202011,125.75,53.931594303377,FY-5
HCC.N,5120102012,74.14,71.4335457422448,FY-5
AM.N,5010303010,50.08,17.9696255361904,FY-5
CRFB3.SA,5430102010,16.28,,FY-5
JWEL.TO,5410202025,79.69,-96.4779983242322,FY-5
BBCP.OQ,5220102010,,,FY-5
SMPL.OQ,5410202025,11.08,11.0839036799252,FY-5
ERO.TO,5120105012,41.57,30.0748867652665,FY-5
TRAXIONA.MX,5240503010,4.6,,FY-5
APG.N,5220102010,,,FY-5
NEO.TO,5120105016,9.72,,FY-5
STLC.TO,5120102010,-3.02,,FY-5
BOKU.L,5220304027,,-207.829207292762,FY-5
