Instrument,TRBC Activity Code,Return On Equity - Actual,"Return on Average Common Equity - %, TTM",year
ATO.N,5910201010,9.06,9.05012705050424,FY-2
BKH.N,5910401010,9.46,9.24576541766562,FY-2
BLX.TO,5910101023,5.95,5.94916170903191,FY-2
MTZ.N,5220102014,19.87,17.0406915338618,FY-2
CMS.N,5910401010,14.53,12.5927334981929,FY-2
TFII.TO,5240503012,20.33,19.0050965024641,FY-2
CWT.N,5910301010,11.38,-0.96035268185158,FY-2
CASY.OQ,5430102012,17.5,17.5005676917931,FY-2
CPSH.OQ,5210203010,17.55,15.5375289575686,FY-2
CPK.N,5910201011,11.22,11.2249356856726,FY-2
CTAS.OQ,5220304010,32.09,31.8745396717545,FY-2
CLH.N,5220301010,9.91,10.3269402503826,FY-2
CLF.N,5120102010,-14.9,-10.3539711267309,FY-2
CMC.N,5120102010,20.6,19.7350527404126,FY-2
CAG.N,5410202010,15.55,15.8121244955229,FY-2
ED.N,5910101010,7.59,5.97249721988663,FY-2
CXT.N,5210203010,15.02,10.8639179377873,FY-2
VVI.N,5220304026,,-133.526310091525,FY-2
D.N,5910101010,10.349,5.29463599377543,FY-2
DCI.N,5220301011,27.92,27.0125223613596,FY-2
DUK.N,5910101010,7.96,2.81085602342013,FY-2
DY.N,5220102023,9.69,3.77472153303268,FY-2
EMR.N,5210203010,26.92,25.1859142607174,FY-2
EMPa.TO,5430102010,16.91,16.9091150133176,FY-2
ETR.N,5910101010,10.509,13.1285674954067,FY-2
FMC.N,5110102010,29.18,21.0553138821645,FY-2
RUS.TO,5120102014,5.53,2.70822970209473,FY-2
ARG.TO,5120105012,,5.68551524981951,FY-2
FI.N,5220304027,9.25,2.93374573182869,FY-2
FLO.N,5410202012,21.09,11.5548940534603,FY-2
FTS.TO,5910101010,6.42,7.11553175210406,FY-2
FCX.N,5120105010,8.11,6.12161051766639,FY-2
GIS.N,5410202010,26.78,26.6964840919852,FY-2
NVRI.N,5220301012,5.53,-7.1102868737015,FY-2
HE.N,5910101010,8.109,8.5679599771491,FY-2
HCSG.OQ,5220304016,20.98,20.9790744988658,FY-2
HTLD.OQ,5240503012,10.05,10.0505822243262,FY-2
HSY.N,5410202010,66.09,64.3605982926202,FY-2
DINO.N,5010203011,-2.509,-10.8241345262401,FY-2
HRL.N,5410202016,14.7,14.7093473510906,FY-2
HUBB.N,5210203010,20.539,16.3700181723134,FY-2
JBHT.OQ,5240503012,20.79,20.7938211283895,FY-2
GCARSOA1.MX,5440101010,6.44,6.46856168514232,FY-2
IDA.N,5910101010,9.45,9.4501700431158,FY-2
ITW.N,5440101010,67.96,67.9555340744321,FY-2
IFF.N,5410202026,10.34,5.75370135364634,FY-2
WKC.N,5010203013,3.87,5.76887649024923,FY-2
EME.N,5220102010,17.256,6.46955741420146,FY-2
J.N,5220304010,12.62,6.13662852894214,FY-2
K.N,5410202010,47.45,43.7958696023212,FY-2
KR.N,5430102010,30.24,28.121905600176,FY-2
SR.N,5910201010,9.689,10.9230277866496,FY-2
MDU.N,5910401010,,13.1793408794045,FY-2
MGEE.OQ,5910101010,10.09,10.0910859780878,FY-2
MRTN.OQ,5240503012,,11.4128819415365,FY-2
MKC.N,5410202010,20.7,20.2813996716552,FY-2
MGRC.OQ,5220304018,,15.4915542593268,FY-2
MRU.TO,5430102010,13.619,13.1237990448171,FY-2
NI.N,5910401010,8.65,-1.45707442704106,FY-2
NFG.N,5910201010,20.92,19.3522310728137,FY-2
NEN.A,6010101010,12.11,,FY-2
NJR.N,5910201011,11.56,10.2019236997722,FY-2
AGR.N,5910101010,4.11,3.82249416099214,FY-2
NSC.N,5240503011,15.85,13.4111759799833,FY-2
ES.N,5910101010,9.27,9.02964610190623,FY-2
XEL.OQ,5910101010,10.589,10.5917883080463,FY-2
NTRS.OQ,5510202010,10.69,11.066388632947,FY-2
NWN.N,5910201011,8.75,8.00954219789689,FY-2
NWE.OQ,5910401010,7.9,7.53802217431012,FY-2
NUE.N,5120102010,9.48,6.78233228892247,FY-2
MX.TO,5110101010,-9.92,-12.6313243590235,FY-2
OLN.N,5110101010,-36.07,-50.1460589923222,FY-2
PPG.N,5110101012,24.66,19.2472432333911,FY-2
PCG.N,5910101010,15.46,-10.0853196617821,FY-2
PAAS.TO,5120101011,9.61,7.02311149399738,FY-2
PKI.TO,5010203010,4.23,4.23007480010317,FY-2
EXC.OQ,5910101010,9.72,3.4192781866716,FY-2
WTRG.N,5910301010,9.41,6.29317631119321,FY-2
PPC.OQ,5410202016,9.84,3.72368268000465,FY-2
TROW.OQ,5510202010,30.75,31.1619207109142,FY-2
PNM.N,5910101010,9.78,9.26863981000831,FY-2
KWR.N,5110101010,6.65,3.08536167295166,FY-2
RPM.N,5110101012,44.23,33.2028304226823,FY-2
RRX.N,5210203010,9.62,7.73363292819937,FY-2
ROL.N,5220304020,,30.3630393088651,FY-2
R.N,5240503010,-0.58,-3.82297304636838,FY-2
EIX.N,5910101010,10.72,5.40382435742752,FY-2
SEIC.OQ,5510202014,25.72,25.7158092785061,FY-2
SJW.N,5910301011,6.81,6.8079798842815,FY-2
ATRL.TO,5220102010,-30.8,-11.3544001756234,FY-2
FSZ.TO,5510202010,28.91,-0.668588603324542,FY-2
SVT.A,5210203010,12.82,0.297313770087262,FY-2
SHW.N,5110101012,58.44,52.5051395766799,FY-2
CPLE6.SA,5910101010,20.55,20.5776248084431,FY-2
AOS.N,5210203015,19.98,19.6239082814145,FY-2
SJM.N,5410202010,12.56,10.6964457547025,FY-2
AWR.N,5910301010,13.9,13.8571094181723,FY-2
SO.N,5910101010,11.57,11.2442994394073,FY-2
SWX.N,5910201011,8.97,8.96853750540209,FY-2
SYY.N,5430102010,54.61,38.6654811029578,FY-2
TRNS.OQ,5220304010,,10.9605036401365,FY-2
TSN.N,5410202016,18.21,18.4795463504867,FY-2
X.N,5120102010,-23.36,-29.5760345265296,FY-2
WM.N,5220301010,23.59,20.6060606060606,FY-2
UNF.N,5220304010,8.359,8.36234716377414,FY-2
UTL.N,5910401010,8.41,8.41170323928945,FY-2
URB.TO,5510202011,4.81,5.20541789832275,FY-2
VICR.OQ,5210203010,6.44,6.43802279728676,FY-2
LNT.OQ,5910101010,14.59,11.2731912862271,FY-2
AVA.N,5910401010,6.519,6.52495206613236,FY-2
WSO.N,5210203015,16.87,16.8672241415007,FY-2
WERN.OQ,5240503012,15.6,14.6638751665187,FY-2
WMB.N,5010303010,6.62,1.65988348894741,FY-2
WEC.N,5910101010,11.62,11.6590795361243,FY-2
WOR.N,5120102013,28.769,65.2357308245915,FY-2
FM.TO,5120105012,-1.96,-1.96517277143949,FY-2
CUPRUM.SN,5510202011,29.567,6.54864668967249,FY-2
ARCB.OQ,5240503010,10.73,8.93420354905267,FY-2
CMIG4.SA,5910101010,17.17,17.0630409573809,FY-2
CMPC.SN,5130102010,-0.35,-0.354650385372541,FY-2
COPEC.SN,5010203010,1.79,1.79462347175249,FY-2
GGBR4.SA,5120102010,8.33,8.18376970294645,FY-2
CSNA3.SA,5120102010,37.78,37.7767417803519,FY-2
VALE3.SA,5120102011,14.37,20.4961464056993,FY-2
WEGE3.SA,5210203010,23.089,23.0850635578804,FY-2
ENAEX.SN,5110101014,14.92,12.1019674057221,FY-2
GOAU4.SA,5120102010,8.039,8.0408868426206,FY-2
PETR4.SA,5010201010,4.39,2.35383334078427,FY-2
CS.TO,5120105012,3.43,1.63060874804647,FY-2
AUTLANB.MX,5120105010,,-4.32950945726071,FY-2
BIMBOA.MX,5410202012,11.65,11.5725826647571,FY-2
ORBIA.MX,5110101011,8.01,8.39618036838853,FY-2
CEMEXCPO.MX,5120201010,,-17.1637153226074,FY-2
ALFAA.MX,5440101010,7.13,-9.42420415199431,FY-2
PEOLES.MX,5120108010,-0.98,-0.982497688341584,FY-2
FEMSAUBD.MX,5430102012,,-0.788307367503067,FY-2
WT.N,5510202011,10.43,-12.546775842048,FY-2
TKO.TO,5120105010,,-7.5999340934129,FY-2
FVI.TO,5120108010,4.669,3.16677392528335,FY-2
NATR.OQ,5410202025,,14.994641508108,FY-2
COLBUN.SN,5910101010,3.65,4.65691711989461,FY-2
ODFL.OQ,5240503012,20.99,20.9983291725229,FY-2
MMS.N,5220304010,,21.3948690519399,FY-2
CASAGRC1.LM,5410202022,7.113,6.49468854648465,FY-2
AME.N,5210203010,14.39,15.7695756593996,FY-2
VLO.N,5010203010,-6.23,-7.02393852822382,FY-2
NRG.N,5910101010,30.559,30.557219892151,FY-2
UGPA3.SA,5010203012,9.41,9.40799234372408,FY-2
BACHOCOB.MX,5410202016,8.83,9.42702910897689,FY-2
CHRW.OQ,5240503010,28.53,28.5254331374169,FY-2
PPL.TO,5010303010,-2.99,-3.68121882371138,FY-2
CWST.OQ,5220301012,16.84,37.5776198970911,FY-2
ALS.TO,5120108010,,-8.47403621679601,FY-2
FE.N,5910101010,18.24,14.1148325358852,FY-2
AMG.N,5510202010,21.84,7.07339256978941,FY-2
INGR.N,5410202010,14.88,12.272967730559,FY-2
URI.N,5220304018,30.38,21.2537313432836,FY-2
AQN.TO,5910401010,8.06,17.7740293551093,FY-2
AAIC.N,5510202010,4.68,-28.2255022304721,FY-2
AEE.N,5910401010,10.25,10.2488674471966,FY-2
PWR.N,5220102010,13.21,10.6164139190155,FY-2
RBA.TO,5220304010,19.38,18.6320307499222,FY-2
FHI.N,5510202011,29.969,28.8162616600184,FY-2
EGIE3.SA,5910102012,37.97,37.966083152247,FY-2
BTU.N,5010101010,-105.57,-104.775074786928,FY-2
WCC.N,5210203020,7.27,2.5109084085891,FY-2
SRE.N,5910401010,10.84,10.1010634087131,FY-2
RSG.N,5220301010,13.71,11.6515380584384,FY-2
RAIL3.SA,5240503010,2.55,2.54770664563547,FY-2
EPD.N,5010303010,15.369,15.2551250201251,FY-2
PAA.OQ,5010303010,-22.86,-30.878202645122,FY-2
ALA.TO,5910201010,5.56,8.20647906587979,FY-2
TRPL4.SA,5910101010,26.309,26.314574864018,FY-2
CE.N,5110101010,30.0,66.202552627217,FY-2
BLK.N,5510202010,15.22,14.3309603370623,FY-2
NEE.N,5910101010,12.38,8.17758916183792,FY-2
SAPR4.SA,5910301011,,15.1915400054448,FY-2
PX.N,5510202014,,48.1550238835235,FY-2
SPTN.OQ,5430102010,12.77,10.409626968333,FY-2
BRAP4.SA,5120102011,14.1,14.0956527646053,FY-2
NS.N,5010303010,-11.52,-45.9469886671744,FY-2
RGP.OQ,5220304010,10.99,7.96864216598995,FY-2
CVERDEC1.LM,5120105012,5.0,4.99413760382208,FY-2
GPN.N,5220304027,11.01,2.1182820932267,FY-2
GDI.TO,5220304016,11.0,15.9939877989645,FY-2
GLNG.OQ,5010303011,-12.7,-6.73588496995826,FY-2
XPO.N,5240503010,7.58,-5.10166358595194,FY-2
CHE_u.TO,5110101010,-24.53,-24.5318740199694,FY-2
WCN.TO,5220301012,10.09,2.96788674245948,FY-2
HEES.OQ,5220304018,18.36,-17.0025945850863,FY-2
SAIA.OQ,5240503012,15.58,15.5743213957222,FY-2
CMP.N,5110101010,,11.5683732987686,FY-2
KEY.TO,5010303010,2.13,2.13342633324959,FY-2
FA.OQ,5220304010,,,FY-2
WLK.N,5110101010,4.91,5.52801814668571,FY-2
KUT.V,5220304010,-5.2,0.914974154395243,FY-2
BIP.N,5440101010,2.48,2.42923107809677,FY-2
KW.N,6010101010,5.589,6.79888758782201,FY-2
IVZ.N,5510202011,6.33,5.18826132364515,FY-2
VMC.N,5120201010,10.71,10.0950392503786,FY-2
EMA.TO,5910101010,7.929,11.9020428879584,FY-2
CENT.OQ,5410202031,14.06,11.6437107115462,FY-2
VTNR.OQ,5010203010,,-186.65527396185,FY-2
SUZB3.SA,5130102010,-85.02,-85.1026477385821,FY-2
USIM5.SA,5120102010,4.65,4.65423252809694,FY-2
SORIANAB.MX,5430102012,5.61,5.60733541030309,FY-2
HERDEZ.MX,5410202010,10.9,10.8969921269377,FY-2
ICHB.MX,5120102010,10.69,10.8274604648412,FY-2
LSTR.OQ,5240503012,28.9,27.1853755455302,FY-2
USNA.N,5410202025,31.43,31.4267635707281,FY-2
GCC.MX,5120201012,11.54,11.5344666289613,FY-2
PARR.N,5010203011,-55.86,-91.465328736434,FY-2
SIMECB.MX,5120102010,12.269,12.519376690226,FY-2
YPFD.BA,5010203010,-12.71,-11.4199375460637,FY-2
TTEK.OQ,5220301010,18.24,20.4978347450669,FY-2
PNW.N,5910101010,9.95,9.03848835757936,FY-2
ENELAM.SN,5910101010,9.13,9.13225247294926,FY-2
RDUS.OQ,5120102013,23.67,21.8438568408915,FY-2
CEPU.BA,5910102010,33.64,10.0596991959361,FY-2
HAIN.OQ,5410202026,9.88,4.45713156894955,FY-2
MTL.TO,5240503010,3.69,7.05259601430604,FY-2
VBBR3.SA,5010203012,16.91,37.238354074286,FY-2
MLM.N,5120201010,12.82,12.8167949117111,FY-2
MED.N,5410202025,82.62,78.4949518845535,FY-2
CFV.CN,5510202011,19.13,19.1931228781544,FY-2
STN.TO,5220102010,13.089,8.36487907465825,FY-2
EXP.N,5120201012,25.46,28.7228176667599,FY-2
VET.TO,5010201010,-89.82,-89.8229411428692,FY-2
GRUMAB.MX,5410202010,20.019,20.0451625469005,FY-2
CIX.TO,5510202010,34.12,30.9434784092627,FY-2
GEO.N,5220304010,,11.8362329130042,FY-2
AGUASA.SN,5910301010,13.29,11.7185022180151,FY-2
PAMP.BA,5910101010,-26.75,15.2148763142672,FY-2
DAR.N,5410202010,12.0,10.8770169565064,FY-2
GMEXICOB.MX,5120108010,16.89,16.7639957722258,FY-2
RS.N,5120102014,9.75,7.1517147839566,FY-2
SCCO.N,5120105010,22.38,22.3781804190921,FY-2
UNACEMC1.LM,5120201012,1.78,1.82118490252163,FY-2
MINSURI1.LM,5120108010,,0.786663649775378,FY-2
LUN.TO,5120108010,5.81,4.35552216052973,FY-2
HBM.TO,5120105012,-6.82,-8.15033220788804,FY-2
CYRE3.SA,6010101050,32.96,34.289243447206,FY-2
EAF.N,5210203010,-82.0,,FY-2
BESALCO.SN,5220102012,7.32,7.31797653200034,FY-2
HEO.TO,5220301011,4.04,4.21463704664613,FY-2
AEIS.OQ,5210203010,27.01,18.116025111083,FY-2
PARAUCO.SN,6010101030,0.18,0.18141659507051,FY-2
ANTARCHILE.SN,5010203010,,1.92758900069508,FY-2
ENDISPC1.LM,5910101010,10.82,10.8155844382598,FY-2
ALICORC1.LM,5440101010,9.259,9.25875492818655,FY-2
PBH.TO,5410202010,8.87,6.27154203506669,FY-2
CCB.CN,5120201012,0.98,0.99584882554273,FY-2
HUBG.OQ,5240503010,7.01,6.58776053397767,FY-2
POR.N,5910101010,5.96,5.95695618754804,FY-2
BDGI.TO,5220102010,7.51,7.20077509628924,FY-2
CENX.OQ,5120103011,-18.41,-20.1949062320858,FY-2
IMI.CN,5430102012,3.45,3.46367505246675,FY-2
NCH.CN,5410202010,6.84,6.84792089427645,FY-2
CASS.OQ,5220304027,,9.9637874740279,FY-2
HAYN.OQ,5120102013,-2.69,-2.69314632565266,FY-2
SRCL.OQ,5220301012,8.65,-4.27221172022684,FY-2
KKR.N,5510202011,12.42,17.3409849341954,FY-2
ARA.MX,6010101010,2.94,2.80597662472171,FY-2
UNFI.N,5430102010,17.51,10.7529105233772,FY-2
STLD.OQ,5120102010,14.26,13.0821073701716,FY-2
BDT.TO,5220102010,21.22,21.2164663708753,FY-2
OGE.N,5910101010,10.7,-4.47029454531417,FY-2
SBSP3.SA,5910301010,4.38,4.3814055291703,FY-2
EEFT.OQ,5220304027,10.03,-0.22473499915369,FY-2
NPI.TO,5910102012,27.36,33.0273149079819,FY-2
BX.N,5510202011,48.92,15.3034143969178,FY-2
AWK.N,5910301011,11.279,11.2763419483101,FY-2
ENGI4.SA,5910101010,,22.674514864183,FY-2
SOL.N,5220102021,9.12,2.37639865998433,FY-2
CVI.N,5010203011,-19.08,-21.2271973466003,FY-2
PRIM.N,5220102010,,15.6297715180342,FY-2
HBOR3.SA,6010101010,2.11,2.10876296058614,FY-2
ENEV3.SA,5910101012,13.58,13.5827103748926,FY-2
TGH.N,5220304018,6.929,5.78184802065275,FY-2
FOR.N,5220102019,12.929,11.6873475448086,FY-2
TNK.N,5010303010,14.81,8.44122887324284,FY-2
IPI.N,5110102010,-5.15,-6.42003038130309,FY-2
FRES.L,5120108010,9.8,11.2965175834371,FY-2
MYRG.OQ,5220102014,15.5,14.8052494522897,FY-2
AD_u.TO,5510202016,3.359,3.35537896633294,FY-2
NEOE3.SA,5910101010,14.0,13.9953166259778,FY-2
KRO.N,5110101010,7.93,7.92508991690438,FY-2
SFL.N,5010303010,-23.6,-23.5985951777584,FY-2
CENCOSUD.SN,5430102012,0.2,0.545975090946596,FY-2
BGS.N,5410202010,17.75,16.1014923811997,FY-2
HEP.N,5010303013,44.84,44.840642034732,FY-2
CSMG3.SA,5910301011,12.369,12.370559058205,FY-2
ENS.N,5210203011,13.67,10.0957652062473,FY-2
CNS.N,5510202011,64.54,39.4821906367447,FY-2
ORA.N,5910101020,5.34,5.34366348226694,FY-2
CPFE3.SA,5910101010,27.056,27.0562764615046,FY-2
ULH.OQ,5240503012,21.64,21.6425728995706,FY-2
WEX.N,5220304027,14.0,-12.7164950955702,FY-2
EXLS.OQ,5220304010,17.56,12.8819088767202,FY-2
MDIA3.SA,5410202014,12.05,12.0475176059406,FY-2
BEEF3.SA,5410202016,128.15,249.670313927043,FY-2
HTGC.N,5510202015,12.96,18.612452484851,FY-2
SPWR.OQ,5020101013,-5.92,289.808123959163,FY-2
MULT3.SA,6010101030,16.32,16.317878544119,FY-2
CSAN3.SA,5010203010,7.91,7.96076929363356,FY-2
ACM.N,5220102010,14.05,9.81457538582668,FY-2
CF.N,5110102011,10.9,10.8953428424128,FY-2
DK.N,5010203011,-41.14,-46.7489711934156,FY-2
TGMA3.SA,5240503012,12.27,12.273638832349,FY-2
THS.N,5410202010,8.38,1.02275494466842,FY-2
AMP.N,5510202010,30.53,26.457399103139,FY-2
ET.N,5010303012,-3.21,-3.19924839913961,FY-2
DHT.N,5010303014,28.11,26.0870544953989,FY-2
CLMT.OQ,5010203011,,,FY-2
SK.SN,5440101010,,5.52681484129507,FY-2
ENGIEC1.LM,5910101010,7.63,7.62719403885421,FY-2
AGRO3.SA,5410201011,19.23,19.2269768201999,FY-2
PASAB.MX,5220301012,2.733,3.06199439521454,FY-2
JBSS3.SA,5410202016,13.18,13.1839326083406,FY-2
EQTL3.SA,5910101010,32.04,32.0362486578156,FY-2
EVEN3.SA,6010101050,12.56,12.5618049460357,FY-2
CODI.N,5560101010,9.97,-3.18678208290436,FY-2
TAEE11.SA,5910101010,41.32,41.0833202239485,FY-2
MRFG3.SA,5410202016,257.67,243.377926446057,FY-2
WSP.TO,5220102010,9.15,7.44818652849741,FY-2
G.N,5220304010,23.559,17.4987795878981,FY-2
DXT.TO,5220304010,13.7,23.6749377909406,FY-2
CLNE.OQ,5010203010,-2.02,-1.88439547087917,FY-2
TCSA3.SA,6010101010,-19.21,-19.2104076379235,FY-2
WU.N,5220304027,528.76,1011.96464989803,FY-2
BDI.TO,6010101010,-1.64,-1.642203985932,FY-2
SAR.N,5510202010,4.86,4.85709149152632,FY-2
CSIQ.OQ,5020101013,9.9,9.90047092074521,FY-2
SPRO.NFF,5220304018,28.622,-221.306495658311,FY-2
NWC.TO,5430102012,32.0,30.904619762748,FY-2
SMTO3.SA,5410202022,25.29,25.2854356142864,FY-2
CQP.A,5010303010,188.68,170.015948963317,FY-2
JHSF3.SA,6010101030,18.98,19.036548805057,FY-2
TIPT.OQ,5560101010,1.89,-9.66605940552051,FY-2
FLNG.OL,5010303014,4.059,0.96808485224911,FY-2
SLCE3.SA,5410201010,17.07,17.0714137992711,FY-2
EZTC3.SA,6010101050,10.35,10.3462098808996,FY-2
ELET6.SA,5910101021,8.779,9.36722534761757,FY-2
ISA.CN,5910101010,16.08,16.0811787574291,FY-2
VRTS.OQ,5510202010,18.65,12.5324746061315,FY-2
PLAG.A,5410202010,14.63,-57.3789409409049,FY-2
CIEL3.SA,5220304027,5.18,5.18203733600774,FY-2
CPX.TO,5910102010,4.29,4.04139970428783,FY-2
AESB3.SA,5910101020,51.49,51.494643596666,FY-2
ALUP11.SA,5910101010,17.52,17.5234579890623,FY-2
DIRR3.SA,6010101050,9.109,9.10689627538872,FY-2
PAGP.OQ,5010303010,-125.56,-31.3898867090356,FY-2
GNRC.N,5210203018,34.03,28.8382882557504,FY-2
CVE.TO,5010201010,-14.5,-13.2505291299989,FY-2
GGD.TO,5120108010,,35.4194713511739,FY-2
MILS3.SA,5220304018,,-0.430513786961427,FY-2
SIMH3.SA,5240503010,17.039,21.6917514935514,FY-2
ALOS3.SA,6010101030,3.12,2.60339911957372,FY-2
FLT.N,5220304027,27.23,19.9296252865597,FY-2
CHDRAUIB.MX,5430102012,9.14,9.13481751592139,FY-2
AMRC.N,5020101019,12.55,11.7028998479932,FY-2
KNX.N,5240503010,8.08,7.10817893418231,FY-2
TRGP.N,5010303010,-44.48,-44.4849300962414,FY-2
HHH.N,6010101010,,-0.762203296178084,FY-2
3665.TW,5210203010,14.371,14.3709590824807,FY-2
CAML3.SA,5410202010,18.66,18.663514908997,FY-2
MOS.N,5110102011,3.46,6.84716175820194,FY-2
GEI.TO,5010203010,16.85,16.8454306861261,FY-2
ENPH.OQ,5020101013,49.86,35.4388029700941,FY-2
OAK_pa.N,5510202010,16.36,15.9744829325468,FY-2
MPC.N,5010203010,-7.98,-39.4754262608913,FY-2
SLCA.N,5120105010,-5.91,-20.6610187076337,FY-2
TCPC.OQ,5510202011,10.8,9.26156596742136,FY-2
SNDR.N,5240503010,10.8,9.86509471329714,FY-2
CG.OQ,5510202011,24.49,21.0532680331338,FY-2
PFGC.N,5430102010,8.75,1.9773119245998,FY-2
SMU.SN,5430102010,4.129,3.57140885361555,FY-2
PBF.N,5010203010,-54.24,-59.4780454467794,FY-2
PSX.N,5010203010,-15.25,-18.1482662778512,FY-2
POST.N,5410202013,5.57,3.74850363594132,FY-2
SQ.N,5220304027,19.399,9.69403989747576,FY-2
SUN.N,5010203010,30.5,19.4244604316547,FY-2
MPLX.N,5010303010,-5.78,-6.03281507487282,FY-2
VESTA.MX,6010101040,6.03,6.03265786634782,FY-2
INRETC1.LM,5430102012,6.559,6.56011243553684,FY-2
SAMG.OQ,5510202014,27.39,14.6778174851711,FY-2
WES.N,5010203010,17.32,17.3214921836258,FY-2
NVEE.OQ,5220102015,12.61,5.60456087206946,FY-2
EVTC.N,5220304010,50.04,34.5284066864156,FY-2
SFM.OQ,5430102010,39.29,39.2893876281826,FY-2
CWENa.N,5910102012,1.36,1.36054421768707,FY-2
ASC.N,5010303014,0.58,-1.8707555257361,FY-2
MUSA.N,5010203012,49.6,48.6547791569529,FY-2
AGAS.OL,5010303014,8.609,16.4194882138197,FY-2
LPG.N,5010303014,8.87,9.62271783445874,FY-2
IBP.N,5220102016,45.3,34.1661205910617,FY-2
OGS.N,5910201011,9.0,9.00414674303831,FY-2
ENLC.N,5010303010,-23.3,-23.3001658374793,FY-2
ARES.N,5510202011,27.199,17.5877073083499,FY-2
WLKP.N,5110101010,23.85,23.8477022524252,FY-2
CVEO.N,6010101050,,-36.4644701968573,FY-2
NEP.N,5910101010,-2.42,-2.52641249425815,FY-2
AXTA.N,5110101012,22.6,8.7256027554535,FY-2
HESM.N,5010303010,18.739,18.7134502923977,FY-2
LOGG3.SA,6010101010,4.669,4.66601701128073,FY-2
SUM.N,5120201010,6.3,9.12115795013103,FY-2
TWM.TO,5010203010,-7.72,-7.53146193457166,FY-2
BLD.N,5220102016,19.39,19.748545279318,FY-2
RUN.OQ,5020101013,-4.21,-4.63962772522339,FY-2
ENR.N,5210203011,76.84,43.531889290012,FY-2
PYPL.OQ,5220304027,24.96,22.7725991762411,FY-2
KHC.OQ,5410202010,6.96,0.54066806912687,FY-2
MEGA3.SA,5910101023,1.51,1.80383118608585,FY-2
ACI.N,5430102010,72.73,47.2018654230513,FY-2
WSC.OQ,5220304018,5.07,4.30981324388772,FY-2
SITE.N,5410201022,22.23,20.417438141727,FY-2
CSWI.OQ,5220102010,,11.8236151582439,FY-2
H.TO,5910101010,8.89,17.7835828393449,FY-2
LACOMERUBC.MX,5430102012,6.22,6.22243854254854,FY-2
USFD.N,5430102010,0.52,-7.01754385964912,FY-2
ATKR.N,5210203010,98.78,92.7448586087234,FY-2
ENELCHILE.SN,5910101010,-1.49,-1.48788024792466,FY-2
HRI.N,5220304018,12.77,10.6326192021929,FY-2
PLANI.MX,6010101030,,-1.83488027436851,FY-2
AA.N,5120103010,-5.84,-4.58035834568234,FY-2
INSW.N,5010303014,12.56,-0.554671105907483,FY-2
LW.N,5410202010,88.2,88.2042742159312,FY-2
VRRM.OQ,5220304017,-1.0,-1.4645241576107,FY-2
IMXI.OQ,5220304027,44.98,44.9769683414543,FY-2
METC.OQ,5120102012,-2.89,-2.89346596772196,FY-2
KRP.N,5010201010,-50.57,-61.7007291801932,FY-2
HLNE.OQ,5510202011,74.53,47.5338491295938,FY-2
HCC.N,5120102012,-4.669,-4.797484342541,FY-2
AM.N,5010303010,-4.43,-4.42587698006005,FY-2
CRFB3.SA,5430102010,18.29,18.2863793516585,FY-2
JWEL.TO,5410202025,17.39,15.0834889497253,FY-2
