Instrument,year,has ren segment,number of segments
000537.SZ,-10,False,0
000539.SZ,-10,False,2
000539.SZ,-10,False,2
000629.SZ,-10,False,6
000629.SZ,-10,False,6
000629.SZ,-10,False,6
000629.SZ,-10,False,6
000629.SZ,-10,False,6
000629.SZ,-10,False,6
000883.SZ,-10,True,7
000883.SZ,-10,False,7
000883.SZ,-10,False,7
000883.SZ,-10,False,7
000883.SZ,-10,False,7
000883.SZ,-10,True,7
000883.SZ,-10,False,7
002060.SZ,-10,False,4
002060.SZ,-10,True,4
002060.SZ,-10,False,4
002060.SZ,-10,False,4
002545.SZ,-10,False,4
002545.SZ,-10,False,4
002545.SZ,-10,False,4
002545.SZ,-10,False,4
071320.KS,-10,True,3
071320.KS,-10,False,3
071320.KS,-10,False,3
1811.HK,-10,False,0
2083.SE,-10,False,0
2380.HK,-10,True,3
2380.HK,-10,False,3
2380.HK,-10,False,3
300569.SZ,-10,False,0
300772.SZ,-10,False,0
3038.T,-10,False,3
3038.T,-10,False,3
3038.T,-10,False,3
5110.SE,-10,False,0
5711.T,-10,False,7
5711.T,-10,False,7
5711.T,-10,False,7
5711.T,-10,False,7
5711.T,-10,False,7
5711.T,-10,False,7
5711.T,-10,False,7
600011.SS,-10,False,4
600011.SS,-10,False,4
600011.SS,-10,False,4
600011.SS,-10,False,4
600025.SS,-10,False,0
600116.SS,-10,False,5
600116.SS,-10,False,5
600116.SS,-10,False,5
600116.SS,-10,False,5
600116.SS,-10,False,5
600236.SS,-10,True,4
600236.SS,-10,False,4
600236.SS,-10,False,4
600236.SS,-10,True,4
600409.SS,-10,False,5
600409.SS,-10,False,5
600409.SS,-10,False,5
600409.SS,-10,False,5
600409.SS,-10,False,5
600459.SS,-10,False,0
600674.SS,-10,False,5
600674.SS,-10,False,5
600674.SS,-10,False,5
600674.SS,-10,False,5
600674.SS,-10,False,5
600795.SS,-10,False,7
600795.SS,-10,False,7
600795.SS,-10,False,7
600795.SS,-10,False,7
600795.SS,-10,True,7
600795.SS,-10,False,7
600795.SS,-10,False,7
600886.SS,-10,False,4
600886.SS,-10,False,4
600886.SS,-10,False,4
600886.SS,-10,False,4
600905.SS,-10,False,0
600995.SS,-10,False,2
600995.SS,-10,False,2
601088.SS,-10,False,7
601088.SS,-10,False,7
601088.SS,-10,False,7
601088.SS,-10,False,7
601088.SS,-10,False,7
601088.SS,-10,False,7
601088.SS,-10,False,7
6013.T,-10,False,5
6013.T,-10,False,5
6013.T,-10,False,5
6013.T,-10,False,5
6013.T,-10,False,5
601778.SS,-10,False,0
601991.SS,-10,False,4
601991.SS,-10,False,4
601991.SS,-10,False,4
601991.SS,-10,False,4
603212.SS,-10,False,0
6504.T,-10,False,7
6504.T,-10,False,7
6504.T,-10,False,7
6504.T,-10,False,7
6504.T,-10,False,7
6504.T,-10,False,7
6504.T,-10,False,7
6806.TW,-10,False,0
688599.SS,-10,False,0
8031.T,-10,False,12
8031.T,-10,False,12
8031.T,-10,False,12
8031.T,-10,False,12
8031.T,-10,False,12
8031.T,-10,False,12
8031.T,-10,False,12
8031.T,-10,False,12
8031.T,-10,False,12
8031.T,-10,False,12
8031.T,-10,False,12
8031.T,-10,False,12
9505.T,-10,False,3
9505.T,-10,False,3
9505.T,-10,False,3
9513.T,-10,False,5
9513.T,-10,False,5
9513.T,-10,False,5
9513.T,-10,False,5
9513.T,-10,False,5
9531.T,-10,False,7
9531.T,-10,False,7
9531.T,-10,False,7
9531.T,-10,False,7
9531.T,-10,False,7
9531.T,-10,False,7
9531.T,-10,False,7
A2.MI,-10,False,6
A2.MI,-10,False,6
A2.MI,-10,False,6
A2.MI,-10,False,6
A2.MI,-10,False,6
A2.MI,-10,False,6
ACOx.TO,-10,False,6
ACOx.TO,-10,False,6
ACOx.TO,-10,False,6
ACOx.TO,-10,False,6
ACOx.TO,-10,True,6
ACOx.TO,-10,False,6
ADAI.NS,-10,False,0
AEP.OQ,-10,False,7
AEP.OQ,-10,False,7
AEP.OQ,-10,False,7
AEP.OQ,-10,False,7
AEP.OQ,-10,False,7
AEP.OQ,-10,False,7
AEP.OQ,-10,False,7
AES.N,-10,False,7
AES.N,-10,False,7
AES.N,-10,False,7
AES.N,-10,False,7
AES.N,-10,False,7
AES.N,-10,False,7
AES.N,-10,False,7
AEV.PS,-10,True,4
AEV.PS,-10,False,4
AEV.PS,-10,False,4
AEV.PS,-10,False,4
ALS.TO,-10,False,3
ALS.TO,-10,False,3
ALS.TO,-10,False,3
AP.PS,-10,False,4
AP.PS,-10,False,4
AP.PS,-10,False,4
AP.PS,-10,True,4
ARG.CN,-10,False,3
ARG.CN,-10,False,3
ARG.CN,-10,False,3
AVA.N,-10,False,4
AVA.N,-10,False,4
AVA.N,-10,False,4
AVA.N,-10,False,4
AVNT.NS,-10,False,3
AVNT.NS,-10,False,3
AVNT.NS,-10,False,3
AWR.N,-10,False,4
AWR.N,-10,False,4
AWR.N,-10,False,4
AWR.N,-10,False,4
AY.OQ,-10,False,3
AY.OQ,-10,False,3
AY.OQ,-10,False,3
BEPC.N,-10,False,0
BEP_u.TO,-10,False,3
BEP_u.TO,-10,False,3
BEP_u.TO,-10,False,3
BKH.N,-10,False,7
BKH.N,-10,False,7
BKH.N,-10,False,7
BKH.N,-10,False,7
BKH.N,-10,False,7
BKH.N,-10,False,7
BKH.N,-10,False,7
BN.N,-10,False,9
BN.N,-10,True,9
BN.N,-10,False,9
BN.N,-10,False,9
BN.N,-10,False,9
BN.N,-10,False,9
BN.N,-10,False,9
BN.N,-10,False,9
BN.N,-10,False,9
BP.L,-10,False,5
BP.L,-10,False,5
BP.L,-10,False,5
BP.L,-10,False,5
BP.L,-10,False,5
CBAV3.SA,-10,False,0
CMIG4.SA,-10,False,7
CMIG4.SA,-10,False,7
CMIG4.SA,-10,False,7
CMIG4.SA,-10,False,7
CMIG4.SA,-10,False,7
CMIG4.SA,-10,False,7
CMIG4.SA,-10,False,7
CMS.N,-10,False,4
CMS.N,-10,False,4
CMS.N,-10,False,4
CMS.N,-10,False,4
CPFE3.SA,-10,True,7
CPFE3.SA,-10,False,7
CPFE3.SA,-10,False,7
CPFE3.SA,-10,False,7
CPFE3.SA,-10,False,7
CPFE3.SA,-10,True,7
CPFE3.SA,-10,False,7
CRBR.NS,-10,False,5
CRBR.NS,-10,False,5
CRBR.NS,-10,False,5
CRBR.NS,-10,False,5
CRBR.NS,-10,False,5
CSNA3.SA,-10,False,7
CSNA3.SA,-10,False,7
CSNA3.SA,-10,False,7
CSNA3.SA,-10,False,7
CSNA3.SA,-10,False,7
CSNA3.SA,-10,False,7
CSNA3.SA,-10,False,7
CU.TO,-10,False,5
CU.TO,-10,False,5
CU.TO,-10,False,5
CU.TO,-10,False,5
CU.TO,-10,False,5
DEHr.AT,-10,False,6
DEHr.AT,-10,True,6
DEHr.AT,-10,False,6
DEHr.AT,-10,False,6
DEHr.AT,-10,False,6
DEHr.AT,-10,False,6
DUK.N,-10,False,5
DUK.N,-10,False,5
DUK.N,-10,False,5
DUK.N,-10,False,5
DUK.N,-10,False,5
EDP.LS,-10,False,7
EDP.LS,-10,True,7
EDP.LS,-10,True,7
EDP.LS,-10,False,7
EDP.LS,-10,True,7
EDP.LS,-10,True,7
EDP.LS,-10,False,7
ELE.MC,-10,False,4
ELE.MC,-10,False,4
ELE.MC,-10,False,4
ELE.MC,-10,False,4
ELET6.SA,-10,False,5
ELET6.SA,-10,True,5
ELET6.SA,-10,False,5
ELET6.SA,-10,False,5
ELET6.SA,-10,False,5
EMA.TO,-10,False,5
EMA.TO,-10,False,5
EMA.TO,-10,False,5
EMA.TO,-10,False,5
EMA.TO,-10,False,5
ENAE.WA,-10,False,5
ENAE.WA,-10,False,5
ENAE.WA,-10,False,5
ENAE.WA,-10,False,5
ENAE.WA,-10,False,5
ENEI.MI,-10,False,7
ENEI.MI,-10,False,7
ENEI.MI,-10,False,7
ENEI.MI,-10,False,7
ENEI.MI,-10,False,7
ENEI.MI,-10,False,7
ENEI.MI,-10,False,7
ENGIE.PA,-10,False,8
ENGIE.PA,-10,False,8
ENGIE.PA,-10,False,8
ENGIE.PA,-10,False,8
ENGIE.PA,-10,False,8
ENGIE.PA,-10,False,8
ENGIE.PA,-10,False,8
ENGIE.PA,-10,False,8
ENJSA.IS,-10,False,0
ENLT.TA,-10,False,0
EONGn.DE,-10,False,15
EONGn.DE,-10,False,15
EONGn.DE,-10,False,15
EONGn.DE,-10,False,15
EONGn.DE,-10,False,15
EONGn.DE,-10,False,15
EONGn.DE,-10,False,15
EONGn.DE,-10,False,15
EONGn.DE,-10,False,15
EONGn.DE,-10,False,15
EONGn.DE,-10,False,15
EONGn.DE,-10,False,15
EONGn.DE,-10,False,15
EONGn.DE,-10,False,15
EONGn.DE,-10,False,15
ETR.N,-10,False,4
ETR.N,-10,False,4
ETR.N,-10,False,4
ETR.N,-10,False,4
EXC.OQ,-10,False,6
EXC.OQ,-10,False,6
EXC.OQ,-10,False,6
EXC.OQ,-10,False,6
EXC.OQ,-10,False,6
EXC.OQ,-10,False,6
FGEN.PS,-10,False,6
FGEN.PS,-10,False,6
FGEN.PS,-10,True,6
FGEN.PS,-10,False,6
FGEN.PS,-10,False,6
FGEN.PS,-10,True,6
FORTUM.HE,-10,False,8
FORTUM.HE,-10,False,8
FORTUM.HE,-10,False,8
FORTUM.HE,-10,False,8
FORTUM.HE,-10,False,8
FORTUM.HE,-10,False,8
FORTUM.HE,-10,False,8
FORTUM.HE,-10,False,8
FTEK.OQ,-10,False,3
FTEK.OQ,-10,False,3
FTEK.OQ,-10,False,3
FTS.TO,-10,False,10
FTS.TO,-10,False,10
FTS.TO,-10,True,10
FTS.TO,-10,False,10
FTS.TO,-10,False,10
FTS.TO,-10,False,10
FTS.TO,-10,False,10
FTS.TO,-10,True,10
FTS.TO,-10,False,10
FTS.TO,-10,False,10
GEG.HM,-10,False,0
GPSC.BK,-10,False,0
HARL.L,-10,False,0
HDG.HM,-10,False,8
HDG.HM,-10,False,8
HDG.HM,-10,False,8
HDG.HM,-10,False,8
HDG.HM,-10,False,8
HDG.HM,-10,False,8
HDG.HM,-10,False,8
HDG.HM,-10,False,8
HE.N,-10,False,3
HE.N,-10,False,3
HE.N,-10,False,3
HEGL.NS,-10,True,3
HEGL.NS,-10,False,3
HEGL.NS,-10,False,3
HOLMb.ST,-10,False,6
HOLMb.ST,-10,False,6
HOLMb.ST,-10,False,6
HOLMb.ST,-10,False,6
HOLMb.ST,-10,False,6
HOLMb.ST,-10,True,6
IBE.MC,-10,False,5
IBE.MC,-10,False,5
IBE.MC,-10,True,5
IBE.MC,-10,True,5
IBE.MC,-10,True,5
IDA.N,-10,False,3
IDA.N,-10,False,3
IDA.N,-10,False,3
IDC.HN,-10,False,0
LIGT3.SA,-10,False,5
LIGT3.SA,-10,False,5
LIGT3.SA,-10,False,5
LIGT3.SA,-10,False,5
LIGT3.SA,-10,False,5
MGEE.OQ,-10,False,6
MGEE.OQ,-10,False,6
MGEE.OQ,-10,False,6
MGEE.OQ,-10,False,6
MGEE.OQ,-10,False,6
MGEE.OQ,-10,False,6
MPLF.PSX,-10,False,0
NCLI.NS,-10,False,7
NCLI.NS,-10,False,7
NCLI.NS,-10,True,7
NCLI.NS,-10,False,7
NCLI.NS,-10,False,7
NCLI.NS,-10,False,7
NCLI.NS,-10,False,7
NEOE3.SA,-10,False,0
NLCI.NS,-10,False,2
NLCI.NS,-10,False,2
NRG.N,-10,False,7
NRG.N,-10,False,7
NRG.N,-10,False,7
NRG.N,-10,False,7
NRG.N,-10,False,7
NRG.N,-10,True,7
NRG.N,-10,False,7
NTPC.NS,-10,False,2
NTPC.NS,-10,False,2
ODAS.IS,-10,False,0
ORK.OL,-10,False,10
ORK.OL,-10,False,10
ORK.OL,-10,False,10
ORK.OL,-10,False,10
ORK.OL,-10,False,10
ORK.OL,-10,False,10
ORK.OL,-10,False,10
ORK.OL,-10,False,10
ORK.OL,-10,False,10
ORK.OL,-10,False,10
PAFO.NS,-10,False,7
PAFO.NS,-10,True,7
PAFO.NS,-10,False,7
PAFO.NS,-10,False,7
PAFO.NS,-10,False,7
PAFO.NS,-10,False,7
PAFO.NS,-10,False,7
PC1.HM,-10,False,0
PEG.N,-10,False,4
PEG.N,-10,False,4
PEG.N,-10,False,4
PEG.N,-10,False,4
PGRD.NS,-10,True,3
PGRD.NS,-10,False,3
PGRD.NS,-10,True,3
PIF.TO,-10,False,0
PTCI.NS,-10,False,3
PTCI.NS,-10,True,3
PTCI.NS,-10,False,3
RATCH.BK,-10,False,3
RATCH.BK,-10,True,3
RATCH.BK,-10,False,3
RITS.NS,-10,False,0
ROH2O.BX,-10,False,0
RWEG.DE,-10,False,9
RWEG.DE,-10,False,9
RWEG.DE,-10,False,9
RWEG.DE,-10,True,9
RWEG.DE,-10,False,9
RWEG.DE,-10,False,9
RWEG.DE,-10,False,9
RWEG.DE,-10,False,9
RWEG.DE,-10,False,9
SHEL.L,-10,False,3
SHEL.L,-10,False,3
SHEL.L,-10,False,3
SO.N,-10,False,5
SO.N,-10,False,5
SO.N,-10,False,5
SO.N,-10,False,5
SO.N,-10,True,5
SPI.OQ,-10,False,0
SRG.MI,-10,False,5
SRG.MI,-10,False,5
SRG.MI,-10,False,5
SRG.MI,-10,False,5
SRG.MI,-10,False,5
SSE.L,-10,False,4
SSE.L,-10,False,4
SSE.L,-10,True,4
SSE.L,-10,False,4
SVT.L,-10,False,2
SVT.L,-10,False,2
SXC.N,-10,False,3
SXC.N,-10,False,3
SXC.N,-10,False,3
TA.TO,-10,False,3
TA.TO,-10,False,3
TA.TO,-10,True,3
TCIL.NS,-10,False,8
TCIL.NS,-10,False,8
TCIL.NS,-10,False,8
TCIL.NS,-10,False,8
TCIL.NS,-10,False,8
TCIL.NS,-10,False,8
TCIL.NS,-10,False,8
TCIL.NS,-10,False,8
TTPW.NS,-10,False,4
TTPW.NS,-10,False,4
TTPW.NS,-10,True,4
TTPW.NS,-10,False,4
UN01.DE,-10,False,0
UNACEMC1.LM,-10,False,5
UNACEMC1.LM,-10,False,5
UNACEMC1.LM,-10,False,5
UNACEMC1.LM,-10,True,5
UNACEMC1.LM,-10,False,5
VERB.VI,-10,False,4
VERB.VI,-10,False,4
VERB.VI,-10,False,4
VERB.VI,-10,False,4
XEL.OQ,-10,False,4
XEL.OQ,-10,False,4
XEL.OQ,-10,False,4
XEL.OQ,-10,False,4
