Instrument,year,has ren segment,number of segments
000537.SZ,-4,False,5
000537.SZ,-4,False,5
000537.SZ,-4,False,5
000537.SZ,-4,False,5
000537.SZ,-4,False,5
000539.SZ,-4,False,2
000539.SZ,-4,False,2
000629.SZ,-4,False,4
000629.SZ,-4,False,4
000629.SZ,-4,False,4
000629.SZ,-4,True,4
000883.SZ,-4,True,8
000883.SZ,-4,False,8
000883.SZ,-4,False,8
000883.SZ,-4,False,8
000883.SZ,-4,False,8
000883.SZ,-4,False,8
000883.SZ,-4,True,8
000883.SZ,-4,False,8
002060.SZ,-4,False,5
002060.SZ,-4,False,5
002060.SZ,-4,False,5
002060.SZ,-4,False,5
002060.SZ,-4,False,5
002545.SZ,-4,False,6
002545.SZ,-4,False,6
002545.SZ,-4,False,6
002545.SZ,-4,False,6
002545.SZ,-4,False,6
002545.SZ,-4,False,6
071320.KS,-4,True,3
071320.KS,-4,False,3
071320.KS,-4,False,3
1811.HK,-4,True,3
1811.HK,-4,False,3
1811.HK,-4,False,3
2083.SE,-4,False,0
2380.HK,-4,True,4
2380.HK,-4,False,4
2380.HK,-4,False,4
2380.HK,-4,True,4
300569.SZ,-4,False,2
300569.SZ,-4,False,2
300772.SZ,-4,False,0
3038.T,-4,False,6
3038.T,-4,False,6
3038.T,-4,False,6
3038.T,-4,True,6
3038.T,-4,False,6
3038.T,-4,False,6
5110.SE,-4,False,5
5110.SE,-4,False,5
5110.SE,-4,False,5
5110.SE,-4,True,5
5110.SE,-4,False,5
5711.T,-4,False,6
5711.T,-4,False,6
5711.T,-4,False,6
5711.T,-4,False,6
5711.T,-4,False,6
5711.T,-4,False,6
600011.SS,-4,False,3
600011.SS,-4,False,3
600011.SS,-4,False,3
600025.SS,-4,False,2
600025.SS,-4,False,2
600116.SS,-4,False,5
600116.SS,-4,False,5
600116.SS,-4,False,5
600116.SS,-4,False,5
600116.SS,-4,False,5
600236.SS,-4,True,5
600236.SS,-4,False,5
600236.SS,-4,False,5
600236.SS,-4,True,5
600236.SS,-4,False,5
