Instrument,year,has ren segment,number of segments
AEV.PS,-9,False,5
AEV.PS,-9,False,5
AEV.PS,-9,False,5
ALS.TO,-9,False,0
AP.PS,-9,False,4
AP.PS,-9,False,4
AP.PS,-9,False,4
AP.PS,-9,True,4
ARG.CN,-9,False,4
ARG.CN,-9,False,4
ARG.CN,-9,False,4
ARG.CN,-9,False,4
AVA.N,-9,False,4
AVA.N,-9,False,4
AVA.N,-9,False,4
AVA.N,-9,False,4
AVNT.NS,-9,False,3
AVNT.NS,-9,False,3
AVNT.NS,-9,False,3
AWR.N,-9,False,4
AWR.N,-9,False,4
AWR.N,-9,False,4
AWR.N,-9,False,4
AY.OQ,-9,False,3
AY.OQ,-9,False,3
AY.OQ,-9,False,3
BEPC.N,-9,False,0
BEP_u.TO,-9,False,4
BEP_u.TO,-9,False,4
BEP_u.TO,-9,False,4
BEP_u.TO,-9,False,4
BKH.N,-9,False,7
BKH.N,-9,False,7
BKH.N,-9,False,7
BKH.N,-9,False,7
BKH.N,-9,False,7
BKH.N,-9,False,7
BKH.N,-9,False,7
BN.N,-9,False,9
BN.N,-9,True,9
BN.N,-9,False,9
BN.N,-9,False,9
BN.N,-9,False,9
BN.N,-9,False,9
BN.N,-9,False,9
BN.N,-9,False,9
BN.N,-9,False,9
BP.L,-9,False,5
BP.L,-9,False,5
BP.L,-9,False,5
BP.L,-9,False,5
BP.L,-9,False,5
CBAV3.SA,-9,False,0
CMIG4.SA,-9,False,7
CMIG4.SA,-9,False,7
CMIG4.SA,-9,False,7
CMIG4.SA,-9,False,7
CMIG4.SA,-9,False,7
CMIG4.SA,-9,False,7
CMIG4.SA,-9,False,7
CMS.N,-9,False,4
CMS.N,-9,False,4
CMS.N,-9,False,4
CMS.N,-9,False,4
CPFE3.SA,-9,True,7
CPFE3.SA,-9,False,7
CPFE3.SA,-9,False,7
CPFE3.SA,-9,False,7
CPFE3.SA,-9,False,7
CPFE3.SA,-9,True,7
CPFE3.SA,-9,False,7
CRBR.NS,-9,False,6
CRBR.NS,-9,False,6
CRBR.NS,-9,False,6
CRBR.NS,-9,False,6
CRBR.NS,-9,False,6
CRBR.NS,-9,False,6
CSNA3.SA,-9,False,7
CSNA3.SA,-9,False,7
CSNA3.SA,-9,False,7
CSNA3.SA,-9,False,7
CSNA3.SA,-9,False,7
CSNA3.SA,-9,False,7
CSNA3.SA,-9,False,7
CU.TO,-9,False,5
CU.TO,-9,False,5
CU.TO,-9,False,5
CU.TO,-9,False,5
CU.TO,-9,False,5
DEHr.AT,-9,True,9
DEHr.AT,-9,False,9
DEHr.AT,-9,False,9
DEHr.AT,-9,False,9
DEHr.AT,-9,False,9
DEHr.AT,-9,True,9
DEHr.AT,-9,True,9
DEHr.AT,-9,False,9
DEHr.AT,-9,False,9
DUK.N,-9,False,5
DUK.N,-9,False,5
DUK.N,-9,False,5
DUK.N,-9,False,5
DUK.N,-9,False,5
EDP.LS,-9,False,7
EDP.LS,-9,True,7
EDP.LS,-9,True,7
EDP.LS,-9,False,7
EDP.LS,-9,True,7
EDP.LS,-9,True,7
EDP.LS,-9,False,7
ELE.MC,-9,False,4
ELE.MC,-9,False,4
ELE.MC,-9,False,4
ELE.MC,-9,False,4
ELET6.SA,-9,False,5
ELET6.SA,-9,True,5
ELET6.SA,-9,False,5
ELET6.SA,-9,False,5
ELET6.SA,-9,False,5
EMA.TO,-9,False,5
EMA.TO,-9,False,5
EMA.TO,-9,False,5
EMA.TO,-9,False,5
EMA.TO,-9,False,5
ENAE.WA,-9,False,5
ENAE.WA,-9,False,5
ENAE.WA,-9,False,5
ENAE.WA,-9,False,5
ENAE.WA,-9,False,5
ENEI.MI,-9,False,7
ENEI.MI,-9,False,7
ENEI.MI,-9,False,7
ENEI.MI,-9,False,7
ENEI.MI,-9,False,7
ENEI.MI,-9,False,7
ENEI.MI,-9,False,7
ENGIE.PA,-9,False,6
ENGIE.PA,-9,False,6
ENGIE.PA,-9,False,6
ENGIE.PA,-9,False,6
ENGIE.PA,-9,False,6
ENGIE.PA,-9,False,6
ENJSA.IS,-9,False,0
ENLT.TA,-9,False,0
EONGn.DE,-9,False,15
EONGn.DE,-9,False,15
EONGn.DE,-9,False,15
EONGn.DE,-9,False,15
EONGn.DE,-9,False,15
EONGn.DE,-9,False,15
EONGn.DE,-9,False,15
EONGn.DE,-9,False,15
EONGn.DE,-9,False,15
EONGn.DE,-9,False,15
EONGn.DE,-9,False,15
EONGn.DE,-9,False,15
EONGn.DE,-9,False,15
EONGn.DE,-9,False,15
EONGn.DE,-9,False,15
ETR.N,-9,False,4
ETR.N,-9,False,4
ETR.N,-9,False,4
ETR.N,-9,False,4
EXC.OQ,-9,False,6
EXC.OQ,-9,False,6
EXC.OQ,-9,False,6
EXC.OQ,-9,False,6
EXC.OQ,-9,False,6
EXC.OQ,-9,False,6
FGEN.PS,-9,False,6
FGEN.PS,-9,False,6
FGEN.PS,-9,True,6
FGEN.PS,-9,False,6
FGEN.PS,-9,False,6
FGEN.PS,-9,True,6
FORTUM.HE,-9,False,7
FORTUM.HE,-9,False,7
FORTUM.HE,-9,False,7
FORTUM.HE,-9,False,7
FORTUM.HE,-9,False,7
FORTUM.HE,-9,False,7
FORTUM.HE,-9,False,7
FTEK.OQ,-9,False,3
FTEK.OQ,-9,False,3
FTEK.OQ,-9,False,3
FTS.TO,-9,False,11
FTS.TO,-9,False,11
FTS.TO,-9,False,11
FTS.TO,-9,False,11
FTS.TO,-9,False,11
FTS.TO,-9,False,11
FTS.TO,-9,True,11
FTS.TO,-9,False,11
FTS.TO,-9,False,11
FTS.TO,-9,False,11
FTS.TO,-9,False,11
GEG.HM,-9,False,0
GPSC.BK,-9,False,3
GPSC.BK,-9,False,3
GPSC.BK,-9,False,3
HARL.L,-9,False,0
HDG.HM,-9,False,4
HDG.HM,-9,False,4
HDG.HM,-9,False,4
HDG.HM,-9,False,4
HE.N,-9,False,3
HE.N,-9,False,3
HE.N,-9,False,3
HEGL.NS,-9,True,3
HEGL.NS,-9,False,3
HEGL.NS,-9,False,3
HOLMb.ST,-9,False,6
HOLMb.ST,-9,False,6
HOLMb.ST,-9,False,6
HOLMb.ST,-9,False,6
HOLMb.ST,-9,False,6
HOLMb.ST,-9,True,6
IBE.MC,-9,False,5
IBE.MC,-9,False,5
IBE.MC,-9,True,5
IBE.MC,-9,True,5
IBE.MC,-9,True,5
IDA.N,-9,False,3
IDA.N,-9,False,3
IDA.N,-9,False,3
IDC.HN,-9,False,0
LIGT3.SA,-9,False,5
LIGT3.SA,-9,False,5
LIGT3.SA,-9,False,5
LIGT3.SA,-9,False,5
LIGT3.SA,-9,False,5
MGEE.OQ,-9,False,6
MGEE.OQ,-9,False,6
MGEE.OQ,-9,False,6
MGEE.OQ,-9,False,6
MGEE.OQ,-9,False,6
MGEE.OQ,-9,False,6
MPLF.PSX,-9,False,0
NCLI.NS,-9,False,7
NCLI.NS,-9,False,7
NCLI.NS,-9,True,7
NCLI.NS,-9,False,7
NCLI.NS,-9,False,7
NCLI.NS,-9,False,7
NCLI.NS,-9,False,7
NEOE3.SA,-9,False,0
NLCI.NS,-9,False,2
NLCI.NS,-9,False,2
NRG.N,-9,False,7
NRG.N,-9,False,7
NRG.N,-9,False,7
NRG.N,-9,False,7
NRG.N,-9,False,7
NRG.N,-9,True,7
NRG.N,-9,False,7
NTPC.NS,-9,False,2
NTPC.NS,-9,False,2
ODAS.IS,-9,False,0
ORK.OL,-9,False,8
ORK.OL,-9,False,8
ORK.OL,-9,False,8
ORK.OL,-9,False,8
ORK.OL,-9,False,8
ORK.OL,-9,False,8
ORK.OL,-9,False,8
ORK.OL,-9,False,8
PAFO.NS,-9,False,7
PAFO.NS,-9,True,7
PAFO.NS,-9,False,7
PAFO.NS,-9,False,7
PAFO.NS,-9,False,7
PAFO.NS,-9,False,7
PAFO.NS,-9,False,7
PC1.HM,-9,False,0
PEG.N,-9,False,4
PEG.N,-9,False,4
PEG.N,-9,False,4
PEG.N,-9,False,4
PGRD.NS,-9,True,3
PGRD.NS,-9,False,3
PGRD.NS,-9,True,3
PIF.TO,-9,False,0
PTCI.NS,-9,False,3
PTCI.NS,-9,True,3
PTCI.NS,-9,False,3
RATCH.BK,-9,False,3
RATCH.BK,-9,False,3
RATCH.BK,-9,False,3
RITS.NS,-9,False,0
ROH2O.BX,-9,False,0
RWEG.DE,-9,False,8
RWEG.DE,-9,False,8
RWEG.DE,-9,True,8
RWEG.DE,-9,False,8
RWEG.DE,-9,False,8
RWEG.DE,-9,False,8
RWEG.DE,-9,False,8
RWEG.DE,-9,False,8
SHEL.L,-9,False,3
SHEL.L,-9,False,3
SHEL.L,-9,False,3
SO.N,-9,False,5
SO.N,-9,False,5
SO.N,-9,False,5
SO.N,-9,False,5
SO.N,-9,True,5
SPI.OQ,-9,False,0
SRG.MI,-9,False,5
SRG.MI,-9,False,5
SRG.MI,-9,False,5
SRG.MI,-9,False,5
SRG.MI,-9,False,5
SSE.L,-9,False,4
SSE.L,-9,False,4
SSE.L,-9,True,4
SSE.L,-9,False,4
SVT.L,-9,False,2
SVT.L,-9,False,2
SXC.N,-9,False,7
SXC.N,-9,False,7
SXC.N,-9,False,7
SXC.N,-9,False,7
SXC.N,-9,False,7
SXC.N,-9,False,7
SXC.N,-9,False,7
TA.TO,-9,False,7
TA.TO,-9,False,7
TA.TO,-9,False,7
TA.TO,-9,True,7
TA.TO,-9,False,7
TA.TO,-9,False,7
TA.TO,-9,True,7
TCIL.NS,-9,False,8
TCIL.NS,-9,False,8
TCIL.NS,-9,False,8
TCIL.NS,-9,False,8
TCIL.NS,-9,False,8
TCIL.NS,-9,False,8
TCIL.NS,-9,False,8
TCIL.NS,-9,False,8
TTPW.NS,-9,False,4
TTPW.NS,-9,False,4
TTPW.NS,-9,True,4
TTPW.NS,-9,False,4
UN01.DE,-9,False,4
UN01.DE,-9,False,4
UN01.DE,-9,False,4
UN01.DE,-9,False,4
UNACEMC1.LM,-9,False,5
UNACEMC1.LM,-9,False,5
UNACEMC1.LM,-9,False,5
UNACEMC1.LM,-9,True,5
UNACEMC1.LM,-9,False,5
VERB.VI,-9,False,4
VERB.VI,-9,False,4
VERB.VI,-9,False,4
VERB.VI,-9,False,4
XEL.OQ,-9,False,4
XEL.OQ,-9,False,4
XEL.OQ,-9,False,4
XEL.OQ,-9,False,4
