Instrument,year,has ren segment,number of segments
HOLMb.ST,-16,False,6
HOLMb.ST,-16,False,6
HOLMb.ST,-16,False,6
HOLMb.ST,-16,False,6
HOLMb.ST,-16,False,6
HOLMb.ST,-16,True,6
IBE.MC,-16,False,8
IBE.MC,-16,True,8
IBE.MC,-16,True,8
IBE.MC,-16,True,8
IBE.MC,-16,True,8
IBE.MC,-16,False,8
IBE.MC,-16,False,8
IBE.MC,-16,False,8
IDA.N,-16,False,3
IDA.N,-16,False,3
IDA.N,-16,False,3
IDC.HN,-16,False,0
LIGT3.SA,-16,False,0
MGEE.OQ,-16,False,6
MGEE.OQ,-16,False,6
MGEE.OQ,-16,False,6
MGEE.OQ,-16,False,6
MGEE.OQ,-16,False,6
MGEE.OQ,-16,False,6
MPLF.PSX,-16,False,0
NCLI.NS,-16,False,5
NCLI.NS,-16,True,5
NCLI.NS,-16,False,5
NCLI.NS,-16,False,5
NCLI.NS,-16,False,5
NEOE3.SA,-16,False,0
NLCI.NS,-16,False,3
NLCI.NS,-16,False,3
NLCI.NS,-16,False,3
NRG.N,-16,False,4
NRG.N,-16,False,4
NRG.N,-16,True,4
NRG.N,-16,False,4
NTPC.NS,-16,False,2
NTPC.NS,-16,False,2
ODAS.IS,-16,False,0
ORK.OL,-16,False,15
ORK.OL,-16,False,15
ORK.OL,-16,False,15
ORK.OL,-16,False,15
ORK.OL,-16,False,15
ORK.OL,-16,False,15
ORK.OL,-16,False,15
ORK.OL,-16,False,15
ORK.OL,-16,False,15
ORK.OL,-16,False,15
ORK.OL,-16,False,15
ORK.OL,-16,False,15
ORK.OL,-16,False,15
ORK.OL,-16,False,15
ORK.OL,-16,False,15
PAFO.NS,-16,False,6
PAFO.NS,-16,False,6
PAFO.NS,-16,False,6
PAFO.NS,-16,False,6
PAFO.NS,-16,False,6
PAFO.NS,-16,False,6
PC1.HM,-16,False,0
PEG.N,-16,False,4
PEG.N,-16,False,4
PEG.N,-16,False,4
PEG.N,-16,False,4
PGRD.NS,-16,True,5
PGRD.NS,-16,False,5
PGRD.NS,-16,True,5
PGRD.NS,-16,False,5
PGRD.NS,-16,True,5
PIF.TO,-16,False,0
PTCI.NS,-16,False,0
RATCH.BK,-16,False,0
RITS.NS,-16,False,0
ROH2O.BX,-16,False,0
RWEG.DE,-16,False,4
RWEG.DE,-16,False,4
RWEG.DE,-16,False,4
RWEG.DE,-16,False,4
SHEL.L,-16,False,0
SO.N,-16,False,5
SO.N,-16,False,5
SO.N,-16,False,5
SO.N,-16,False,5
SO.N,-16,True,5
SPI.OQ,-16,False,0
SRG.MI,-16,False,2
SRG.MI,-16,False,2
SSE.L,-16,False,3
SSE.L,-16,False,3
SSE.L,-16,False,3
SVT.L,-16,False,4
SVT.L,-16,False,4
SVT.L,-16,False,4
SVT.L,-16,False,4
SXC.N,-16,False,0
TA.TO,-16,False,3
TA.TO,-16,False,3
TA.TO,-16,True,3
TCIL.NS,-16,False,6
TCIL.NS,-16,False,6
TCIL.NS,-16,False,6
TCIL.NS,-16,False,6
TCIL.NS,-16,False,6
TCIL.NS,-16,False,6
TTPW.NS,-16,False,4
TTPW.NS,-16,False,4
TTPW.NS,-16,True,4
TTPW.NS,-16,False,4
UN01.DE,-16,False,0
UNACEMC1.LM,-16,False,0
VERB.VI,-16,False,5
VERB.VI,-16,False,5
VERB.VI,-16,False,5
VERB.VI,-16,False,5
VERB.VI,-16,False,5
XEL.OQ,-16,False,4
XEL.OQ,-16,False,4
XEL.OQ,-16,False,4
XEL.OQ,-16,False,4
