Instrument,year,has ren segment,number of segments
6013.T,-14,False,10
6013.T,-14,False,10
6013.T,-14,False,10
6013.T,-14,False,10
6013.T,-14,False,10
6013.T,-14,False,10
6013.T,-14,False,10
6013.T,-14,False,10
6013.T,-14,False,10
6013.T,-14,False,10
601778.SS,-14,False,0
601991.SS,-14,False,6
601991.SS,-14,False,6
601991.SS,-14,False,6
601991.SS,-14,False,6
601991.SS,-14,False,6
601991.SS,-14,False,6
603212.SS,-14,False,0
6504.T,-14,False,10
6504.T,-14,False,10
6504.T,-14,False,10
6504.T,-14,False,10
6504.T,-14,False,10
6504.T,-14,False,10
6504.T,-14,False,10
6504.T,-14,False,10
6504.T,-14,False,10
6504.T,-14,False,10
6806.TW,-14,False,0
688599.SS,-14,False,0
8031.T,-14,False,20
8031.T,-14,False,20
8031.T,-14,False,20
8031.T,-14,False,20
8031.T,-14,False,20
8031.T,-14,False,20
8031.T,-14,False,20
8031.T,-14,False,20
8031.T,-14,False,20
8031.T,-14,False,20
8031.T,-14,False,20
8031.T,-14,False,20
8031.T,-14,False,20
8031.T,-14,False,20
8031.T,-14,False,20
8031.T,-14,False,20
8031.T,-14,False,20
8031.T,-14,False,20
8031.T,-14,False,20
8031.T,-14,False,20
9505.T,-14,False,6
9505.T,-14,False,6
9505.T,-14,False,6
9505.T,-14,False,6
9505.T,-14,False,6
9505.T,-14,False,6
9513.T,-14,False,8
9513.T,-14,False,8
9513.T,-14,False,8
9513.T,-14,False,8
9513.T,-14,False,8
9513.T,-14,False,8
9513.T,-14,False,8
9513.T,-14,False,8
9531.T,-14,False,12
9531.T,-14,False,12
9531.T,-14,False,12
9531.T,-14,False,12
9531.T,-14,False,12
9531.T,-14,False,12
9531.T,-14,False,12
9531.T,-14,False,12
9531.T,-14,False,12
9531.T,-14,False,12
9531.T,-14,False,12
9531.T,-14,False,12
A2.MI,-14,False,6
A2.MI,-14,False,6
A2.MI,-14,False,6
A2.MI,-14,False,6
A2.MI,-14,False,6
A2.MI,-14,False,6
ACOx.TO,-14,False,4
ACOx.TO,-14,False,4
ACOx.TO,-14,False,4
ACOx.TO,-14,False,4
ADAI.NS,-14,False,0
AEP.OQ,-14,False,5
AEP.OQ,-14,False,5
AEP.OQ,-14,False,5
AEP.OQ,-14,False,5
AEP.OQ,-14,False,5
AES.N,-14,False,7
AES.N,-14,False,7
AES.N,-14,False,7
AES.N,-14,False,7
AES.N,-14,False,7
AES.N,-14,False,7
AES.N,-14,False,7
AEV.PS,-14,True,6
AEV.PS,-14,False,6
AEV.PS,-14,False,6
AEV.PS,-14,False,6
AEV.PS,-14,False,6
AEV.PS,-14,False,6
ALS.TO,-14,False,0
AP.PS,-14,False,4
AP.PS,-14,False,4
AP.PS,-14,False,4
AP.PS,-14,True,4
ARG.CN,-14,False,0
AVA.N,-14,False,4
AVA.N,-14,False,4
AVA.N,-14,False,4
AVA.N,-14,False,4
AVNT.NS,-14,False,0
AWR.N,-14,False,5
AWR.N,-14,False,5
AWR.N,-14,False,5
AWR.N,-14,False,5
AWR.N,-14,False,5
AY.OQ,-14,False,0
BEPC.N,-14,False,0
BEP_u.TO,-14,False,0
BKH.N,-14,False,7
BKH.N,-14,False,7
BKH.N,-14,False,7
BKH.N,-14,False,7
BKH.N,-14,False,7
BKH.N,-14,False,7
BKH.N,-14,False,7
BN.N,-14,False,5
BN.N,-14,False,5
BN.N,-14,False,5
BN.N,-14,False,5
BN.N,-14,False,5
BP.L,-14,False,4
BP.L,-14,False,4
BP.L,-14,False,4
BP.L,-14,False,4
CBAV3.SA,-14,False,0
CMIG4.SA,-14,False,6
CMIG4.SA,-14,False,6
CMIG4.SA,-14,False,6
CMIG4.SA,-14,False,6
CMIG4.SA,-14,False,6
CMIG4.SA,-14,False,6
CMS.N,-14,False,4
CMS.N,-14,False,4
CMS.N,-14,False,4
CMS.N,-14,False,4
CPFE3.SA,-14,True,4
CPFE3.SA,-14,False,4
CPFE3.SA,-14,False,4
CPFE3.SA,-14,False,4
CRBR.NS,-14,False,5
CRBR.NS,-14,False,5
CRBR.NS,-14,False,5
CRBR.NS,-14,False,5
CRBR.NS,-14,False,5
CSNA3.SA,-14,False,4
CSNA3.SA,-14,False,4
CSNA3.SA,-14,False,4
CSNA3.SA,-14,False,4
CU.TO,-14,False,4
CU.TO,-14,False,4
CU.TO,-14,False,4
CU.TO,-14,False,4
DEHr.AT,-14,False,0
DUK.N,-14,False,4
DUK.N,-14,False,4
DUK.N,-14,False,4
DUK.N,-14,False,4
EDP.LS,-14,False,9
EDP.LS,-14,False,9
EDP.LS,-14,True,9
EDP.LS,-14,True,9
EDP.LS,-14,False,9
EDP.LS,-14,True,9
EDP.LS,-14,True,9
EDP.LS,-14,False,9
EDP.LS,-14,False,9
ELE.MC,-14,False,3
ELE.MC,-14,False,3
ELE.MC,-14,False,3
ELET6.SA,-14,False,0
EMA.TO,-14,False,3
EMA.TO,-14,False,3
EMA.TO,-14,False,3
ENAE.WA,-14,False,5
ENAE.WA,-14,False,5
ENAE.WA,-14,False,5
ENAE.WA,-14,False,5
ENAE.WA,-14,False,5
ENEI.MI,-14,False,10
ENEI.MI,-14,False,10
ENEI.MI,-14,False,10
ENEI.MI,-14,False,10
ENEI.MI,-14,False,10
ENEI.MI,-14,False,10
ENEI.MI,-14,False,10
ENEI.MI,-14,False,10
ENEI.MI,-14,False,10
ENEI.MI,-14,False,10
ENGIE.PA,-14,False,13
ENGIE.PA,-14,False,13
ENGIE.PA,-14,False,13
ENGIE.PA,-14,False,13
ENGIE.PA,-14,False,13
ENGIE.PA,-14,False,13
ENGIE.PA,-14,False,13
ENGIE.PA,-14,False,13
ENGIE.PA,-14,False,13
ENGIE.PA,-14,False,13
ENGIE.PA,-14,False,13
ENGIE.PA,-14,False,13
ENGIE.PA,-14,False,13
ENJSA.IS,-14,False,0
ENLT.TA,-14,False,0
EONGn.DE,-14,False,8
EONGn.DE,-14,False,8
EONGn.DE,-14,False,8
EONGn.DE,-14,False,8
EONGn.DE,-14,False,8
EONGn.DE,-14,False,8
EONGn.DE,-14,False,8
EONGn.DE,-14,False,8
ETR.N,-14,False,4
ETR.N,-14,False,4
ETR.N,-14,False,4
ETR.N,-14,False,4
EXC.OQ,-14,False,5
EXC.OQ,-14,False,5
EXC.OQ,-14,False,5
EXC.OQ,-14,False,5
EXC.OQ,-14,False,5
FGEN.PS,-14,False,6
FGEN.PS,-14,False,6
FGEN.PS,-14,True,6
FGEN.PS,-14,False,6
FGEN.PS,-14,False,6
FGEN.PS,-14,True,6
FORTUM.HE,-14,False,7
FORTUM.HE,-14,False,7
FORTUM.HE,-14,False,7
FORTUM.HE,-14,False,7
FORTUM.HE,-14,False,7
FORTUM.HE,-14,False,7
FORTUM.HE,-14,False,7
FTEK.OQ,-14,False,3
FTEK.OQ,-14,False,3
FTEK.OQ,-14,False,3
FTS.TO,-14,False,10
FTS.TO,-14,False,10
FTS.TO,-14,True,10
FTS.TO,-14,False,10
FTS.TO,-14,False,10
FTS.TO,-14,False,10
FTS.TO,-14,False,10
FTS.TO,-14,True,10
FTS.TO,-14,False,10
FTS.TO,-14,False,10
GEG.HM,-14,False,0
GPSC.BK,-14,False,0
HARL.L,-14,False,0
HDG.HM,-14,False,0
HE.N,-14,False,3
HE.N,-14,False,3
HE.N,-14,False,3
HEGL.NS,-14,True,4
HEGL.NS,-14,False,4
HEGL.NS,-14,False,4
HEGL.NS,-14,False,4
HOLMb.ST,-14,False,6
HOLMb.ST,-14,False,6
HOLMb.ST,-14,False,6
HOLMb.ST,-14,False,6
HOLMb.ST,-14,False,6
HOLMb.ST,-14,True,6
IBE.MC,-14,False,9
IBE.MC,-14,True,9
IBE.MC,-14,True,9
IBE.MC,-14,True,9
IBE.MC,-14,False,9
IBE.MC,-14,True,9
IBE.MC,-14,False,9
IBE.MC,-14,False,9
IBE.MC,-14,False,9
IDA.N,-14,False,3
IDA.N,-14,False,3
IDA.N,-14,False,3
IDC.HN,-14,False,0
LIGT3.SA,-14,False,5
LIGT3.SA,-14,False,5
LIGT3.SA,-14,False,5
LIGT3.SA,-14,False,5
LIGT3.SA,-14,False,5
MGEE.OQ,-14,False,6
MGEE.OQ,-14,False,6
MGEE.OQ,-14,False,6
MGEE.OQ,-14,False,6
MGEE.OQ,-14,False,6
MGEE.OQ,-14,False,6
MPLF.PSX,-14,False,0
NCLI.NS,-14,False,5
NCLI.NS,-14,True,5
NCLI.NS,-14,False,5
NCLI.NS,-14,False,5
NCLI.NS,-14,False,5
NEOE3.SA,-14,False,0
NLCI.NS,-14,False,2
NLCI.NS,-14,False,2
NRG.N,-14,False,4
NRG.N,-14,False,4
NRG.N,-14,True,4
NRG.N,-14,False,4
NTPC.NS,-14,False,2
NTPC.NS,-14,False,2
ODAS.IS,-14,False,0
ORK.OL,-14,False,13
ORK.OL,-14,False,13
ORK.OL,-14,False,13
ORK.OL,-14,False,13
ORK.OL,-14,False,13
ORK.OL,-14,False,13
ORK.OL,-14,False,13
ORK.OL,-14,False,13
ORK.OL,-14,False,13
ORK.OL,-14,False,13
ORK.OL,-14,False,13
ORK.OL,-14,False,13
ORK.OL,-14,False,13
PAFO.NS,-14,False,7
PAFO.NS,-14,False,7
PAFO.NS,-14,False,7
PAFO.NS,-14,False,7
PAFO.NS,-14,False,7
PAFO.NS,-14,False,7
PAFO.NS,-14,False,7
PC1.HM,-14,False,0
PEG.N,-14,False,4
PEG.N,-14,False,4
PEG.N,-14,False,4
PEG.N,-14,False,4
PGRD.NS,-14,True,5
PGRD.NS,-14,False,5
PGRD.NS,-14,True,5
PGRD.NS,-14,False,5
PGRD.NS,-14,True,5
PIF.TO,-14,False,0
PTCI.NS,-14,False,3
PTCI.NS,-14,True,3
PTCI.NS,-14,False,3
RATCH.BK,-14,False,0
RITS.NS,-14,False,0
ROH2O.BX,-14,False,0
RWEG.DE,-14,False,10
RWEG.DE,-14,False,10
RWEG.DE,-14,False,10
RWEG.DE,-14,True,10
RWEG.DE,-14,False,10
RWEG.DE,-14,False,10
RWEG.DE,-14,False,10
RWEG.DE,-14,False,10
RWEG.DE,-14,False,10
RWEG.DE,-14,False,10
SHEL.L,-14,False,3
SHEL.L,-14,False,3
SHEL.L,-14,False,3
SO.N,-14,False,3
SO.N,-14,False,3
SO.N,-14,True,3
SPI.OQ,-14,False,0
SRG.MI,-14,False,6
SRG.MI,-14,False,6
SRG.MI,-14,False,6
SRG.MI,-14,False,6
SRG.MI,-14,False,6
SRG.MI,-14,False,6
SSE.L,-14,False,3
SSE.L,-14,False,3
SSE.L,-14,False,3
SVT.L,-14,False,2
SVT.L,-14,False,2
SXC.N,-14,False,5
SXC.N,-14,False,5
SXC.N,-14,False,5
SXC.N,-14,False,5
SXC.N,-14,False,5
TA.TO,-14,False,3
TA.TO,-14,False,3
TA.TO,-14,True,3
TCIL.NS,-14,False,8
TCIL.NS,-14,False,8
TCIL.NS,-14,False,8
TCIL.NS,-14,False,8
TCIL.NS,-14,False,8
TCIL.NS,-14,False,8
TCIL.NS,-14,False,8
TCIL.NS,-14,False,8
TTPW.NS,-14,False,4
TTPW.NS,-14,False,4
TTPW.NS,-14,True,4
TTPW.NS,-14,False,4
UN01.DE,-14,False,0
UNACEMC1.LM,-14,False,3
UNACEMC1.LM,-14,False,3
UNACEMC1.LM,-14,False,3
VERB.VI,-14,False,4
VERB.VI,-14,False,4
VERB.VI,-14,False,4
VERB.VI,-14,False,4
XEL.OQ,-14,False,4
XEL.OQ,-14,False,4
XEL.OQ,-14,False,4
XEL.OQ,-14,False,4
