Instrument,year,has ren segment,number of segments
000537.SZ,-13,False,6
000537.SZ,-13,False,6
000537.SZ,-13,False,6
000537.SZ,-13,False,6
000537.SZ,-13,False,6
000537.SZ,-13,False,6
000539.SZ,-13,False,4
000539.SZ,-13,False,4
000539.SZ,-13,False,4
000539.SZ,-13,False,4
000629.SZ,-13,False,0
000883.SZ,-13,True,11
000883.SZ,-13,False,11
000883.SZ,-13,False,11
000883.SZ,-13,True,11
000883.SZ,-13,False,11
000883.SZ,-13,False,11
000883.SZ,-13,False,11
000883.SZ,-13,False,11
000883.SZ,-13,False,11
000883.SZ,-13,False,11
000883.SZ,-13,False,11
002060.SZ,-13,False,14
002060.SZ,-13,False,14
002060.SZ,-13,False,14
002060.SZ,-13,False,14
002060.SZ,-13,False,14
002060.SZ,-13,False,14
002060.SZ,-13,False,14
002060.SZ,-13,False,14
002060.SZ,-13,False,14
002060.SZ,-13,False,14
002060.SZ,-13,False,14
002060.SZ,-13,False,14
002060.SZ,-13,False,14
002060.SZ,-13,False,14
002545.SZ,-13,False,0
071320.KS,-13,False,3
071320.KS,-13,False,3
071320.KS,-13,False,3
1811.HK,-13,False,0
2083.SE,-13,False,0
2380.HK,-13,True,3
2380.HK,-13,False,3
2380.HK,-13,False,3
300569.SZ,-13,False,0
300772.SZ,-13,False,0
3038.T,-13,False,8
3038.T,-13,False,8
3038.T,-13,False,8
3038.T,-13,False,8
3038.T,-13,False,8
3038.T,-13,False,8
3038.T,-13,False,8
3038.T,-13,False,8
5110.SE,-13,False,0
5711.T,-13,False,7
5711.T,-13,False,7
5711.T,-13,False,7
5711.T,-13,False,7
5711.T,-13,False,7
5711.T,-13,False,7
5711.T,-13,False,7
600011.SS,-13,False,4
600011.SS,-13,False,4
600011.SS,-13,False,4
600011.SS,-13,False,4
600025.SS,-13,False,0
600116.SS,-13,False,12
600116.SS,-13,False,12
600116.SS,-13,False,12
600116.SS,-13,False,12
600116.SS,-13,False,12
600116.SS,-13,False,12
600116.SS,-13,False,12
600116.SS,-13,False,12
600116.SS,-13,False,12
600116.SS,-13,False,12
600116.SS,-13,False,12
600116.SS,-13,False,12
600236.SS,-13,False,2
600236.SS,-13,False,2
600409.SS,-13,False,8
600409.SS,-13,False,8
600409.SS,-13,False,8
600409.SS,-13,False,8
600409.SS,-13,False,8
600409.SS,-13,False,8
600409.SS,-13,False,8
600409.SS,-13,False,8
600459.SS,-13,False,0
600674.SS,-13,False,6
600674.SS,-13,False,6
600674.SS,-13,False,6
600674.SS,-13,False,6
600674.SS,-13,False,6
600674.SS,-13,False,6
600795.SS,-13,False,12
600795.SS,-13,False,12
600795.SS,-13,False,12
600795.SS,-13,True,12
600795.SS,-13,False,12
600795.SS,-13,False,12
600795.SS,-13,False,12
600795.SS,-13,False,12
600795.SS,-13,False,12
600795.SS,-13,True,12
600795.SS,-13,False,12
600795.SS,-13,False,12
600886.SS,-13,False,0
600905.SS,-13,False,0
600995.SS,-13,False,0
601088.SS,-13,False,8
601088.SS,-13,False,8
601088.SS,-13,False,8
601088.SS,-13,False,8
601088.SS,-13,False,8
601088.SS,-13,False,8
601088.SS,-13,False,8
601088.SS,-13,False,8
6013.T,-13,False,5
6013.T,-13,False,5
6013.T,-13,False,5
6013.T,-13,False,5
6013.T,-13,False,5
601778.SS,-13,False,0
601991.SS,-13,False,6
601991.SS,-13,False,6
601991.SS,-13,False,6
601991.SS,-13,False,6
601991.SS,-13,False,6
601991.SS,-13,False,6
603212.SS,-13,False,0
6504.T,-13,False,5
6504.T,-13,False,5
6504.T,-13,False,5
6504.T,-13,False,5
6504.T,-13,False,5
