Instrument,Segment Name,Segment Code,year,Unnamed: 4,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-1).segmentName,TR.F.BUSTOTREVBIZACTIV(SDATE=FY-1).segmentCode,number of segments
SPIE.PA,Holding - Operating Segment,236220,-1,,,,6.0
SPIE.PA,Unallocated,,-1,,,,6.0
SPIE.PA,Germany and Central Europe,"541690, 541330",-1,,,,6.0
SPIE.PA,France,"541690, 541330",-1,,,,6.0
SPIE.PA,North-Western Europe,"541690, 541330",-1,,,,6.0
SPIE.PA,Oil & Gas and Nuclear,541330,-1,,,,6.0
GLOG_pa.N,Vessel Management,488390,-1,,,,1.0
THAJ.J,PGM,"331410, 212290",-1,,,,5.0
THAJ.J,Chrome,"331410, 212290",-1,,,,5.0
THAJ.J,Agency and trading,423510,-1,,,,5.0
THAJ.J,Manufacturing,333248,-1,,,,5.0
THAJ.J,Manufacturing - United arab emirates,333248,-1,,,,5.0
DKSH.S,Healthcare,622110,-1,,,,4.0
DKSH.S,Performance Materials,541614,-1,,,,4.0
DKSH.S,Consumer Goods,339999,-1,,,,4.0
DKSH.S,Technology,339999,-1,,,,4.0
MAST.BU,Eliminations,,-1,,,,4.0
MAST.BU,Manufactoring,327993,-1,,,,4.0
MAST.BU,Unallocated,,-1,,,,4.0
MAST.BU,Sales,327993,-1,,,,4.0
GYC.DE,,,-1,,,,0.0
DUKE.L,,,-1,,,,0.0
ZUGN.S,Real Estate,"531120, 531110",-1,,,,3.0
ZUGN.S,Corporate & Eliminations,,-1,,,,3.0
ZUGN.S,Hotel & catering,722320,-1,,,,3.0
PKPP.WA,domestic and international cargo freight,,-1,,,,1.0
MSPJ.J,,,-1,,,,0.0
ABOG.DE,,,-1,,,,0.0
LEGn.DE,Housing,531110,-1,,,,1.0
OCI.AS,Other,,-1,,,,7.0
OCI.AS,Nitrogen US,"325311, 325199, 325120",-1,,,,7.0
OCI.AS,Nitrogen Europe,"325311, 325199, 325120",-1,,,,7.0
OCI.AS,Methanol Europe,325199,-1,,,,7.0
OCI.AS,Methanol US,325199,-1,,,,7.0
OCI.AS,Eliminations,,-1,,,,7.0
OCI.AS,Fertiglobe,,-1,,,,7.0
TAALA.HE,Other,,-1,,,,4.0
TAALA.HE,Other private asset management,,-1,,,,4.0
TAALA.HE,Strategic Investments (Garantia),523910,-1,,,,4.0
TAALA.HE,Renewable energy,221118,-1,,,,4.0
NVGS.N,DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT,,-1,,,,1.0
CSTM.N,Aerospace & Transportation,"331524, 331315",-1,,,,5.0
CSTM.N,Automotive Structures & Industry,336999,-1,,,,5.0
CSTM.N,Holdings & Corporate(,,-1,,,,5.0
CSTM.N,Intersegment and Other,,-1,,,,5.0
CSTM.N,Packaging & Automotive Rolled Products,"335312, 331315",-1,,,,5.0
TARP.WA,Sale of Goods,311612,-1,,,,2.0
TARP.WA,Sale of Products,311612,-1,,,,2.0
CAV1V.HE,Construction Industry,"236220, 236117",-1,,,,1.0
VNAn.DE,Rental,"531390, 531110",-1,,,,7.0
VNAn.DE,Other,"561499, 531390",-1,,,,7.0
VNAn.DE,Recurring Sales,531390,-1,,,,7.0
VNAn.DE,Development,236116,-1,,,,7.0
VNAn.DE,Consolidation,531110,-1,,,,7.0
VNAn.DE,Value-add,"541410, 541310, 531390",-1,,,,7.0
VNAn.DE,German living ,"531120, 531110",-1,,,,7.0
GTT.PA,,,-1,,,,0.0
FLOT.MM,,,-1,,,,0.0
FOXT.L,Lettings,531110,-1,,,,3.0
FOXT.L,Mortgage Broking,522310,-1,,,,3.0
FOXT.L,Sales,531210,-1,,,,3.0
ROSNN.BX,,,-1,,,,0.0
AGAT.MI,,,-1,,,,0.0
PENP.WA,Elimination,,-1,,,,6.0
PENP.WA,Other,562910,-1,,,,6.0
PENP.WA,Operations & Maintenance,237130,-1,,,,6.0
PENP.WA,Investments,221118,-1,,,,6.0
PENP.WA,Technology,423690,-1,,,,6.0
PENP.WA,Solutions,541330,-1,,,,6.0
TPFG.L,Prpoperty Franchising,"531311, 531210, 531110",-1,,,,2.0
TPFG.L,Other,561499,-1,,,,2.0
VOW.OL,Maritime Solutions,"562219, 562119, 562112",-1,,,,4.0
VOW.OL,Aftersales,"562119, 562112, 562111",-1,,,,4.0
VOW.OL,Admin and Other,,-1,,,,4.0
VOW.OL,Industrial Solutions,562219,-1,,,,4.0
GLOP_pa.N,Liquefied Natural Gas (LNG),,-1,,,,1.0
NOMD.N,Frozen foods,,-1,,,,1.0
ANIM.MI,,,-1,,,,0.0
HIAG.S,Redevelopment portfolio,"531120, 531110, 236220, 236210",-1,,,,5.0
HIAG.S,Yielding portfolio,"531120, 531110",-1,,,,5.0
HIAG.S,Others,,-1,,,,5.0
HIAG.S,Intersegment Elimination,,-1,,,,5.0
HIAG.S,Transaction,531390,-1,,,,5.0
FAN.L,IFRS Adjustments and Eliminations,,-1,,,,4.0
FAN.L,UK,"423730, 333415",-1,,,,4.0
FAN.L,Australasia,"423730, 333415",-1,,,,4.0
FAN.L,Continental Europe,"423730, 333415",-1,,,,4.0
SCST.ST,Others,,-1,,,,3.0
SCST.ST,Ready-to-eat,,-1,,,,3.0
SCST.ST,Ready-to-cook,311991,-1,,,,3.0
TOR.WA,Other,,-1,,,,3.0
TOR.WA,Railways,237990,-1,,,,3.0
TOR.WA,Discontinued Operations,237990,-1,,,,3.0
EQLS.L,Currency cards,522320,-1,,,,5.0
EQLS.L,Travel cash,522320,-1,,,,5.0
EQLS.L,Banking,522320,-1,,,,5.0
EQLS.L,Corporate,,-1,,,,5.0
EQLS.L,International payments,"523160, 522320",-1,,,,5.0
ELIS.PA,France,"812332, 812331, 812320",-1,,,,7.0
ELIS.PA,Eliminations & Holdings,,-1,,,,7.0
ELIS.PA,Latin America,"561720, 561710, 532490, 314110",-1,,,,7.0
ELIS.PA,Southern Europe,561720,-1,,,,7.0
ELIS.PA,UK & Irleand,561720,-1,,,,7.0
ELIS.PA,Central Europe,561720,-1,,,,7.0
ELIS.PA,Scandinavia & Eastern Europe,561720,-1,,,,7.0
ABSO.ST,,,-1,,,,0.0
ABL.OL,,,-1,,,,0.0
RKET.H,,,-1,,,,0.0
ENTRA.OL,,,-1,,,,0.0
MULTI.OL,Eliminations,,-1,,,,6.0
MULTI.OL,Region Norway,541330,-1,,,,6.0
MULTI.OL,International,541330,-1,,,,6.0
MULTI.OL,Not Allocated,,-1,,,,6.0
MULTI.OL,Region Oslo,541330,-1,,,,6.0
MULTI.OL,LINK arkitektur,541330,-1,,,,6.0
HUMBLE.ST,Quality Nutrition,523910,-1,,,,4.0
HUMBLE.ST,Nordic Distribution ,523910,-1,,,,4.0
HUMBLE.ST,Sustainable Care,523910,-1,,,,4.0
HUMBLE.ST,Future Snacking,311999,-1,,,,4.0
SBBb.ST,Other,531390,-1,,,,3.0
SBBb.ST,Community Service Proporties,"531312, 531311",-1,,,,3.0
SBBb.ST,Residentials,531311,-1,,,,3.0
LIFCOb.ST,Systems Solutions,"336390, 333243, 333248, 334419",-1,,,,3.0
LIFCOb.ST,Demolition & Tools,333120,-1,,,,3.0
LIFCOb.ST,Dental,"541715, 423450",-1,,,,3.0
KOJAMO.HE,,,-1,,,,0.0
BRAV.ST,Norway,"238220, 238210",-1,,,,5.0
BRAV.ST,Denmark,"238220, 238210",-1,,,,5.0
BRAV.ST,Sweden,238210,-1,,,,5.0
BRAV.ST,Finland,"238220, 238210",-1,,,,5.0
BRAV.ST,Group-Wide,,-1,,,,5.0
NP3.ST,,,-1,,,,0.0
SDIPpref.ST,Discontinued Operations,,-1,,,,4.0
SDIPpref.ST,Special Infrastructure Solutions,"561621, 541690, 541620, 541330",-1,,,,4.0
SDIPpref.ST,Water & Energy,"237130, 221310",-1,,,,4.0
SDIPpref.ST,Central Units,,-1,,,,4.0
FC9.DE,,,-1,,,,0.0
PLANZ.S,,,-1,,,,0.0
TINCC.BR,Other financial services,,-1,,,,1.0
COOR.ST,,,-1,,,,0.0
GREG.MC,Energy,221122,-1,,,,3.0
GREG.MC,Services,"561499, 221122",-1,,,,3.0
GREG.MC,Constructon and development,237130,-1,,,,3.0
VOLO.ST,Internal eliminations,,-1,,,,3.0
VOLO.ST,Industry,"333914, 333248, 333111, 323111",-1,,,,3.0
VOLO.ST,Salix,444180,-1,,,,3.0
LKD.WA,,,-1,,,,0.0
TNOM.HE,,,-1,,,,0.0
AT1.DE,Rental income,,-1,,,,1.0
ORSO.MI,Adjustment,,-1,,,,4.0
ORSO.MI,Services,"541614, 541512",-1,,,,4.0
ORSO.MI,Shipping,424480,-1,,,,4.0
ORSO.MI,Import & Distribution,424480,-1,,,,4.0
UNTP.WA,Gas Fuels,457210,-1,,,,5.0
UNTP.WA,Energy,221122,-1,,,,5.0
UNTP.WA,Liquid Fuels Trade,424720,-1,,,,5.0
UNTP.WA,Other Activity,457120,-1,,,,5.0
UNTP.WA,Photovoltaics,423690,-1,,,,5.0
CONSTI.HE,Parent company and elimination,,-1,,,,5.0
CONSTI.HE,Corporations,"531390, 238990",-1,,,,5.0
CONSTI.HE,Building Technology,"531390, 238990",-1,,,,5.0
CONSTI.HE,Public Sector,"531390, 238990",-1,,,,5.0
CONSTI.HE,Housing Companies,"531390, 238990",-1,,,,5.0
GPGR.ST,Undistributed,531110,-1,,,,3.0
GPGR.ST,New Production,,-1,,,,3.0
GPGR.ST,Property Management,531110,-1,,,,3.0
POLNP.L,Investment activity,,-1,,,,1.0
SIFG.AS,Other,,-1,,,,3.0
SIFG.AS,Offshore Wind,237130,-1,,,,3.0
SIFG.AS,Marshalling,,-1,,,,3.0
YU.L,"supply of electricity, gas and water",,-1,,,,1.0
GARO.ST,Sweden,335313,-1,,,,3.0
GARO.ST,Other markets,335313,-1,,,,3.0
GARO.ST,Eliminations,,-1,,,,3.0
WJG.L,Corporate,,-1,,,,5.0
WJG.L,Residential Development,"236116, 236115",-1,,,,5.0
WJG.L,Student Accommodation,236220,-1,,,,5.0
WJG.L,Accommodation Management,236116,-1,,,,5.0
WJG.L,Build to Rent,531110,-1,,,,5.0
FORT.L,Intersegment eliminations,,-1,,,,3.0
FORT.L,Bespoke products,"327120, 327390, 327331",-1,,,,3.0
FORT.L,Bricks & Blocks,"327120, 327331",-1,,,,3.0
DOMI.MC,B2C,,-1,,,,3.0
DOMI.MC,B2B Servicios,,-1,,,,3.0
DOMI.MC,B2B Proyectos 360,,-1,,,,3.0
FFARM.AS,United Kingdom,311119,-1,,,,4.0
FFARM.AS,Eliminations,,-1,,,,4.0
FFARM.AS,Germany/Poland,"424910, 311119",-1,,,,4.0
FFARM.AS,The Netherlands/Belgium,311119,-1,,,,4.0
DEF.DE,,,-1,,,,0.0
PMIP.L,Asset management,,-1,,,,1.0
BRINb.ST,,,-1,,,,0.0
VANL.L,Head Office,"333248, 333120",-1,,,,4.0
VANL.L,Ground Engineering Services,"541330, 238910",-1,,,,4.0
VANL.L,Specialist Piling & Rail,541330,-1,,,,4.0
VANL.L,General Piling,238910,-1,,,,4.0
IG.MI,,,-1,,,,0.0
BYGGP.ST,Eliminations,,-1,,,,5.0
BYGGP.ST,Corporate,,-1,,,,5.0
BYGGP.ST,Ahlin & Ekeroth,"236220, 236210",-1,,,,5.0
BYGGP.ST,Flodens,"236220, 236210",-1,,,,5.0
BYGGP.ST,ByggPartner,"236220, 236210",-1,,,,5.0
VARN.S,real estate,,-1,,,,1.0
DNP.WA,Retail Sale,,-1,,,,1.0
CASHP.MC,Cash Management,"561621, 561613, 522320",-1,,,,3.0
CASHP.MC,Cash in transit,"561613, 522320",-1,,,,3.0
CASHP.MC,New products,"561621, 561613, 522320",-1,,,,3.0
TKOO.PA,,,-1,,,,0.0
ALDA.PA,,,-1,,,,0.0
XPS.L,Pension and Investment Business,,-1,,,,1.0
TPSG.MI,,,-1,,,,0.0
HOME.MC,Assets management- Servicing,531311,-1,,,,4.0
HOME.MC,Development,236117,-1,,,,4.0
HOME.MC,Legacy,236117,-1,,,,4.0
HOME.MC,Rental,531190,-1,,,,4.0
IBU.DE,Material development,333998,-1,,,,5.0
IBU.DE,Production facilities,333998,-1,,,,5.0
IBU.DE,Process development,333998,-1,,,,5.0
IBU.DE,Engineering,333998,-1,,,,5.0
IBU.DE,Other,,-1,,,,5.0
FONDIA.HE,,,-1,,,,0.0
INSTAL.ST,Sweden,"238290, 238220, 238210",-1,,,,2.0
INSTAL.ST,Rest of Nordic,238210,-1,,,,2.0
INDB.MI,,,-1,,,,0.0
MTRS.ST,Group functions,,-1,,,,3.0
MTRS.ST,FoodTech,"333413, 333415, 333414",-1,,,,3.0
MTRS.ST,AirTech,"333413, 333415, 333414",-1,,,,3.0
TRIANb.ST,Residence,"531110, 236117",-1,,,,4.0
TRIANb.ST,Office,"531120, 236117",-1,,,,4.0
TRIANb.ST,Trade,"531120, 236117",-1,,,,4.0
TRIANb.ST,Society,"531120, 236117",-1,,,,4.0
EGR1T.TL,Wind energy,,-1,,,,4.0
EGR1T.TL,Cogeneration,,-1,,,,4.0
EGR1T.TL,Solar energy,,-1,,,,4.0
EGR1T.TL,Other,,-1,,,,4.0
GRPG.I,Wind Farm assets,,-1,,,,1.0
NRPJ.J,,,-1,,,,0.0
LANDI.S,Eliminations,,-1,,,,4.0
LANDI.S,EMEA,"334515, 334513, 334512",-1,,,,4.0
LANDI.S,Americas,"551112, 334515, 334513, 334512",-1,,,,4.0
LANDI.S,Asia - Pacific,"334515, 334513, 334512",-1,,,,4.0
KETL.L,,,-1,,,,0.0
AEDAS.MC,,,-1,,,,0.0
NDT.MI,Paper,322220,-1,,,,4.0
NDT.MI,Decorative Paper,424110,-1,,,,4.0
NDT.MI,Eliminations,,-1,,,,4.0
NDT.MI,Energy,221118,-1,,,,4.0
NEXA.N,Adjustment,,-1,,,,4.0
NEXA.N,Smelting,331410,-1,,,,4.0
NEXA.N,Mining,212230,-1,,,,4.0
NEXA.N,Intersegments sales,,-1,,,,4.0
AFM.L,Consultancy and related services to asset and wealth management industry,,-1,,,,1.0
BALCO.ST,Renovation,238150,-1,,,,4.0
BALCO.ST,Group other,,-1,,,,4.0
BALCO.ST,New Build,238150,-1,,,,4.0
BALCO.ST,Eliminations,,-1,,,,4.0
ENPG.MM,Metals,331313,-1,,,,3.0
ENPG.MM,Power,221111,-1,,,,3.0
ENPG.MM,Inter-Eliminations,,-1,,,,3.0
SSG.OL,Eliminations,,-1,,,,5.0
SSG.OL,CSS,531130,-1,,,,5.0
SSG.OL,Other,,-1,,,,5.0
SSG.OL,OKM,531130,-1,,,,5.0
SSG.OL,OKP,531130,-1,,,,5.0
DBA.MI,,,-1,,,,0.0
TITAN.HE,,,-1,,,,0.0
BAKK.L,UK,"311991, 311812, 311520",-1,,,,4.0
BAKK.L,China,"311991, 311941, 311812, 311422",-1,,,,4.0
BAKK.L,US,"311991, 311941, 311812",-1,,,,4.0
BAKK.L,Continental Europe,"311991, 311812, 311423",-1,,,,4.0
GTRK.MM,Cargo Transportation Services,"488510, 484121",-1,,,,1.0
HFGG.DE,Consolidated,,-1,,,,4.0
HFGG.DE,USA,445131,-1,,,,4.0
HFGG.DE,International,492210,-1,,,,4.0
HFGG.DE,Holding,,-1,,,,4.0
KEYS.L,Legal service,,-1,,,,1.0
BFSA.DE,Corporate/Eliminations,,-1,,,,4.0
BFSA.DE,Steel Dust Recycling Services,"562910, 562211, 562119, 562112",-1,,,,4.0
BFSA.DE,Salt Slags,"562920, 562910, 562211",-1,,,,4.0
BFSA.DE,Secondary Aluminium,"562920, 562213, 562212, 562111",-1,,,,4.0
QLT.L,Consolidation Adjustments,,-1,,,,4.0
QLT.L,Head Office,,-1,,,,4.0
QLT.L,Affluent,523940,-1,,,,4.0
QLT.L,High Net Worth,523940,-1,,,,4.0
TSEC.ST,,,-1,,,,0.0
AWRD.ST,B2C,,-1,,,,2.0
AWRD.ST,B2B,541618,-1,,,,2.0
INS2.DE,,,-1,,,,0.0
NEOEN.PA,Solar,221118,-1,,,,5.0
NEOEN.PA,Wind Turbine,221118,-1,,,,5.0
NEOEN.PA,Development and Investment,525990,-1,,,,5.0
NEOEN.PA,Eliminations,,-1,,,,5.0
NEOEN.PA,Storage,335910,-1,,,,5.0
ELMRA.OL,Business,221122,-1,,,,4.0
ELMRA.OL,New growth initiatives,517112,-1,,,,4.0
ELMRA.OL,Nordic,221122,-1,,,,4.0
ELMRA.OL,Consumer,221122,-1,,,,4.0
BSGR.AS,Elimination,,-1,,,,7.0
BSGR.AS,B&S Personal Care,456199,-1,,,,7.0
BSGR.AS,B&S Health,423450,-1,,,,7.0
BSGR.AS,B&S Liquors,424820,-1,,,,7.0
BSGR.AS,B&S Beauty,456120,-1,,,,7.0
BSGR.AS,B&S Food,"722320, 722310",-1,,,,7.0
BSGR.AS,B&S Retail,"455219, 488119",-1,,,,7.0
GREENL.ST,,,-1,,,,0.0
JTC.L,Institutional Client Services,"561410, 561110, 541214",-1,,,,2.0
JTC.L,Private Client Services,"541219, 523991",-1,,,,2.0
HARVIA.HE,,,-1,,,,0.0
DWSG.DE,Reporting and Controlling Purposes,,-1,,,,1.0
LUVE.MI,Non Allocated Costs,,-1,,,,3.0
LUVE.MI,OEM Products,333415,-1,,,,3.0
LUVE.MI,Ventilated Products,333415,-1,,,,3.0
FNTL.L,Distribution Channels Division,541613,-1,,,,3.0
FNTL.L,Intermediary Services Division,"523940, 523999",-1,,,,3.0
FNTL.L,Reseach & Fintech,"513210, 522320, 518210",-1,,,,3.0
ESENSE.HE,Smart Industry,,-1,,,,5.0
ESENSE.HE,Power,,-1,,,,5.0
ESENSE.HE,Connectivity,,-1,,,,5.0
ESENSE.HE,International Operations,,-1,,,,5.0
ESENSE.HE,Net sales not included in business areas,,-1,,,,5.0
CIBUS.ST,Operations,,-1,,,,1.0
RBGP.L,Litigation finance,525990,-1,,,,3.0
RBGP.L,Legal services,541110,-1,,,,3.0
RBGP.L,other professional services,522299,-1,,,,3.0
NVT.N,Thermal Management,"335929, 334519, 334419",-1,,,,3.0
NVT.N,Electrical & Fastening Solutions,"335999, 335932, 335931",-1,,,,3.0
NVT.N,Enclosures,"335931, 334417",-1,,,,3.0
KGHK.L,Legal and professional services,,-1,,,,1.0
ANXA.L,Legal Services,541199,-1,,,,5.0
ANXA.L,Credit Hire,532111,-1,,,,5.0
ANXA.L,Group and Central costs,,-1,,,,5.0
ANXA.L,Emissions,813319,-1,,,,5.0
ANXA.L,Housing Disrepair,541199,-1,,,,5.0
MMM.AX,USA,492210,-1,,,,3.0
MMM.AX,Australia,492210,-1,,,,3.0
MMM.AX,Europe,492210,-1,,,,3.0
ALTUV.PA,Ballast Activities,333310,-1,,,,2.0
ALTUV.PA,Historical Activities,333310,-1,,,,2.0
PENGb.ST,Architecture & Management,541310,-1,,,,5.0
PENGb.ST,Civil Engineering & Environment,541330,-1,,,,5.0
PENGb.ST,Other / Comparative items,,-1,,,,5.0
PENGb.ST,Systems,541330,-1,,,,5.0
PENGb.ST,Installation,,-1,,,,5.0
CPXG.DE,Capital Markets and Corporate Services,"541618, 541611",-1,,,,2.0
CPXG.DE,"Funds, Management, Administration and Accounting","523940, 541618, 541611",-1,,,,2.0
CLVT.N,Intellectual Property ,"513210, 533110, 518210",-1,,,,3.0
CLVT.N,Academia and Government,"513210, 518210",-1,,,,3.0
CLVT.N,Life Sciences and Healthcare,541715,-1,,,,3.0
ALQ.MC,Sale of Vehicles,,-1,,,,2.0
ALQ.MC,Vehicle Rental,,-1,,,,2.0
EDAC.MI,,,-1,,,,0.0
NYFO.ST,,,-1,,,,0.0
VIAFIN.HE,,,-1,,,,0.0
NEXII.MI,Digital Banking Solutions,"513210, 541519, 541512, 522110",-1,,,,3.0
NEXII.MI,Cards & Digital Payments,"522210, 522110",-1,,,,3.0
NEXII.MI,Merchant Services & Solutions,"513210, 541512, 541511",-1,,,,3.0
JOMA.ST,,,-1,,,,0.0
TITC.BR,Greece and Western Europe,327310,-1,,,,4.0
TITC.BR,Southeastern Europe,327310,-1,,,,4.0
TITC.BR,Eastern Mediterranean,327310,-1,,,,4.0
TITC.BR,USA,327310,-1,,,,4.0
BRCK.L,Bricks and Building Materials,423390,-1,,,,5.0
BRCK.L,Contracting,423330,-1,,,,5.0
BRCK.L,Central and group eliminations,,-1,,,,5.0
BRCK.L,Importing,444180,-1,,,,5.0
BRCK.L,Distribution,332321,-1,,,,5.0
EQTAB.ST,Central,,-1,,,,4.0
EQTAB.ST,Real Asset,"523940, 523999, 523910",-1,,,,4.0
EQTAB.ST,Private Capital,"523940, 523999, 523910",-1,,,,4.0
EQTAB.ST,Revenue Adjustment,,-1,,,,4.0
AALLON.HE,,,-1,,,,0.0
SCFG.MI,Single Operating Segment,,-1,,,,1.0
NSKOG.OL,Eliminations,,-1,,,,4.0
NSKOG.OL,Other activities,,-1,,,,4.0
NSKOG.OL,Publication Paper Australasia,322120,-1,,,,4.0
NSKOG.OL,Publication Paper Europe,322120,-1,,,,4.0
FODELIA.HE,,,-1,,,,0.0
NWLF.MI,Bakery Products,311821,-1,,,,7.0
NWLF.MI,Other,,-1,,,,7.0
NWLF.MI,Dairy Products,"311513, 311512",-1,,,,7.0
NWLF.MI,Milk Products,311511,-1,,,,7.0
NWLF.MI,Special Products,311999,-1,,,,7.0
NWLF.MI,Pasta,311824,-1,,,,7.0
NWLF.MI,Instant Noodles,,-1,,,,7.0
ITH.L,,,-1,,,,0.0
KFASTb.ST,Property management,"551112, 531120, 531110",-1,,,,5.0
KFASTb.ST,Projects,"551112, 531120, 531110",-1,,,,5.0
KFASTb.ST,Construction,"551112, 531120, 531110",-1,,,,5.0
KFASTb.ST,Eliminations,,-1,,,,5.0
KFASTb.ST,Prefabricated,"531120, 531110",-1,,,,5.0
OET.OL,,,-1,,,,0.0
QAIR.ST,,,-1,,,,0.0
EPICN.S,Investment properties in operation,,-1,,,,2.0
EPICN.S,Investment properties under development,,-1,,,,2.0
FRP.L,Advisory Service,,-1,,,,1.0
N91.L,Investment Advice,523940,-1,,,,1.0
JDEP.AS,CPG Europe,311920,-1,,,,6.0
JDEP.AS,CPG LARMEA,311920,-1,,,,6.0
JDEP.AS,Peet’s,311920,-1,,,,6.0
JDEP.AS,Unallocated,,-1,,,,6.0
JDEP.AS,Out-of-Home,311920,-1,,,,6.0
JDEP.AS,CPG APAC,311920,-1,,,,6.0
CLOUD.OL,,,-1,,,,0.0
AKBM.OL,Adjustment,,-1,,,,3.0
AKBM.OL,Brands,311999,-1,,,,3.0
AKBM.OL,Ingredients,311999,-1,,,,3.0
BKHTn.DE,Security Technologies,"334118, 513210",-1,,,,5.0
BKHTn.DE,Corporate,,-1,,,,5.0
BKHTn.DE,Environmental Technologies,"334519, 334516, 334513, 334512",-1,,,,5.0
BKHTn.DE,Central Function,"551112, 523910",-1,,,,5.0
BKHTn.DE,Financial Technologies,"532284, 525990, 523910",-1,,,,5.0
ELIX.L,,,-1,,,,0.0
ISLAX.OL,,,-1,,,,0.0
INAI.S,Real Estate Services,,-1,,,,1.0
NPAPER.ST,Eliminations,,-1,,,,3.0
NPAPER.ST,Natural Greaseproof,"322120, 322299",-1,,,,3.0
NPAPER.ST,Kraft Paper,"322120, 322110",-1,,,,3.0
SOLPW.MC,Soltec Industrial,,-1,,,,3.0
SOLPW.MC,Powertis Project Developments,,-1,,,,3.0
SOLPW.MC,Others,,-1,,,,3.0
SFAST.ST,,,-1,,,,0.0
CADLR.OL,Windfarm installation vessels,,-1,,,,1.0
ESGRb.ST,,,-1,,,,0.0
FG.ST,,,-1,,,,0.0
KREATE.HE,Infra Construction,,-1,,,,1.0
RANA.OL,Single segment,,-1,,,,1.0
VTWRn.H,Spain,237130,-1,,,,4.0
VTWRn.H,Germany,237130,-1,,,,4.0
VTWRn.H,Other European Markets,,-1,,,,4.0
VTWRn.H,Greece,237130,-1,,,,4.0
CTPNV.AS,,,-1,,,,0.0
SITOWS.HE,,,-1,,,,0.0
FIXPq.L,,,-1,,,,0.0
VH2.DE,,,-1,,,,0.0
ORTHEX.HE,,,-1,,,,0.0
ECNER.MC,,,-1,,,,0.0
SOLWERS.HE,,,-1,,,,0.0
ANE.MC,,,-1,,,,0.0
OX2SE.ST,,,-1,,,,0.0
PURMO.HE,,,-1,,,,0.0
MASM.OL,,,-1,,,,0.0
ROONE.BX,,,-1,,,,0.0
WISEa.L,,,-1,,,,0.0
BPTB.L,,,-1,,,,0.0
ARPL.ST,,,-1,,,,0.0
DOLE.N,,,-1,,,,0.0
GVOLT.LS,,,-1,,,,0.0
WPS.L,,,-1,,,,0.0
MAJ.AS,,,-1,,,,0.0
AZE.BR,,,-1,,,,0.0
ANTIN.PA,,,-1,,,,0.0
STORb.ST,,,-1,,,,0.0
ARIS.MI,,,-1,,,,0.0
NORBb.ST,,,-1,,,,0.0
KEMPOWR.HE,,,-1,,,,0.0
ATAS.L,,,-1,,,,0.0
NETEL.ST,,,-1,,,,0.0
SRAD.L,,,-1,,,,0.0
CTEK.ST,,,-1,,,,0.0
LAMOR.HE,,,-1,,,,0.0
AGROUP.ST,,,-1,,,,0.0
ALEX.HE,,,-1,,,,0.0
EMILpref.ST,,,-1,,,,0.0
KLARAb.ST,,,-1,,,,0.0
NORVA.ST,,,-1,,,,0.0
SLPb.ST,,,-1,,,,0.0
EVLI.HE,,,-1,,,,0.0
ALOKW.PA,,,-1,,,,0.0
ENRY.MI,,,-1,,,,0.0
ALLEI.ST,,,-1,,,,0.0
TCHCS.PA,,,-1,,,,0.0
STSU.OL,,,-1,,,,0.0
1038.HK,,,-1,,,,0.0
000002.SZ,,,-1,,,,0.0
JARD.SI,,,-1,,,,0.0
DFIR.SI,,,-1,,,,0.0
9502.T,,,-1,,,,0.0
5401.T,,,-1,,,,0.0
9506.T,,,-1,,,,0.0
9501.T,,,-1,,,,0.0
7011.T,,,-1,,,,0.0
9503.T,,,-1,,,,0.0
8802.T,,,-1,,,,0.0
6503.T,,,-1,,,,0.0
8801.T,,,-1,,,,0.0
0012.HK,,,-1,,,,0.0
0003.HK,,,-1,,,,0.0
0017.HK,,,-1,,,,0.0
0006.HK,,,-1,,,,0.0
9508.T,,,-1,,,,0.0
0083.HK,,,-1,,,,0.0
0392.HK,,,-1,,,,0.0
0688.HK,,,-1,,,,0.0
0004.HK,,,-1,,,,0.0
0101.HK,,,-1,,,,0.0
1109.HK,,,-1,,,,0.0
0683.HK,,,-1,,,,0.0
0322.HK,,,-1,,,,0.0
0002.HK,,,-1,,,,0.0
0016.HK,,,-1,,,,0.0
6501.T,,,-1,,,,0.0
6971.T,,,-1,,,,0.0
8058.T,,,-1,,,,0.0
5411.T,,,-1,,,,0.0
6502.T,,,-1,,,,0.0
0297.HK,,,-1,,,,0.0
600019.SS,,,-1,,,,0.0
600900.SS,,,-1,,,,0.0
0836.HK,,,-1,,,,0.0
600096.SS,,,-1,,,,0.0
000898.SZ,,,-1,,,,0.0
000792.SZ,,,-1,,,,0.0
600028.SS,,,-1,,,,0.0
3382.T,,,-1,,,,0.0
600048.SS,,,-1,,,,0.0
601006.SS,,,-1,,,,0.0
0552.HK,,,-1,,,,0.0
YAZG.SI,,,-1,,,,0.0
601600.SS,,,-1,,,,0.0
601857.SS,,,-1,,,,0.0
601390.SS,,,-1,,,,0.0
601898.SS,,,-1,,,,0.0
601186.SS,,,-1,,,,0.0
0142.HK,,,-1,,,,0.0
0173.HK,,,-1,,,,0.0
0542.HK,,,-1,,,,0.0
1304.TW,,,-1,,,,0.0
2802.T,,,-1,,,,0.0
6754.T,,,-1,,,,0.0
4401.T,,,-1,,,,0.0
4216.T,,,-1,,,,0.0
9740.T,,,-1,,,,0.0
8217.T,,,-1,,,,0.0
6366.T,,,-1,,,,0.0
9504.T,,,-1,,,,0.0
