Instrument,year,has ren segment,number of segments
601088.SS,-6,False,8
601088.SS,-6,False,8
601088.SS,-6,False,8
601088.SS,-6,False,8
601088.SS,-6,False,8
6013.T,-6,False,5
6013.T,-6,False,5
6013.T,-6,False,5
6013.T,-6,False,5
6013.T,-6,False,5
601778.SS,-6,False,2
601778.SS,-6,True,2
601991.SS,-6,False,3
601991.SS,-6,False,3
601991.SS,-6,False,3
603212.SS,-6,False,0
6504.T,-6,False,7
6504.T,-6,False,7
6504.T,-6,False,7
6504.T,-6,False,7
6504.T,-6,False,7
6504.T,-6,False,7
6504.T,-6,False,7
6806.TW,-6,False,0
688599.SS,-6,False,0
8031.T,-6,False,9
8031.T,-6,False,9
8031.T,-6,False,9
8031.T,-6,False,9
8031.T,-6,False,9
8031.T,-6,False,9
8031.T,-6,False,9
8031.T,-6,False,9
8031.T,-6,False,9
9505.T,-6,False,3
9505.T,-6,False,3
9505.T,-6,False,3
9513.T,-6,False,5
9513.T,-6,False,5
9513.T,-6,False,5
9513.T,-6,False,5
9513.T,-6,False,5
9531.T,-6,False,8
9531.T,-6,False,8
9531.T,-6,False,8
9531.T,-6,False,8
9531.T,-6,False,8
9531.T,-6,False,8
9531.T,-6,False,8
9531.T,-6,False,8
A2.MI,-6,False,7
A2.MI,-6,False,7
A2.MI,-6,False,7
A2.MI,-6,False,7
A2.MI,-6,False,7
A2.MI,-6,True,7
A2.MI,-6,True,7
ACOx.TO,-6,False,5
ACOx.TO,-6,False,5
ACOx.TO,-6,False,5
ACOx.TO,-6,False,5
ACOx.TO,-6,False,5
ADAI.NS,-6,False,3
ADAI.NS,-6,False,3
ADAI.NS,-6,False,3
AEP.OQ,-6,False,7
AEP.OQ,-6,False,7
AEP.OQ,-6,False,7
AEP.OQ,-6,False,7
AEP.OQ,-6,False,7
AEP.OQ,-6,False,7
AEP.OQ,-6,False,7
AES.N,-6,False,6
AES.N,-6,False,6
AES.N,-6,False,6
AES.N,-6,False,6
AES.N,-6,False,6
AES.N,-6,False,6
AEV.PS,-6,True,5
AEV.PS,-6,False,5
AEV.PS,-6,False,5
AEV.PS,-6,False,5
AEV.PS,-6,False,5
ALS.TO,-6,False,0
AP.PS,-6,False,4
AP.PS,-6,False,4
AP.PS,-6,False,4
AP.PS,-6,True,4
ARG.CN,-6,False,6
ARG.CN,-6,False,6
ARG.CN,-6,False,6
ARG.CN,-6,False,6
ARG.CN,-6,False,6
ARG.CN,-6,False,6
AVA.N,-6,False,4
AVA.N,-6,False,4
AVA.N,-6,False,4
AVA.N,-6,False,4
AVNT.NS,-6,False,3
AVNT.NS,-6,False,3
AVNT.NS,-6,False,3
AWR.N,-6,False,4
AWR.N,-6,False,4
AWR.N,-6,False,4
AWR.N,-6,False,4
AY.OQ,-6,False,4
AY.OQ,-6,False,4
AY.OQ,-6,False,4
AY.OQ,-6,False,4
BEPC.N,-6,False,0
BEP_u.TO,-6,False,4
BEP_u.TO,-6,False,4
BEP_u.TO,-6,False,4
BEP_u.TO,-6,False,4
BKH.N,-6,False,7
BKH.N,-6,False,7
BKH.N,-6,False,7
BKH.N,-6,False,7
BKH.N,-6,False,7
BKH.N,-6,False,7
BKH.N,-6,False,7
BN.N,-6,False,7
BN.N,-6,True,7
BN.N,-6,False,7
BN.N,-6,False,7
BN.N,-6,False,7
BN.N,-6,False,7
BN.N,-6,False,7
BP.L,-6,False,5
BP.L,-6,False,5
BP.L,-6,False,5
BP.L,-6,False,5
BP.L,-6,False,5
CBAV3.SA,-6,False,0
CMIG4.SA,-6,False,7
CMIG4.SA,-6,False,7
CMIG4.SA,-6,False,7
CMIG4.SA,-6,False,7
CMIG4.SA,-6,False,7
CMIG4.SA,-6,False,7
CMIG4.SA,-6,False,7
CMS.N,-6,False,4
CMS.N,-6,False,4
CMS.N,-6,False,4
CMS.N,-6,False,4
CPFE3.SA,-6,True,6
CPFE3.SA,-6,False,6
CPFE3.SA,-6,False,6
CPFE3.SA,-6,False,6
CPFE3.SA,-6,True,6
CPFE3.SA,-6,False,6
CRBR.NS,-6,False,5
CRBR.NS,-6,False,5
CRBR.NS,-6,False,5
CRBR.NS,-6,False,5
CRBR.NS,-6,False,5
CSNA3.SA,-6,False,7
CSNA3.SA,-6,False,7
CSNA3.SA,-6,False,7
CSNA3.SA,-6,False,7
CSNA3.SA,-6,False,7
CSNA3.SA,-6,False,7
CSNA3.SA,-6,False,7
CU.TO,-6,False,4
CU.TO,-6,False,4
CU.TO,-6,False,4
CU.TO,-6,False,4
DEHr.AT,-6,True,8
DEHr.AT,-6,False,8
DEHr.AT,-6,False,8
DEHr.AT,-6,False,8
DEHr.AT,-6,False,8
DEHr.AT,-6,False,8
DEHr.AT,-6,False,8
DEHr.AT,-6,False,8
DUK.N,-6,False,5
DUK.N,-6,False,5
DUK.N,-6,False,5
DUK.N,-6,False,5
DUK.N,-6,False,5
EDP.LS,-6,True,7
EDP.LS,-6,True,7
EDP.LS,-6,True,7
EDP.LS,-6,True,7
EDP.LS,-6,False,7
EDP.LS,-6,False,7
EDP.LS,-6,False,7
ELE.MC,-6,False,4
ELE.MC,-6,False,4
ELE.MC,-6,False,4
ELE.MC,-6,False,4
ELET6.SA,-6,False,5
ELET6.SA,-6,True,5
ELET6.SA,-6,False,5
ELET6.SA,-6,False,5
ELET6.SA,-6,False,5
EMA.TO,-6,False,8
EMA.TO,-6,False,8
EMA.TO,-6,False,8
EMA.TO,-6,False,8
EMA.TO,-6,False,8
EMA.TO,-6,False,8
EMA.TO,-6,False,8
EMA.TO,-6,False,8
ENAE.WA,-6,False,6
ENAE.WA,-6,False,6
ENAE.WA,-6,False,6
ENAE.WA,-6,False,6
ENAE.WA,-6,False,6
ENAE.WA,-6,False,6
ENEI.MI,-6,False,7
ENEI.MI,-6,False,7
ENEI.MI,-6,False,7
ENEI.MI,-6,False,7
ENEI.MI,-6,False,7
ENEI.MI,-6,True,7
ENEI.MI,-6,True,7
ENGIE.PA,-6,False,10
ENGIE.PA,-6,False,10
ENGIE.PA,-6,False,10
ENGIE.PA,-6,False,10
ENGIE.PA,-6,False,10
ENGIE.PA,-6,False,10
ENGIE.PA,-6,False,10
ENGIE.PA,-6,False,10
ENGIE.PA,-6,False,10
ENGIE.PA,-6,False,10
ENJSA.IS,-6,False,4
ENJSA.IS,-6,True,4
ENJSA.IS,-6,False,4
ENJSA.IS,-6,False,4
ENLT.TA,-6,False,0
EONGn.DE,-6,False,10
EONGn.DE,-6,False,10
EONGn.DE,-6,False,10
EONGn.DE,-6,False,10
EONGn.DE,-6,True,10
EONGn.DE,-6,False,10
EONGn.DE,-6,False,10
EONGn.DE,-6,False,10
EONGn.DE,-6,False,10
EONGn.DE,-6,False,10
ETR.N,-6,False,4
ETR.N,-6,False,4
ETR.N,-6,False,4
ETR.N,-6,False,4
EXC.OQ,-6,False,7
EXC.OQ,-6,False,7
EXC.OQ,-6,False,7
EXC.OQ,-6,False,7
EXC.OQ,-6,False,7
EXC.OQ,-6,False,7
EXC.OQ,-6,False,7
FGEN.PS,-6,False,6
FGEN.PS,-6,False,6
FGEN.PS,-6,True,6
FGEN.PS,-6,False,6
FGEN.PS,-6,False,6
FGEN.PS,-6,True,6
FORTUM.HE,-6,False,7
FORTUM.HE,-6,False,7
FORTUM.HE,-6,False,7
FORTUM.HE,-6,False,7
FORTUM.HE,-6,False,7
FORTUM.HE,-6,False,7
FORTUM.HE,-6,False,7
FTEK.OQ,-6,False,3
FTEK.OQ,-6,False,3
FTEK.OQ,-6,False,3
FTS.TO,-6,False,12
FTS.TO,-6,False,12
FTS.TO,-6,False,12
FTS.TO,-6,False,12
FTS.TO,-6,False,12
FTS.TO,-6,True,12
FTS.TO,-6,False,12
FTS.TO,-6,False,12
FTS.TO,-6,False,12
FTS.TO,-6,False,12
FTS.TO,-6,False,12
FTS.TO,-6,False,12
GEG.HM,-6,False,0
GPSC.BK,-6,False,4
GPSC.BK,-6,False,4
GPSC.BK,-6,False,4
GPSC.BK,-6,False,4
HARL.L,-6,False,0
HDG.HM,-6,False,5
HDG.HM,-6,False,5
HDG.HM,-6,False,5
HDG.HM,-6,False,5
HDG.HM,-6,True,5
HE.N,-6,False,3
HE.N,-6,False,3
HE.N,-6,False,3
HEGL.NS,-6,True,3
HEGL.NS,-6,False,3
HEGL.NS,-6,False,3
HOLMb.ST,-6,False,6
HOLMb.ST,-6,False,6
HOLMb.ST,-6,False,6
HOLMb.ST,-6,False,6
HOLMb.ST,-6,False,6
HOLMb.ST,-6,True,6
IBE.MC,-6,False,4
IBE.MC,-6,True,4
IBE.MC,-6,True,4
IBE.MC,-6,True,4
IDA.N,-6,False,3
IDA.N,-6,False,3
IDA.N,-6,False,3
IDC.HN,-6,False,0
LIGT3.SA,-6,False,6
LIGT3.SA,-6,False,6
LIGT3.SA,-6,False,6
LIGT3.SA,-6,False,6
LIGT3.SA,-6,False,6
LIGT3.SA,-6,False,6
MGEE.OQ,-6,False,6
MGEE.OQ,-6,False,6
MGEE.OQ,-6,False,6
MGEE.OQ,-6,False,6
MGEE.OQ,-6,False,6
MGEE.OQ,-6,False,6
MPLF.PSX,-6,False,0
NCLI.NS,-6,False,0
NEOE3.SA,-6,False,0
NLCI.NS,-6,False,2
NLCI.NS,-6,False,2
NRG.N,-6,False,6
NRG.N,-6,False,6
NRG.N,-6,False,6
NRG.N,-6,True,6
NRG.N,-6,False,6
NRG.N,-6,True,6
NTPC.NS,-6,False,3
NTPC.NS,-6,False,3
NTPC.NS,-6,False,3
ODAS.IS,-6,False,5
ODAS.IS,-6,False,5
ODAS.IS,-6,False,5
ODAS.IS,-6,False,5
ODAS.IS,-6,False,5
ORK.OL,-6,False,9
ORK.OL,-6,False,9
ORK.OL,-6,False,9
ORK.OL,-6,False,9
ORK.OL,-6,False,9
ORK.OL,-6,False,9
ORK.OL,-6,False,9
ORK.OL,-6,False,9
ORK.OL,-6,False,9
PAFO.NS,-6,False,6
PAFO.NS,-6,True,6
PAFO.NS,-6,False,6
PAFO.NS,-6,False,6
PAFO.NS,-6,False,6
PAFO.NS,-6,False,6
PC1.HM,-6,False,0
PEG.N,-6,False,4
PEG.N,-6,False,4
PEG.N,-6,False,4
PEG.N,-6,False,4
PGRD.NS,-6,True,4
PGRD.NS,-6,False,4
PGRD.NS,-6,True,4
PGRD.NS,-6,False,4
PIF.TO,-6,False,0
PTCI.NS,-6,False,3
PTCI.NS,-6,True,3
PTCI.NS,-6,False,3
RATCH.BK,-6,False,4
RATCH.BK,-6,True,4
RATCH.BK,-6,False,4
RATCH.BK,-6,False,4
RITS.NS,-6,False,0
ROH2O.BX,-6,False,0
RWEG.DE,-6,False,4
RWEG.DE,-6,False,4
RWEG.DE,-6,False,4
RWEG.DE,-6,False,4
SHEL.L,-6,False,4
SHEL.L,-6,False,4
SHEL.L,-6,False,4
SHEL.L,-6,False,4
SO.N,-6,False,6
SO.N,-6,False,6
SO.N,-6,False,6
SO.N,-6,False,6
SO.N,-6,True,6
SO.N,-6,False,6
SPI.OQ,-6,False,0
SRG.MI,-6,False,5
SRG.MI,-6,False,5
SRG.MI,-6,False,5
SRG.MI,-6,False,5
SRG.MI,-6,False,5
SSE.L,-6,False,4
SSE.L,-6,False,4
SSE.L,-6,True,4
SSE.L,-6,False,4
SVT.L,-6,False,2
SVT.L,-6,False,2
SXC.N,-6,False,7
SXC.N,-6,False,7
SXC.N,-6,False,7
SXC.N,-6,False,7
SXC.N,-6,False,7
SXC.N,-6,False,7
SXC.N,-6,False,7
TA.TO,-6,False,8
TA.TO,-6,False,8
TA.TO,-6,False,8
TA.TO,-6,True,8
TA.TO,-6,False,8
TA.TO,-6,False,8
TA.TO,-6,True,8
TA.TO,-6,False,8
TCIL.NS,-6,False,6
TCIL.NS,-6,False,6
TCIL.NS,-6,False,6
TCIL.NS,-6,False,6
TCIL.NS,-6,False,6
TCIL.NS,-6,False,6
TTPW.NS,-6,False,0
UN01.DE,-6,False,4
UN01.DE,-6,False,4
UN01.DE,-6,False,4
UN01.DE,-6,False,4
UNACEMC1.LM,-6,False,5
UNACEMC1.LM,-6,False,5
UNACEMC1.LM,-6,False,5
UNACEMC1.LM,-6,True,5
UNACEMC1.LM,-6,False,5
VERB.VI,-6,False,5
VERB.VI,-6,False,5
VERB.VI,-6,False,5
VERB.VI,-6,False,5
VERB.VI,-6,False,5
XEL.OQ,-6,False,4
XEL.OQ,-6,False,4
XEL.OQ,-6,False,4
XEL.OQ,-6,False,4
