Instrument,year,has ren segment,number of segments
000537.SZ,-19,False,0
000539.SZ,-19,False,0
000629.SZ,-19,False,14
000629.SZ,-19,False,14
000629.SZ,-19,False,14
000629.SZ,-19,False,14
000629.SZ,-19,False,14
000629.SZ,-19,False,14
000629.SZ,-19,False,14
000629.SZ,-19,False,14
000629.SZ,-19,False,14
000629.SZ,-19,False,14
000629.SZ,-19,False,14
000629.SZ,-19,False,14
000629.SZ,-19,False,14
000629.SZ,-19,False,14
000883.SZ,-19,False,0
002060.SZ,-19,False,6
002060.SZ,-19,False,6
002060.SZ,-19,False,6
002060.SZ,-19,False,6
002060.SZ,-19,False,6
002060.SZ,-19,False,6
002545.SZ,-19,False,0
071320.KS,-19,False,0
1811.HK,-19,False,0
2083.SE,-19,False,0
2380.HK,-19,False,0
300569.SZ,-19,False,0
300772.SZ,-19,False,0
3038.T,-19,False,0
5110.SE,-19,False,0
5711.T,-19,False,8
5711.T,-19,False,8
5711.T,-19,False,8
5711.T,-19,False,8
5711.T,-19,False,8
5711.T,-19,False,8
5711.T,-19,False,8
5711.T,-19,False,8
600011.SS,-19,False,0
600025.SS,-19,False,0
600116.SS,-19,False,5
600116.SS,-19,False,5
600116.SS,-19,False,5
600116.SS,-19,False,5
600116.SS,-19,False,5
600236.SS,-19,False,4
600236.SS,-19,False,4
600236.SS,-19,False,4
600236.SS,-19,False,4
600409.SS,-19,False,0
600459.SS,-19,False,0
600674.SS,-19,False,3
600674.SS,-19,False,3
600674.SS,-19,False,3
600795.SS,-19,False,0
600886.SS,-19,False,0
600905.SS,-19,False,0
600995.SS,-19,False,0
601088.SS,-19,False,0
6013.T,-19,False,5
6013.T,-19,False,5
6013.T,-19,False,5
6013.T,-19,False,5
6013.T,-19,False,5
601778.SS,-19,False,0
601991.SS,-19,False,2
601991.SS,-19,False,2
603212.SS,-19,False,0
6504.T,-19,False,6
6504.T,-19,False,6
6504.T,-19,False,6
6504.T,-19,False,6
6504.T,-19,False,6
6504.T,-19,False,6
6806.TW,-19,False,0
688599.SS,-19,False,0
8031.T,-19,False,8
8031.T,-19,False,8
8031.T,-19,False,8
8031.T,-19,False,8
8031.T,-19,False,8
8031.T,-19,False,8
8031.T,-19,False,8
8031.T,-19,False,8
9505.T,-19,False,3
9505.T,-19,False,3
9505.T,-19,False,3
9513.T,-19,False,3
9513.T,-19,False,3
9513.T,-19,False,3
9531.T,-19,False,6
9531.T,-19,False,6
9531.T,-19,False,6
9531.T,-19,False,6
9531.T,-19,False,6
9531.T,-19,False,6
A2.MI,-19,False,0
ACOx.TO,-19,False,5
ACOx.TO,-19,False,5
ACOx.TO,-19,False,5
ACOx.TO,-19,False,5
ACOx.TO,-19,True,5
ADAI.NS,-19,False,0
AEP.OQ,-19,False,6
AEP.OQ,-19,False,6
AEP.OQ,-19,False,6
AEP.OQ,-19,False,6
AEP.OQ,-19,False,6
AEP.OQ,-19,False,6
AES.N,-19,False,4
AES.N,-19,False,4
AES.N,-19,False,4
AES.N,-19,False,4
AEV.PS,-19,True,5
AEV.PS,-19,False,5
AEV.PS,-19,False,5
AEV.PS,-19,False,5
AEV.PS,-19,False,5
ALS.TO,-19,False,0
AP.PS,-19,False,0
ARG.CN,-19,False,0
AVA.N,-19,False,5
AVA.N,-19,False,5
AVA.N,-19,False,5
AVA.N,-19,False,5
AVA.N,-19,False,5
AVNT.NS,-19,False,0
AWR.N,-19,False,5
AWR.N,-19,False,5
AWR.N,-19,False,5
AWR.N,-19,False,5
AWR.N,-19,False,5
AY.OQ,-19,False,0
BEPC.N,-19,False,0
BEP_u.TO,-19,False,0
BKH.N,-19,False,7
BKH.N,-19,False,7
BKH.N,-19,False,7
BKH.N,-19,False,7
BKH.N,-19,False,7
BKH.N,-19,False,7
BKH.N,-19,False,7
BN.N,-19,True,5
BN.N,-19,False,5
BN.N,-19,False,5
BN.N,-19,False,5
BN.N,-19,False,5
BP.L,-19,False,6
BP.L,-19,False,6
BP.L,-19,False,6
BP.L,-19,False,6
BP.L,-19,False,6
BP.L,-19,False,6
CBAV3.SA,-19,False,0
CMIG4.SA,-19,False,0
CMS.N,-19,False,5
CMS.N,-19,False,5
CMS.N,-19,False,5
CMS.N,-19,False,5
CMS.N,-19,False,5
CPFE3.SA,-19,False,5
CPFE3.SA,-19,False,5
CPFE3.SA,-19,False,5
CPFE3.SA,-19,False,5
CPFE3.SA,-19,True,5
CRBR.NS,-19,False,5
CRBR.NS,-19,False,5
CRBR.NS,-19,False,5
CRBR.NS,-19,False,5
CRBR.NS,-19,False,5
CSNA3.SA,-19,False,2
CSNA3.SA,-19,False,2
CU.TO,-19,False,5
CU.TO,-19,False,5
CU.TO,-19,False,5
CU.TO,-19,False,5
CU.TO,-19,False,5
DEHr.AT,-19,True,4
DEHr.AT,-19,False,4
DEHr.AT,-19,False,4
DEHr.AT,-19,False,4
DUK.N,-19,False,7
DUK.N,-19,False,7
DUK.N,-19,False,7
DUK.N,-19,False,7
DUK.N,-19,False,7
DUK.N,-19,False,7
DUK.N,-19,False,7
EDP.LS,-19,False,7
EDP.LS,-19,False,7
EDP.LS,-19,False,7
EDP.LS,-19,False,7
EDP.LS,-19,False,7
EDP.LS,-19,False,7
EDP.LS,-19,False,7
ELE.MC,-19,False,0
ELET6.SA,-19,False,0
EMA.TO,-19,False,3
EMA.TO,-19,False,3
EMA.TO,-19,False,3
ENAE.WA,-19,False,0
ENEI.MI,-19,False,8
ENEI.MI,-19,False,8
ENEI.MI,-19,False,8
ENEI.MI,-19,False,8
ENEI.MI,-19,False,8
ENEI.MI,-19,False,8
ENEI.MI,-19,False,8
ENEI.MI,-19,False,8
ENGIE.PA,-19,False,4
ENGIE.PA,-19,False,4
ENGIE.PA,-19,False,4
ENGIE.PA,-19,False,4
ENJSA.IS,-19,False,0
ENLT.TA,-19,False,0
EONGn.DE,-19,False,0
ETR.N,-19,False,4
ETR.N,-19,False,4
ETR.N,-19,False,4
ETR.N,-19,False,4
EXC.OQ,-19,False,5
EXC.OQ,-19,False,5
EXC.OQ,-19,False,5
EXC.OQ,-19,False,5
EXC.OQ,-19,False,5
FGEN.PS,-19,False,0
FORTUM.HE,-19,False,7
FORTUM.HE,-19,False,7
FORTUM.HE,-19,False,7
FORTUM.HE,-19,False,7
FORTUM.HE,-19,False,7
FORTUM.HE,-19,False,7
FORTUM.HE,-19,False,7
FTEK.OQ,-19,False,3
FTEK.OQ,-19,False,3
FTEK.OQ,-19,False,3
FTS.TO,-19,False,10
FTS.TO,-19,True,10
FTS.TO,-19,False,10
FTS.TO,-19,False,10
FTS.TO,-19,False,10
FTS.TO,-19,True,10
FTS.TO,-19,False,10
FTS.TO,-19,False,10
FTS.TO,-19,True,10
FTS.TO,-19,True,10
GEG.HM,-19,False,0
GPSC.BK,-19,False,0
HARL.L,-19,False,0
HDG.HM,-19,False,0
HE.N,-19,False,3
HE.N,-19,False,3
HE.N,-19,False,3
HEGL.NS,-19,True,5
HEGL.NS,-19,False,5
HEGL.NS,-19,False,5
HEGL.NS,-19,False,5
HEGL.NS,-19,False,5
HOLMb.ST,-19,False,6
HOLMb.ST,-19,False,6
HOLMb.ST,-19,False,6
HOLMb.ST,-19,False,6
HOLMb.ST,-19,True,6
HOLMb.ST,-19,False,6
IBE.MC,-19,False,4
IBE.MC,-19,True,4
IBE.MC,-19,False,4
IBE.MC,-19,True,4
IDA.N,-19,False,5
IDA.N,-19,False,5
IDA.N,-19,False,5
IDA.N,-19,False,5
IDA.N,-19,False,5
IDC.HN,-19,False,0
LIGT3.SA,-19,False,0
MGEE.OQ,-19,False,6
MGEE.OQ,-19,False,6
MGEE.OQ,-19,False,6
MGEE.OQ,-19,False,6
MGEE.OQ,-19,False,6
MGEE.OQ,-19,False,6
MPLF.PSX,-19,False,0
NCLI.NS,-19,False,0
NEOE3.SA,-19,False,0
NLCI.NS,-19,False,4
NLCI.NS,-19,False,4
NLCI.NS,-19,False,4
NLCI.NS,-19,False,4
NRG.N,-19,False,0
NTPC.NS,-19,False,2
NTPC.NS,-19,False,2
ODAS.IS,-19,False,0
