Instrument,year,has ren segment,number of segments
FTS.TO,-8,False,11
FTS.TO,-8,False,11
FTS.TO,-8,True,11
FTS.TO,-8,False,11
FTS.TO,-8,False,11
FTS.TO,-8,False,11
FTS.TO,-8,False,11
FTS.TO,-8,False,11
GEG.HM,-8,False,0
GPSC.BK,-8,False,3
GPSC.BK,-8,False,3
GPSC.BK,-8,False,3
HARL.L,-8,False,0
HDG.HM,-8,False,4
HDG.HM,-8,False,4
HDG.HM,-8,False,4
HDG.HM,-8,False,4
HE.N,-8,False,3
HE.N,-8,False,3
HE.N,-8,False,3
HEGL.NS,-8,False,0
HOLMb.ST,-8,False,6
HOLMb.ST,-8,False,6
HOLMb.ST,-8,False,6
HOLMb.ST,-8,False,6
HOLMb.ST,-8,False,6
HOLMb.ST,-8,True,6
IBE.MC,-8,False,5
IBE.MC,-8,False,5
IBE.MC,-8,True,5
IBE.MC,-8,True,5
IBE.MC,-8,True,5
IDA.N,-8,False,3
IDA.N,-8,False,3
IDA.N,-8,False,3
IDC.HN,-8,False,0
LIGT3.SA,-8,False,5
LIGT3.SA,-8,False,5
LIGT3.SA,-8,False,5
LIGT3.SA,-8,False,5
LIGT3.SA,-8,False,5
MGEE.OQ,-8,False,6
MGEE.OQ,-8,False,6
MGEE.OQ,-8,False,6
MGEE.OQ,-8,False,6
MGEE.OQ,-8,False,6
MGEE.OQ,-8,False,6
MPLF.PSX,-8,False,0
NCLI.NS,-8,False,7
NCLI.NS,-8,False,7
NCLI.NS,-8,True,7
NCLI.NS,-8,False,7
NCLI.NS,-8,False,7
NCLI.NS,-8,False,7
NCLI.NS,-8,False,7
NEOE3.SA,-8,False,0
NLCI.NS,-8,False,2
NLCI.NS,-8,False,2
NRG.N,-8,False,6
NRG.N,-8,False,6
NRG.N,-8,False,6
NRG.N,-8,True,6
NRG.N,-8,False,6
NRG.N,-8,True,6
NTPC.NS,-8,False,0
ODAS.IS,-8,False,0
ORK.OL,-8,False,8
ORK.OL,-8,False,8
ORK.OL,-8,False,8
ORK.OL,-8,False,8
ORK.OL,-8,False,8
ORK.OL,-8,False,8
ORK.OL,-8,False,8
ORK.OL,-8,False,8
PAFO.NS,-8,False,7
PAFO.NS,-8,True,7
PAFO.NS,-8,False,7
PAFO.NS,-8,False,7
PAFO.NS,-8,False,7
PAFO.NS,-8,False,7
PAFO.NS,-8,False,7
PC1.HM,-8,False,0
PEG.N,-8,False,4
PEG.N,-8,False,4
PEG.N,-8,False,4
PEG.N,-8,False,4
PGRD.NS,-8,False,0
PIF.TO,-8,False,0
PTCI.NS,-8,False,3
PTCI.NS,-8,True,3
PTCI.NS,-8,False,3
RATCH.BK,-8,False,3
RATCH.BK,-8,False,3
RATCH.BK,-8,False,3
RITS.NS,-8,False,0
ROH2O.BX,-8,False,0
RWEG.DE,-8,False,8
RWEG.DE,-8,False,8
RWEG.DE,-8,True,8
RWEG.DE,-8,False,8
RWEG.DE,-8,False,8
RWEG.DE,-8,False,8
RWEG.DE,-8,False,8
RWEG.DE,-8,False,8
SHEL.L,-8,False,3
SHEL.L,-8,False,3
SHEL.L,-8,False,3
SO.N,-8,False,5
SO.N,-8,False,5
SO.N,-8,False,5
SO.N,-8,False,5
SO.N,-8,True,5
SPI.OQ,-8,False,0
SRG.MI,-8,False,5
SRG.MI,-8,False,5
SRG.MI,-8,False,5
SRG.MI,-8,False,5
SRG.MI,-8,False,5
SSE.L,-8,False,4
SSE.L,-8,False,4
SSE.L,-8,True,4
SSE.L,-8,False,4
SVT.L,-8,False,2
SVT.L,-8,False,2
SXC.N,-8,False,7
SXC.N,-8,False,7
SXC.N,-8,False,7
SXC.N,-8,False,7
SXC.N,-8,False,7
SXC.N,-8,False,7
SXC.N,-8,False,7
TA.TO,-8,False,7
TA.TO,-8,False,7
TA.TO,-8,False,7
TA.TO,-8,True,7
TA.TO,-8,False,7
TA.TO,-8,False,7
TA.TO,-8,True,7
TCIL.NS,-8,False,8
TCIL.NS,-8,False,8
TCIL.NS,-8,False,8
TCIL.NS,-8,False,8
TCIL.NS,-8,False,8
TCIL.NS,-8,False,8
TCIL.NS,-8,False,8
TCIL.NS,-8,False,8
TTPW.NS,-8,False,4
TTPW.NS,-8,False,4
TTPW.NS,-8,True,4
TTPW.NS,-8,False,4
UN01.DE,-8,False,4
UN01.DE,-8,False,4
UN01.DE,-8,False,4
UN01.DE,-8,False,4
UNACEMC1.LM,-8,False,5
UNACEMC1.LM,-8,False,5
UNACEMC1.LM,-8,False,5
UNACEMC1.LM,-8,True,5
UNACEMC1.LM,-8,False,5
VERB.VI,-8,False,4
VERB.VI,-8,False,4
VERB.VI,-8,False,4
VERB.VI,-8,False,4
XEL.OQ,-8,False,4
XEL.OQ,-8,False,4
XEL.OQ,-8,False,4
XEL.OQ,-8,False,4
