Instrument,year,has ren segment,number of segments
000537.SZ,-17,False,0
000539.SZ,-17,False,2
000539.SZ,-17,False,2
000629.SZ,-17,False,17
000629.SZ,-17,False,17
000629.SZ,-17,False,17
000629.SZ,-17,False,17
000629.SZ,-17,False,17
000629.SZ,-17,False,17
000629.SZ,-17,False,17
000629.SZ,-17,False,17
000629.SZ,-17,False,17
000629.SZ,-17,False,17
000629.SZ,-17,False,17
000629.SZ,-17,False,17
000629.SZ,-17,False,17
000629.SZ,-17,False,17
000629.SZ,-17,False,17
000629.SZ,-17,False,17
000629.SZ,-17,False,17
000883.SZ,-17,False,0
002060.SZ,-17,False,6
002060.SZ,-17,False,6
002060.SZ,-17,False,6
002060.SZ,-17,False,6
002060.SZ,-17,False,6
002060.SZ,-17,False,6
002545.SZ,-17,False,0
071320.KS,-17,False,0
1811.HK,-17,False,0
2083.SE,-17,False,0
2380.HK,-17,False,0
300569.SZ,-17,False,0
300772.SZ,-17,False,0
3038.T,-17,False,0
5110.SE,-17,False,0
5711.T,-17,False,7
5711.T,-17,False,7
5711.T,-17,False,7
5711.T,-17,False,7
5711.T,-17,False,7
5711.T,-17,False,7
5711.T,-17,False,7
600011.SS,-17,False,0
600025.SS,-17,False,0
600116.SS,-17,False,10
600116.SS,-17,False,10
600116.SS,-17,False,10
600116.SS,-17,False,10
600116.SS,-17,False,10
600116.SS,-17,False,10
600116.SS,-17,False,10
600116.SS,-17,False,10
600116.SS,-17,False,10
600116.SS,-17,False,10
600236.SS,-17,False,4
600236.SS,-17,False,4
600236.SS,-17,False,4
600236.SS,-17,False,4
600409.SS,-17,False,0
600459.SS,-17,False,0
600674.SS,-17,False,3
600674.SS,-17,False,3
600674.SS,-17,False,3
600795.SS,-17,False,8
600795.SS,-17,False,8
600795.SS,-17,True,8
600795.SS,-17,False,8
600795.SS,-17,False,8
600795.SS,-17,False,8
600795.SS,-17,True,8
600795.SS,-17,False,8
600886.SS,-17,False,0
600905.SS,-17,False,0
600995.SS,-17,False,0
