Instrument,year,has ren segment,number of segments
ENAE.WA,-1,False,6
ENEI.MI,-1,False,9
ENEI.MI,-1,False,9
ENEI.MI,-1,False,9
ENEI.MI,-1,False,9
ENEI.MI,-1,False,9
ENEI.MI,-1,False,9
ENEI.MI,-1,False,9
ENEI.MI,-1,False,9
ENEI.MI,-1,False,9
ENGIE.PA,-1,False,7
ENGIE.PA,-1,False,7
ENGIE.PA,-1,True,7
ENGIE.PA,-1,False,7
ENGIE.PA,-1,False,7
ENGIE.PA,-1,True,7
ENGIE.PA,-1,False,7
ENJSA.IS,-1,False,4
ENJSA.IS,-1,True,4
ENJSA.IS,-1,False,4
ENJSA.IS,-1,False,4
ENLT.TA,-1,False,5
ENLT.TA,-1,False,5
ENLT.TA,-1,False,5
ENLT.TA,-1,False,5
ENLT.TA,-1,False,5
EONGn.DE,-1,False,11
EONGn.DE,-1,False,11
EONGn.DE,-1,False,11
EONGn.DE,-1,True,11
EONGn.DE,-1,False,11
EONGn.DE,-1,False,11
EONGn.DE,-1,False,11
EONGn.DE,-1,False,11
EONGn.DE,-1,False,11
EONGn.DE,-1,True,11
EONGn.DE,-1,False,11
ETR.N,-1,False,4
ETR.N,-1,False,4
ETR.N,-1,False,4
ETR.N,-1,False,4
EXC.OQ,-1,False,6
EXC.OQ,-1,False,6
EXC.OQ,-1,False,6
EXC.OQ,-1,False,6
EXC.OQ,-1,False,6
EXC.OQ,-1,False,6
FGEN.PS,-1,False,8
FGEN.PS,-1,False,8
FGEN.PS,-1,True,8
FGEN.PS,-1,False,8
FGEN.PS,-1,False,8
FGEN.PS,-1,True,8
FGEN.PS,-1,False,8
FGEN.PS,-1,False,8
FORTUM.HE,-1,False,7
FORTUM.HE,-1,False,7
FORTUM.HE,-1,False,7
FORTUM.HE,-1,False,7
FORTUM.HE,-1,False,7
FORTUM.HE,-1,False,7
FORTUM.HE,-1,False,7
FTEK.OQ,-1,False,2
FTEK.OQ,-1,False,2
FTS.TO,-1,False,11
FTS.TO,-1,False,11
FTS.TO,-1,False,11
FTS.TO,-1,False,11
FTS.TO,-1,False,11
FTS.TO,-1,False,11
FTS.TO,-1,False,11
FTS.TO,-1,False,11
FTS.TO,-1,False,11
FTS.TO,-1,False,11
FTS.TO,-1,False,11
GEG.HM,-1,False,5
GEG.HM,-1,False,5
GEG.HM,-1,False,5
GEG.HM,-1,False,5
GEG.HM,-1,False,5
GPSC.BK,-1,False,3
GPSC.BK,-1,False,3
GPSC.BK,-1,False,3
HARL.L,-1,False,0
HDG.HM,-1,False,5
HDG.HM,-1,False,5
HDG.HM,-1,False,5
HDG.HM,-1,False,5
HDG.HM,-1,True,5
HE.N,-1,False,3
HE.N,-1,False,3
HE.N,-1,False,3
HEGL.NS,-1,True,3
HEGL.NS,-1,False,3
HEGL.NS,-1,False,3
HOLMb.ST,-1,False,7
HOLMb.ST,-1,False,7
HOLMb.ST,-1,False,7
HOLMb.ST,-1,False,7
HOLMb.ST,-1,False,7
HOLMb.ST,-1,True,7
HOLMb.ST,-1,False,7
IBE.MC,-1,False,4
IBE.MC,-1,True,4
IBE.MC,-1,True,4
IBE.MC,-1,True,4
IDA.N,-1,False,3
IDA.N,-1,False,3
IDA.N,-1,False,3
IDC.HN,-1,False,5
IDC.HN,-1,False,5
IDC.HN,-1,False,5
IDC.HN,-1,True,5
IDC.HN,-1,False,5
LIGT3.SA,-1,False,5
LIGT3.SA,-1,False,5
LIGT3.SA,-1,False,5
LIGT3.SA,-1,False,5
LIGT3.SA,-1,False,5
MGEE.OQ,-1,False,4
MGEE.OQ,-1,False,4
MGEE.OQ,-1,False,4
MGEE.OQ,-1,False,4
MPLF.PSX,-1,False,3
MPLF.PSX,-1,False,3
MPLF.PSX,-1,False,3
NCLI.NS,-1,False,6
NCLI.NS,-1,True,6
NCLI.NS,-1,False,6
NCLI.NS,-1,False,6
NCLI.NS,-1,False,6
NCLI.NS,-1,False,6
NEOE3.SA,-1,False,0
NLCI.NS,-1,False,2
NLCI.NS,-1,False,2
NRG.N,-1,False,5
NRG.N,-1,False,5
NRG.N,-1,False,5
NRG.N,-1,False,5
NRG.N,-1,False,5
NTPC.NS,-1,False,4
NTPC.NS,-1,False,4
NTPC.NS,-1,False,4
NTPC.NS,-1,False,4
ODAS.IS,-1,False,5
ODAS.IS,-1,False,5
ODAS.IS,-1,False,5
ODAS.IS,-1,False,5
ODAS.IS,-1,False,5
ORK.OL,-1,False,10
ORK.OL,-1,False,10
ORK.OL,-1,False,10
ORK.OL,-1,False,10
ORK.OL,-1,False,10
ORK.OL,-1,False,10
ORK.OL,-1,False,10
ORK.OL,-1,False,10
ORK.OL,-1,False,10
ORK.OL,-1,False,10
PAFO.NS,-1,True,4
PAFO.NS,-1,False,4
PAFO.NS,-1,False,4
PAFO.NS,-1,False,4
PC1.HM,-1,False,6
PC1.HM,-1,True,6
PC1.HM,-1,False,6
PC1.HM,-1,False,6
PC1.HM,-1,False,6
PC1.HM,-1,False,6
PEG.N,-1,False,4
PEG.N,-1,False,4
PEG.N,-1,False,4
PEG.N,-1,False,4
PGRD.NS,-1,True,4
PGRD.NS,-1,False,4
PGRD.NS,-1,True,4
PGRD.NS,-1,False,4
PIF.TO,-1,True,3
PIF.TO,-1,False,3
PIF.TO,-1,True,3
PTCI.NS,-1,False,3
PTCI.NS,-1,True,3
PTCI.NS,-1,False,3
RATCH.BK,-1,False,4
RATCH.BK,-1,True,4
RATCH.BK,-1,False,4
RATCH.BK,-1,False,4
RITS.NS,-1,False,6
RITS.NS,-1,False,6
RITS.NS,-1,False,6
RITS.NS,-1,False,6
RITS.NS,-1,False,6
RITS.NS,-1,False,6
ROH2O.BX,-1,False,3
ROH2O.BX,-1,False,3
ROH2O.BX,-1,False,3
RWEG.DE,-1,False,7
RWEG.DE,-1,False,7
RWEG.DE,-1,False,7
RWEG.DE,-1,False,7
RWEG.DE,-1,True,7
RWEG.DE,-1,False,7
RWEG.DE,-1,False,7
SHEL.L,-1,False,5
SHEL.L,-1,False,5
SHEL.L,-1,False,5
SHEL.L,-1,False,5
SHEL.L,-1,False,5
SO.N,-1,False,6
SO.N,-1,False,6
SO.N,-1,False,6
SO.N,-1,False,6
SO.N,-1,True,6
SO.N,-1,False,6
SPI.OQ,-1,True,4
SPI.OQ,-1,False,4
SPI.OQ,-1,True,4
SPI.OQ,-1,False,4
SRG.MI,-1,False,5
SRG.MI,-1,False,5
SRG.MI,-1,False,5
SRG.MI,-1,False,5
SRG.MI,-1,False,5
SSE.L,-1,False,10
SSE.L,-1,False,10
SSE.L,-1,False,10
SSE.L,-1,False,10
SSE.L,-1,False,10
SSE.L,-1,False,10
SSE.L,-1,False,10
SSE.L,-1,False,10
SSE.L,-1,False,10
SSE.L,-1,True,10
SVT.L,-1,False,4
SVT.L,-1,False,4
SVT.L,-1,False,4
SVT.L,-1,False,4
SXC.N,-1,False,5
SXC.N,-1,False,5
SXC.N,-1,False,5
SXC.N,-1,False,5
SXC.N,-1,False,5
TA.TO,-1,False,7
TA.TO,-1,True,7
TA.TO,-1,False,7
TA.TO,-1,False,7
TA.TO,-1,True,7
TA.TO,-1,False,7
TA.TO,-1,True,7
TCIL.NS,-1,False,6
TCIL.NS,-1,False,6
TCIL.NS,-1,False,6
TCIL.NS,-1,False,6
TCIL.NS,-1,False,6
TCIL.NS,-1,False,6
TTPW.NS,-1,True,5
TTPW.NS,-1,False,5
TTPW.NS,-1,False,5
TTPW.NS,-1,True,5
TTPW.NS,-1,False,5
UN01.DE,-1,False,3
UN01.DE,-1,False,3
UN01.DE,-1,False,3
UNACEMC1.LM,-1,False,5
UNACEMC1.LM,-1,False,5
UNACEMC1.LM,-1,False,5
UNACEMC1.LM,-1,True,5
UNACEMC1.LM,-1,False,5
VERB.VI,-1,False,6
VERB.VI,-1,False,6
VERB.VI,-1,False,6
VERB.VI,-1,False,6
VERB.VI,-1,False,6
VERB.VI,-1,True,6
XEL.OQ,-1,False,3
XEL.OQ,-1,False,3
XEL.OQ,-1,False,3
