Instrument,year,has ren segment,number of segments
IDA.N,-12,False,3
IDA.N,-12,False,3
IDA.N,-12,False,3
IDC.HN,-12,False,0
LIGT3.SA,-12,False,5
LIGT3.SA,-12,False,5
LIGT3.SA,-12,False,5
LIGT3.SA,-12,False,5
LIGT3.SA,-12,False,5
MGEE.OQ,-12,False,6
MGEE.OQ,-12,False,6
MGEE.OQ,-12,False,6
MGEE.OQ,-12,False,6
MGEE.OQ,-12,False,6
MGEE.OQ,-12,False,6
MPLF.PSX,-12,False,0
NCLI.NS,-12,False,5
NCLI.NS,-12,True,5
NCLI.NS,-12,False,5
NCLI.NS,-12,False,5
NCLI.NS,-12,False,5
NEOE3.SA,-12,False,0
NLCI.NS,-12,False,2
NLCI.NS,-12,False,2
NRG.N,-12,False,4
NRG.N,-12,False,4
NRG.N,-12,True,4
NRG.N,-12,False,4
NTPC.NS,-12,False,2
NTPC.NS,-12,False,2
ODAS.IS,-12,False,0
ORK.OL,-12,False,10
ORK.OL,-12,False,10
ORK.OL,-12,False,10
ORK.OL,-12,False,10
ORK.OL,-12,False,10
ORK.OL,-12,False,10
ORK.OL,-12,False,10
ORK.OL,-12,False,10
ORK.OL,-12,False,10
ORK.OL,-12,False,10
PAFO.NS,-12,False,8
PAFO.NS,-12,False,8
PAFO.NS,-12,True,8
PAFO.NS,-12,False,8
PAFO.NS,-12,False,8
PAFO.NS,-12,False,8
PAFO.NS,-12,False,8
PAFO.NS,-12,False,8
PC1.HM,-12,False,0
PEG.N,-12,False,4
PEG.N,-12,False,4
PEG.N,-12,False,4
PEG.N,-12,False,4
PGRD.NS,-12,True,5
PGRD.NS,-12,False,5
PGRD.NS,-12,True,5
PGRD.NS,-12,True,5
PGRD.NS,-12,True,5
PIF.TO,-12,False,0
PTCI.NS,-12,False,3
PTCI.NS,-12,True,3
PTCI.NS,-12,False,3
RATCH.BK,-12,False,0
RITS.NS,-12,False,0
ROH2O.BX,-12,False,0
RWEG.DE,-12,False,10
RWEG.DE,-12,False,10
RWEG.DE,-12,False,10
RWEG.DE,-12,True,10
RWEG.DE,-12,False,10
RWEG.DE,-12,False,10
RWEG.DE,-12,False,10
RWEG.DE,-12,False,10
RWEG.DE,-12,False,10
RWEG.DE,-12,False,10
SHEL.L,-12,False,3
SHEL.L,-12,False,3
SHEL.L,-12,False,3
SO.N,-12,False,5
SO.N,-12,False,5
SO.N,-12,False,5
SO.N,-12,False,5
SO.N,-12,True,5
SPI.OQ,-12,False,0
SRG.MI,-12,False,4
SRG.MI,-12,False,4
SRG.MI,-12,False,4
SRG.MI,-12,False,4
SSE.L,-12,False,4
SSE.L,-12,False,4
SSE.L,-12,True,4
SSE.L,-12,False,4
SVT.L,-12,False,2
SVT.L,-12,False,2
SXC.N,-12,False,5
SXC.N,-12,False,5
SXC.N,-12,False,5
SXC.N,-12,False,5
SXC.N,-12,False,5
TA.TO,-12,False,3
TA.TO,-12,False,3
TA.TO,-12,True,3
TCIL.NS,-12,False,8
TCIL.NS,-12,False,8
TCIL.NS,-12,False,8
TCIL.NS,-12,False,8
TCIL.NS,-12,False,8
TCIL.NS,-12,False,8
TCIL.NS,-12,False,8
TCIL.NS,-12,False,8
TTPW.NS,-12,False,4
TTPW.NS,-12,False,4
TTPW.NS,-12,True,4
TTPW.NS,-12,False,4
UN01.DE,-12,False,0
UNACEMC1.LM,-12,False,5
UNACEMC1.LM,-12,False,5
UNACEMC1.LM,-12,False,5
UNACEMC1.LM,-12,True,5
UNACEMC1.LM,-12,False,5
VERB.VI,-12,False,4
VERB.VI,-12,False,4
VERB.VI,-12,False,4
VERB.VI,-12,False,4
XEL.OQ,-12,False,4
XEL.OQ,-12,False,4
XEL.OQ,-12,False,4
XEL.OQ,-12,False,4
