Instrument,year,has ren segment,number of segments
8031.T,-3,False,9
8031.T,-3,False,9
9505.T,-3,False,3
9505.T,-3,False,3
9505.T,-3,False,3
9513.T,-3,False,5
9513.T,-3,False,5
9513.T,-3,False,5
9513.T,-3,False,5
9513.T,-3,False,5
9531.T,-3,False,8
9531.T,-3,False,8
9531.T,-3,False,8
9531.T,-3,False,8
9531.T,-3,False,8
9531.T,-3,False,8
9531.T,-3,False,8
9531.T,-3,False,8
A2.MI,-3,False,8
A2.MI,-3,False,8
A2.MI,-3,False,8
A2.MI,-3,False,8
A2.MI,-3,False,8
A2.MI,-3,True,8
A2.MI,-3,False,8
A2.MI,-3,True,8
ACOx.TO,-3,False,5
ACOx.TO,-3,False,5
ACOx.TO,-3,False,5
ACOx.TO,-3,False,5
ACOx.TO,-3,False,5
ADAI.NS,-3,False,3
ADAI.NS,-3,False,3
ADAI.NS,-3,False,3
AEP.OQ,-3,False,6
AEP.OQ,-3,False,6
AEP.OQ,-3,False,6
AEP.OQ,-3,False,6
AEP.OQ,-3,False,6
AEP.OQ,-3,False,6
AES.N,-3,False,6
AES.N,-3,False,6
AES.N,-3,False,6
AES.N,-3,False,6
AES.N,-3,False,6
AES.N,-3,False,6
AEV.PS,-3,True,7
AEV.PS,-3,False,7
AEV.PS,-3,False,7
AEV.PS,-3,False,7
AEV.PS,-3,False,7
AEV.PS,-3,False,7
AEV.PS,-3,False,7
ALS.TO,-3,False,3
ALS.TO,-3,False,3
ALS.TO,-3,False,3
AP.PS,-3,False,4
AP.PS,-3,False,4
AP.PS,-3,False,4
AP.PS,-3,True,4
ARG.CN,-3,False,7
ARG.CN,-3,False,7
ARG.CN,-3,False,7
ARG.CN,-3,False,7
ARG.CN,-3,False,7
ARG.CN,-3,False,7
ARG.CN,-3,False,7
AVA.N,-3,False,4
AVA.N,-3,False,4
AVA.N,-3,False,4
AVA.N,-3,False,4
AVNT.NS,-3,False,3
AVNT.NS,-3,False,3
AVNT.NS,-3,False,3
AWR.N,-3,False,4
AWR.N,-3,False,4
AWR.N,-3,False,4
AWR.N,-3,False,4
AY.OQ,-3,False,4
AY.OQ,-3,False,4
AY.OQ,-3,False,4
AY.OQ,-3,False,4
BEPC.N,-3,True,5
BEPC.N,-3,True,5
BEPC.N,-3,False,5
BEPC.N,-3,False,5
BEPC.N,-3,True,5
BEP_u.TO,-3,False,0
BKH.N,-3,False,7
BKH.N,-3,False,7
BKH.N,-3,False,7
BKH.N,-3,False,7
BKH.N,-3,False,7
BKH.N,-3,False,7
BKH.N,-3,False,7
BN.N,-3,False,7
BN.N,-3,True,7
BN.N,-3,False,7
BN.N,-3,False,7
BN.N,-3,False,7
BN.N,-3,False,7
BN.N,-3,False,7
BP.L,-3,False,5
BP.L,-3,False,5
BP.L,-3,False,5
BP.L,-3,False,5
BP.L,-3,False,5
CBAV3.SA,-3,False,4
CBAV3.SA,-3,False,4
CBAV3.SA,-3,False,4
CBAV3.SA,-3,True,4
CMIG4.SA,-3,False,6
CMIG4.SA,-3,False,6
CMIG4.SA,-3,False,6
CMIG4.SA,-3,False,6
CMIG4.SA,-3,False,6
CMIG4.SA,-3,False,6
CMS.N,-3,False,3
CMS.N,-3,False,3
CMS.N,-3,False,3
CPFE3.SA,-3,True,6
CPFE3.SA,-3,False,6
CPFE3.SA,-3,False,6
CPFE3.SA,-3,False,6
CPFE3.SA,-3,True,6
CPFE3.SA,-3,False,6
CRBR.NS,-3,False,5
CRBR.NS,-3,False,5
CRBR.NS,-3,False,5
CRBR.NS,-3,False,5
CRBR.NS,-3,False,5
CSNA3.SA,-3,False,7
CSNA3.SA,-3,False,7
CSNA3.SA,-3,False,7
CSNA3.SA,-3,False,7
CSNA3.SA,-3,False,7
CSNA3.SA,-3,False,7
CSNA3.SA,-3,False,7
CU.TO,-3,False,4
CU.TO,-3,False,4
CU.TO,-3,False,4
CU.TO,-3,False,4
DEHr.AT,-3,True,7
DEHr.AT,-3,False,7
DEHr.AT,-3,False,7
DEHr.AT,-3,False,7
DEHr.AT,-3,False,7
DEHr.AT,-3,False,7
DEHr.AT,-3,False,7
DUK.N,-3,False,5
DUK.N,-3,False,5
DUK.N,-3,False,5
DUK.N,-3,False,5
DUK.N,-3,False,5
EDP.LS,-3,False,6
EDP.LS,-3,False,6
EDP.LS,-3,False,6
EDP.LS,-3,False,6
EDP.LS,-3,False,6
EDP.LS,-3,False,6
ELE.MC,-3,False,4
ELE.MC,-3,False,4
ELE.MC,-3,False,4
ELE.MC,-3,False,4
ELET6.SA,-3,False,4
ELET6.SA,-3,True,4
ELET6.SA,-3,False,4
ELET6.SA,-3,False,4
EMA.TO,-3,False,6
EMA.TO,-3,False,6
EMA.TO,-3,False,6
EMA.TO,-3,False,6
EMA.TO,-3,False,6
EMA.TO,-3,False,6
ENAE.WA,-3,False,6
ENAE.WA,-3,False,6
ENAE.WA,-3,False,6
ENAE.WA,-3,False,6
ENAE.WA,-3,False,6
ENAE.WA,-3,False,6
ENEI.MI,-3,False,9
ENEI.MI,-3,False,9
ENEI.MI,-3,False,9
ENEI.MI,-3,False,9
ENEI.MI,-3,False,9
ENEI.MI,-3,False,9
ENEI.MI,-3,False,9
ENEI.MI,-3,False,9
ENEI.MI,-3,False,9
ENGIE.PA,-3,False,7
ENGIE.PA,-3,False,7
ENGIE.PA,-3,False,7
ENGIE.PA,-3,False,7
ENGIE.PA,-3,False,7
ENGIE.PA,-3,True,7
ENGIE.PA,-3,False,7
ENJSA.IS,-3,False,4
ENJSA.IS,-3,True,4
ENJSA.IS,-3,False,4
ENJSA.IS,-3,False,4
ENLT.TA,-3,False,3
ENLT.TA,-3,True,3
ENLT.TA,-3,False,3
EONGn.DE,-3,False,12
EONGn.DE,-3,False,12
EONGn.DE,-3,False,12
EONGn.DE,-3,False,12
EONGn.DE,-3,True,12
EONGn.DE,-3,False,12
EONGn.DE,-3,False,12
EONGn.DE,-3,False,12
EONGn.DE,-3,False,12
EONGn.DE,-3,False,12
EONGn.DE,-3,True,12
EONGn.DE,-3,False,12
ETR.N,-3,False,4
ETR.N,-3,False,4
ETR.N,-3,False,4
ETR.N,-3,False,4
EXC.OQ,-3,False,7
EXC.OQ,-3,False,7
EXC.OQ,-3,False,7
EXC.OQ,-3,False,7
EXC.OQ,-3,False,7
EXC.OQ,-3,False,7
EXC.OQ,-3,False,7
FGEN.PS,-3,False,8
FGEN.PS,-3,False,8
FGEN.PS,-3,True,8
FGEN.PS,-3,False,8
FGEN.PS,-3,False,8
FGEN.PS,-3,True,8
FGEN.PS,-3,False,8
FGEN.PS,-3,False,8
FORTUM.HE,-3,False,8
FORTUM.HE,-3,False,8
FORTUM.HE,-3,False,8
FORTUM.HE,-3,False,8
FORTUM.HE,-3,False,8
FORTUM.HE,-3,False,8
FORTUM.HE,-3,False,8
FORTUM.HE,-3,False,8
FTEK.OQ,-3,False,3
FTEK.OQ,-3,False,3
FTEK.OQ,-3,False,3
FTS.TO,-3,False,10
FTS.TO,-3,False,10
FTS.TO,-3,False,10
FTS.TO,-3,False,10
FTS.TO,-3,False,10
FTS.TO,-3,False,10
FTS.TO,-3,False,10
FTS.TO,-3,False,10
FTS.TO,-3,False,10
FTS.TO,-3,False,10
GEG.HM,-3,False,5
GEG.HM,-3,False,5
GEG.HM,-3,False,5
GEG.HM,-3,False,5
GEG.HM,-3,False,5
GPSC.BK,-3,False,3
GPSC.BK,-3,False,3
GPSC.BK,-3,False,3
HARL.L,-3,False,0
HDG.HM,-3,False,5
HDG.HM,-3,False,5
HDG.HM,-3,False,5
HDG.HM,-3,False,5
HDG.HM,-3,True,5
HE.N,-3,False,3
HE.N,-3,False,3
HE.N,-3,False,3
HEGL.NS,-3,True,3
HEGL.NS,-3,False,3
HEGL.NS,-3,False,3
HOLMb.ST,-3,False,6
HOLMb.ST,-3,False,6
HOLMb.ST,-3,False,6
HOLMb.ST,-3,False,6
HOLMb.ST,-3,False,6
HOLMb.ST,-3,True,6
IBE.MC,-3,False,4
IBE.MC,-3,True,4
IBE.MC,-3,True,4
IBE.MC,-3,True,4
IDA.N,-3,False,3
IDA.N,-3,False,3
IDA.N,-3,False,3
IDC.HN,-3,False,0
LIGT3.SA,-3,False,6
LIGT3.SA,-3,False,6
LIGT3.SA,-3,False,6
LIGT3.SA,-3,False,6
LIGT3.SA,-3,False,6
LIGT3.SA,-3,False,6
MGEE.OQ,-3,False,6
MGEE.OQ,-3,False,6
MGEE.OQ,-3,False,6
MGEE.OQ,-3,False,6
MGEE.OQ,-3,False,6
MGEE.OQ,-3,False,6
MPLF.PSX,-3,False,3
MPLF.PSX,-3,False,3
MPLF.PSX,-3,False,3
NCLI.NS,-3,False,6
NCLI.NS,-3,True,6
NCLI.NS,-3,False,6
NCLI.NS,-3,False,6
NCLI.NS,-3,False,6
NCLI.NS,-3,False,6
NEOE3.SA,-3,False,0
NLCI.NS,-3,False,2
NLCI.NS,-3,False,2
NRG.N,-3,False,4
NRG.N,-3,False,4
NRG.N,-3,False,4
NRG.N,-3,False,4
NTPC.NS,-3,False,3
NTPC.NS,-3,False,3
NTPC.NS,-3,False,3
ODAS.IS,-3,False,5
ODAS.IS,-3,False,5
ODAS.IS,-3,False,5
ODAS.IS,-3,False,5
ODAS.IS,-3,False,5
ORK.OL,-3,False,10
ORK.OL,-3,False,10
ORK.OL,-3,False,10
ORK.OL,-3,False,10
ORK.OL,-3,False,10
ORK.OL,-3,False,10
ORK.OL,-3,False,10
ORK.OL,-3,False,10
ORK.OL,-3,False,10
ORK.OL,-3,False,10
PAFO.NS,-3,False,7
PAFO.NS,-3,True,7
PAFO.NS,-3,False,7
PAFO.NS,-3,False,7
PAFO.NS,-3,False,7
PAFO.NS,-3,False,7
PAFO.NS,-3,False,7
PC1.HM,-3,False,6
PC1.HM,-3,True,6
PC1.HM,-3,False,6
PC1.HM,-3,False,6
PC1.HM,-3,False,6
PC1.HM,-3,False,6
PEG.N,-3,False,4
PEG.N,-3,False,4
PEG.N,-3,False,4
PEG.N,-3,False,4
PGRD.NS,-3,True,4
PGRD.NS,-3,False,4
PGRD.NS,-3,True,4
PGRD.NS,-3,False,4
PIF.TO,-3,True,3
PIF.TO,-3,False,3
PIF.TO,-3,True,3
PTCI.NS,-3,False,3
PTCI.NS,-3,True,3
PTCI.NS,-3,False,3
RATCH.BK,-3,False,4
RATCH.BK,-3,True,4
RATCH.BK,-3,False,4
RATCH.BK,-3,False,4
RITS.NS,-3,False,6
RITS.NS,-3,False,6
RITS.NS,-3,False,6
RITS.NS,-3,False,6
RITS.NS,-3,False,6
RITS.NS,-3,False,6
ROH2O.BX,-3,False,0
RWEG.DE,-3,False,7
RWEG.DE,-3,False,7
RWEG.DE,-3,False,7
RWEG.DE,-3,False,7
RWEG.DE,-3,True,7
RWEG.DE,-3,False,7
RWEG.DE,-3,False,7
SHEL.L,-3,False,4
SHEL.L,-3,False,4
SHEL.L,-3,False,4
SHEL.L,-3,False,4
SO.N,-3,False,6
SO.N,-3,False,6
SO.N,-3,False,6
SO.N,-3,False,6
SO.N,-3,True,6
SO.N,-3,False,6
SPI.OQ,-3,True,1
SRG.MI,-3,False,4
SRG.MI,-3,False,4
SRG.MI,-3,False,4
SRG.MI,-3,False,4
SSE.L,-3,False,10
SSE.L,-3,False,10
SSE.L,-3,False,10
SSE.L,-3,False,10
SSE.L,-3,False,10
SSE.L,-3,False,10
SSE.L,-3,False,10
SSE.L,-3,False,10
SSE.L,-3,False,10
SSE.L,-3,False,10
SVT.L,-3,False,3
SVT.L,-3,False,3
SVT.L,-3,False,3
SXC.N,-3,False,5
SXC.N,-3,False,5
SXC.N,-3,False,5
SXC.N,-3,False,5
SXC.N,-3,False,5
TA.TO,-3,False,8
TA.TO,-3,False,8
TA.TO,-3,False,8
TA.TO,-3,True,8
TA.TO,-3,False,8
TA.TO,-3,False,8
TA.TO,-3,True,8
TA.TO,-3,False,8
TCIL.NS,-3,False,6
TCIL.NS,-3,False,6
TCIL.NS,-3,False,6
TCIL.NS,-3,False,6
TCIL.NS,-3,False,6
TCIL.NS,-3,False,6
TTPW.NS,-3,True,5
TTPW.NS,-3,False,5
TTPW.NS,-3,False,5
TTPW.NS,-3,True,5
TTPW.NS,-3,False,5
UN01.DE,-3,False,4
UN01.DE,-3,False,4
UN01.DE,-3,False,4
UN01.DE,-3,False,4
UNACEMC1.LM,-3,False,5
UNACEMC1.LM,-3,False,5
UNACEMC1.LM,-3,False,5
UNACEMC1.LM,-3,True,5
UNACEMC1.LM,-3,False,5
VERB.VI,-3,False,5
VERB.VI,-3,False,5
VERB.VI,-3,False,5
VERB.VI,-3,False,5
VERB.VI,-3,False,5
XEL.OQ,-3,False,4
XEL.OQ,-3,False,4
XEL.OQ,-3,False,4
XEL.OQ,-3,False,4
