Firm Name,WACC,COE,COD
000629.SZ,0.030637719647249827,0.03949999999999995,0.045144613622828636
000883.SZ,0.05839418943793347,0.093,0.04940386616157052
071320.KS,0.05012337295495725,0.12196875000000003,0.02882539500619946
2380.HK,0.049721743633493576,0.13300000000000003,0.037787129307177474
5711.T,0.02599322800637064,0.08628124999999999,0.014810743479945286
600011.SS,0.060779647216962066,0.17100000000000007,0.04915548301176534
600459.SS,0.013707594784225003,0.002296874999999931,0.09129604150298713
600674.SS,0.0979218106651769,0.13350000000000004,0.04878079386327176
600795.SS,0.039292831558376394,0.14900000000000005,0.04045421100802647
601088.SS,0.051114845410441236,0.08499999999999999,0.04428569239250321
6013.T,0.04178358486062525,0.09928125,0.01947741019349249
601991.SS,0.03321339649747828,0.097,0.041604432915295926
6504.T,0.030864069881705238,0.10078125,0.012581681436571278
8031.T,0.05303179362580127,0.14937500000000004,0.011483936202734996
9505.T,0.032053030570139855,0.11512500000000002,0.014862330245808231
9513.T,0.03234515001944245,0.11367187500000002,0.015683012675460295
9531.T,0.041753787198071504,0.08095312499999999,0.017642728016475064
A2.MI,0.05402043349410468,0.14900000000000005,0.05780383018385851
AEP.OQ,0.04557899568626583,0.11114062500000002,0.042714539563081425
AES.N,0.03614462103387692,0.12156250000000002,0.06845930923084231
AEV.PS,0.04885064519412466,0.06974999999999998,0.06292829207174423
AP.PS,0.06846937001485706,0.095,0.07103315835158268
AVA.N,0.04597220943334332,0.10475000000000001,0.04740284562022822
AWR.N,0.050982729249272815,0.10068750000000001,0.06743848100199472
BEP_u.TO,0.04770368989352316,0.17306250000000006,0.06190548089989431
BKH.N,0.05194447580161104,0.07732812499999998,0.07556061449946196
BN.N,0.04181033930019071,0.15562500000000007,0.0535748011667681
BP.L,0.048811225619418364,0.11025000000000001,0.017513280212483398
CMIG4.SA,0.09007822587325465,0.16500000000000006,0.08106694070272841
CMS.N,0.03724536708773542,0.09393750000000001,0.049930999874545225
CPFE3.SA,0.06367889967513138,0.13975000000000004,0.08045370375233304
CRBR.NS,0.03700201128251329,0.05974999999999997,0.02280354292964644
CSNA3.SA,0.05691759438427653,0.15550000000000005,0.07174292684325369
CU.TO,0.034218868823427645,0.08042187499999999,0.04229040008232578
DEHr.AT,0.06339517480076647,0.15312500000000007,0.04614110187515032
DUK.N,0.050184178616892665,0.10735156250000001,0.03754714685484852
EDP.LS,0.04195182965285128,0.13900000000000004,0.03754967309529833
ELE.MC,0.10682432022821677,0.28550398254394543,0.018413221366141604
ELET6.SA,0.10664690344399007,0.2075000000000001,0.07414198941441305
EMA.TO,0.04135584769900174,0.09231249999999999,0.04839993365929456
ENAE.WA,0.09112326225868725,0.12900000000000003,0.012731379169991317
ENEI.MI,0.045214193598762276,0.15300000000000005,0.0469490341881711
ENGIE.PA,0.043393590169629376,0.12396875000000003,0.03737187545024879
EONGn.DE,0.05329563638909375,0.1849375000000001,0.04967242878501701
ETR.N,0.042166342371725174,0.14112500000000006,0.044162266795109574
EXC.OQ,0.06348843959241973,0.16775000000000007,0.06739227672580886
FGEN.PS,0.0502419488523622,0.101,0.05355322668947434
FORTUM.HE,0.0470272417040993,0.08659375,0.03218128954372469
FTEK.OQ,0.057537318052208825,0.07137499999999998,0.009722222222222222
FTS.TO,0.04856474184954495,0.10590625000000001,0.05456964050230693
HE.N,0.030173153962874826,0.14934375000000005,0.03671956942734466
HEGL.NS,0.07066578682092839,0.12325000000000003,0.07009998099403573
HOLMb.ST,0.04527210977999614,0.07209374999999998,0.03218770648246675
IBE.MC,0.05619832321907608,0.11750000000000002,0.04465897366892914
LIGT3.SA,0.07052082052595912,0.15525000000000005,0.09817987883028997
MGEE.OQ,0.03570867027712427,0.06648437499999998,0.04689776861388396
MPLF.PSX,0.08781537176277934,0.13500000000000004,0.11285571467642665
NLCI.NS,0.06870977870665888,0.11375000000000002,0.027461082669958625
NRG.N,0.047451509002418735,0.09868750000000001,0.050425165011595406
NTPC.NS,0.04834456239593151,0.08474999999999999,0.037284458011884486
ORK.OL,0.047667095849202853,0.07062499999999998,0.03960757640339574
PEG.N,0.045742486367418914,0.09940625,0.046190968631506374
PGRD.NS,0.05656014185363409,0.10900000000000001,0.06271164015118245
PTCI.NS,0.05425614550875309,0.11300000000000002,0.052883584341668725
RATCH.BK,0.06576206951224017,0.0865,0.057712512495101204
RWEG.DE,0.02273859876910238,0.13956250000000003,0.0646494548804762
SHEL.L,0.06369521883405313,0.12437500000000003,0.012746286073336026
SO.N,0.03822930715116574,0.094046875,0.03537239751019532
SRG.MI,0.03911879679399464,0.09775,0.03545693642610375
SSE.L,0.027416653593033205,0.11450000000000002,0.04640493000796208
SVT.L,0.03541782697114491,0.095390625,0.048458534858254625
SXC.N,0.03127496385036823,0.05257812499999996,0.07589609635756785
TA.TO,0.035839379223246065,0.07421874999999999,0.05647641702189888
TTPW.NS,0.0519374752592494,0.10900000000000001,0.07789822460509445
UNACEMC1.LM,0.0447147534236664,0.07499999999999998,0.045045246028463146
VERB.VI,0.047838871462809435,0.10196875000000001,0.035008175214238706
XEL.OQ,0.04250575076875346,0.10943750000000002,0.04233164138421794
