Instrument,Revenue,Price Close,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Return On Equity - Actual,Company Market Cap,Common Shares - Outstanding - Total,Total Assets,Interest Expense,Total Liabilities,Dividend Payout Ratio - %,Interest Bearing Liabilities - Total,Shareholders Equity - Common,Total Capital,Total Debt,Long Term Growth - Mean,"Return on Average Common Equity - %, TTM",TRBC Economic Sector Name,TRBC Business Sector Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name,TRBC Economic Sector Code,TRBC Business Sector Code,TRBC Industry Group Code,TRBC Industry Code,TRBC Activity Code,Depreciation Depletion & Amortization - Total,"WACC Tax Rate, (%)",Earnings before Interest & Taxes (EBIT),Country of Headquarters,Operating Profit before Non-Recurring Income/Expense,Capital Expenditures - Total,ESG Combined Score Grade,year
300569.SZ,606444045.409731,1.16714028881285,,,,,944555605.093371,809290549.0,1618819999.88691,30297499.163659,1031756841.99965,30.0508825843065,819546241.627037,581222883.519399,1406609399.5143,819546241.953256,,5.8324087905257,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Wind Systems & Equipment,50,5020,502010,50201010,5020101011,35396482.5661461,14.27416,64014301.3718493,China,64014301.3718493,122341018.376915,,FY0
300772.SZ,2520427021.11002,2.15594734094995,0.160744673114683,0.203671005745037,0.255981383172133,16.12,1513643962.60076,688085538.0,4202480039.71612,8168448.8094347,3472196300.43206,11.3882837836234,1388181782.54074,714912804.387287,2118465521.8248,1388181782.46245,,15.7727662827696,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Wind Systems & Equipment,50,5020,502010,50201010,5020101011,23427716.4720104,12.91442,82843282.6012977,China,82843282.6012977,193235233.268949,,FY0
3038.T,2735612937.93289,28.907024635802,0.707855571531272,0.832841840402588,0.85801393728223,24.3,7908961940.35542,219109480.0,1212258758.65779,680815.185315925,558503126.891265,23.1566820276498,232257413.758322,653755631.766526,886013045.524847,232257413.758322,9.428,23.7485607451065,Consumer Non-Cyclicals,Food & Drug Retailing,Food & Drug Retailing,Food Retail & Distribution,Supermarkets & Convenience Stores,54,5430,543010,54301020,5430102012,38758966.8291485,33.83299,220235795.994058,Japan,220235795.994058,90200095.5987168,D+,FY0
5110.SE,19185367048.1767,6.1460689104696,,,,23.8,25608172708.9264,4166593815.0,127623512376.896,687146713.06793,59204368379.0258,38.4869275832625,26599482033.5374,68419143997.8706,95018626031.408,26599482033.5374,,2.96261267266625,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,5150152423.5207,4.25314863352,4627053403.01226,Saudi Arabia,4627053403.01226,7941362760.70281,C+,FY0
5711.T,12244393403.1177,15.8950499580505,1.74637409318675,1.99978824850299,2.32258390718563,3.5,2090032727.78582,130631679.0,14246517057.0073,44511084.2403034,9510655922.88576,32.1839645843581,4249160328.33798,4468145191.656,8985021462.45952,4249160328.33798,,3.45119688458607,Basic Materials,Mineral Resources,Metals & Mining,Diversified Mining,Diversified Mining,51,5120,512010,51201080,5120108010,341064147.649096,29.12491,370624718.060764,Japan,370624718.060764,567764265.753601,B,FY0
600011.SS,34273985866.7285,1.10334628544917,0.079641958444173,0.098106262132432,,-6.452,14355220334.1283,15698093359.0,72871016860.1751,1483485599.59928,54216883458.9399,,44970215274.4592,7041844823.11663,63624348675.6945,44970215275.7641,,-17.693255022637,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Fossil Fuel IPPs,59,5910,591010,59101020,5910102011,3560880356.91596,31.524479395274,22013173.5074144,China,22013173.5074144,6064660371.60145,C+,FY0
600025.SS,3065261020.41408,0.956910050455257,0.061443702843877,0.06539901334881,0.068195008705746,10.3,17224380908.1946,18000000000.0,26334022557.0072,448907241.560745,15444843436.3916,50.0,13552353505.2616,8523304154.63086,24441532625.8772,13552353505.7705,,11.4343082699302,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012,823382623.163574,11.95637,1640515288.0324,China,1640515288.0324,1178325025.10518,C-,FY0
600116.SS,1599474543.29293,1.24253320187902,0.078413150175704,0.100194580780066,,4.339,2375901044.95737,1912142904.0,3169462540.01914,40099864.712277,1489589864.91475,60.2284658237358,1171686153.05196,1643028753.09401,2851558828.15635,1171686152.35168,,4.22548697226111,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,86007653.3168967,14.31353,102693519.022254,China,102693519.022254,103750784.156341,,FY0
600236.SS,1532079019.02221,0.835121498579133,,,,19.64,6582743162.37313,7882377802.0,6557939838.42139,108310180.496582,3366003224.36496,50.0,3004782173.58058,2454567467.12434,6196718787.63701,3004782173.92565,,19.7642181678016,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,313456386.716104,15.76643,724878157.883133,China,724878157.883133,559135321.006432,C+,FY0
600409.SS,3433251335.32448,0.958359914168068,,,,7.58,1978389759.79817,2064349448.0,4002578425.0406,39341810.9822881,1869919595.36479,30.4843667314655,1250780903.63481,1944815325.18703,3383439733.31062,1250780903.84504,,7.49809237829715,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,180209357.273141,19.79691,304872215.395453,China,304872215.395453,55938772.1264831,C-,FY0
600459.SS,5909449391.05724,2.28208548396451,0.104757747708424,0.133857122071875,0.161501527717154,,1736821299.45485,737400433.3,1895757377.54306,27632623.7120147,912640997.616424,29.0502826309239,644920779.277098,945819613.489532,1628037159.20373,644920779.446732,,7.5478160348804,Basic Materials,Mineral Resources,Metals & Mining,Non-Gold Precious Metals & Minerals,Non-Gold Precious Metals & Minerals (NEC),51,5120,512010,51201010,5120101010,15747599.1689677,14.41254,96364095.3034659,China,96364095.3034659,28294409.5104182,,FY0
600674.SS,188941473.351505,1.77318332076785,0.128416666666667,0.131281609195402,,10.8,7886608439.63057,4460581221.0,7932757766.57194,78511208.7783803,2829405023.51389,50.7566891357344,2553257893.79023,4902979134.66334,7656610636.84829,2553257893.05805,,10.8054524853639,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,49437811.4513246,1.16181,33522481.4090303,China,33522481.4090303,96569750.3620982,C+,FY0
600795.SS,27489334657.5422,0.619091805370295,0.0602530735495,0.071245955855921,,6.219,11041885617.3722,17835619082.0,60184994536.4771,1136884077.12075,44194817326.3788,63.142507473509,34095390275.0246,6529793524.56794,50085567485.1229,34095390274.3142,,6.34990187797129,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,2731698838.09826,32.81628,3232022804.40216,China,3232022804.40216,5607773310.21248,C+,FY0
600886.SS,7261725052.19509,1.57020240097431,0.121989581826074,0.133683982057589,0.142582838952395,7.7,11704571014.5435,7454179797.0,37457785742.352,757479609.800603,23862387391.8344,52.7527335508143,20400365217.5926,7099163831.27936,33995763568.1102,20400365217.7695,27.749,8.18941751431914,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Independent Power Producers (NEC),59,5910,591010,59101020,5910102010,1443143102.16856,16.51138,2050604406.39026,China,2050604406.39026,2264300785.19649,B-,FY0
600905.SS,3452441028.24335,0.819172997738213,0.04875488389237,0.055149281238481,,9.72,23444346183.9587,28619530000.0,38031948353.2274,606739019.428239,25299318647.151,30.4035216919829,19262272952.8359,11154787759.4024,31994902658.9123,19262272952.7924,,9.7205701268377,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Wind Electric Utilities,59,5910,591010,59101010,5910101023,1306430318.0922,7.56797,1831023899.19073,China,1831023899.19073,4129421077.40717,B-,FY0
600995.SS,1187796085.36798,2.09070347387346,0.083589108910891,0.088741991846243,,15.08,6681900439.03323,3196005805.0,5909979272.19596,100204581.952037,2524799739.86835,7.30501347244452,1741163858.86302,2887827884.80398,5126343391.19063,1741163857.79737,,9.93008065542962,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,305764802.743516,13.698622506359,484223494.161914,China,484223494.161914,744700147.276258,,FY0
601088.SS,49952589456.5911,4.00452357478397,0.497823663987798,0.492108582155218,0.616375481196328,18.0,75171894044.8264,19868519955.0,90158760076.5528,481583234.208875,23563765006.0894,100.0,8316998202.16899,57110131647.6251,74911993272.6324,8316998202.169,10.695,18.0708288454301,Energy,Energy - Fossil Fuels,Coal,Coal,Coal (NEC),50,5010,501010,50101010,5010101010,3416203146.56333,22.8746,14775551406.2793,China,14775551406.2793,4271408005.58051,A-,FY0
6013.T,1074260109.94804,9.4195713522996,0.920890579109873,0.950793885081708,,9.9,781824422.240866,79953000.0,1353174184.80307,14802.4889392429,591317117.252805,35.7239372206631,2168838.01491076,757587167.708412,764025905.565178,2168838.01491076,,9.89260137063066,Industrials,Industrial & Commercial Services,Professional & Commercial Services,Environmental Services & Equipment,Environmental Services & Equipment (NEC),52,5220,522030,52203010,5220301010,8407813.71748997,29.40187,102233389.858881,Japan,102233389.858881,43733953.5709932,,FY0
601778.SS,463446991.532796,0.797425042046048,0.047792839763643,,,1.69,2308047566.18627,2865466358.0,5440955607.13188,135646516.232143,3622052703.1839,11.8489895104891,2859139586.40318,1802103760.01566,4678042490.35116,2859139587.07881,,1.68459105911914,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012,150947823.487226,11.265491444432,164462518.934205,China,164462518.934205,377236338.700907,D+,FY0
601991.SS,16613009337.1223,0.404511975874268,0.037342908438061,0.043087971274686,,-1.427,6008090701.93497,18506710504.0,44240019718.1465,992028999.53118,33081667923.2152,,27867200458.1569,4120805544.27884,39025552253.0882,27867200458.1569,,-6.09185590730197,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Independent Power Producers (NEC),59,5910,591010,59101020,5910102010,2023669783.65797,33.06358,551349664.241733,China,551349664.241733,3015329033.29102,C+,FY0
603212.SS,596660146.146262,4.59606796961086,0.207026633677776,0.265801193421627,0.365617072078794,6.589,2023933848.69222,436438036.0,721205932.543641,8141036.71052736,286309614.402946,32.1439596785381,207939948.83286,435124815.348257,642836266.973554,207939949.544743,,6.52818007334749,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Photovoltaic Solar Systems & Equipment,50,5020,502010,50201010,5020101013,12288214.0263096,12.6024,33231615.8930118,China,33231615.8930118,32759688.3564859,,FY0
6504.T,7601829957.07508,38.3647319045077,3.29971106465582,3.56146102732567,3.74674040615201,12.4,5727739033.86469,142833992.0,8897898938.17306,14750680.2279556,4589833571.80511,26.773488948295,1360275623.16439,3894058287.52165,5668340989.53235,1360275623.1644,7.1,12.3936355041253,Industrials,Industrial Goods,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Electrical Components & Equipment,Electrical Components & Equipment (NEC),52,5210,521020,52102030,5210203010,339998368.44547,27.6398,654373628.537112,Japan,654373628.537112,452068012.204479,B+,FY0
6806.TW,140667560.584753,2.77659678843575,,,,,600161395.820387,216150000.0,595785001.798738,906519.294179225,249887922.294535,0.0,220368839.323675,338610524.250253,566265918.827877,220368839.323675,,2.77369709688702,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010,3834885.77355404,20.85758378736,8490506.73915509,Taiwan,8490506.73915509,61382225.5662861,,FY0
688599.SS,12331350816.2733,9.24433103288291,0.473696195093286,0.637589246364037,,16.94,20053960941.6111,2173242227.0,13045303004.3829,96221747.1828664,8869996741.14278,28.2283592718323,5594012404.59172,3819135584.79238,9769318667.83187,5594012406.48379,,16.9341379647241,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010,328738653.248233,18.6342,718973876.772721,China,718973876.772721,1207422990.49027,B,FY0
8031.T,107737043452.067,29.3875371825185,4.17418780913587,3.90274323537969,3.71906949177656,18.9,46798672712.4704,1524299495.0,115828872656.074,848049393.818166,66388794336.923,19.1820489461628,37958882445.9673,47953535657.8056,87398960765.1179,37958882445.9673,,18.8863985540746,Industrials,Industrial & Commercial Services,Diversified Industrial Goods Wholesale,Diversified Industrial Goods Wholesale,Diversified Industrial Goods Wholesale,52,5220,522020,52202010,5220201010,2018237953.17661,22.17249,5200610247.7355,Japan,5200610247.7355,1687964819.96422,B+,FY0
9505.T,5574388131.63642,4.17206925482419,0.435177476727465,0.435177476727465,,-31.7,877526737.990999,208748694.0,13595285789.5926,53466590.0485454,11695406280.5934,,9682393252.50395,1758317644.40093,11582272761.5031,9682393252.50395,,-31.6789340783324,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,437605980.510838,33.33484,-546145230.657837,Japan,-546145230.657837,610025371.67514,C-,FY0
9513.T,10677776941.0347,15.9865761574251,3.07915109951547,3.04992441297056,2.85352217666791,11.4,2926360350.85043,182861969.0,25323330070.0354,202557258.6446,16341155207.4704,14.4895284504218,14212154529.7086,8168378642.9701,23194329392.2735,14212154529.7086,,11.3648711531762,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,796684757.198993,29.12491,1360844616.89589,Japan,1360844616.89589,1072159076.3583,C+,FY0
9531.T,24773205813.6908,19.7162687819388,2.26559290716734,1.84589859391716,2.11956143970656,20.0,8574113549.80551,433419854.0,26970592665.1103,112040038.78113,15002063408.3892,10.0336043514787,9512982905.33926,11735861134.1215,21481512162.0604,9512982905.33926,,19.9926908778668,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Utilities (NEC),59,5910,591020,59102010,5910201010,1549080467.49177,28.82647,3119454315.32264,Japan,3119454315.32264,1368793553.45626,A-,FY0
A2.MI,24556934931.5069,1.33240582191781,0.128965840960976,0.14067934028889,0.148148148148148,10.47,4174301230.59182,3132905277.0,22867080479.4521,96920129.5716023,18086472602.7397,67.9452054794521,7372645547.94521,4172731164.38356,12153253424.6575,7372645547.9452,,9.53127040083562,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,762719280.54174,29.61088779136,704777898.73263,Italy,704777898.73263,1306314789.87812,B+,FY0
ACOx.TO,2481363938.29803,31.2790611853273,2.57261291746359,2.64828600853318,2.74417515426362,9.97,3545162402.40608,113912578.0,17816074987.0839,326038204.657445,11657686914.1634,57.027027027027,7529706989.44571,3229758653.77519,13688095062.3662,7529706989.44571,2.9305,8.71921762695888,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,541346453.016134,23.966925946366,932746090.211038,Canada,932746090.211038,1217260561.25645,C+,FY0
ADAI.NS,1617906523.85589,31.3025133890252,,,,21.25,34917724644.9671,1115492683.0,6564234420.64265,190975698.24071,4997076436.22201,0.0,4171133154.81986,1430035296.9815,5738291139.24051,4171133154.81986,,11.5993959927043,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,201188668.967099,25.994019311258,508299366.115773,India,508299366.115773,586010165.702683,B-,FY0
AEP.OQ,19231300000.0,94.95,5.27626,5.62823,5.96738,11.23,48791356226.1,513866081.0,93403300000.0,1262400000.0,69235000000.0,70.5920596393897,40913200000.0,23939300000.0,65081500000.0,40913200000.0,6.13667,9.94144235368129,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,3202800000.0,4.12376,3929500000.0,United States of America,3929500000.0,6772400000.0,B+,FY0
AES.N,12617000000.0,28.76,1.72807,1.91326,2.02792,59.869,19210235615.28,668743464.0,38363000000.0,1117000000.0,33859000000.0,,23498000000.0,1599000000.0,29323000000.0,23498000000.0,8.0685,-30.5711086226204,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,1053000000.0,35.16484,2361000000.0,United States of America,2361000000.0,4551000000.0,B+,FY0
AEV.PS,5510197251.66158,1.03405017921147,0.084430980751604,0.099591384051329,,9.91,5821935642.81182,5630225457.0,14513781605.8919,328502836.06793,8187166966.04994,33.4308089796603,6770485306.26909,4602041063.40938,13097099946.111,6770485306.26909,9.743,9.91362287096787,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,249317497.463192,11.76931693034,637850418.701411,Philippines,637850418.701411,345477389.592932,C,FY0
ALS.TO,75316997.5643959,16.3923536792383,0.448942109903027,0.380325421704732,0.529946043165468,7.37,780543181.319654,47624958.0,576119270.794893,5397316.41153444,126780574.212119,36.9548400864253,89211749.9446454,358840504.834305,538550446.527419,89211749.9446454,,8.69191229489763,Basic Materials,Mineral Resources,Metals & Mining,Diversified Mining,Diversified Mining,51,5120,512010,51201080,5120108010,18679528.461176,23.74702,44416553.720338,Canada,44416553.720338,1950077.56370585,C,FY0
AP.PS,3484706089.45572,0.610215053763441,0.065330336416228,0.068434540697889,,17.26,4490331122.81989,7358604307.0,8575350062.87049,239951533.190147,5375115520.02874,49.9725205612771,4464558631.21969,3037272570.50476,7664793174.06143,4464558631.21969,8.4,17.370348480816,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Fossil Fuel IPPs,59,5910,591010,59101020,5910102011,218251565.697977,11.449468285289,548274331.463713,Philippines,548274331.463713,250986844.602363,C+,FY0
ARG.CN,4402662677.94512,1.95791211058387,,,,,1565092383.01423,869456283.0,11747693005.9831,359268165.218025,5139501547.34888,37.3049746773403,3114617082.73159,4343156798.01939,9722808541.36579,3114617082.73159,,4.46205673091966,Basic Materials,Mineral Resources,Construction Materials,Construction Materials,Cement & Concrete Manufacturing,51,5120,512020,51202010,5120201012,383092649.161624,33.2096794976,667783963.358156,Colombia,667783963.358156,679887101.706291,B-,FY0
AVA.N,1742876000.0,44.34,2.31397,2.44305,2.54179,6.91,3271217198.4,74945948.0,7417350000.0,114974000.0,5082682000.0,83.3028303345878,2854790000.0,2334668000.0,5189458000.0,2854790000.0,5.2,6.91297657688802,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,253142000.0,12.69181108237,190242000.0,United States of America,190242000.0,451995000.0,C,FY0
AVNT.NS,619155976.144109,4.65865541545269,0.319015982564475,0.405798159583485,,14.63,634721442.031263,136245630.0,332844279.454723,41599.6293894904,43549269.7176242,30.5568583601599,371652.872444012,255049172.346641,289666662.609542,371652.872444012,,13.9654362940036,Consumer Non-Cyclicals,Food & Beverages,Food & Tobacco,Fishing & Farming,Animal Feed,54,5410,541020,54102010,5410201024,5308314.60164964,24.2877,43685555.4435122,India,43685555.4435122,19897857.960942,C-,FY0
AWR.N,380588000.0,92.55,2.73211,2.9699,3.22,11.24,3420731017.35,36962241.0,2034374000.0,27027000.0,1324825000.0,72.0674177419149,724446000.0,709549000.0,1433995000.0,724446000.0,,11.2073413324008,Utilities,Utilities,Water & Related Utilities,Water & Related Utilities,Water & Related Utilities (NEC),59,5910,591030,59103010,5910301010,41697000.0,23.18636,126561000.0,United States of America,126561000.0,166240000.0,B-,FY0
AY.OQ,1102029000.0,25.9,0.31889,0.54823,0.74779,-0.34,2918262841.89999,116055126.0,9100911000.0,292043000.0,7311864000.0,,5570252000.0,1599871000.0,7359299000.0,5570252000.0,,-0.346437448086893,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Alternative Electric Utilities,59,5910,591010,59101010,5910101020,473638000.0,21.11201,277693000.0,United Kingdom,277693000.0,36784000.0,B+,FY0
BEPC.N,3778000000.0,27.54,0.2614,-0.24,1.33,-5.44,4742897159.51999,361818263.0,43288000000.0,1032000000.0,26464000000.0,0.0,14079000000.0,5873000000.0,30903000000.0,14079000000.0,,31.5094339622642,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Alternative Electric Utilities,59,5910,591010,59101010,5910101020,1189000000.0,15.697913341561,1268000000.0,United States of America,1268000000.0,847000000.0,B,FY0
BEP_u.TO,4565000000.0,25.3007602037051,0.49319,0.88005,0.65654,-6.33,6964967995.92589,275358750.0,64111000000.0,1222000000.0,37825000000.0,,25409000000.0,4096000000.0,51695000000.0,25409000000.0,,-4.05471421592574,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,1583000000.0,16.63329,1261600000.0,Bermuda,1261600000.0,2190000000.0,B,FY0
BKH.N,2569252000.0,70.34,4.10906,4.3584,4.59529,8.939,4577604738.06,66103670.0,9618230000.0,162584000.0,6528335000.0,60.6543672862799,4667940000.0,2994913000.0,7757835000.0,4667940000.0,,8.93762321629842,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,250909000.0,10.450391428618,455244000.0,United States of America,455244000.0,604365000.0,C,FY0
BN.N,92769000000.0,31.46,3.07501,3.57513,,4.78,51532134808.44,1573371868.0,441284000000.0,10702000000.0,299393000000.0,46.1175236096537,225654000000.0,39608000000.0,367545000000.0,225654000000.0,18.503,4.65912146471437,Financials,Banking & Investment Services,Investment Banking & Investment Services,Investment Management & Fund Operators,Investment Management & Fund Operators (NEC),55,5510,551020,55102020,5510202010,7699000000.0,23.74702,15730000000.0,Canada,15730000000.0,16900000000.0,B+,FY0
BP.L,241392000000.0,5.74487388858646,1.04355,0.96588,1.06218,6.72,104310892039.782,17972856000.0,288120000000.0,1851000000.0,205130000000.0,,55493000000.0,67532000000.0,138483000000.0,55493000000.0,16.58775,-0.914582983722101,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,14318000000.0,21.11201,44656000000.0,United Kingdom,44656000000.0,12069000000.0,C+,FY0
