Instrument,Revenue,Price Close,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Return On Equity - Actual,Company Market Cap,Common Shares - Outstanding - Total,Total Assets,Interest Expense,Total Liabilities,Dividend Payout Ratio - %,Interest Bearing Liabilities - Total,Shareholders Equity - Common,Total Capital,Total Debt,Long Term Growth - Mean,"Return on Average Common Equity - %, TTM",TRBC Economic Sector Name,TRBC Business Sector Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name,TRBC Economic Sector Code,TRBC Business Sector Code,TRBC Industry Group Code,TRBC Industry Code,TRBC Activity Code,Depreciation Depletion & Amortization - Total,"WACC Tax Rate, (%)",Earnings before Interest & Taxes (EBIT),Country of Headquarters,Operating Profit before Non-Recurring Income/Expense,Capital Expenditures - Total,ESG Combined Score Grade,year
600995.SS,294032794.70584,0.961384626572613,,,,,460047924.369136,478526400.0,399503730.575231,2877409.52146034,113068742.839066,32.3168855406162,55486873.6819141,286434987.736165,341921861.418079,55486873.681914,,16.2184867836119,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,32547663.1624484,13.685839553358,53005461.8168874,China,53005461.8168874,33535616.4112758,,FY-4
601088.SS,38411897316.5588,2.61217366009745,0.330269359265004,0.328405023266913,,13.94,50524262826.62,19889620455.0,85410370154.8978,742401726.229365,26585557414.0063,39.9001527344017,8823358301.21446,47671151189.0044,67648171042.106,8823358301.21446,-4.00533,13.9426301152165,Energy,Energy - Fossil Fuels,Coal,Coal,Coal (NEC),50,5010,501010,50101010,5010101010,3571038611.33864,22.8746,11718681786.2674,China,11718681786.2674,3169932722.53962,B,FY-4
6013.T,1100234572.35655,12.4614547433339,1.07753570789332,1.09507759083587,,11.1,1034300743.69671,82668356.0,1407325875.13533,532240.214197767,657713821.725009,20.6031853608946,10321183.6881992,746093468.062071,759933237.09852,10321183.6881992,,11.1286399376505,Industrials,Industrial & Commercial Services,Professional & Commercial Services,Environmental Services & Equipment,Environmental Services & Equipment (NEC),52,5220,522030,52203010,5220301010,7189753.40195966,29.40187,104237892.797546,Japan,104237892.797546,4808203.96893915,,FY-4
601778.SS,1027728429.93237,,,,,,,2170909000.0,4535878214.36259,134389341.936112,3432644587.64308,0.0,2199313813.90008,1094434351.35045,3302547440.61959,2199313812.81361,,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012,152513547.033794,11.263834098693,302247511.478746,China,302247511.478746,302857981.764924,,FY-4
601991.SS,13421901679.8778,0.458148498291033,0.031187728051232,0.036167994638469,,2.42,7114931581.69412,18506710504.0,41875701839.8662,1271728403.15254,31513159479.3106,149.887220389582,27114828739.728,6719188277.2162,37477371100.2836,27114828739.728,33.249,2.49197578847314,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Independent Power Producers (NEC),59,5910,591010,59101020,5910102010,2116322491.65753,33.06358,1566332123.36681,China,1566332123.36681,2357725095.47044,D+,FY-4
603212.SS,280860616.682423,,,,,,,360000000.0,306093060.341793,1274731.30684302,147299379.394953,0.0,63517987.2154753,159022686.942041,222311668.162316,63517987.0554869,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Photovoltaic Solar Systems & Equipment,50,5020,502010,50201010,5020101013,3651496.01003196,12.6024,32649431.4169493,China,32649431.4169493,20768870.5605053,,FY-4
6504.T,8254375676.65103,29.430437148558,2.58790939147529,2.81879608863371,3.00798421099848,11.8,4393875710.09432,142845676.0,8594902562.2519,12421945.3381411,5057722843.73872,28.3780763404276,1389236737.63984,3184067123.78203,4926416456.15301,1389236737.63984,,11.7815898577736,Industrials,Industrial Goods,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Electrical Components & Equipment,Electrical Components & Equipment (NEC),52,5210,521020,52102030,5210203010,278803662.033834,27.6398,536317715.499756,Japan,536317715.499756,143722899.874556,B+,FY-4
6806.TW,11740961.2930668,,,,,,,22822976.68813,36642607.0739129,118740.305593864,13792101.5607107,0.0,7403003.63184242,4200602.03514053,30253509.1450447,7403003.63184242,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010,1099509.99416377,20.85319694048,263612.775757743,Taiwan,263612.775757743,136803.707787114,,FY-4
688599.SS,3643958669.1877,,,,,,,1757826375.0,4306248482.18893,88570450.4888261,2531707435.59887,0.0,1620311750.59559,1674275727.77107,3394852797.18566,1620311750.41815,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010,157335698.851513,18.6342,224009432.535777,China,224009432.535777,234506844.755037,,FY-4
8031.T,62770876939.7329,15.331942680936,2.30952724502599,2.34157035310988,2.66951962717333,10.1,26713543283.5434,1738074088.0,107774981955.973,722728084.757089,66902481053.7712,33.5671088685827,41731098881.2703,38462342114.76,82603599783.4717,41731098881.2703,,10.0563482283854,Industrials,Industrial & Commercial Services,Diversified Industrial Goods Wholesale,Diversified Industrial Goods Wholesale,Diversified Industrial Goods Wholesale,52,5220,522020,52202010,5220201010,1748526376.9072,22.17249,2385816375.75468,Japan,2385816375.75468,2775939431.74106,B,FY-4
9505.T,5174341392.99892,8.69762379829494,0.470918106551476,0.661974172066235,0.737252429805616,0.8,1829403342.51768,208781694.0,14192773367.0155,79339875.9977857,11243025983.3995,0.0,8846472392.63804,2828076506.67629,11796219776.2541,8846472392.63803,,0.801800870208484,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,649378166.424173,33.33484,115685567.913087,Japan,115685567.913087,964653814.661423,D,FY-4
9513.T,6259382894.262,23.6350444404136,2.51064656871528,2.93132243325569,3.53643692886579,5.8,4326420883.36658,183048949.0,24956504871.8874,237947459.82872,17327652472.0318,29.6787165960391,14822988090.9419,7194686033.92277,22451840490.7975,14822988090.9419,,5.83713519482568,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,721492204.937681,29.13904,711253346.579809,Japan,711253346.579809,956309370.625272,C,FY-4
9531.T,17703969686.0339,25.2630146925449,1.98350877978857,1.80473544167712,2.06820122390209,7.4,11402607171.1817,449945086.0,21906793576.3262,100052139.2486,11338902923.1324,31.9271480101709,7156513893.90112,10457019126.6691,17724404547.0949,7093459040.05774,,7.36835775945456,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Utilities (NEC),59,5910,591020,59102010,5910201010,1460322811.4294,28.82647,845305712.393009,Japan,845305712.393009,1873079608.05006,B,FY-4
A2.MI,7192173593.9077,1.79831433047814,0.123669365844782,0.14542580292967,0.17856577310259,11.44,5633948455.65968,3109183856.0,11850857876.8694,127505102.189875,7810349573.35535,67.3816934736842,4218276906.13818,3595513349.84861,8258785209.65226,4218276906.13818,,10.7433893231332,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,546619095.499188,29.609871568448,871284864.964149,Italy,871284864.964149,590301399.027201,B,FY-4
ACOx.TO,1920510376.18245,28.3126787416587,2.38985265076713,2.49017165426098,2.61384062312762,9.75,3249047157.57131,114660128.0,17118134487.0573,374403028.943543,11660922490.2838,52.7439024390244,8046491163.74569,2753538168.21882,13503703160.5192,8046491163.74569,3.1,9.00480439258751,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,526480135.545353,23.966925946366,862284914.082345,Canada,862284914.082345,952604820.033673,C,FY-4
ADAI.NS,1056006071.11882,2.8522139160437,,,,,3136893623.73778,1099810083.0,4721167967.6207,167878758.672045,3558566059.55478,0.0,2910810928.01388,1162601908.06591,4073412836.07979,2910810928.01388,,7.93226931416085,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,126361357.146857,25.994567084708,286083888.787284,India,286083888.787284,171683279.043661,,FY-4
AEP.OQ,15927100000.0,74.74,4.12793,4.38715,4.65165,10.42,36865196772.24,493245876.0,68802800000.0,851900000.0,49634600000.0,65.4033143394846,25256700000.0,19067800000.0,44424900000.0,25256700000.0,5.735,10.2385278871294,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,2400400000.0,4.12376,2753300000.0,United States of America,2753300000.0,6357000000.0,B,FY-4
AES.N,10736000000.0,14.46,1.3178,1.42923,1.56554,41.78,9576821546.34,662298096.0,32521000000.0,1056000000.0,26917000000.0,34.0175953079179,19295000000.0,3208000000.0,25778000000.0,19295000000.0,10.3,36.0655737704918,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,1007000000.0,35.16484,2393000000.0,United States of America,2393000000.0,2121000000.0,B-,FY-4
AEV.PS,3562851534.21002,1.02210663619918,0.093638285604459,0.102830547112462,,13.479,5900382569.45634,5632792557.0,10567830550.7909,278190158.948381,6403968572.51763,33.2838917613237,5441562874.02325,3329341109.20526,9605424852.29655,5441562874.02325,5.8,13.4995282643774,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,186588411.431055,11.76407818445,744229371.568995,Philippines,744229371.568995,217824901.19166,C,FY-4
ALS.TO,36103981.814182,7.92696340837428,0.334294487717196,0.384301977231875,0.437245356500899,,340508468.182151,42851726.0,409900271.320672,6155648.97483672,128122020.972355,544.085173501577,82708806.9223436,230836694.2876,364487057.270661,82708806.9223436,,0.384544233201209,Basic Materials,Mineral Resources,Metals & Mining,Diversified Mining,Diversified Mining,51,5120,512010,51201080,5120108010,11262197.5036234,23.74702,7310508.62700072,Canada,7310508.62700072,6309270.01145479,,FY-4
AP.PS,2507567829.23575,0.668380462724936,0.065879310344828,0.075938888888889,0.094712643678161,19.58,4918347351.72236,7358604307.0,7426380331.61807,229608036.954073,4823432609.10997,47.1192511996834,4130209681.72289,2434017838.76501,6733157404.23099,4130209681.72289,10.004,17.8583083823462,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Fossil Fuel IPPs,59,5910,591010,59101020,5910102011,164980453.064527,11.441334533663,693579036.903594,Philippines,693579036.903594,164576069.226942,B-,FY-4
ARG.CN,4405138674.88444,5.20801232665639,,,,4.13,4307782468.41294,857227180.0,14991642835.131,372533791.36518,7110984283.5131,31.5332170462383,5083953775.03852,5061907858.24345,12964612326.6564,5083953775.03852,,4.13480562544996,Basic Materials,Mineral Resources,Construction Materials,Construction Materials,Cement & Concrete Manufacturing,51,5120,512020,51202010,5120201012,456761788.902775,33.2096794976,651549418.350804,Colombia,651549418.350804,431415598.567123,B-,FY-4
AVA.N,1368657000.0,42.48,2.04073,2.16921,2.231,,2790426240.0,65688356.0,5782576000.0,96997000.0,4008531000.0,71.8659522535531,2104721000.0,1773220000.0,3878766000.0,2104721000.0,,7.78915961185802,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,187318000.0,12.68468767252,264831000.0,United States of America,264831000.0,424350000.0,C,FY-4
AVNT.NS,504160089.621278,5.54413456009201,0.367372703043905,0.452069977589822,,24.0,755364105.944508,136245630.0,233422737.785487,150390.283816228,37224472.3908644,19.9167781614669,1349667.53396936,174323041.341428,197547932.928592,1349667.53396936,,24.4591412576792,Consumer Non-Cyclicals,Food & Beverages,Food & Tobacco,Fishing & Farming,Animal Feed,54,5410,541020,54102010,5410201024,5133624.40670981,24.2877,54154955.3404645,India,54154955.3404645,3581276.96050235,,FY-4
AWR.N,329608000.0,67.04,1.98865,2.12761,2.2,11.74,2463387414.56,36757842.0,1501433000.0,23433000.0,943210000.0,61.2949436433474,416907000.0,558223000.0,975130000.0,416907000.0,6.0,11.6754030627624,Utilities,Utilities,Water & Related Utilities,Water & Related Utilities,Water & Related Utilities (NEC),59,5910,591030,59103010,5910301010,40663000.0,23.18636,100898000.0,United States of America,100898000.0,126561000.0,C,FY-4
AY.OQ,1043822000.0,19.6,0.69572,0.88657,1.31953,2.46,1964258296.0,100217260.0,9919031000.0,356793000.0,7012114000.0,320.43706125589,5775187000.0,2768189000.0,8682104000.0,5775187000.0,8.33,1.44608202715697,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Alternative Electric Utilities,59,5910,591010,59101010,5910101020,362697000.0,21.14241,487910000.0,United Kingdom,487910000.0,,C+,FY-4
BEPC.N,2164000000.0,,,,,,,172316067.91966,23368000000.0,402000000.0,9072000000.0,0.0,5543000000.0,7683000000.0,19839000000.0,5543000000.0,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Alternative Electric Utilities,59,5910,591010,59101010,5910101020,531000000.0,15.697913341561,729000000.0,United States of America,729000000.0,171000000.0,,FY-4
BEP_u.TO,3784000000.0,13.7794474312532,0.11079,0.23733,0.41333,1.0,4635425358.50993,268230464.84768,34103000000.0,959000000.0,16897000000.0,1543.47826086957,10718000000.0,4484000000.0,27924000000.0,10718000000.0,105.548,0.568720379146919,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,1151000000.0,17.281305,1113000000.0,Bermuda,1113000000.0,235000000.0,C,FY-4
BKH.N,1736758000.0,62.78,3.43828,3.66152,3.87264,9.599,3765206643.6,60004314.0,6963327000.0,141616000.0,4675904000.0,40.1731435312386,3142198000.0,2181588000.0,5429621000.0,3142198000.0,4.464,13.6396232729359,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,196328000.0,10.447520983798,397037000.0,United States of America,397037000.0,457524000.0,D+,FY-4
BN.N,56771000000.0,20.680789107,1.02315,1.44507,,,38122744785.3926,1432707097.96451,256281000000.0,4854000000.0,159131000000.0,16.7491989513545,120619000000.0,25647000000.0,217769000000.0,120619000000.0,-27.848,13.8151673071893,Financials,Banking & Investment Services,Investment Banking & Investment Services,Investment Management & Fund Operators,Investment Management & Fund Operators (NEC),55,5510,551020,55102020,5510202010,3102000000.0,23.74702,9212000000.0,Canada,9212000000.0,4841000000.0,B,FY-4
BP.L,298756000000.0,6.32686125427361,0.52678,0.61096,0.65478,12.86,128218999633.854,20099199000.0,282176000000.0,1779000000.0,180628000000.0,72.3356009070295,65799000000.0,99423000000.0,167347000000.0,65799000000.0,30.08325,9.35960342205131,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,15457000000.0,21.14241,16973000000.0,United Kingdom,16973000000.0,16707000000.0,B-,FY-4
CBAV3.SA,1396112771.87919,,,,,,,596501414.58433,2500684207.81363,33707751.4763206,1148625399.44336,0.0,596719925.780847,1305127306.46325,1948778734.15112,596719925.780847,,,Basic Materials,Mineral Resources,Metals & Mining,Aluminum,Aluminum (NEC),51,5120,512010,51201030,5120103010,83538422.3171386,19.131595,179429263.443336,Brazil,179429263.443336,66747916.3362125,,FY-4
