Instrument,Revenue,Price Close,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Return On Equity - Actual,Company Market Cap,Common Shares - Outstanding - Total,Total Assets,Interest Expense,Total Liabilities,Dividend Payout Ratio - %,Interest Bearing Liabilities - Total,Shareholders Equity - Common,Total Capital,Total Debt,Long Term Growth - Mean,"Return on Average Common Equity - %, TTM",TRBC Economic Sector Name,TRBC Business Sector Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name,TRBC Economic Sector Code,TRBC Business Sector Code,TRBC Industry Group Code,TRBC Industry Code,TRBC Activity Code,Depreciation Depletion & Amortization - Total,"WACC Tax Rate, (%)",Earnings before Interest & Taxes (EBIT),Country of Headquarters,Operating Profit before Non-Recurring Income/Expense,Capital Expenditures - Total,ESG Combined Score Grade,year
300569.SZ,652446838.053557,2.35197808598731,,,,,1875434997.82749,797386255.0,1564684569.34715,27627966.8011793,953982048.609121,26.6134210799844,764911046.022575,604664280.357677,1375613566.7606,764911045.166165,,14.5225211539376,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Wind Systems & Equipment,50,5020,502010,50201010,5020101011.0,29551093.8815789,14.27416,109275453.81564,China,109275453.81564,86300469.7612736,,FY-1
300772.SZ,2544237842.60323,3.85391877489334,0.157729265937406,0.204890056831674,,22.35,2347064391.39497,594889146.19358,3909631120.60578,2838816.37040335,3441552973.78032,14.4504224105218,1210772197.60709,454380620.619952,1678850344.43255,1210772198.17068,,24.7266826306957,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Wind Systems & Equipment,50,5020,502010,50201010,5020101011.0,17699054.6774317,12.89769,89114231.5015387,China,89114231.5015387,172760046.747622,,FY-1
3038.T,3176000000.0,38.7189292543021,0.893341590267983,1.03508083568406,1.19743207207207,29.2,10593499043.9771,218012680.0,1374885964.91228,1674760.25772601,688763157.894737,22.2692935892201,304333333.333333,686122807.017544,990456140.350877,304333333.333333,15.9595,28.5003563999244,Consumer Non-Cyclicals,Food & Drug Retailing,Food & Drug Retailing,Food Retail & Distribution,Supermarkets & Convenience Stores,54,5430,543010,54301020,5430102012.0,38408452.0984566,33.83299,252555697.428902,Japan,252555697.428902,170510950.438535,C-,FY-1
5110.SE,18471425222.4413,6.38819329745858,0.581454235300389,0.603976757822912,0.525151280889292,5.759,26617006682.2153,4166593815.0,126507212424.743,659003279.186846,59475493100.325,42.4297697854075,29024028717.5662,67031719324.4179,96055748041.9841,29024028717.5662,,2.75326972531059,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010.0,5267134515.10341,4.22415250544,5073974961.42877,Saudi Arabia,5073974961.42877,6977474378.88349,C+,FY-1
5711.T,14891985862.239,17.1649574135234,2.05041259117082,2.06831435913409,2.47936458495561,8.0,2257012268.59899,130641102.0,17466973532.7963,48979670.0332392,12076935722.5053,26.1712762412529,5265354265.98718,4806978464.5734,10655392076.2782,5265354265.98718,15.9,7.96690411928676,Basic Materials,Mineral Resources,Metals & Mining,Diversified Mining,Diversified Mining,51,5120,512010,51201080,5120108010.0,606579984.156643,29.13904,469556283.759907,Japan,469556283.759907,696316654.990549,B-,FY-1
600011.SS,30608347831.4258,1.5254797625982,0.069731873111782,0.086485083081571,,-19.15,19918090481.7413,15698093359.0,77194419637.1279,1364017767.03233,57238253984.6665,,47354348385.101,9400091698.33598,67310514037.5624,47354348387.1476,,-18.2557637474332,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Fossil Fuel IPPs,59,5910,591010,59101020,5910102011.0,3371513709.8557,31.52166464304,-1132245309.97107,China,-1132245309.97107,6775300962.17224,C+,FY-1
600025.SS,3180307377.08789,1.03745218116843,0.058098117747629,,,9.25,18674139261.0317,18000000000.0,25291521667.395,522537145.629442,14864116880.4002,53.125,13736515372.5193,8093032502.60229,24163920159.5142,13736515374.4431,,11.5140066383132,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012.0,889366906.756931,11.95637,1567682590.8823,China,1567682590.8823,933264797.211079,C-,FY-1
600116.SS,1594367376.14332,1.83561341918421,0.110062424741745,0.133067684897649,,8.21,3509955173.98025,1912142904.0,3345674077.58379,43242343.5871882,1536100100.82335,33.1549024611604,1197520307.70139,1764465715.73968,3007094284.46183,1197520308.24452,,7.86353405648902,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021.0,85645670.8545782,14.31353,167400128.608042,China,167400128.608042,161697838.667632,,FY-1
600236.SS,1342470386.1715,1.01068937831583,0.049115913555992,,,4.09,7966635520.35389,7882377802.0,7022462584.11864,134262280.37852,3890720111.31279,83.3333333333333,3479613913.35936,2357646621.20401,6611356386.16521,3479613913.50892,,9.35866262062464,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021.0,318709478.399475,15.76643,440503447.240671,China,440503447.240671,237271515.513112,C,FY-1
600409.SS,3649540972.27689,1.36962579304482,0.152503733983177,,,13.77,2827386249.83863,2064349448.0,4091438089.62705,43181741.2095043,1899197529.40445,30.2671206367378,1211341979.55479,2039942425.12712,3403582539.7774,1211341978.24342,,13.4914644734128,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010.0,191224028.063045,19.79691,401213077.801559,China,401213077.801559,10329953.9989734,D+,FY-1
600459.SS,5965494401.85136,3.74740943152658,0.153925343811395,0.230833728840373,,10.84,2368498614.78881,608369771.84279,1830844202.88409,41045887.1125269,1121731230.91733,35.7200058378817,866060931.80523,670765424.308497,1575173903.77198,866060931.030683,,8.29898791297534,Basic Materials,Mineral Resources,Metals & Mining,Non-Gold Precious Metals & Minerals,Non-Gold Precious Metals & Minerals (NEC),51,5120,512010,51201010,5120101010.0,16171747.1391259,14.41254,104280730.470801,China,104280730.470801,29363304.6942723,,FY-1
600674.SS,185638546.30752,1.96785315092647,0.138213029275035,0.148888051262721,,10.21,8670666866.07578,4406155440.0,7630120637.32939,63620881.1971225,2546790543.18257,57.0858185743185,2188653624.65799,4919292347.12772,7271983718.80481,2188653624.7855,,10.2834354749657,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021.0,44847487.1355387,1.16181,38896500.3268511,China,38896500.3268511,140381379.027527,C+,FY-1
600795.SS,25999496900.2377,0.499047559074952,,,,-3.287,8900822167.46272,17835619082.0,62666158167.3541,1243788730.28877,45140411078.4182,,33791724489.4869,6915790034.5555,51317471578.4229,33791724491.1132,,-3.4818545262275,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010.0,2755500254.06325,32.81628,723908693.121368,China,723908693.121369,3317625692.19749,C+,FY-1
600886.SS,6814651513.67264,1.80570205129012,0.119981541301338,0.139978464851561,,5.34,13460027750.1283,7454179797.0,38004078675.3121,681574505.31322,24109847750.6809,50.6348714772857,21576467851.6129,7231512201.27202,35470698776.2441,21576467850.0024,-4.704,5.49314546305484,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Independent Power Producers (NEC),59,5910,591010,59101020,5910102010.0,1336195215.35393,16.51138,1654981016.76286,China,1654981016.76286,1438304232.52364,B,FY-1
600905.SS,2584520585.31824,1.18228617307662,0.045379041954059,0.058503132316649,,10.13,33779098250.9721,28571000000.0,34461578055.1833,440409865.024494,22153132667.0597,9.42738779104282,16119340080.0601,11065092854.6308,28427785468.1838,16119340081.233,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Wind Electric Utilities,59,5910,591010,59101010,5910101023.0,837730590.006825,7.56797,1344305965.48964,China,1344305965.48964,4637030041.53724,C,FY-1
600995.SS,336312200.689536,3.12809936871271,0.037861458612693,0.044171701714809,,0.73,1496878129.75236,478526400.0,5824491375.83949,889924.448766503,3184797328.91327,30.3674745075356,2234987586.67055,2135804876.96667,4874681633.59676,2234987588.35661,,0.199695192487586,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021.0,38169335.8142756,13.685839553358,3000051.39630864,China,3000051.39630864,59343984.6286256,,FY-1
601088.SS,52839218526.1567,3.54528423670912,0.434909690592116,0.405422557335847,,11.9,66385113535.2218,19868519955.0,95531713921.3803,398901805.025022,25405141606.7127,100.369379442537,10521244942.6174,59301648273.7992,80647817257.285,10521244942.6174,,13.5935479230647,Energy,Energy - Fossil Fuels,Coal,Coal,Coal (NEC),50,5010,501010,50101010,5010101010.0,3221756086.36804,22.8746,12333553904.7651,China,12333553904.7651,3664687472.6706,A-,FY-1
6013.T,1102186421.17376,12.38484269077,0.78903331248045,0.872452377228652,0.893042575285566,8.1,1027941943.33391,80757000.0,1434612855.49893,44543.1702739534,659058030.577018,39.225181598063,3254972.87522604,771897090.251521,778809797.79714,3254972.87522604,,8.07815182665768,Industrials,Industrial & Commercial Services,Professional & Commercial Services,Environmental Services & Equipment,Environmental Services & Equipment (NEC),52,5220,522030,52203010,5220301010.0,8561197.32665384,29.40187,88444918.8959619,Japan,88444918.8959619,13995464.1000762,,FY-1
601778.SS,593113954.440264,1.34286299019222,0.037632301058408,0.051744413955312,,3.13,3886631034.95222,2887760204.0,4755976996.90811,144400846.950174,2786325783.40391,11.0335640227651,2125833758.12408,1954182528.28513,4095484971.62828,2125833758.91437,,2.78503310761058,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012.0,149728833.449859,11.263834098693,202395448.865217,China,202395448.865217,381944677.701257,D+,FY-1
601991.SS,15972519954.0309,0.51006753672014,,,,-30.14,7702392349.27088,18506710504.0,46680255820.9096,1015661358.07636,34534681286.5037,,28989571165.4414,4765742667.77916,41135145699.8473,28989571165.4413,,-29.3987441077466,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Independent Power Producers (NEC),59,5910,591010,59101020,5910102010.0,2091627894.16299,33.06358,-847135345.129314,China,-847135345.129314,2174541331.95686,C+,FY-1
603212.SS,475002125.281403,4.90074148706727,,,,8.63,1980262215.64521,400010000.0,747366535.818076,4683906.56819623,394067814.006392,29.6952047539242,293122109.757403,353461161.516664,646420831.569087,293122109.223721,,8.25925578374638,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Photovoltaic Solar Systems & Equipment,50,5020,502010,50201010,5020101013.0,9787050.43297397,12.6024,35203611.8531104,China,35203611.8531104,41826129.1969633,,FY-1
6504.T,7481719546.27651,54.5802190161655,3.12244136427348,3.44998037688834,3.86105723407569,13.2,8148662467.23448,142835933.0,9182245602.49877,15536657.7915549,4877387802.07135,24.3470848960109,1700000000.0,3887062304.78382,6004857800.42742,1700000000.0,,13.1835482083882,Industrials,Industrial Goods,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Electrical Components & Equipment,Electrical Components & Equipment (NEC),52,5210,521020,52102030,5210203010.0,356069194.535929,27.6398,661376992.22766,Japan,661376992.22766,294403629.608668,A-,FY-1
6806.TW,156409245.092379,3.42158649624847,,,,,568095736.238366,166033197.48829,366867313.799076,1782191.77177311,143855477.771363,43.0978705484725,74889506.3510393,212378247.690531,297901342.378753,74889506.3510393,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010.0,2775828.1528885,20.85319694048,21804414.3389236,Taiwan,21804414.3389236,11422108.6115651,,FY-1
688599.SS,7002470060.29502,12.4210890886479,0.291461363100385,0.387702224667872,,11.27,25757212571.008,2073667807.0,10002972538.0772,83005212.3802382,7142016068.05308,27.6319888555512,4869790149.84651,2695394846.80972,7730746619.8706,4869790149.71427,,11.167424271328,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010.0,200543843.492456,18.6342,360014605.56273,China,360014605.562729,1006505854.42743,C+,FY-1
8031.T,96642766726.9439,23.6702589953068,3.81610144034507,3.46570553801125,3.09548701864436,18.0,38874983455.8838,1600932353.0,122663899391.747,421592198.008914,75027733026.4672,18.5396218741869,40090933749.7945,46072702613.8419,87727100115.0748,40090933749.7945,21.4,17.9786892697009,Industrials,Industrial & Commercial Services,Diversified Industrial Goods Wholesale,Diversified Industrial Goods Wholesale,Diversified Industrial Goods Wholesale,52,5220,522020,52202010,5220201010.0,2585935932.98626,22.17249,4988558903.02708,Japan,4988558903.02708,1652774333.01504,B,FY-1
9505.T,4497106690.77758,5.08430384147401,0.510111432108956,0.606862274471385,0.669899050763516,-2.1,1069400408.39561,208761694.0,13644895610.7184,58600994.8124131,10823261548.578,,8538582936.05129,2670581949.69587,11360216998.1917,8538582936.05129,,-2.03819582594857,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010.0,491952589.773651,33.33484,-146235228.009389,Japan,-146235228.009389,742695003.879789,C-,FY-1
9513.T,7203937202.03847,13.2713366938988,2.39315184550693,2.43123453370268,2.33595629695452,8.1,2429332780.28854,183048129.0,25202827552.1946,199927565.457612,17278242643.4325,19.6980785512362,14729574223.2451,7529426269.9326,22654159132.0072,14729574223.2451,,8.07883258220181,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010.0,864110777.412532,29.13904,774864081.451639,Japan,774864081.451639,1205177832.20019,B-,FY-1
9531.T,17712148610.8828,17.9210846514862,1.75336044914775,1.86087058728492,2.02685071492043,7.5,7903136664.85311,439548128.0,26201109649.8438,128872300.236602,15670532631.925,29.8687592735784,10032763439.0926,10289182968.9298,20563340457.0113,10032763439.0926,,7.95661449387179,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Utilities (NEC),59,5910,591020,59102010,5910201010.0,1790154378.77397,28.82647,1136073557.83718,Japan,1136073557.83718,1754769284.30834,A-,FY-1
A2.MI,12904986017.3249,1.94755197246252,0.126544994381839,0.135577688808404,0.157262729856329,13.81,6101495851.75959,3132905277.0,20471545824.5231,80432657.4981725,15579883136.6664,55.7086614173228,5761316872.42798,4274378737.23939,10652979560.2847,5761316872.42798,,13.9235302178978,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010.0,787766910.202689,29.609871568448,786584077.004187,Italy,786584077.004187,1270362855.19172,A-,FY-1
ACOx.TO,2398290327.68719,33.7976887763179,2.54414519906323,2.56819672131148,2.66096459966738,9.4,3869032360.53506,114383778.0,18208010131.3915,335967070.361779,11916257717.2709,,8034668355.23191,3253917999.05018,14326420769.3525,8034668355.23191,0.431,,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010.0,629638998.849034,23.966925946366,766898704.555034,Canada,766898704.555034,1074136999.30393,C+,FY-1
ADAI.NS,1483176858.39787,23.3774692145514,,0.178188638799571,,7.269,25710776357.1857,1099810083.0,6253390583.0459,178861397.554574,4803285578.39513,0.0,3939557109.61853,1306012800.8179,5389662114.2693,3939557109.61853,,12.7931563659921,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010.0,191980585.64848,25.994567084708,465723120.51393,India,465723120.51393,562750057.474146,B-,FY-1
AEP.OQ,16424600000.0,88.97,4.95143,5.24907,5.61603,11.029,44859742974.55,504212015.0,87668700000.0,1059400000.0,64945200000.0,60.5964390498774,36569200000.0,22476500000.0,59292700000.0,36569200000.0,5.7,11.5530522884618,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010.0,2825700000.0,4.12376,3422900000.0,United States of America,3422900000.0,5764100000.0,B,FY-1
AES.N,11141000000.0,24.3,1.63069,1.77106,1.94871,52.21,16203085087.5,666793625.0,32963000000.0,911000000.0,28396000000.0,,18699000000.0,1973000000.0,24523000000.0,18699000000.0,8.5,-17.9292381159106,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010.0,1056000000.0,35.16484,2667000000.0,United States of America,2667000000.0,2116000000.0,B+,FY-1
AEV.PS,4391634026.27966,1.06785644243969,0.092221794378129,0.093552662352849,,12.759,6012272526.64542,5630225457.0,14387264600.9021,346129213.444869,7959205020.59227,33.3215877787841,6697702039.61561,4798563306.53069,13125761619.9255,6697702039.61561,13.4,12.7692298477532,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010.0,258961790.522861,11.76407818445,664775791.438209,Philippines,664775791.438209,300229999.576939,C+,FY-1
ALS.TO,64652524.9327212,13.780275447206,0.521540021844282,0.492744577937276,0.465657668903105,,571944778.985277,41185595.0,570999683.394016,5445699.02173106,152304891.562451,24.8538303932837,91161152.4457812,297946018.679753,509855944.277347,91161152.4457812,,11.7325109455456,Basic Materials,Mineral Resources,Metals & Mining,Diversified Mining,Diversified Mining,51,5120,512010,51201080,5120108010.0,18285067.6560557,23.74702,32455536.2271106,Canada,32455536.2271106,951241.681404371,C,FY-1
AP.PS,2635011198.27417,0.582467150421651,0.055915270744059,0.063405336969225,,15.148,4286145281.77878,7358604307.0,8382342008.23691,261775562.514542,5331141714.06158,51.350513711499,4600959619.53324,2901570543.24377,7652159913.70857,4600959619.53324,23.9535,15.1482735460897,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Fossil Fuel IPPs,59,5910,591010,59101020,5910102011.0,226999481.390079,11.441334533663,572945964.167926,Philippines,572945964.167926,168208483.901106,C+,FY-1
ARG.CN,4011678772.8667,3.33299716387769,0.207157744903665,0.250876925423212,,3.36,2676450129.17516,869456283.0,12935803276.9143,300243041.892426,5850033821.92694,41.8011898968971,4240230628.64508,4539822551.72295,11326000083.6324,4240230628.64508,,3.36024908045215,Basic Materials,Mineral Resources,Construction Materials,Construction Materials,Cement & Concrete Manufacturing,51,5120,512020,51202010,5120201012.0,459855865.724989,33.2096794976,646790852.123877,Colombia,646790852.123877,576465976.865026,B-,FY-1
AVA.N,1445000000.0,42.49,2.04,2.461,2.64638,7.04,3006942645.07,71497523.0,6853583000.0,102165000.0,4698839000.0,81.27044674006,2532732000.0,2154744000.0,4687476000.0,2532732000.0,6.2,7.04194318515845,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010.0,232176000.0,12.68468767252,228232000.0,United States of America,228232000.0,439939000.0,C,FY-1
AVNT.NS,663486720.930049,7.58389622248781,0.44860859905907,0.505006534239415,,13.619,1033272718.68747,136245630.0,331510182.947877,89873.8238613187,48592213.0553587,38.4311267146054,537974.266614318,249718937.990604,283455944.159133,537974.266614318,,12.1190808262792,Consumer Non-Cyclicals,Food & Beverages,Food & Tobacco,Fishing & Farming,Animal Feed,54,5410,541020,54102010,5410201024.0,5477724.29633878,24.2877,37776117.9969715,India,37776117.9969715,8920886.76746143,D+,FY-1
AWR.N,385457000.0,103.44,2.66211,2.76145,2.99965,14.21,3820685906.88,36936285.0,1900983000.0,22834000.0,1215036000.0,54.9281106872257,618053000.0,685947000.0,1304000000.0,618053000.0,6.7,14.176194995556,Utilities,Utilities,Water & Related Utilities,Water & Related Utilities,Water & Related Utilities (NEC),59,5910,591030,59103010,5910301010.0,39974000.0,23.18636,140512000.0,United States of America,140512000.0,144515000.0,C+,FY-1
AY.OQ,1211749000.0,35.76,0.60193,0.89025,0.70832,-1.96,4019530314.47999,112402973.0,9751930000.0,302558000.0,8003325000.0,,6059264000.0,1542399000.0,7807869000.0,6059264000.0,,-1.95974892019985,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Alternative Electric Utilities,59,5910,591010,59101010,5910101020.0,439441000.0,21.14241,353890000.0,United Kingdom,353890000.0,,B+,FY-1
BEPC.N,3367000000.0,36.83,-0.19,-0.13,,,13325345917.1999,361803507.0,41986000000.0,900000000.0,27761000000.0,0.0,13883000000.0,3667000000.0,28108000000.0,13883000000.0,,39.0586292320396,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Alternative Electric Utilities,59,5910,591010,59101010,5910101020.0,1130000000.0,15.697913341561,868000000.0,United States of America,868000000.0,1354000000.0,C+,FY-1
BEP_u.TO,4071000000.0,35.8635428209593,0.07193,0.25719,0.26,,9865496317.19962,275084265.0,55867000000.0,963000000.0,31871000000.0,,21993000000.0,4092000000.0,45989000000.0,21993000000.0,,-4.81290160010079,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021.0,1501000000.0,17.281305,828000000.0,Bermuda,828000000.0,1967000000.0,B+,FY-1
BKH.N,1967123000.0,70.57,4.08,4.3,4.52,8.849,4503796524.46999,64739017.0,9131896000.0,154112000.0,6244773000.0,61.2573074713615,4547103000.0,2787094000.0,7434226000.0,4547103000.0,,8.85275982199799,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010.0,235953000.0,10.447520983798,409429000.0,United States of America,409429000.0,677492000.0,D+,FY-1
BN.N,75731000000.0,49.185548,2.61,3.128,,9.72,80508926492.1736,1568828941.0,391003000000.0,7604000000.0,256262000000.0,35.0445259298062,187743000000.0,42210000000.0,322484000000.0,187743000000.0,,10.3324628228895,Financials,Banking & Investment Services,Investment Banking & Investment Services,Investment Management & Fund Operators,Investment Management & Fund Operators (NEC),55,5510,551020,55102020,5510202010.0,6513000000.0,23.74702,14714000000.0,Canada,14714000000.0,18167000000.0,B+,FY-1
BP.L,157739000000.0,4.47135222891159,0.7675,0.7591,0.73366,17.469,88268433641.6762,19640625000.0,287272000000.0,1821000000.0,196833000000.0,56.8821896072987,69787000000.0,75442000000.0,160226000000.0,69787000000.0,,10.3099248192048,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010.0,14805000000.0,21.14241,19858000000.0,United Kingdom,19858000000.0,10887000000.0,B,FY-1
