Instrument,Revenue,Price Close,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Return On Equity - Actual,Company Market Cap,Common Shares - Outstanding - Total,Total Assets,Interest Expense,Total Liabilities,Dividend Payout Ratio - %,Interest Bearing Liabilities - Total,Shareholders Equity - Common,Total Capital,Total Debt,Long Term Growth - Mean,"Return on Average Common Equity - %, TTM",TRBC Economic Sector Name,TRBC Business Sector Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name,TRBC Economic Sector Code,TRBC Business Sector Code,TRBC Industry Group Code,TRBC Industry Code,TRBC Activity Code,Depreciation Depletion & Amortization - Total,"WACC Tax Rate, (%)",Earnings before Interest & Taxes (EBIT),Country of Headquarters,Operating Profit before Non-Recurring Income/Expense,Capital Expenditures - Total,ESG Combined Score Grade,year
300569.SZ,353957301.272659,0.741564623373266,0.090456123309001,0.100835678470923,,14.17,487848509.868137,657852601.31628,835578291.775116,9908666.54098683,531913450.68804,47.8791930227806,389566131.204574,295191794.415237,693230972.291649,389566132.322101,,14.1322758762772,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Wind Systems & Equipment,50,5020,502010,50201010,5020101011,11382847.9106175,14.27416,55570202.0573604,China,55570202.0573604,30841622.335135,,FY-3
300772.SZ,719678932.172714,1.41679440661898,0.163834422657952,0.22808293295243,,34.399,748221896.635927,528111385.58275,1660903593.35373,2295642.52441097,1429992846.98067,41.3734381241396,453713308.351288,229526809.840846,684624054.724353,453713308.339797,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Wind Systems & Equipment,50,5020,502010,50201010,5020101011,10219985.7876908,12.89769,12594308.4309756,China,12594308.4309756,29634309.6136826,,FY-3
3038.T,2773708572.48658,17.2239573764468,0.587735369422092,0.652565654718362,0.751049652523775,26.239,4712474738.19584,214910736.0,1390057396.77837,3467535.38999435,921921866.321052,17.8334439283344,548139233.475282,417154230.698019,1016274763.93261,548139233.475282,,30.5014420887517,Consumer Non-Cyclicals,Food & Drug Retailing,Food & Drug Retailing,Food Retail & Distribution,Supermarkets & Convenience Stores,54,5430,543010,54301020,5430102012,31581947.3283433,33.83299,174809409.121373,Japan,174809409.121373,83239099.5461275,D,FY-3
5110.SE,17340300735.843,5.39084995201024,0.030770666169061,0.052883000559806,0.023992962064461,1.919,22461482067.6389,4166593815.0,127927372827.13,1261175954.69114,108312924709.395,54.001385168321,42628193185.4538,19614448117.7349,62242641303.1887,42628193185.4538,,1.8846575819716,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,5031534996.74106,4.22415250544,1721446909.44235,Saudi Arabia,1721446909.44235,5731038707.20806,C-,FY-3
5711.T,14099321119.6875,27.3470512584971,1.13853738839286,1.92854943726165,1.73814854432146,-15.039,3595851053.60095,130939375.0,17707151492.6067,44694887.3571842,12257193341.3931,,5387073374.87213,4712935924.85818,10837031526.0857,5387073374.87213,,-12.7766109973561,Basic Materials,Mineral Resources,Metals & Mining,Diversified Mining,Diversified Mining,51,5120,512010,51201080,5120108010,631662593.923877,29.13904,349168457.17988,Japan,349168457.17988,838916963.519449,C-,FY-3
600011.SS,23737808036.7146,0.801516849090752,0.054942944300079,0.061744435656988,0.063083341696655,7.799,11192193929.0391,15698093359.0,59610884505.3004,1563975623.49272,42742757367.4912,240.811693972579,35999237486.5696,10561318971.9613,52867364624.3788,35999237487.4314,,1.18183658984263,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Fossil Fuel IPPs,59,5910,591010,59101020,5910102011,3033850106.71945,31.52166464304,2769395412.94557,China,2769395412.94557,4638776059.79437,C,FY-3
600025.SS,2987868240.97216,0.606165072251429,0.038607854506371,0.04087907114876,,11.64,10910971300.5257,18000000000.0,24054054029.6389,651593345.548947,15901091990.9822,49.4227994227994,14305236637.0393,6753993823.69359,22458198675.6959,14305236637.0766,,12.1465733437567,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012,860185528.001793,11.95637,1585103570.77199,China,1585103570.77199,622858229.128224,,FY-3
600116.SS,185432870.809273,1.09023528397828,0.030562523426463,0.036905688665917,,6.39,1082609635.46496,993005502.0,738586467.116263,6657067.39145926,270040820.504755,51.8069103672526,133932445.631877,478313895.404924,602478092.243385,133932445.631877,,5.91712219657852,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,24241800.9737641,14.31353,29317713.6346346,China,29317713.6346346,47074265.7138812,,FY-3
600236.SS,1291904086.5868,0.702404550547272,0.043841660891824,0.047428103307032,,,5536618037.25761,7882377802.0,6314030079.37746,163894773.555469,3853846644.1811,70.8467072089236,3538033582.21293,2084861482.57922,5998217017.40929,3538033581.83228,5.2,14.7868269130626,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,344263563.695025,15.76643,576043491.010845,China,576043491.010845,116653261.36568,,FY-3
600409.SS,2946814724.64018,0.907811198253326,0.066553384310394,0.084579439252336,,6.14,1874039546.00247,2064349448.0,3562892920.89402,58020772.0511747,1809432051.04427,50.1792521534212,1240619097.95312,1641325066.69683,2994079967.80287,1240619097.0726,,6.03295839645508,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,159352219.66721,19.79691,194929257.517042,China,194929257.517042,37657045.6610373,,FY-3
600459.SS,3067453331.03508,1.56053268019765,0.062823687713824,0.07415365235689,,7.2,949379609.598092,608370379.46476,1082432931.13275,14585550.6513758,559725886.338303,50.8834974084516,437338249.741446,493739275.316728,960045294.535896,437338250.165187,,8.42593840325921,Basic Materials,Mineral Resources,Metals & Mining,Non-Gold Precious Metals & Minerals,Non-Gold Precious Metals & Minerals (NEC),51,5120,512010,51201010,5120101010,11282111.4347067,14.41254,62567280.5152257,China,62567280.5152257,4249464.10656241,,FY-3
600674.SS,117183024.505157,1.41486397196127,0.106487120107499,0.110213854818881,,11.52,6228429964.66431,4402140480.0,5380116819.06978,43143920.3726478,1406949918.40329,50.7855468524539,1141281123.38476,3897366021.00175,5114448024.05125,1141281122.69815,-1.649,11.3423587311062,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,28596306.6518994,1.16181,40685549.9752657,China,40685549.9752657,30620435.4261831,C-,FY-3
600795.SS,16444406091.8153,0.336119968973541,0.033759620061225,0.038623294137842,,3.774,6604891113.97914,19650397845.0,52416407680.3427,1369308193.35724,35475955398.9557,61.7283950617284,27462440463.4434,7496105193.52035,44402892744.8304,27462440462.2368,,2.78825257116226,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,2714909566.74657,32.81628,2113150807.75401,China,2113150807.75401,1759679930.6387,D,FY-3
600886.SS,6058165932.66109,1.31862449366543,0.115740688327861,0.119742726140609,,11.66,8948216599.93967,6786023347.0,32279225662.7309,705870113.791093,21571235921.0693,36.5855853016823,19219606568.5771,5248096252.97193,29927596310.2387,19219606568.7035,3.561,12.928863749024,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Independent Power Producers (NEC),59,5910,591010,59101020,5910102010,1099056562.10031,16.51138,2044581165.43911,China,2044581165.43911,1454726137.12922,C,FY-3
600905.SS,1286541479.21515,,,,,,,28571000000.0,14371289525.0955,240486533.594777,8378621992.74038,0.0,6910698875.76345,5529920642.80215,12903366408.1186,6910698875.29087,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Wind Electric Utilities,59,5910,591010,59101010,5910101023,466652779.360043,7.56797,666317047.144505,China,666317047.144505,2067480615.90038,,FY-3
600995.SS,332177741.388721,1.12039989657847,,,,,536140929.070068,478526400.0,396515334.483898,2056712.80376654,78983214.5565802,31.6982925131415,18745152.1158321,317532119.927318,336277272.04315,18745152.1158321,,15.964451129568,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,30219450.2036392,13.685839553358,61648245.2685917,China,61648245.2685917,39234866.5604191,,FY-3
601088.SS,34742595305.8117,2.62144847596886,0.2865317348378,0.285266572637518,0.274839319200103,12.73,50332963836.744,19889620455.0,80221207159.0681,444209377.372856,20521273233.9338,57.9445086705202,7135510931.08104,50551294205.5216,66835444856.2154,7135510931.08104,-0.866,12.7263712481113,Energy,Energy - Fossil Fuels,Coal,Coal,Coal (NEC),50,5010,501010,50101010,5010101010,2993452693.68836,22.8746,9837637280.50098,China,9837637280.50098,2753171194.80946,B+,FY-3
6013.T,1250385938.80777,12.0521771082124,1.08893802112285,1.15743385214008,,8.9,1000330699.98162,81142106.0,1520487305.86813,147204.239957791,729638240.491026,34.0496977837475,8211661.86180601,787157072.444899,799060727.23891,8211661.86180601,,8.89805187044341,Industrials,Industrial & Commercial Services,Professional & Commercial Services,Environmental Services & Equipment,Environmental Services & Equipment (NEC),52,5220,522030,52203010,5220301010,8436643.00258088,29.40187,88322543.9746744,Japan,88322543.9746744,14315612.3358951,,FY-3
601778.SS,767740210.865006,,,,,,,2170909000.0,4265933139.6521,133181661.321984,3053428083.18969,0.0,2044073386.09268,1202401899.38091,3256578442.55509,2044073386.19323,,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012,147849054.147515,11.263834098693,241273659.657427,China,241273659.657427,298340197.270351,,FY-3
601991.SS,13538416070.5565,0.351920480335545,0.018880608756597,0.020294613034914,,0.891,5531221442.86625,18506710504.0,40524049527.4211,1032458171.45702,28652003792.1227,255.518690179319,23048709960.0678,6144691459.1054,34920755695.3661,23048709960.0678,38.072,1.05834939492776,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Independent Power Producers (NEC),59,5910,591010,59101020,5910102010,2109301071.86608,33.06358,1584913712.31668,China,1584913712.31668,1798665034.24733,C-,FY-3
603212.SS,306744182.538999,,,,,,,360000000.0,321578284.206671,2350575.66909786,133865795.535637,0.0,71727688.8678215,187906002.700451,259440177.538855,71727688.2415467,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Photovoltaic Solar Systems & Equipment,50,5020,502010,50201010,5020101013,4168358.76091007,12.6024,33470167.8763603,China,33470167.8763603,11210053.0350915,,FY-3
6504.T,8375374314.14489,30.7275399595811,2.08625749280876,2.5416987102162,2.86072190776654,8.0,4587529256.79772,142842732.0,9270222263.55436,12926372.3212935,5494513159.11839,39.6832563470288,2011633962.61508,3400167395.14554,5787343067.05106,2011633962.61508,,8.01428448163086,Industrials,Industrial Goods,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Electrical Components & Equipment,Electrical Components & Equipment (NEC),52,5210,521020,52102030,5210203010,297343364.44974,27.6398,390597250.463,Japan,390597250.463,208836815.175118,B+,FY-3
6806.TW,15144772.4765121,,,,,,,97383501.64119,78920090.9425257,331726.157965327,54688822.7623792,0.0,39249189.207262,24231268.1801464,63480457.3874085,39249189.207262,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010,2215739.0309078,20.85319694048,627928.731853344,Taiwan,627928.731853344,34375171.6928818,,FY-3
688599.SS,3349952003.79212,,,,,,,1757826375.0,5211729071.13678,64201893.4574981,3380417278.30159,0.0,2096454145.04726,1724712411.1092,3927765937.88244,2074824953.31667,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010,128159490.071845,18.6342,156302390.711767,China,156302390.711767,558442940.898152,,FY-3
8031.T,78900120896.494,17.8761712291016,1.90078228747779,2.11487954736744,2.56599541756289,9.7,31152533778.0268,1707500339.0,109795331535.385,824693353.833528,72029759136.985,35.2090479754184,45815865339.9052,35503366502.3714,83581437738.3056,45815865339.9052,,9.68990487749855,Industrials,Industrial & Commercial Services,Diversified Industrial Goods Wholesale,Diversified Industrial Goods Wholesale,Diversified Industrial Goods Wholesale,52,5220,522020,52202010,5220201010,2350198493.3111,22.17249,2696284861.71687,Japan,2696284861.71687,2648195076.57566,B+,FY-3
9505.T,5302473728.26188,7.31214403821422,0.854281557910392,0.738250232385202,0.7626676874536,4.2,1537990266.61767,208775694.0,14813847298.4283,70446429.0848002,11684897237.9801,15.5363656666419,9063442760.15996,2994280665.86069,12192392820.6082,9063442760.15995,,4.22794320147174,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,476040111.4935,33.33484,271049007.087279,Japan,271049007.087279,735404782.03413,D,FY-3
9513.T,6362456988.74733,24.3156347602425,2.90654296585004,3.16195313659985,3.38232303266518,5.3,4451003690.06062,183048659.0,26089370408.2582,241902567.575637,18115902538.8264,32.4691912860421,15331023900.3069,7511987352.36678,23304491769.7387,15331023900.3069,,5.26743013276037,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,763704797.166016,29.13904,769491763.849356,Japan,769491763.849356,1375623622.40555,C,FY-3
9531.T,17904166279.1779,24.356972257946,1.86212381395349,1.47900586046512,2.02288520786934,3.8,10776402814.9779,441011059.0,23620561703.7106,104993424.149894,12840890914.1635,61.1184256115307,8416888310.239,10673737561.6107,19196559099.7861,8416888310.239,,3.75350647627908,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Utilities (NEC),59,5910,591020,59102010,5910201010,1561036562.89739,28.82647,933072475.502451,Japan,933072475.502451,2020120586.00075,B+,FY-3
A2.MI,7983767907.98825,1.87213078042772,0.118691538831578,0.119707092843017,0.142256774266239,12.109,5865208401.23614,3109183856.0,12022733896.8231,109691551.356027,7929959868.1703,62.1035435154639,4047933995.47116,3686971728.35908,8140708024.12394,4047933995.47116,,12.079701120797,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,612257944.813743,29.609871568448,775675970.303335,Italy,775675970.303335,701802068.369684,A-,FY-3
ACOx.TO,2227783767.13384,38.3258894193747,2.25910516880789,2.27857783089334,2.36645503435913,9.41,4396098758.44755,114666728.0,16712613583.8595,373216560.051074,10661481595.5645,36.2573099415205,7342522716.77191,3080240258.74018,13393654705.067,7342522716.77191,1.15,13.2301740812379,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,500637971.462451,23.966925946366,1009569644.25937,Canada,1009569644.25937,906275364.00281,C,FY-3
ADAI.NS,1515399625.66206,4.64470918009811,0.111009533759958,0.165256738146764,,11.779,5108297988.87456,1099810083.0,5271420227.52313,268316430.252474,4002243372.75829,0.0,3237768308.70933,1128185522.94479,4506945163.47417,3237768308.70933,,8.9690143297239,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,165690359.956138,25.994567084708,438999997.253848,India,438999997.253848,389897775.796002,D+,FY-3
AEP.OQ,15286500000.0,94.51,4.38952,4.67736,4.97285,10.82,46703956704.21,494169471.0,75892300000.0,904100000.0,55870500000.0,70.0379990630368,29870600000.0,19675100000.0,49892400000.0,29870600000.0,6.16667,9.91717192053254,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,2603600000.0,4.12376,2748700000.0,United States of America,2748700000.0,6143700000.0,B,FY-3
AES.N,10189000000.0,19.9,1.44811,1.57395,1.68992,39.969,13212657854.4,663952656.0,33648000000.0,1050000000.0,28419000000.0,121.523178807947,20173000000.0,2996000000.0,26290000000.0,20173000000.0,9.5,9.73565441650548,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,1045000000.0,35.16484,2158000000.0,United States of America,2158000000.0,2405000000.0,B,FY-3
AEV.PS,3971519605.13327,0.989179078921472,0.083769185591229,0.09892243767313,,12.55,5710299482.09998,5632792557.0,11616704856.8608,329458108.385353,7328549279.36821,33.127415436713,6136027384.0079,3484327265.54788,10424182961.5005,6136027384.0079,9.4975,12.5500595571903,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,222948407.806883,11.76407818445,631053011.549779,Philippines,631053011.549779,299730010.1049,C+,FY-3
ALS.TO,47146927.4603419,9.20991837363314,0.32484756097561,0.397452090592334,0.404507839721254,,390949946.219005,42059796.0,436527029.10827,6127537.34047491,128533035.576775,46.4571886446887,83034036.6548591,252690589.86601,391028030.186355,83034036.6548591,,5.4350666318265,Basic Materials,Mineral Resources,Metals & Mining,Diversified Mining,Diversified Mining,51,5120,512010,51201080,5120108010,11783841.6505823,23.74702,21336677.6421926,Canada,21336677.6421926,12080906.952926,,FY-3
AP.PS,2480457196.4462,0.673095847274159,0.064590621290067,0.080344479620103,0.086142689141513,13.125,4953046000.77543,7358604307.0,8104034689.04245,271469581.232251,5465475735.43929,62.4450154615248,4606042171.76703,2478637512.33959,7244601125.37019,4606042171.76703,11.5665,13.6799787010693,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Fossil Fuel IPPs,59,5910,591010,59101020,5910102011,191233476.245919,11.441334533663,557637345.849303,Philippines,557637345.849303,188155906.047356,C+,FY-3
ARG.CN,5113367405.02187,5.42226662929973,0.239023285094067,0.259730622286541,,4.15,4370647543.53044,857227180.0,15523550558.104,389638675.36438,7460109946.63996,32.7583331520596,5344829433.55564,5123929222.61151,13408270045.0197,5344829433.55564,,4.14661493277479,Basic Materials,Mineral Resources,Construction Materials,Construction Materials,Cement & Concrete Manufacturing,51,5120,512020,51202010,5120201012,522540892.690779,33.2096794976,648688776.039813,Colombia,648688776.039813,453649556.797569,C+,FY-3
AVA.N,1323524000.0,48.09,1.98388,2.16766,2.3049,6.75,3208081255.05,67176996.0,6082456000.0,100180000.0,4143172000.0,52.174089623767,2187665000.0,1939284000.0,4126949000.0,2187665000.0,3.5,10.6116518662337,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,205994000.0,12.68468767252,230064000.0,United States of America,230064000.0,442510000.0,C+,FY-3
AVNT.NS,546280049.911725,8.18500350385424,0.339606659784536,,,26.55,1115170958.93482,136245630.0,249552055.540069,111648.561149981,37855521.4846083,20.0542416045864,207677.910079248,186331169.606945,211904211.96554,207677.910079248,,26.5542186144577,Consumer Non-Cyclicals,Food & Beverages,Food & Tobacco,Fishing & Farming,Animal Feed,54,5410,541020,54102010,5410201024,5321576.03427377,24.2877,59013808.0080296,India,59013808.0080296,4933198.23699324,,FY-3
AWR.N,359378000.0,86.64,2.20183,,,14.279,3191757038.64,36846614.0,1641331000.0,24586000.0,1039801000.0,50.8435829354543,486340000.0,601530000.0,1087870000.0,486340000.0,,14.4836012495764,Utilities,Utilities,Water & Related Utilities,Water & Related Utilities,Water & Related Utilities (NEC),59,5910,591030,59103010,5910301010,35713000.0,23.18636,126820000.0,United States of America,126820000.0,151940000.0,C+,FY-3
AY.OQ,1011452000.0,26.39,0.94084,1.32041,1.34,3.98,2681267965.74,101601666.0,9659815000.0,348672000.0,6857406000.0,255.897642230627,5576139000.0,2596029000.0,8378548000.0,5576139000.0,,2.3166470863041,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Alternative Electric Utilities,59,5910,591010,59101010,5910101020,310755000.0,21.14241,500449000.0,United Kingdom,500449000.0,,B,FY-3
BEPC.N,3226000000.0,,,,,,,172316067.91966,35757000000.0,701000000.0,17883000000.0,0.0,12303000000.0,7348000000.0,30177000000.0,12303000000.0,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Alternative Electric Utilities,59,5910,591010,59101010,5910101020,1003000000.0,15.697913341561,1035000000.0,United States of America,1035000000.0,406000000.0,C,FY-3
BEP_u.TO,3962000000.0,24.6832952618204,0.21724,0.31406,0.19111,-1.19,8310766471.58478,268465357.67321,46196000000.0,979000000.0,25716000000.0,,17321000000.0,4579000000.0,37801000000.0,17321000000.0,41.858,-1.94196182279598,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,1271000000.0,17.281305,1090000000.0,Bermuda,1090000000.0,195000000.0,B-,FY-3
BKH.N,1722782000.0,78.54,3.70014,3.91982,4.11412,9.44,4826602736.34,61476702.0,7558457000.0,139291000.0,5094388000.0,62.5392604485475,3495812000.0,2362123000.0,5959881000.0,3495812000.0,3.673,8.77300514931517,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,209120000.0,10.447520983798,406042000.0,United States of America,406042000.0,818376000.0,D+,FY-3
BN.N,67826000000.0,31.169481366,2.10133,2.61933,,8.66,58195698761.6895,1509286095.06952,323969000000.0,7227000000.0,207123000000.0,23.3521657250471,159604000000.0,30868000000.0,276450000000.0,159604000000.0,4.136,9.39573564540388,Financials,Banking & Investment Services,Investment Banking & Investment Services,Investment Management & Fund Operators,Investment Management & Fund Operators (NEC),55,5510,551020,55102020,5510202010,4876000000.0,23.74702,11409000000.0,Canada,11409000000.0,9974000000.0,B+,FY-3
BP.L,159307000000.0,6.25298329355609,0.53479,0.57967,0.64305,10.18,127390545119.331,20238984000.0,295194000000.0,2415000000.0,194486000000.0,172.571428571429,77446000000.0,98391000000.0,178154000000.0,77446000000.0,3.19567,4.06947940995076,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,17780000000.0,21.14241,15091000000.0,United Kingdom,15091000000.0,15418000000.0,B-,FY-3
CBAV3.SA,1309699925.35457,,,,,,,596501414.58433,2442477481.96069,30026010.1314285,1166446877.33267,,629862403.582981,1229766857.42722,1905893008.211,629862403.582981,,,Basic Materials,Mineral Resources,Metals & Mining,Aluminum,Aluminum (NEC),51,5120,512010,51201030,5120103010,117439468.24396,19.131595,142055343.001221,Brazil,142055343.001221,89232323.8415918,,FY-3
