Firm Name,WACC,COE,COD
000539.SZ,0.02694563583191726,0.091,0.02878451970906749
000629.SZ,0.04377243809101897,0.05749999999999997,0.03214424462335077
002545.SZ,0.0749556006284264,0.10850000000000001,0.031242156274263206
071320.KS,0.03790248717618746,0.16681250000000006,0.01750574384850642
2083.SE,0.04327078031544145,0.09696875,0.024499129513351148
2380.HK,0.03870122281990358,0.12300000000000003,0.03759306879251473
300772.SZ,,,0.005884278926700995
3038.T,0.01306170167769056,0.023531249999999938,0.0029312958165647824
5711.T,0.08959974005805105,0.2786250000000001,0.01047526588805217
600011.SS,0.022395541873738135,0.0875,0.032988180967010505
600025.SS,0.020025252278605896,0.01549999999999993,0.03312393241413457
600116.SS,0.03416871190241808,0.04499999999999996,0.03422406640876187
600459.SS,0.0422229955031189,0.05962499999999997,0.042846539605978506
600674.SS,0.031723496968787186,0.03549999999999995,0.030749423694851646
600795.SS,0.028639707895101136,0.14700000000000005,0.03334421656271625
600886.SS,0.03498283181792505,0.0955,0.037130688677444734
600905.SS,0.018595623217407146,0.013124999999999932,0.031498827833758396
600995.SS,0.02837541148959486,0.02812499999999994,0.05755034567365222
601088.SS,0.07332293470547398,0.10925000000000001,0.05790349144037123
6013.T,0.06554625346563095,0.11706250000000001,0.00682507814667384
601991.SS,0.02511608508046107,0.10850000000000001,0.03559844488220944
603212.SS,0.04014511818095311,0.05018749999999996,0.03915090273043706
6504.T,0.05435890176855788,0.12146875000000003,0.010843890735644663
688599.SS,0.02342070257688099,0.05949999999999997,0.017200846230495472
8031.T,0.06451254091329475,0.14206250000000004,0.022341263471740105
9505.T,0.022603692825464275,0.15450000000000005,0.005522042810512626
9513.T,0.0575010860945634,0.16068750000000007,0.014252396300728457
9531.T,0.04967932876104322,0.10737500000000001,0.011777592779888879
A2.MI,0.03373086567166469,0.16850000000000007,0.013145909286065485
ACOx.TO,0.04093678149914849,0.14906250000000004,0.04330025127331627
AEP.OQ,0.03568286393699419,0.0886640625,0.030855567396341523
AES.N,0.022315154405286346,0.08246875,0.047535960507277215
AEV.PS,0.054293998812832533,0.10825000000000001,0.04851983590655677
ALS.TO,0.08243164746103068,0.12087500000000002,0.06050006209813613
AP.PS,0.05364399932609046,0.08149999999999999,0.05374585776793656
AVA.N,0.04576160391698597,0.10239062500000001,0.040274065693098264
AVNT.NS,0.031607553136237546,0.04112499999999995,0.11193140824105217
AWR.N,0.02266008240126322,0.03571093749999995,0.037307128481625956
AY.OQ,0.036793396764216786,0.06529687499999998,0.0524290462980849
BEPC.N,0.034044621631632105,0.10279687500000001,0.07330066055827829
BEP_u.TO,0.021294897852162653,0.08459375,0.04809319532449132
BKH.N,0.04404437112500254,0.0928359375,0.03482992497761325
BN.N,0.03563067416810944,0.1909375000000001,0.047426591152826894
BP.L,0.043126909603290305,0.16237500000000005,0.03335555835871191
CBAV3.SA,0.06368204210149998,0.12587500000000001,0.057730203448316225
CMIG4.SA,0.07171124563276822,0.14250000000000004,0.08708498823127264
CMS.N,0.031136051443516714,0.0862421875,0.03626834381551362
CPFE3.SA,0.04560419218679798,0.12662500000000004,0.06368818504543039
CRBR.NS,0.032682292437109066,0.03924999999999995,0.08524616650328413
CSNA3.SA,0.07172548842604376,0.2065000000000001,0.062330420042805756
CU.TO,0.03831682304896804,0.10153125,0.04236533015455852
DEHr.AT,0.041149988470969553,0.17237500000000006,0.028082441645018573
DUK.N,0.03772067301395607,0.0976796875,0.03309227575539666
EDP.LS,0.029641004425933877,0.12462500000000003,0.03374888162944341
ELE.MC,0.01664220272094946,0.11653125000000002,0.012831756172206272
ELET6.SA,0.04628913383923134,0.0786875,0.07876424314984005
EMA.TO,0.04273283386053502,0.10559375000000001,0.03878804953606355
ENAE.WA,0.0841006024019767,0.1995000000000001,0.04226526599970752
ENEI.MI,0.029851073566697597,0.16550000000000006,0.028930730355871462
ENGIE.PA,0.0261618590457236,0.17559375000000008,0.025924294295708323
ENJSA.IS,0.10690048848226358,0.12275000000000003,0.23093327497002158
ENLT.TA,0.014623532031740789,0.01076171874999993,0.025809920812678855
EONGn.DE,0.026041631143446473,0.17787500000000006,0.026633456599480708
ETR.N,0.03538591210427651,0.10052734375,0.03681921887948389
EXC.OQ,0.039158583494885324,0.096515625,0.03612983770287141
FGEN.PS,0.09632717650189704,0.15500000000000005,0.04567328341265148
FORTUM.HE,0.03735554709648693,0.09484375,0.02419494661308383
FTS.TO,0.04514023566319406,0.09873437500000001,0.03958936176618426
GEG.HM,0.036677381020996734,0.019499999999999934,0.06019870737550804
