Instrument,Revenue,Price Close,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Return On Equity - Actual,Company Market Cap,Common Shares - Outstanding - Total,Total Assets,Interest Expense,Total Liabilities,Dividend Payout Ratio - %,Interest Bearing Liabilities - Total,Shareholders Equity - Common,Total Capital,Total Debt,Long Term Growth - Mean,"Return on Average Common Equity - %, TTM",TRBC Economic Sector Name,TRBC Business Sector Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name,TRBC Economic Sector Code,TRBC Business Sector Code,TRBC Industry Group Code,TRBC Industry Code,TRBC Activity Code,Depreciation Depletion & Amortization - Total,"WACC Tax Rate, (%)",Earnings before Interest & Taxes (EBIT),Country of Headquarters,Operating Profit before Non-Recurring Income/Expense,Capital Expenditures - Total,ESG Combined Score Grade,year
5110.SE,13293784626.8696,5.9739705568594,0.215340515172524,0.291451122606794,,3.45,24891108773.2024,4166593815.0,112251638627.456,484641352.61995,94762157463.9401,64.1683335067742,35830397792.4121,17489481163.5161,53319878955.9282,35830397792.4121,,7.21773403533063,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010.0,3594058021.26243,4.22415250544,1767193206.02513,Saudi Arabia,1767193206.02513,14895260841.8594,C-,FY-6
5711.T,11708277967.3191,30.7178916745101,2.28384826443237,2.79824316361293,2.72349290749282,4.8,4039081292.46171,130981672.0,17031235410.3071,45541437.5351864,10654911115.1015,27.7158577878104,4883390195.72634,5578039145.26845,11259714490.9319,4744711797.45017,,4.81967854076888,Basic Materials,Mineral Resources,Metals & Mining,Diversified Mining,Diversified Mining,51,5120,512010,51201080,5120108010.0,562522803.004712,29.13904,552946332.494976,Japan,552946332.494976,722824591.972022,C+,FY-6
600011.SS,19612651679.3893,1.01541120553075,0.045685021066395,0.056976609036757,,10.91,13777584914.3115,15200383440.0,54696729957.0791,1400730073.76944,39251121451.1018,42.4574797453337,28798647731.9603,12733568457.4391,44244256237.9375,28798647731.5282,-32.66,12.3698555377098,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Fossil Fuel IPPs,59,5910,591010,59101020,5910102011.0,2764317172.98648,31.52166464304,3448317792.875,China,3448317792.875,3959633911.31558,C,FY-6
600025.SS,1663838082.96126,,,,,,,16200000000.0,23342686440.6309,532107419.408119,18259698338.4315,0.0,15735530175.8058,4847752271.34668,20818518278.0052,15735530175.7165,,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012.0,666247318.057871,11.95637,702837789.089779,China,702837789.089779,1450350479.65055,,FY-6
600116.SS,180042964.13654,1.3610831052859,0.041433452060769,0.050301664607109,,9.92,1351563012.22814,993005502.0,669980751.591531,6616199.0774389,314421914.918623,30.0511079071092,149149563.589227,353116859.202074,504708400.262135,149149563.589227,,9.84927583142499,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021.0,19211276.0824822,14.31353,37761547.1347298,China,37761547.1347298,67380204.612721,,FY-6
600236.SS,1228190269.33602,0.675833083681406,0.053544186316308,,,20.07,5327170098.51649,7882385684.38568,6039745355.19084,162279934.170282,3811418090.08642,30.3797650571204,3484282540.70575,1920876857.50396,5712609805.81017,3484282542.12876,3.1,20.0441296903559,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021.0,311127437.424046,15.76643,635536987.04192,China,635536987.04192,236475708.742791,,FY-6
600409.SS,2269451140.71727,1.35244130779202,0.116794890404993,0.129560168384381,0.141486427638264,11.47,2502537767.95765,1850385487.0,3024751824.27193,68213590.294202,1950867916.80542,30.3198743189494,1392768889.82428,1002343121.80614,2466652797.2908,1392768890.96932,,11.4638279186935,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010.0,139325784.207861,19.79691,245047997.452584,China,245047997.452584,24332660.5339545,,FY-6
600459.SS,1551734469.2496,1.70593434149503,,,,,860779244.101973,504583362.73338,494964924.823563,5429230.25120977,202488380.980844,31.4353041003956,134887944.692496,278195576.894714,427364488.535215,134887944.692496,,4.38862685900474,Basic Materials,Mineral Resources,Metals & Mining,Non-Gold Precious Metals & Minerals,Non-Gold Precious Metals & Minerals (NEC),51,5120,512010,51201010,5120101010.0,6960081.02138925,14.41254,6541470.37860464,China,6541470.37860464,13676997.4348301,,FY-6
600674.SS,139155372.317442,1.25306063661242,0.115780093424362,0.127404958677686,,18.16,5516148952.32608,4402140480.0,3863046387.88132,40359343.4288889,851347247.073311,37.5556485247055,761918479.043641,2957291113.47976,3773617619.85165,761918479.043641,-4.205,18.1551469018848,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021.0,33151585.8074123,1.16181,36116739.6336438,China,36116739.6336438,3911556.7106014,,FY-6
600795.SS,8265146579.28849,0.456574967593259,0.036255528968168,0.040529195495469,,9.233,8971879759.27553,19650397845.0,39070566826.3373,894435252.451646,28385496147.3715,47.3126959286932,23444152485.5754,7109370193.76494,34129223164.5413,23444152485.9571,,9.28834366085617,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010.0,1782684177.72407,32.81628,1950614715.80526,China,1950614715.80526,3016175565.83,,FY-6
600886.SS,4191469719.14158,0.960679821402852,0.089288514592711,0.091488311311166,,14.17,6519195697.03154,6786023347.0,29279998605.5552,753171187.427976,21110775489.434,34.9999999999234,18676045473.2176,4131003301.4331,26845268589.3389,18676045473.1384,-7.199,14.174456058325,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Independent Power Producers (NEC),59,5910,591010,59101020,5910102010.0,916237979.476981,16.51138,1917642564.04954,China,1917642564.04954,2607312969.28872,,FY-6
600905.SS,,,,,,,,,,,,,,,,,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Wind Electric Utilities,59,5910,591010,59101010,5910101023.0,,7.56797,,China,,,,FY-6
600995.SS,264167792.02074,1.92568054155264,,,,,921488977.099236,478526400.0,379622432.851793,5257970.36244744,150184193.975227,30.0250752186388,95995967.1611695,229438238.876566,325434206.037736,95995967.1611695,,10.4163624577249,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021.0,29911321.97006,13.685839553358,31014492.1602372,China,31014492.1602372,26124678.3087941,,FY-6
601088.SS,26375774161.0255,2.33040472418263,0.204559015206372,0.20215640839971,,7.51,44829898326.9635,19890000000.0,82336742042.3448,762493138.043696,27619184790.4364,40.2826699542092,12784531182.486,44988765663.258,67502088434.3944,12784531182.486,7.352,7.50627533475337,Energy,Energy - Fossil Fuels,Coal,Coal,Coal (NEC),50,5010,501010,50101010,5010101010.0,3606854640.54846,22.8746,6922238672.22403,China,6922238672.22403,4377029949.67873,B,FY-6
6013.T,1044253905.54857,8.54795927098485,0.897309857896148,0.984002144963804,,13.6,709480619.491743,82668799.0,1258762794.03843,693947.138386627,650691326.988687,12.5964912280702,81953672.1134854,605494702.819178,690025139.163225,81432932.3038247,,13.5729366755036,Industrials,Industrial & Commercial Services,Professional & Commercial Services,Environmental Services & Equipment,Environmental Services & Equipment (NEC),52,5220,522030,52203010,5220301010.0,7864734.23504844,29.40187,101529092.660219,Japan,101529092.660219,5912429.61905406,,FY-6
601778.SS,267616721.878151,,,,,,,2692096773.8,2677909589.26689,55267426.0320883,2237088032.59398,0.0,1560956704.33386,433174284.475011,2001778261.00677,1560956706.03486,,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012.0,59636707.014956,11.263834098693,71178830.5087068,China,71178830.5087068,470361139.958211,,FY-6
601991.SS,8438013106.7262,0.550194440443612,0.022929659173314,0.034938361131255,,-6.45,6366875700.35079,13310037578.0,33591016131.3553,997868383.011626,25046700417.6869,,21970194872.5335,5825703730.37592,30514510586.2019,21970194872.5335,,-6.13848763332708,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Independent Power Producers (NEC),59,5910,591010,59101020,5910102010.0,1827655833.46564,33.06358,1603429376.9448,China,1603429376.9448,2469102658.63708,C-,FY-6
603212.SS,,,,,,,,,,,,,,,,,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Photovoltaic Solar Systems & Equipment,50,5020,502010,50201010,5020101013.0,,12.6024,,China,,,,FY-6
6504.T,7521682528.28156,25.926242833918,2.12328698197786,2.31720272619157,2.63928277376269,16.221,3870710053.40977,142865200.0,7960702100.91578,19754361.8727393,5052971808.2241,19.1712626287276,1647189800.68235,2614616627.76082,4554920093.37403,1647189800.68235,,15.711971473213,Industrials,Industrial Goods,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Electrical Components & Equipment,Electrical Components & Equipment (NEC),52,5210,521020,52102030,5210203010.0,272443646.53059,27.6398,413675768.135036,Japan,413675768.135036,167333786.636295,B+,FY-6
6806.TW,,,,,,,,,,,,,,,,,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010.0,,20.85319694048,,Taiwan,,,,FY-6
688599.SS,,,,,,,,,,,,,,,,,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010.0,,18.6342,,China,,,,FY-6
8031.T,39180903214.2216,13.750320869342,1.74586537766534,1.64733487084871,2.05422503389065,8.6,24702645692.5558,1763955830.0,103259229664.213,527372067.288301,67434467588.436,31.927313350929,43109929969.4739,33508520380.6788,78934692045.2505,43109929969.4739,,8.60911508366817,Industrials,Industrial & Commercial Services,Diversified Industrial Goods Wholesale,Diversified Industrial Goods Wholesale,Diversified Industrial Goods Wholesale,52,5220,522020,52202010,5220201010.0,1788801417.56198,22.17249,1759822185.06295,Japan,1759822185.06295,1771619286.41552,B+,FY-6
9505.T,4454282636.02083,11.2090356806708,0.347051517607854,0.465600288210394,0.566845807439431,-0.2,2357637880.8933,208797694.0,13629700125.6958,96477157.4927648,10688292332.5552,,8552504938.04992,2840240617.70515,11493912731.1905,8552504938.04992,,-0.194220230753618,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010.0,599958937.963542,33.33484,97513451.8860888,Japan,97513451.8860888,973034172.188704,D,FY-6
9513.T,4835320524.33112,23.0170274664157,2.01243548820945,2.27983899144529,2.44216650228638,6.0,4213292196.4576,183049769.0,23399937152.0919,275709824.395263,16540366313.5213,30.9251973255449,14547144909.3194,6498644280.84037,21406715747.8901,14547144909.3194,,5.95923657215518,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010.0,700053873.204429,29.13904,756180317.75714,Japan,756180317.75714,1000662520.925,B-,FY-6
9531.T,14249281738.1936,22.6277059981176,1.15393033264592,1.34003667174751,1.52539503610108,4.8,10421671039.8348,459205950.8,20023963009.517,106534764.685115,10032878434.1893,47.5326532916776,6408026575.68684,9889549290.71647,16399111151.0145,6360899622.91255,,4.82648051340512,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Utilities (NEC),59,5910,591020,59102010,5910201010.0,1530042408.60037,28.82647,540029663.092473,Japan,540029663.092473,1808518768.92067,B+,FY-6
A2.MI,4816021867.11522,1.29310344827586,0.111121696145989,0.121484445291247,0.121362803143634,8.354,4051170616.81034,3109183856.0,10919890664.4239,148289921.78271,7472666105.97141,131.665907892582,3989697224.55845,2865853658.53659,7436921783.01093,3989697224.55845,5.3,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010.0,474749077.94614,29.609871568448,744769532.535553,Italy,744769532.535553,427163506.030793,B,FY-6
ACOx.TO,,33.2539091586002,2.47494270435447,2.52003055767762,2.63747054799726,10.43,3813868198.86821,114653228.0,14705137751.3031,287841549.244853,9451973194.34103,38.5294117647059,6238272524.19955,2584512285.92703,11491437081.1616,6238272524.19955,-1.4,9.9604511498462,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010.0,478224936.146961,23.966925946366,959471830.816177,Canada,959471830.816177,1082616640.5981,C,FY-6
ADAI.NS,443440246.723207,0.83524052719499,0.09593068234566,0.10830883490639,,14.83,918605953.539285,1099810083.0,1975491133.38473,105710248.255909,1521130300.69391,0.0,1383933693.13801,454360832.690825,1838294525.82884,1383933693.13801,,14.8239515586454,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010.0,84920561.126256,25.994567084708,210916269.025465,India,210916269.025465,202865039.014074,,FY-6
AEP.OQ,16199400000.0,62.96,3.67401,3.88505,4.09731,10.98,30958158117.68,491711928.0,63467700000.0,764000000.0,46047600000.0,182.067166612325,21969400000.0,17397000000.0,39389500000.0,21969400000.0,1.49,3.47646697101338,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010.0,2090900000.0,4.12376,3431700000.0,United States of America,3431700000.0,4909600000.0,B,FY-6
AES.N,10281000000.0,11.62,1.12359,1.27385,1.33066,28.34,7659624422.79999,659182232.0,36124000000.0,1134000000.0,30424000000.0,,19454000000.0,2794000000.0,25936000000.0,19454000000.0,8.65,-0.673060743732122,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010.0,1176000000.0,35.16484,2173000000.0,United States of America,2173000000.0,2345000000.0,B-,FY-6
AEV.PS,2349019956.01203,1.39463024382367,0.084890436859389,0.085744587185336,,17.388,8050874233.72355,5633792557.0,9409142819.66949,201668485.257173,5898672309.77219,33.3282043199582,5200253717.79091,2830465243.4472,8710724227.68821,5200253717.79092,12.7,17.3879257270697,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010.0,143945879.672925,11.76407818445,609580262.95301,Philippines,609580262.95301,664141132.30349,C,FY-6
ALS.TO,8926778.74272966,9.4415487714073,,,,,409155690.781831,,,,,,,,,51091546.4903195,,-21.1263064301278,Basic Materials,Mineral Resources,Metals & Mining,Diversified Mining,Diversified Mining,51,5120,512010,51201080,5120108010.0,,23.74702,,Canada,,,,FY-6
AP.PS,1799133739.58312,0.84167608590344,0.05865399542243,0.060662354463131,,19.905,6193561270.82795,7358604307.0,7203674287.21322,162380509.606618,4939520046.81289,61.0685310526411,4360571984.90688,2120995560.84667,6624726225.30721,4360571984.90688,9.44,19.7378052637287,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Fossil Fuel IPPs,59,5910,591010,59101020,5910102011.0,127381826.697983,11.441334533663,809316330.164343,Philippines,809316330.164343,595418928.015803,C+,FY-6
ARG.CN,4848537064.80093,6.42452515828057,0.257298781534237,0.342382014758881,,3.878,5192431588.79706,857227180.0,14909070131.6009,341940616.37968,7034808595.70215,31.4233560544629,5056208562.38547,5199676161.91904,12930470098.2842,5056208562.38547,,3.86069595956665,Basic Materials,Mineral Resources,Construction Materials,Construction Materials,Cement & Concrete Manufacturing,51,5120,512020,51202010,5120201012.0,357032803.343057,33.2096794976,668521584.327112,Colombia,668521584.327112,434526313.892666,C-,FY-6
AVA.N,1389256000.0,39.99,1.94645,2.08752,2.23719,8.64,2566734116.01,64187934.0,5309755000.0,84479000.0,3661279000.0,63.5103623167284,1853551000.0,1648727000.0,3502027000.0,1853551000.0,5.65,8.63788190987907,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010.0,164925000.0,12.68468767252,299861000.0,United States of America,299861000.0,406997000.0,,FY-6
AVNT.NS,403352968.388589,2.40416930987792,0.234509217660728,0.323263826491092,,41.81,327557398.472282,136244948.77526,164786245.181187,281740.837493276,51629344.6414803,18.952903955452,2970670.77872012,97983839.6299152,116127571.318427,2970670.77872012,,,Consumer Non-Cyclicals,Food & Beverages,Food & Tobacco,Fishing & Farming,Animal Feed,54,5410,541020,54102010,5410201024.0,2042195.90959663,24.2877,47199213.3643108,India,47199213.3643108,13705783.239494,,FY-6
AWR.N,338702000.0,45.56,1.69419,1.823,,12.44,1666117627.76,36571360.0,1470493000.0,21992000.0,976196000.0,56.2320109070711,411311000.0,494297000.0,905608000.0,411311000.0,3.85,12.3741723440549,Utilities,Utilities,Water & Related Utilities,Water & Related Utilities,Water & Related Utilities (NEC),59,5910,591030,59103010,5910301010.0,39109000.0,23.18636,114192000.0,United States of America,114192000.0,129867000.0,,FY-6
AY.OQ,971797000.0,19.35,0.3955,1.04912,1.22552,-0.26,1939203981.0,100217260.0,10297799000.0,333914000.0,7040933000.0,,5998668000.0,3130471000.0,9255534000.0,5998668000.0,,-0.152480197988706,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Alternative Electric Utilities,59,5910,591010,59101010,5910101020.0,332925000.0,21.14241,402437000.0,United Kingdom,402437000.0,5952000.0,C-,FY-6
BEPC.N,,,,,,,,,,,,,,,,,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Alternative Electric Utilities,59,5910,591010,59101010,5910101020.0,,15.697913341561,,United States of America,,,,FY-6
BEP_u.TO,2452000000.0,15.7729721950856,0.10803,0.19433,-0.09052,-1.15,4947941364.14743,250257734.71133,27737000000.0,606000000.0,15065000000.0,,10182000000.0,3448000000.0,22854000000.0,10182000000.0,23.073,-1.14741035856574,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021.0,781000000.0,17.281305,597000000.0,Bermuda,597000000.0,369000000.0,C-,FY-6
BKH.N,,61.34,3.55972,3.8101,3.87878,11.04,3260086358.7,53382209.0,6541773000.0,136110000.0,4811639000.0,63.8581804392848,3313532000.0,1614639000.0,5047961000.0,3313532000.0,8.387,8.90321265402502,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010.0,175533000.0,10.447520983798,336181000.0,United States of America,336181000.0,454952000.0,,FY-6
BN.N,24411000000.0,17.801117299,1.083,1.46073,,6.38,32574203048.8458,1437245439.2728,159826000000.0,3233000000.0,90138000000.0,32.9380764163373,67053000000.0,22499000000.0,136741000000.0,67053000000.0,-13.115,6.88950915651168,Financials,Banking & Investment Services,Investment Banking & Investment Services,Investment Management & Fund Operators,Investment Management & Fund Operators (NEC),55,5510,551020,55102020,5510202010.0,2020000000.0,23.74702,5063000000.0,Canada,5063000000.0,3441000000.0,B,FY-6
BP.L,183008000000.0,6.28639099970394,0.40746,0.4681,0.49505,2.686,122416683608.961,19435077000.0,263316000000.0,977000000.0,166473000000.0,4043.85964912281,58300000000.0,95265000000.0,155143000000.0,58300000000.0,13.098,0.118466174789567,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010.0,14505000000.0,21.14241,1620000000.0,United Kingdom,1620000000.0,16701000000.0,C+,FY-6
CBAV3.SA,,,,,,,,,,,,,,,,,,,Basic Materials,Mineral Resources,Metals & Mining,Aluminum,Aluminum (NEC),51,5120,512010,51201030,5120103010.0,,19.131595,,Brazil,,,,FY-6
CMIG4.SA,8561282122.21812,0.954628159043404,0.247293130304861,0.313157643767683,0.335725549512438,2.583,3005409797.33801,1958843765.99357,12921386019.9188,556923257.077946,8945494282.55256,0.0,4665953522.68536,3974634513.70958,8641845260.05164,4665953522.68536,5.0,2.58033704511376,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010.0,240944194.100497,21.704433188233,608493033.114791,Brazil,608493033.114791,329437485.025963,B+,FY-6
CMS.N,6064000000.0,41.62,2.16535,2.33369,2.52689,13.75,11649767255.82,279200000.0,21622000000.0,435000000.0,17332000000.0,62.6134301270417,10034000000.0,4253000000.0,14324000000.0,10034000000.0,7.6695,13.4537907459407,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010.0,811000000.0,18.54141,1256000000.0,United States of America,1256000000.0,1672000000.0,C,FY-6
CPFE3.SA,5874858293.37268,5.15724731341448,0.438291905672403,0.597973411154345,0.752497786771215,11.517,7888119619.65449,1017914746.0,12962926349.4406,503432664.641353,9774475593.26202,22.7239880783896,6682284519.85737,2449901635.31292,9870735276.0359,6682284519.85737,,11.5171639154049,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010.0,373500164.16083,26.63017,819144586.561852,Brazil,819144586.561852,646322228.386754,B+,FY-6
