Firm Name,WACC,COE,COD
071320.KS,0.038339298043900315,0.11759375000000002,0.019940418104800146
2380.HK,0.06279700404707969,0.2090000000000001,0.03979394751492262
300569.SZ,0.04160754018456474,0.089,0.02543513346591073
300772.SZ,0.017372588351843857,0.11700000000000002,0.0050596764127394
3038.T,0.01056910802090445,0.029718749999999943,0.006326012038966221
5110.SE,0.030140949272113367,0.13500000000000004,0.02958548933107248
5711.T,0.026616352194743412,0.09328125,0.00829669177436164
600011.SS,0.04294736554699159,0.14100000000000004,0.04344468751806755
600025.SS,0.043645158422693967,0.07049999999999998,0.04554928814402365
600116.SS,0.044960551699112554,0.05749999999999997,0.04970466536358703
600236.SS,0.0428320929007642,0.06349999999999997,0.04632369075845739
600409.SS,0.05336966323482157,0.0875,0.046767595426269314
600459.SS,0.026870381191847894,0.03362499999999995,0.0333507317505358
600674.SS,0.06406711009909707,0.07749999999999999,0.03780306139182738
600795.SS,0.041147603105610706,0.16500000000000006,0.049861125604623274
600886.SS,0.03264569436698664,0.0885,0.03672656416105562
601088.SS,0.06697047106175875,0.0995,0.06225333850137591
6013.T,0.05232374524506411,0.10093750000000001,0.01792624226801955
601991.SS,0.04298269293889749,0.17100000000000007,0.044794618581507066
6504.T,0.03748678423828049,0.099453125,0.006425807359351548
8031.T,0.03925285159152152,0.1033125,0.01800016976030414
9505.T,0.03231443247178912,0.14418750000000005,0.007772590498884212
9513.T,0.045148786407305005,0.13398437500000004,0.015778630908715403
9531.T,0.04153844203760523,0.084921875,0.012474137743062516
A2.MI,0.03655216858001586,0.09825,0.027098157104031396
ACOx.TO,0.03766477700301342,0.11223437500000003,0.05082947298189037
ADAI.NS,0.050095419511121494,0.05806249999999997,0.0828707939140441
AEP.OQ,0.03152167193134217,0.07753124999999998,0.030267219272461884
AES.N,0.02831798115786971,0.09081249999999999,0.052049769493877955
AEV.PS,0.05351874708168705,0.095,0.05369241168056183
ALS.TO,0.03865201061927438,0.048281249999999956,0.07379548902270947
AP.PS,0.05321607610090827,0.07699999999999999,0.05893771075224574
ARG.CN,0.05232979985944548,0.10775000000000001,0.07290011406503825
AVA.N,0.04116054193132174,0.0839921875,0.04579311731915078
AY.OQ,0.05114750220227302,0.08440624999999999,0.06252928773834368
BEP_u.TO,0.03167799651863798,0.14273437500000005,0.05652098608625368
BKH.N,0.03875514311728344,0.07120312499999998,0.0398451060869406
BN.N,0.030645842818603018,0.14310937500000004,0.04528082002957319
BP.L,0.04828174454257202,0.12550000000000003,0.031183017844691786
CMIG4.SA,0.0638465316407046,0.13950000000000004,0.08310693522547043
CMS.N,0.02628853756940045,0.06592187499999998,0.03480102889998487
CPFE3.SA,0.046291871518998544,0.093375,0.05961662293192933
CRBR.NS,0.03317133309081888,0.039968749999999956,0.03334531700568189
CSNA3.SA,0.04772962873826844,0.08224999999999999,0.06917854734224466
CU.TO,0.037656759058877366,0.08032812499999999,0.049476259793489
DUK.N,0.039634747119691296,0.098203125,0.03597721225575815
EDP.LS,0.03826645620556658,0.11412500000000002,0.038681836592877654
ELE.MC,0.932972253562168,3.8681249999997958,0.01925409736397794
ELET6.SA,0.07154705855121093,0.13887500000000003,0.07456621645260872
EMA.TO,0.040348758485222874,0.086875,0.04597458460190818
ENAE.WA,0.08070593844102132,0.17100000000000007,0.021994718072344373
ENEI.MI,0.030434304058662348,0.11187500000000002,0.042196101931575754
ENGIE.PA,0.028074914605098672,0.13359375000000004,0.021656057529635814
ENJSA.IS,0.1279726202113592,0.2210000000000001,0.19587851490173647
EONGn.DE,0.024500260476832056,0.18675000000000008,0.030991055688659893
ETR.N,0.029078998857926072,0.09050390624999999,0.03733557298997028
EXC.OQ,0.04692103723669838,0.13534375000000004,0.04275245376861822
FGEN.PS,0.06450333359965081,0.10350000000000001,0.05649213049418741
FORTUM.HE,0.050012491038022286,0.07984374999999999,0.02493224441818398
FTS.TO,0.04382110637047455,0.08703124999999999,0.04379334317707805
GPSC.BK,0.030640685961553518,0.043249999999999955,0.0384894360131482
HE.N,0.02350416993005803,0.11559375000000002,0.03287104585276699
HEGL.NS,0.13239773270399569,0.15909375000000006,0.06514619291175627
HOLMb.ST,0.04243186389391797,0.06231249999999997,0.00491738205985168
IBE.MC,0.03732121167084595,0.0955,0.02622970573823585
IDA.N,0.03987929352804559,0.07227343749999998,0.05291020271046504
LIGT3.SA,0.051577027645672104,0.12175000000000002,0.08065328084360569
MPLF.PSX,0.09011832944872115,0.11900000000000002,0.1550934418092807
NEOE3.SA,0.053429039618296634,0.10125,0.05648618907953665
NRG.N,0.03721687723046844,0.08708593749999999,0.07010694279409269
NTPC.NS,0.04514753247610514,0.09575,0.03774002930964645
ORK.OL,0.03159558492048767,0.04796874999999996,0.02442178769352054
PC1.HM,0.07437032206587951,0.13750000000000004,0.056088758907449236
PEG.N,0.03611096564827192,0.08292187499999999,0.035073660851876964
PGRD.NS,0.05844455065524947,0.10350000000000001,0.07008609788920514
PIF.TO,0.0862295774479023,0.12987500000000002,0.09042481637924077
RATCH.BK,0.05184340516537294,0.06787499999999998,0.0414897764206427
RWEG.DE,0.03838956805789673,0.13387500000000002,0.07201814565873127
SHEL.L,0.06265081665743344,0.12212500000000003,0.03982411018003817
SO.N,0.030697405623979573,0.08039843749999999,0.03706075743990436
SRG.MI,0.027608289913371806,0.08362499999999999,0.013043687437260846
SSE.L,0.023576518140682918,0.04918749999999996,0.03675783828498234
SVT.L,0.019607991413939457,0.05578124999999996,0.028075073474485956
SXC.N,0.05654621332365133,0.10587500000000001,0.07702133094903564
TA.TO,0.03153453083406573,0.08231249999999998,0.04953661285205709
TCIL.NS,0.06043648116830104,0.06912499999999998,0.08293344533833143
TTPW.NS,0.06452071115507263,0.12700000000000003,0.08845482398915552
UN01.DE,0.04253249980604229,0.15140625000000005,0.09809306400768701
UNACEMC1.LM,0.06558969527175537,0.11850000000000002,0.05287467818070772
VERB.VI,0.036442368693834,0.06328906249999997,0.04231571255161133
