Firm Name,WACC,COE,COD
071320.KS,0.04070694238842797,0.13340625000000003,0.018290370190114556
1811.HK,0.04282286501414578,0.15100000000000005,0.028349455797195378
2380.HK,0.05076650365856368,0.17700000000000007,0.03511438921629969
3038.T,0.011253035200806089,0.02467968749999994,0.00627594809583778
5110.SE,0.10548058285916569,0.18825000000000008,0.04184146821400891
5711.T,0.030617714980080073,0.1083125,0.0069742193895995785
600011.SS,0.03891750858667261,0.15100000000000005,0.038298481252444214
600025.SS,0.04099605233753677,0.07299999999999998,0.039930875361911054
600116.SS,0.05056399722518391,0.07649999999999998,0.028680477315253177
600409.SS,0.05674496012590484,0.0945,0.04336789186688534
600674.SS,0.05959866558637561,0.07374999999999998,0.03395010280127151
600886.SS,0.03164258164589289,0.09375,0.029765534626702117
601088.SS,0.06600230212897457,0.09775,0.033280638949186384
6013.T,0.03812672205641604,0.07506249999999998,0.0025500298301252395
601778.SS,0.05080019853210093,0.06849999999999998,0.06587252530896932
601991.SS,0.03314376345927155,0.11700000000000002,0.04277716976779309
603212.SS,0.024809367569767492,0.03681249999999995,0.015103373746062208
6504.T,0.037863566537226,0.09290625,0.006998996885910968
688599.SS,0.034574421550391275,0.08224999999999999,0.02047555892409967
8031.T,0.037813942131184886,0.0943125,0.01143006173194632
9505.T,0.036867065466166464,0.15950000000000006,0.007409280979205182
9513.T,0.062485923819016145,0.1977500000000001,0.014885423148402905
9531.T,0.04137645840724968,0.09006249999999999,0.012373227714584586
A2.MI,0.036111227356339516,0.11050000000000001,0.016003241393400515
ACOx.TO,0.03830717349218357,0.13534375000000004,0.04085619770104636
ADAI.NS,0.029945676739590962,0.05143749999999996,0.041685820981238325
AEP.OQ,0.03450048458669939,0.08790624999999999,0.03007012224852176
AES.N,0.1470459630899056,1.6762500000000014,0.052210653387656555
AEV.PS,0.0532290311585652,0.0935,0.05252248779117704
ALS.TO,0.030105817369024714,0.03890624999999995,0.05772228222504973
AP.PS,0.054682960456151786,0.07499999999999998,0.060399493870251016
AVA.N,0.042607785960723926,0.090953125,0.04362219099364057
AWR.N,0.02603303419451392,0.045714843749999956,0.03919075466250135
AY.OQ,0.039524434474792355,0.06181933593749997,0.06072306449705272
