Instrument,Revenue,Price Close,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Return On Equity - Actual,Company Market Cap,Common Shares - Outstanding - Total,Total Assets,Interest Expense,Total Liabilities,Dividend Payout Ratio - %,Interest Bearing Liabilities - Total,Shareholders Equity - Common,Total Capital,Total Debt,Long Term Growth - Mean,"Return on Average Common Equity - %, TTM",TRBC Economic Sector Name,TRBC Business Sector Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name,TRBC Economic Sector Code,TRBC Business Sector Code,TRBC Industry Group Code,TRBC Industry Code,TRBC Activity Code,Depreciation Depletion & Amortization - Total,"WACC Tax Rate, (%)",Earnings before Interest & Taxes (EBIT),Country of Headquarters,Operating Profit before Non-Recurring Income/Expense,Capital Expenditures - Total,ESG Combined Score Grade,year
3038.T,3257549694.1896,30.8229136376854,0.817845148895293,0.933049471661864,1.01643746397694,25.34,8433149171.27071,215985936.0,1416045489.29664,2956544.92913153,849646406.727829,21.5458230876587,471091360.856269,566399082.568807,1037490443.42508,471091360.856269,,28.8452875039538,Consumer Non-Cyclicals,Food & Drug Retailing,Food & Drug Retailing,Food Retail & Distribution,Supermarkets & Convenience Stores,54,5430,543010,54301020,5430102012,34502321.484299,33.83299,217631458.179594,Japan,217631458.179594,112729897.062012,D+,FY-2
5110.SE,18315052112.4883,5.67772890843663,0.38659450235956,0.516170314874557,0.42125469912283,1.88,23656790153.1387,4166593815.0,129401458883.113,1269664691.98916,63354663734.5062,138.215485567682,30344649606.8239,66046795148.6072,96391444755.4312,30344649606.8239,,1.30587173343951,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,5049594922.2916,4.22415250544,2289174558.95398,Saudi Arabia,2289174558.95398,6244665075.59243,C-,FY-2
5711.T,13415727190.6052,21.0332460986721,2.30280412090406,2.64354137707349,2.69632777314429,4.6,2765651749.05495,130652931.0,18387949412.8275,41663558.2261341,12837868112.0145,26.820174540091,5973938572.71906,4925320686.5402,11524019873.5321,5973938572.71906,,4.64004790806215,Basic Materials,Mineral Resources,Metals & Mining,Diversified Mining,Diversified Mining,51,5120,512010,51201080,5120108010,625859102.918667,29.13904,250651211.819227,Japan,250651211.819227,742764254.635159,C+,FY-2
600011.SS,24795082940.9962,0.686590038314176,0.054197018595359,0.070281235592439,,10.242,9266806925.08589,15698093359.0,67157969712.4904,1338663824.98382,45468462718.6207,101.11418882886,34953444136.8582,11237921586.6667,56642951130.728,34953444136.3985,,3.8058687471403,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Fossil Fuel IPPs,59,5910,591010,59101020,5910102011,3092326830.84081,31.52166464304,3256655503.14424,China,3256655503.14424,6188475642.07963,C,FY-2
600025.SS,2950708804.5977,0.68352490421456,0.051503311864717,0.053409541833277,,8.291,12303448275.8621,18000000000.0,25230973491.6061,556713238.055583,15496592682.3096,59.2592592592593,13941924213.0268,7455065291.97548,23676305022.3234,13941924213.0268,,10.1605348585369,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012,868427211.906867,11.95637,1352595445.03137,China,1352595445.03137,627071492.199251,C-,FY-2
600116.SS,798989043.678161,1.2904214559387,0.076056381564712,0.091119285338939,,8.68,2467470230.14252,1912142904.0,2985921747.78238,28501891.205041,1290880269.25211,30.8440451911595,993773251.809962,1654351300.72337,2688814730.34023,993773252.10728,,8.7781670219385,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,58218752.1515532,14.31353,106755383.868742,China,106755383.868742,70621384.4897203,,FY-2
600236.SS,1365439685.82375,0.68352490421456,0.044415854928628,,,14.88,5387801532.09501,7882377802.0,6862904681.03295,146215749.257861,3888920222.36322,68.2699885178109,3519993938.83525,2351749112.54559,6493978397.50498,3519993937.16475,7.2,14.693583709178,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,327965960.378887,15.76643,568496621.626302,China,568496621.626302,378549453.736757,,FY-2
600409.SS,2724946645.21073,1.57088122605364,0.186997694081476,0.213667947732513,,6.28,3242847791.87739,2064349448.0,3723114338.76782,50094547.8407913,1789409911.37318,70.533389234297,1155106824.0659,1810482533.24751,3088811251.46054,1155106824.52107,,6.17090526253347,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,165201475.338316,19.79691,163909359.197383,China,163909359.197383,18856941.7643416,D+,FY-2
600459.SS,4433176669.7318,2.83931894789272,,,,9.82,1727353453.37164,608370379.46476,1466784280.54866,17602459.0031287,862492787.626054,30.8695826334471,520007095.785441,569499085.855939,1124298588.70805,520007095.785441,,9.11812193814531,Basic Materials,Mineral Resources,Metals & Mining,Non-Gold Precious Metals & Minerals,Non-Gold Precious Metals & Minerals (NEC),51,5120,512010,51201010,5120101010,11471129.6677158,14.41254,87300677.2354614,China,87300677.2354614,31910588.9684901,,FY-2
600674.SS,155625874.329502,1.54022988505747,0.114498226516634,0.124113258317025,,11.307,6780317512.98851,4402146445.0,6333966626.99923,52611887.9493572,1773028411.06513,52.9096098241968,1549682728.71877,4413495879.17241,6110620944.65287,1549682727.96935,,11.305582091663,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,32943045.1208428,1.16181,40522146.647337,China,40522146.647337,66702435.6953743,C,FY-2
600795.SS,21519185538.6973,0.344827586206897,,,,4.926,6775999256.89655,18361079257.0,61393112094.9762,1359217298.63116,39865862874.2605,18.3486238531927,31788472743.3241,10381544609.0728,53315721964.0398,31788472741.7624,,6.67531059028082,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,2792228589.8417,32.81628,2941641023.07719,China,2941641023.07719,2172673652.58827,D+,FY-2
600886.SS,6002526157.85441,1.32413793103448,0.125922120147846,0.137829547720197,,13.78,9223777121.54482,6965873347.0,35081895719.0743,611999868.981849,22398808736.4061,36.8287847796133,20560687945.2061,6390736048.83372,33243774927.8743,20560687944.8276,,13.5385129937208,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Independent Power Producers (NEC),59,5910,591010,59101020,5910102010,1049319513.56999,16.51138,2166700126.42723,China,2166700126.42723,1478020712.77211,C+,FY-2
600905.SS,1734089204.5977,,,,,,,28571000000.0,21850782488.3801,302747109.806771,14728199112.0169,0.0,12058884803.6751,6429511614.13027,19181468180.0383,12058884804.5977,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Wind Electric Utilities,59,5910,591010,59101010,5910101023,578743107.743088,7.56797,846080071.127639,China,846080071.127639,3692135383.83969,,FY-2
600995.SS,286524393.869732,1.24597701149425,,,,,596232893.793103,478526400.0,440005821.581609,938076.128169999,100532154.537931,30.2530662821209,33295652.9072797,339473667.043678,372769319.950958,33295652.1072797,,5.00364414511536,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,30808140.456443,13.685839553358,15638801.1455676,China,15638801.1455676,36305367.1898283,,FY-2
601088.SS,35749118773.9464,2.76015325670498,0.322542043984476,0.314843220600012,,11.0,51918383490.8215,19868519955.0,85585747126.4368,327935430.07478,20431724137.931,100.0,9853639846.7433,55201379310.3448,75007662835.2491,9853639846.74329,,11.0010012399648,Energy,Energy - Fossil Fuels,Coal,Coal,Coal (NEC),50,5010,501010,50101010,5010101010,2881364552.79327,22.8746,9158115402.82254,China,9158115402.82254,2998411829.25074,B+,FY-2
6013.T,1325438121.04788,17.8637200736648,1.15512501158373,1.23939870550162,,8.758,1482688766.11418,81220000.0,1605609756.09756,132085.555970534,787588075.880759,38.8099349183158,51797651.3098464,814299909.665763,869819331.526649,51797651.3098464,,8.61510647305848,Industrials,Industrial & Commercial Services,Professional & Commercial Services,Environmental Services & Equipment,Environmental Services & Equipment (NEC),52,5220,522030,52203010,5220301010,9774331.14181951,29.40187,98356565.7852011,Japan,98356565.7852011,22209242.7681883,,FY-2
601778.SS,549810170.114942,1.11264367816092,0.053639846743295,0.067432950191571,,5.29,3077018230.45517,2765501922.0,4491468722.52261,125970698.917322,2779732105.48199,0.0,1912340514.14406,1699064735.4728,3624077131.18467,1912340514.94253,,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012,149769703.383234,11.263834098693,189539500.868577,China,189539500.868577,306978062.730744,D+,FY-2
601991.SS,14409361839.0805,0.366283524904215,0.019018167761886,0.020100502512563,,4.5,5328716562.61697,18506710504.0,42962989731.8008,988089901.454694,28830811340.9962,89.5089080473516,23098533793.1035,6517633869.7318,37230712183.9081,23098533793.1034,,4.4111977826938,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Independent Power Producers (NEC),59,5910,591010,59101020,5910102010,2139798841.79733,33.06358,1806340288.68971,China,1806340288.68971,2412517400.50329,C+,FY-2
603212.SS,334484242.145594,5.95862068965517,0.153414090092323,0.229555734556044,,11.75,2383507862.06896,400010000.0,502120914.783142,2158930.79639349,215178997.65364,10.3047454164224,142943611.983142,287142917.051341,429885529.112644,142943612.260536,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Photovoltaic Solar Systems & Equipment,50,5020,502010,50201010,5020101013,5058485.45466262,12.6024,32903989.3164809,China,32903989.3164809,75225412.9178526,,FY-2
6504.T,7912619692.8636,36.0085296113211,2.5718528708134,2.95082434670593,3.44471218255429,10.71,5375965121.30464,142839324.0,9502728093.94761,13595377.5823957,5336025293.58627,28.955779230072,1942475158.08491,3766910569.10569,6109177958.44625,1942475158.08491,,,Industrials,Industrial Goods,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Electrical Components & Equipment,Electrical Components & Equipment (NEC),52,5210,521020,52102030,5210203010,341478900.914107,27.6398,449458842.920019,Japan,449458842.920019,194146897.911546,A-,FY-2
6806.TW,18647800.5342832,2.00641616153161,,,,,249332146.037399,113333240.60634,255940552.092609,1281430.44698873,210319572.573464,53.0932971754366,48801959.0382903,44667889.5814782,94422938.5574355,48801959.0382903,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010,2216712.93143306,20.85319694048,377578.890722813,Taiwan,377578.890722813,23958216.5091551,,FY-2
688599.SS,4508501675.09579,3.54789272030651,0.157645397554466,0.231850784650896,,9.12,7337135721.26436,2068026375.0,6987350398.60077,62264571.4781257,4564272401.96015,30.2816062806625,3040921701.27969,2328120761.69808,5463999697.92031,3006924242.14559,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010,169101486.807236,18.6342,264082313.704194,China,264082313.704194,686328178.924863,,FY-2
8031.T,72359846431.7977,18.3144324900649,2.57829944174979,2.62066367713004,2.63673460236112,7.34,31447800084.4819,1668476342.0,113060930442.638,490112890.111235,69493748870.822,42.5057682332811,42879286359.5303,41286540198.7353,86446467931.346,42879286359.5303,10.4,7.99842920271427,Industrials,Industrial & Commercial Services,Diversified Industrial Goods Wholesale,Diversified Industrial Goods Wholesale,Diversified Industrial Goods Wholesale,52,5220,522020,52202010,5220201010,2533589657.16623,22.17249,1802939534.95008,Japan,1802939534.95008,2034966683.37746,B,FY-2
9505.T,5270054200.54201,6.513521372492,0.558945352723331,0.67488510522988,0.672794327522356,2.074,1370013011.22419,208768068.0,14413965672.9901,65250264.6494437,11200415537.4887,45.8004097161253,8806558265.58265,3058943089.43089,12020108401.084,8806558265.58265,,2.06902815622162,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,512737258.912474,33.33484,168201520.845906,Japan,168201520.845906,820232433.211877,D+,FY-2
9513.T,6606160794.94128,13.773383735582,2.56085547827658,2.74587259437454,2.99210196150999,2.737,2521233043.5204,183048359.0,25672628726.2873,224035972.291164,17960930442.6378,61.5450143472023,15050695573.6224,7309349593.49593,22762393857.2719,15050695573.6224,,2.75884418974723,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,909927960.398439,29.13904,733782436.829162,Japan,733782436.829162,1502907194.56301,C+,FY-2
9531.T,15945311653.1165,23.1074924881264,1.25460935060163,1.67484238082116,1.92485670983742,4.299,10223587909.8187,440998059.0,24736657633.243,119150606.167991,14092836495.0316,53.4471265528734,9629710930.44264,10422890695.5736,20273532068.654,9629710930.44264,,4.30186295301319,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Utilities (NEC),59,5910,591020,59102010,5910201010,1696440838.10755,28.82647,732838968.57223,Japan,732838968.57223,1965970849.748,A-,FY-2
A2.MI,8127747923.79091,1.60388029606315,0.117873220586446,0.13158898103136,0.145755885997522,10.67,5024805043.21255,3109183856.0,14931607230.0928,87892741.2629728,9904738641.915,0.0,5492183683.43918,4319736199.31607,10519052271.617,5492183683.43918,0.105,10.8409024318781,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,633512615.596752,29.609871568448,633512615.596752,Italy,633512615.596752,842400559.117843,A-,FY-2
ACOx.TO,2283582089.55224,28.6645718774548,2.35257560123819,2.40356377490277,2.33272913547167,8.74,3300621934.01414,114544028.0,17439120188.531,312021959.190552,11273369992.1445,79.3650793650794,7637077769.04949,3183032207.38413,13802827965.436,7637077769.04949,-2.55,6.25931445603577,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,492666251.353504,23.966925946366,766618545.66674,Canada,766618545.66674,767365009.683942,C,FY-2
ADAI.NS,1357224113.64973,5.99018021200446,0.154943096119567,0.194707253530783,,14.05,6588060596.14958,1099810083.0,5911314382.59704,154432865.99858,4540891751.09726,0.0,3704685726.78672,1219530470.21344,5075108358.2865,3704685726.78672,,14.0546920928865,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,179074315.429218,25.994567084708,432485331.962654,India,432485331.962654,532598126.51045,C,FY-2
AEP.OQ,14612900000.0,83.27,4.64879,4.96103,5.29093,10.919,41352231234.38,496604194.0,80757200000.0,1017600000.0,59937500000.0,65.7497328191069,33840900000.0,20596100000.0,54660600000.0,33840900000.0,6.0,10.6880351218737,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,2770300000.0,4.12376,2987700000.0,United States of America,2987700000.0,6316000000.0,B,FY-2
AES.N,9660000000.0,23.5,1.56446,1.68043,1.78601,44.299,15630581978.0,665370128.0,34603000000.0,1038000000.0,29883000000.0,897.674418604651,19881000000.0,2634000000.0,25473000000.0,19881000000.0,7.4,1.52753108348135,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,1068000000.0,35.16484,2572000000.0,United States of America,2572000000.0,1900000000.0,B,FY-2
AEV.PS,3889311143.51177,0.960277040816327,0.055978596419016,0.071619674830212,,,5539944873.87026,5630225457.0,12688105123.9325,361371612.687821,8030742095.39679,33.0447575690799,6880321703.81171,3813005019.78755,11537684732.3474,6880321703.81171,,8.58511472603345,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,256083558.868795,11.76407818445,633660442.516471,Philippines,633660442.516471,200505612.901388,C,FY-2
ALS.TO,47177533.3857031,10.7541241162608,0.393818268165268,0.409545670413171,0.364239354123793,,445913970.761979,41477653.0,463165750.196386,6029189.8669428,161653574.234093,,104451688.923802,240232521.602514,405963864.886096,104451688.923802,,-8.47403621679601,Basic Materials,Mineral Resources,Metals & Mining,Diversified Mining,Diversified Mining,51,5120,512010,51201080,5120108010,13472929.0464839,23.74702,17817349.6266012,Canada,17817349.6266012,2174449.68211024,,FY-2
AP.PS,2299034555.30098,0.552894627238651,0.038340951204447,0.050679225859584,,9.34,4068532785.31549,7358604307.0,8288379879.19184,287480905.788481,5485108206.62362,49.6912148158372,4759657529.68132,2648585273.90127,7562929202.24953,4759657529.68132,2.932,9.95456898013957,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Fossil Fuel IPPs,59,5910,591010,59101020,5910102011,221322932.97959,11.441334533663,542143268.828041,Philippines,542143268.828041,110335130.367562,C+,FY-2
ARG.CN,4097385561.57563,,,,,0.92,3278736386.00087,857227180.0,14869985942.3049,324243465.07143,7188084931.90804,,5143412505.49129,4875747840.09372,12825313515.8881,5143412505.49129,,-0.597421975407514,Basic Materials,Mineral Resources,Construction Materials,Construction Materials,Cement & Concrete Manufacturing,51,5120,512020,51202010,5120201012,466729888.635931,33.2096794976,461509557.048771,Colombia,461509557.048771,364529819.632244,B-,FY-2
AVA.N,1324091000.0,40.14,2.04817,2.24053,2.42821,6.519,2759060952.72,69238901.0,6402097000.0,100978000.0,4372371000.0,85.1461139256147,2314831000.0,2029726000.0,4344557000.0,2314831000.0,5.4,6.52495206613236,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,224223000.0,12.68468767252,232700000.0,United States of America,232700000.0,404306000.0,C,FY-2
AVNT.NS,560668594.555423,7.15672502129081,,,,22.75,975072509.26253,136245630.0,312048115.181099,120336.948165592,40016612.6584355,23.6490333316855,535378.80963124,240810697.731654,272566881.332294,535378.80963124,,22.7540295196148,Consumer Non-Cyclicals,Food & Beverages,Food & Tobacco,Fishing & Farming,Animal Feed,54,5410,541020,54102010,5410201024,5515138.01106199,24.2877,56500231.9766427,India,56500231.9766427,10236658.5654256,,FY-2
AWR.N,367661000.0,79.51,2.36578,2.53372,2.75,13.9,2933049240.11,36889103.0,1791603000.0,22531000.0,1149930000.0,54.8040308349587,574906000.0,641673000.0,1216579000.0,574906000.0,4.85,13.8571094181723,Utilities,Utilities,Water & Related Utilities,Water & Related Utilities,Water & Related Utilities (NEC),59,5910,591030,59103010,5910301010,37204000.0,23.18636,130530000.0,United States of America,130530000.0,130423000.0,C+,FY-2
AY.OQ,1013260000.0,37.98,1.05491,1.30559,1.3967,2.319,4051359338.75999,106670866.0,9938354000.0,378386000.0,8197473000.0,1409.2496657754,6231339000.0,1527382000.0,7972220000.0,6231339000.0,,0.580490278558213,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Alternative Electric Utilities,59,5910,591010,59101010,5910101020,408604000.0,21.14241,373051000.0,United Kingdom,373051000.0,,B,FY-2
BEPC.N,3087000000.0,58.27,,,,,21081186660.82,172180417.0,39473000000.0,816000000.0,27748000000.0,,13214000000.0,1177000000.0,24939000000.0,13214000000.0,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Alternative Electric Utilities,59,5910,591010,59101010,5910101020,1073000000.0,15.697913341561,847000000.0,United States of America,847000000.0,373000000.0,C+,FY-2
BEP_u.TO,3755000000.0,43.1657501963865,0.0735,0.16622,0.29,-5.91,11863583704.2419,274837890.0,49722000000.0,964000000.0,27955000000.0,,18520000000.0,3845000000.0,40287000000.0,18520000000.0,,-4.3684710351377,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,1367000000.0,17.281305,545000000.0,Bermuda,545000000.0,447000000.0,B,FY-2
BKH.N,1688714000.0,61.45,3.8658,4.0578,,9.46,3855784223.4,62794687.0,8088786000.0,144931000.0,5426139000.0,59.5053776668658,3770576000.0,2561385000.0,6433223000.0,3770576000.0,4.716,9.24576541766562,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,224457000.0,10.447520983798,428303000.0,United States of America,428303000.0,767404000.0,C-,FY-2
BN.N,62752000000.0,33.383144969,1.3187,1.66561,,-0.58,62401438547.2741,1510720411.0,343696000000.0,7213000000.0,221054000000.0,,158867000000.0,31693000000.0,281509000000.0,158867000000.0,,-0.879141957449529,Financials,Banking & Investment Services,Investment Banking & Investment Services,Investment Management & Fund Operators,Investment Management & Fund Operators (NEC),55,5510,551020,55102020,5510202010,5791000000.0,23.74702,10259000000.0,Canada,10259000000.0,9123000000.0,A-,FY-2
BP.L,105944000000.0,3.48387273199612,0.32315,0.44695,0.52576,-6.71,70878086579.5425,20262132000.0,267654000000.0,2158000000.0,182086000000.0,,81926000000.0,71229000000.0,167494000000.0,81926000000.0,-4.5,-23.9399673428004,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,14889000000.0,21.14241,-6176000000.0,United Kingdom,-6176000000.0,12306000000.0,C+,FY-2
CBAV3.SA,1041912701.92734,,,,,,,596501414.58433,2158566147.44787,20735824.6632843,1438437337.54356,,684868398.251728,686100275.333577,1404997208.15604,684868398.251728,,,Basic Materials,Mineral Resources,Metals & Mining,Aluminum,Aluminum (NEC),51,5120,512010,51201030,5120103010,84470490.573438,19.131595,51400256.61153,Brazil,51400256.61153,70917420.8846241,,FY-2
