Instrument,Revenue,Price Close,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Return On Equity - Actual,Company Market Cap,Common Shares - Outstanding - Total,Total Assets,Interest Expense,Total Liabilities,Dividend Payout Ratio - %,Interest Bearing Liabilities - Total,Shareholders Equity - Common,Total Capital,Total Debt,Long Term Growth - Mean,"Return on Average Common Equity - %, TTM",TRBC Economic Sector Name,TRBC Business Sector Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name,TRBC Economic Sector Code,TRBC Business Sector Code,TRBC Industry Group Code,TRBC Industry Code,TRBC Activity Code,Depreciation Depletion & Amortization - Total,"WACC Tax Rate, (%)",Earnings before Interest & Taxes (EBIT),Country of Headquarters,Operating Profit before Non-Recurring Income/Expense,Capital Expenditures - Total,ESG Combined Score Grade,year
600409.SS,1954867150.66819,0.768125278755142,,,,,1421327868.00634,1850385487.0,3159325193.03732,67207330.7936336,2144638632.14893,33.1664225971153,1607566611.95137,933761812.166113,2622253172.83975,1607566612.15455,,,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,98909226.1408798,19.79691,149318513.828875,China,149318513.828875,132004540.583675,,FY-9
600459.SS,896407393.825264,1.32561001338025,0.033543203117452,0.043119384238833,0.050291455991756,5.39,668875239.69308,504583866.79153,395535605.297587,5576974.72356377,100150115.869633,30.1580689660057,61086709.0374482,282405788.676347,356472198.465401,61086708.9548541,75.852,,Basic Materials,Mineral Resources,Metals & Mining,Non-Gold Precious Metals & Minerals,Non-Gold Precious Metals & Minerals (NEC),51,5120,512010,51201010,5120101010,3722873.29895158,14.41254,13299322.635157,China,13299322.635157,25520789.588268,,FY-9
600674.SS,189278735.318896,0.92175033450617,0.099096491508619,0.129529535932453,,,3797384092.96793,4119753420.0,2844451945.44328,47809919.8109988,1053298916.68566,10.5524373065927,980097206.802451,1732430153.35415,2771250235.56007,980097206.666997,73.862,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,37622014.9285868,1.16181,72902679.1789749,China,72902679.1789749,4817754.76787489,,FY-9
600795.SS,10753304998.5959,0.38819234517733,0.063546260964369,0.067892363348035,,16.45,6688521739.15126,17229916618.0,40455281059.3521,996734279.969528,30748874659.0317,35.6718184345688,24638579152.4093,6174224003.59284,34344985552.7297,24638579151.5932,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,1397626836.6767,32.81628,2495680464.2885,China,2495680464.2885,4465534072.17887,,FY-9
600886.SS,4662367595.02453,0.649189751722087,0.112688753662385,,,21.3,4405416811.81921,6786023347.0,26357230454.7979,727693761.848555,20784805526.6465,30.0017517894427,18795042549.6159,3049361783.22183,24367467477.7673,18795042549.1848,9.697,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Independent Power Producers (NEC),59,5910,591010,59101020,5910102010,764871985.736431,16.51138,1690815864.62673,China,1690815864.62673,2608385842.26784,,FY-9
600905.SS,,,,,,,,,,,,,,,,,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Wind Electric Utilities,59,5910,591010,59101010,5910101023,,7.56797,,China,,,,FY-9
600995.SS,335373556.667823,0.839156218510993,0.04507622711979,,,10.06,401558404.281679,478526400.0,441821401.546162,10553521.9795666,221786179.189587,31.4057508865364,167005302.542247,220035222.356575,387040524.898822,167005302.542247,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,27436268.1539607,13.685839553358,32237841.4659308,China,32237841.4659308,61292788.3110679,,FY-9
601088.SS,46879924674.1662,2.61327783008738,0.338359822405251,0.354869377774918,0.365433369796024,16.81,53812388859.7166,19890000000.0,83861770487.4705,599473933.098118,29426136082.0655,39.6252025044879,13536514858.6815,44990997241.3565,67972149264.0864,13536514858.6815,4.25,,Energy,Energy - Fossil Fuels,Coal,Coal,Coal (NEC),50,5010,501010,50101010,5010101010,3283034855.86245,22.8746,11725775203.1965,China,11725775203.1965,8404836025.37701,B,FY-9
6013.T,933549762.573893,8.75891583452211,1.09798625730994,1.18311296296296,,,769026223.566333,82676599.0,1051642601.02723,2845072.23419433,626330070.743289,5.6146705908988,146070355.654618,422637852.505088,571382885.93856,144093419.90503,,22.6515724560571,Industrials,Industrial & Commercial Services,Professional & Commercial Services,Environmental Services & Equipment,Environmental Services & Equipment (NEC),52,5220,522030,52203010,5220301010,1896714.82279622,29.40187,90962449.8174691,Japan,90962449.8174691,12588196.7976107,,FY-9
601778.SS,,,,,,,,,,,,,,,,,,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012,,11.263834098693,,China,,,,FY-9
601991.SS,12373472091.4482,0.700398103639097,0.056006378454996,0.063525223890213,,8.26,8530909293.14221,13310037578.0,48694768158.3164,1331451614.98861,37894346267.5719,46.9657188375992,32002638221.2531,7485490691.64313,42803060111.9976,32002638221.2531,,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Independent Power Producers (NEC),59,5910,591010,59101020,5910102010,1647235774.80296,33.06358,2584503101.73353,China,2584503101.73353,5300597482.98107,C-,FY-9
603212.SS,,,,,,,,,,,,,,,,,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Photovoltaic Solar Systems & Equipment,50,5020,502010,50201010,5020101013,,12.6024,,China,,,,FY-9
6504.T,7364192266.69251,23.39514978602,1.4416521569011,1.83042697838208,,9.3,3492825476.40513,142899991.4,7857098556.06164,28500635.8899116,5422511871.30536,25.533653355122,2265248570.59793,2201589301.28888,4699835255.3542,2265248570.59793,,9.28598187569057,Industrials,Industrial Goods,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Electrical Components & Equipment,Electrical Components & Equipment (NEC),52,5210,521020,52102030,5210203010,307956608.25495,27.6398,330787065.09566,Japan,330787065.09566,137990994.713222,B+,FY-9
6806.TW,,,,,,,,,,,,,,,,,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010,,20.85319694048,,Taiwan,,,,FY-9
688599.SS,,,,,,,,,,,,,,,,,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Renewable Energy Equipment & Services (NEC),50,5020,502010,50201010,5020101010,,18.6342,,China,,,,FY-9
8031.T,55547223568.1752,13.9324774132192,2.17858930323847,2.21703159960746,2.24288537782139,12.5,25484640200.2377,1792512088.0,111360781083.438,490909726.978036,71625302839.4224,30.4461957251359,42747514294.0207,36978069580.3857,82482992538.0366,42747514294.0207,,9.65120439845688,Industrials,Industrial & Commercial Services,Diversified Industrial Goods Wholesale,Diversified Industrial Goods Wholesale,Diversified Industrial Goods Wholesale,52,5220,522020,52202010,5220201010,2187680859.32275,22.17249,2830247910.44773,Japan,2830247910.44773,4058131173.17804,B,FY-9
9505.T,4780482604.90358,13.5710889205896,0.265600742259986,0.335374487204532,0.14347616754935,0.8,2854457264.27009,208824179.0,13956303905.4172,127469218.801499,10808576412.4431,414.944356120827,8576664405.46565,3147572439.18984,11724391898.4398,8576664405.46565,,0.76725211825319,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,676368505.809131,33.33484,198206698.982205,Japan,198206698.982205,614395844.651663,D,FY-9
9513.T,5902509933.13306,29.1488349976224,2.00540107212476,2.54564873294347,3.13840155945419,5.9,4855309786.01997,150051289.0,23114797945.5374,252612466.267675,18080618276.9648,36.5999860598034,16107394127.3379,5002539005.71761,21141573795.9105,16107394127.3379,9.9,5.91558122946122,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,912499518.537666,29.13904,590686909.36671,Japan,590686909.36671,1766759909.3059,B,FY-9
9531.T,20468233355.9453,24.6314788397527,1.75468237704918,1.90829820452771,2.08611094847775,11.2,12402202290.1569,502243337.4,21095222405.2718,122917103.226789,11118557999.8062,23.1551576287909,6967012307.39413,9805087702.29674,16943676712.8598,6932648512.45276,-0.5,11.1838533252966,Utilities,Utilities,Natural Gas Utilities,Natural Gas Utilities,Natural Gas Utilities (NEC),59,5910,591020,59102010,5910201010,1401362790.049,28.82647,1657569031.7704,Japan,1657569031.7704,2441880576.41582,B,FY-9
A2.MI,7407152871.31979,1.17394545053004,0.079619517350713,0.086936491375456,,2.2,3677859896.87569,3105987668.0,15133188553.2067,349346347.030302,10531379717.9537,130.251095754839,6043653957.17074,3836215190.91734,10645462792.4238,6043653957.17074,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,1163602281.36329,29.609871568448,698692694.060604,Italy,698692694.060604,377240922.268463,B,FY-9
ACOx.TO,,43.9359698681733,3.31122701070546,3.59206697776558,4.11770325785803,14.914,5054087948.88888,115123728.0,15075329566.855,276821720.023838,9413370998.11676,20.5741626794258,6023540489.64219,2693032015.06591,11685499058.3804,6023540489.64218,,15.9847036328872,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,514791268.816261,23.966925946366,1146139051.32677,Canada,1146139051.32677,2382609400.76658,C,FY-9
ADAI.NS,,,,,,,,1099810083.0,8332.63894675444,,,,,8332.63894675444,8332.63894675444,,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,0.0,25.994567084708,0.0,India,0.0,,,FY-9
AEP.OQ,14833700000.0,46.74,3.34142,3.4532,3.59422,10.04,22798714367.28,487777372.0,56414000000.0,817300000.0,40328000000.0,64.6170589035505,19134000000.0,16085000000.0,35220000000.0,19134000000.0,4.23333,9.4502266777345,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,1712500000.0,4.12376,3048900000.0,United States of America,3048900000.0,3770100000.0,C+,FY-9
AES.N,15891000000.0,14.51,1.35441,1.4434,1.52,21.71,10569689400.73,722508342.0,40411000000.0,1441000000.0,32760000000.0,44.0140845070423,21049000000.0,4330000000.0,28778000000.0,21049000000.0,5.75,6.3827396336667,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,1294000000.0,35.16484,2978000000.0,United States of America,2978000000.0,1988000000.0,C-,FY-9
AEV.PS,2048147261.66329,1.20037797745209,0.080186808322266,0.086072377158035,,,6791840086.48365,5521871821.0,5568809443.31756,135624332.92723,2806819990.9849,33.3373439600675,2155220306.51341,2184524070.31778,4917209758.84607,2155220306.51341,-2.0,22.3675338954784,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,107958406.833485,11.76407818445,500748616.621867,Philippines,500748616.621867,454109721.137616,C-,FY-9
ALS.TO,5823652.07030086,11.5348399246704,,,,,319632363.700565,27595821.0,371799598.466874,100097.022616979,150942690.271947,,131199123.927724,218080854.170469,352056032.12265,0.0,,-9.08583933787927,Basic Materials,Mineral Resources,Metals & Mining,Diversified Mining,Diversified Mining,51,5120,512010,51201080,5120108010,59491.626649714,23.74702,-7620594.08036812,Canada,-7620594.08036812,1316370.27856669,,FY-9
AP.PS,1623961392.833,0.750002232311161,0.056547479747975,0.060653033707865,0.060224719101124,22.049,5641320100.06764,7358604307.0,4370944714.89745,126080361.249072,2314357899.48163,65.7269843183813,1774950800.09015,1974955217.48929,3831537615.50597,1774950800.09015,-5.435,22.0468302221947,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Fossil Fuel IPPs,59,5910,591010,59101020,5910102011,91434125.7392157,11.441334533663,642417022.162975,Philippines,642417022.162975,369482559.087691,C+,FY-9
ARG.CN,3955085018.14412,10.0988062213633,,,,,7937364429.76031,785813601.0,14212200622.084,213737959.230324,4268030067.39243,61.277209096457,2093460342.14619,6449540176.25713,12037630896.8377,2093460342.14619,,2.33878472241908,Basic Materials,Mineral Resources,Construction Materials,Construction Materials,Cement & Concrete Manufacturing,51,5120,512020,51202010,5120201012,331024408.859617,33.2096794976,719284515.159411,Colombia,719284515.159411,849374750.714918,C,FY-9
AVA.N,1402195000.0,28.19,1.85029,1.95537,,8.68,1692419886.01,60076752.0,4361923000.0,73909000.0,3043656000.0,71.0617169013538,1559168000.0,1298266000.0,2893324000.0,1559168000.0,,8.06304620909919,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,133189000.0,12.68468767252,231089000.0,United States of America,231089000.0,303113000.0,,FY-9
AVNT.NS,188585401.216565,,0.109286939475619,,,46.22,36677558.7556634,136244948.77526,66384967.9193401,443747.020117508,36458195.1504041,19.7231868973394,9351187.40104991,29926772.7689359,39277960.1699858,9351187.40104991,,,Consumer Non-Cyclicals,Food & Beverages,Food & Tobacco,Fishing & Farming,Animal Feed,54,5410,541020,54102010,5410201024,919337.305147668,24.2877,17644920.887715,India,17644920.887715,6049705.66123909,,FY-9
AWR.N,358540000.0,28.73,1.44886,1.47433,1.57175,13.24,1112355182.77,38720693.0,1310183000.0,22415000.0,817779000.0,47.1086579808741,332377000.0,492404000.0,824781000.0,332377000.0,1.0,13.1626438911786,Utilities,Utilities,Water & Related Utilities,Water & Related Utilities,Water & Related Utilities (NEC),59,5910,591030,59103010,5910301010,40967000.0,23.18636,119070000.0,United States of America,119070000.0,97379000.0,,FY-9
AY.OQ,210907000.0,,,,,,,80000000.0,5613948000.0,191514000.0,3910486000.0,,2894650000.0,1634183000.0,4598112000.0,2894650000.0,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Alternative Electric Utilities,59,5910,591010,59101010,5910101020,46943000.0,21.14241,111586000.0,United Kingdom,111586000.0,401678000.0,,FY-9
BEPC.N,,,,,,,,,,,,,,,,,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Alternative Electric Utilities,59,5910,591010,59101010,5910101020,,15.697913341561,,United States of America,,,,FY-9
BEP_u.TO,1706000000.0,13.9449775687382,0.20977,0.21949,,2.8,3488662595.27307,199476372.11814,16999000000.0,410000000.0,9463000000.0,279.710144927536,6623000000.0,2726000000.0,14159000000.0,6623000000.0,,2.34973608036778,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Hydroelectric & Tidal Utilities,59,5910,591010,59101010,5910101021,535000000.0,17.281305,580000000.0,Bermuda,580000000.0,226000000.0,C-,FY-9
BKH.N,1191133000.0,52.51,2.589,2.7371,2.88917,8.56,2335912653.50999,44499362.0,3837936000.0,111788000.0,2554436000.0,57.1284877479777,1479448000.0,1283500000.0,2762948000.0,1479448000.0,,9.40433837875779,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,137324000.0,10.447520983798,259445000.0,United States of America,259445000.0,354749000.0,,FY-9
BN.N,20093000000.0,13.718232478,0.83955,1.02222,,5.74,24245319263.7288,1384797242.99295,112745000000.0,2553000000.0,65219000000.0,65.1645569620253,47653000000.0,17781000000.0,95179000000.0,47653000000.0,,10.993292699897,Financials,Banking & Investment Services,Investment Banking & Investment Services,Investment Management & Fund Operators,Investment Management & Fund Operators (NEC),55,5510,551020,55102020,5510202010,1455000000.0,23.74702,5820000000.0,Canada,5820000000.0,6292000000.0,C,FY-9
BP.L,379136000000.0,8.08016423569146,0.80963,0.84626,0.82777,10.84,150644771285.827,18638693000.0,305690000000.0,844000000.0,175283000000.0,23.6726512857691,48192000000.0,129302000000.0,178599000000.0,48192000000.0,-1.28333,18.9220812756205,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,13510000000.0,21.14241,16431000000.0,United Kingdom,16431000000.0,24520000000.0,C+,FY-9
CBAV3.SA,,,,,,,,,,,,,,,,,,,Basic Materials,Mineral Resources,Metals & Mining,Aluminum,Aluminum (NEC),51,5120,512010,51201030,5120103010,,19.131595,,Brazil,,,,FY-9
CMIG4.SA,7766128376.66187,1.66171159066853,0.631803278688525,0.451104960613157,0.490491803278689,25.66,7500875086.60823,1958881226.35412,12623482936.7432,324616634.173985,7272328308.91693,17.1769944150097,4004303497.33254,5351154627.82623,9355458125.15878,4004303497.33254,0.9,25.6640458323062,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,384121333.753729,21.704433188233,1541783294.03141,Brazil,1541783294.03141,454550835.116114,B+,FY-9
CMS.N,6321000000.0,26.77,1.7546,1.86036,1.97647,13.6,7150021572.64,266100000.0,17416000000.0,398000000.0,13925000000.0,59.9557522123894,7971000000.0,3454000000.0,11462000000.0,7971000000.0,5.855,13.5980746089049,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,628000000.0,18.54141,1142000000.0,United States of America,1142000000.0,1381000000.0,C+,FY-9
CPFE3.SA,6367006520.4505,4.77996169609213,0.531873533188682,0.57491918699907,0.535814550768277,13.99,7777558585.63021,1017916333.91559,13143702260.9874,574303595.28257,9418273350.83411,177.340690713464,7138311457.36303,2973960115.1664,10863740367.5163,7138311457.36303,1.99,13.9864988410345,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,491817038.88913,26.63017,1302350807.2893,Brazil,1302350807.2893,807014665.760797,B+,FY-9
CRBR.NS,354194317.140238,2.38511326860841,0.145363348868176,0.188588715046605,,8.45,447420731.501618,187756218.0,332427797.683526,1733947.12590065,136459628.364303,25.6352250745877,76038496.791934,184314807.099408,272006666.111157,76038496.791934,,8.45241377781411,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,15135346.2069711,25.73664,27718914.615676,India,27718914.615676,16353791.0515695,,FY-9
CSNA3.SA,7330185451.77407,3.82263673694907,0.51298148542243,0.515620344754203,0.534485265814123,6.39,8876586711.13933,1457970108.0,21340731221.9494,842836013.909504,17924244220.5098,157.163204164825,11748001524.2612,3428135320.51825,15164488525.7007,11748001524.2612,42.7,6.09119580036865,Basic Materials,Mineral Resources,Metals & Mining,Iron & Steel,Iron & Steel (NEC),51,5120,512010,51201020,5120102010,537561186.562024,19.131595,1274982748.3888,Brazil,1274982748.3888,1158398343.55305,C+,FY-9
CU.TO,623352165.725047,33.5875706214689,2.15212909009413,2.34652622142537,,11.71,8703410919.07721,263943774.26792,14172316384.1808,250596504.442633,9093220338.98305,57.9335793357934,5925612052.7307,3706214689.26554,11004708097.9284,5925612052.7307,7.25,14.9641082274986,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,464283446.21542,25.417993668022,1019869494.82467,Canada,1019869494.82467,2266052887.07233,C,FY-9
