Firm Name,WACC,COE,COD
000539.SZ,0.027950597744649593,0.0975,0.02878451970906749
000629.SZ,0.03480028532320517,0.04549999999999996,0.03214424462335077
002545.SZ,0.08857968543746736,0.12950000000000003,0.031242156274263206
071320.KS,0.036500708007782295,0.15939062500000006,0.01750574384850642
2083.SE,0.04051625644986129,0.088875,0.024499129513351148
2380.HK,0.03761337615987908,0.11700000000000002,0.03759306879251473
300772.SZ,0.024063070816169162,0.13150000000000003,0.005884278926700995
3038.T,0.014342508777954049,0.02590624999999994,0.0029312958165647824
5711.T,0.06732215902720466,0.2075937500000001,0.01047526588805217
600011.SS,0.02297534809518515,0.0935,0.032988180967010505
600025.SS,0.024880171880907354,0.030499999999999944,0.03312393241413457
600116.SS,0.053608467843074624,0.08249999999999999,0.03422406640876187
600459.SS,0.04203590280905367,0.05924999999999997,0.042846539605978506
600674.SS,0.052892306140025436,0.06974999999999998,0.030749423694851646
600795.SS,0.02901944170602865,0.15050000000000005,0.03334421656271625
600886.SS,0.03460378304659031,0.0935,0.037130688677444734
600905.SS,0.03381058432443902,0.06499999999999997,0.031498827833758396
600995.SS,0.04401175944575117,0.06012499999999997,0.05755034567365222
601088.SS,0.1061034355714482,0.16100000000000006,0.05790349144037123
6013.T,0.07086491692674134,0.12656250000000002,0.00682507814667384
601991.SS,0.024836645407703292,0.10550000000000001,0.03559844488220944
603212.SS,0.05835812749023341,0.08037499999999999,0.03915090273043706
6504.T,0.053073340278246825,0.11853125000000002,0.010843890735644663
688599.SS,,,0.017200846230495472
8031.T,0.05292044847874798,0.11406250000000001,0.022341263471740105
9505.T,0.023137191009717686,0.15862500000000007,0.005522042810512626
9513.T,0.05882157988338096,0.16478125000000005,0.014252396300728457
9531.T,0.051922995955316444,0.11253125000000001,0.011777592779888879
A2.MI,0.034460776281483564,0.17250000000000007,0.013145909286065485
ACOx.TO,0.03906163132722753,0.13871875000000006,0.04330025127331627
AEP.OQ,0.03635965709165254,0.0913046875,0.030855567396341523
AES.N,0.022433032878685193,0.085296875,0.047535960507277215
AEV.PS,0.05516597093340229,0.11100000000000002,0.04851983590655677
ALS.TO,0.05597964617897777,0.07840624999999998,0.06050006209813613
AP.PS,0.05559202465628722,0.087,0.05374585776793656
