Instrument,Revenue,Price Close,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Return On Equity - Actual,Company Market Cap,Common Shares - Outstanding - Total,Total Assets,Interest Expense,Total Liabilities,Dividend Payout Ratio - %,Interest Bearing Liabilities - Total,Shareholders Equity - Common,Total Capital,Total Debt,Long Term Growth - Mean,"Return on Average Common Equity - %, TTM",TRBC Economic Sector Name,TRBC Business Sector Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name,TRBC Economic Sector Code,TRBC Business Sector Code,TRBC Industry Group Code,TRBC Industry Code,TRBC Activity Code,Depreciation Depletion & Amortization - Total,"WACC Tax Rate, (%)",Earnings before Interest & Taxes (EBIT),Country of Headquarters,Operating Profit before Non-Recurring Income/Expense,Capital Expenditures - Total,ESG Combined Score Grade,year
HARL.L,33835166.0315732,0.192040162100042,,,,,33232014.4514002,,,,,,,,,102066606.181576,,,Industrials,Industrial Goods,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Shipbuilding,Shipbuilding (NEC),52,5210,521020,52102050,5210205010,,21.11201,,United Kingdom,,,,FY0
HDG.HM,151681096.04659,1.06395595086828,0.153247436553636,0.158288224353628,0.185487906588824,18.486,325312375.993223,,,,,,,,,259171339.456586,,,Real Estate,Real Estate,Real Estate Operations,"Real Estate Rental, Development & Operations","Real Estate Rental, Development & Operations (NEC)",60,6010,601010,60101010,6010101010,,18.21987,,Vietnam,,,,FY0
HE.N,3741985000.0,41.85,2.35857,2.50139,2.61751,16.199,4581337872.15,,,,,,,,,3301377000.0,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,20.10783,,United States of America,,,C,FY0
HEGL.NS,300296652.872444,12.456326994451,2.28072509160388,3.17439202834581,3.75485228495761,12.99,480758243.252293,,,,,,,,,90380939.6299902,,,Industrials,Industrial Goods,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Electrical Components & Equipment,Electrical Components & Equipment (NEC),52,5210,521020,52102030,5210203010,,25.255955,,India,,,C+,FY0
HOLMb.ST,2301350909.8945,39.7682507350257,2.20749378466246,1.83204819277108,1.91892809332568,10.789,6506739198.52418,,,,,,,,,302561540.383174,,,Basic Materials,Applied Resources,Paper & Forest Products,Paper Products,Paper Products (NEC),51,5130,513010,51301020,5130102010,,18.8568056070425,,Sweden,,,B,FY0
IBE.MC,57736515410.9589,11.2028101583904,0.725381899905651,0.787355164262014,0.833892725057186,10.47,74419614105.3082,,,,,,,,,52739726027.3973,9.839,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,21.43281,,Spain,,,B,FY0
IDA.N,1649140000.0,107.85,5.06907,5.37569,5.80153,9.43,5453100052.2,,,,,,,,,2194145000.0,3.0,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,10.76245,,United States of America,,,B-,FY0
IDC.HN,317043191.517154,1.22394158684634,0.326557374077707,0.317979485864297,0.227426500201369,40.053,443074872.905548,,,,,,,,,146877061.041084,,,Consumer Non-Cyclicals,Consumer Goods Conglomerates,Consumer Goods Conglomerates,Consumer Goods Conglomerates,Consumer Goods Conglomerates,54,5440,544010,54401010,5440101010,,19.00706,,Vietnam,,,,FY0
LIGT3.SA,2982034998.10821,0.875898600075672,0.048004153207199,0.215275706491986,,,326320686.742338,,,,,,,,,2067454218.69088,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,33.9517,,Brazil,,,B,FY0
MGEE.OQ,714519000.0,70.4,3.5,3.81,,10.52,2545901248.0,,,,,,,,,728207000.0,4.2,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,18.9870434689,,United States of America,,,C+,FY0
MPLF.PSX,217046360.13986,0.099690812720848,0.021458869063238,0.029643597480976,,12.789,107002758.198939,,,,,,,,,62497912.5874126,,,Basic Materials,Mineral Resources,Construction Materials,Construction Materials,Cement & Concrete Manufacturing,51,5120,512020,51202010,5120201012,,35.8288394620595,,Pakistan,,,,FY0
NCLI.NS,195917648.49075,2.14043062490177,0.276870995042921,0.305888042558336,,5.86,96817648.9657507,,,,,,,,,35580258.0331061,,,Basic Materials,Mineral Resources,Construction Materials,Construction Materials,Cement & Concrete Manufacturing,51,5120,512020,51202010,5120201012,,31.785846416345,,India,,,,FY0
NEOE3.SA,8094400302.68634,2.72685223552781,0.413758125443424,0.522325554639412,,18.64,3547704782.74687,,,,,,,,,8268823306.84828,-9.866,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,24.13081,,Brazil,,,,FY0
NLCI.NS,1967531645.56962,1.04089848519651,,,,,1442632881.83498,,,,,,,,,2718249756.57254,,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Independent Power Producers (NEC),59,5910,591010,59101020,5910102010,,35.643157877117,,India,,,C+,FY0
NRG.N,31543000000.0,31.82,5.52904,5.87198,6.44781,32.88,7330825403.1,,,,,,,,,8039000000.0,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,22.05976,,United States of America,,,B+,FY0
NTPC.NS,20167357594.9367,2.01228284391359,0.243330010697267,0.280113658465428,,11.869,19512434904.6061,,,,,,,,,26974923320.3505,,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Independent Power Producers (NEC),59,5910,591010,59101020,5910102010,,25.255955,,India,,,B-,FY0
ODAS.IS,408847067.416512,0.601980918542618,,,,48.97,842511808.538522,,,,,,,,,127251772.499371,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,16.563065,,Turkey,,,,FY0
ORK.OL,5960394018.27183,7.24136171081509,0.543146932530477,0.569907704456838,0.572994422782686,13.59,7251723882.18241,,,,,,,,,1949880059.20482,,,Consumer Non-Cyclicals,Food & Beverages,Food & Tobacco,Food Processing,Frozen Food Manufacturing,54,5410,541020,54102020,5410202030,,23.03809,,Norway,,,A,FY0
PAFO.NS,3836983446.93281,14.4275058331419,0.506624141315015,0.614573110893032,,,5222682853.22485,,,,,,,,,177019851.50925,,,Consumer Non-Cyclicals,Food & Beverages,Food & Tobacco,Food Processing,Food Processing (NEC),54,5410,541020,54102020,5410202010,,25.255955,,India,,,C+,FY0
PC1.HM,353985703.952563,0.855569673867006,0.084625598635103,0.109251227127319,0.12564283932176,6.134,231374275.324015,,,,,,,,,506626610.037696,,,Industrials,Industrial & Commercial Services,Construction & Engineering,Construction & Engineering,Power & Communications Network Construction,52,5220,522010,52201020,5220102014,,14.74477,,Vietnam,,,,FY0
PEG.N,9800000000.0,61.27,3.43907,3.72833,4.12619,12.349,30570650814.88,,,,,,,,,20270000000.0,1.902,,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,,16.987988913682,,United States of America,,,B,FY0
PGRD.NS,5214285540.40896,1.93763071678131,0.199368696711328,0.208222043736994,,19.359,18021135643.6621,,,,,,,,,15416407010.7108,2.756,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,20.0972231403005,,India,,,B,FY0
PIF.TO,62600000.0,10.3845302236327,0.59095,0.62168,0.83,,218342795.962801,,,,,,,,,187328000.0,,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012,,23.74702,,Canada,,,B-,FY0
PTCI.NS,1798016066.21227,0.981660360022728,0.176520372385443,0.186192721557248,,,290579634.962583,,,,,,,,,796738072.054528,,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Independent Power Producers (NEC),59,5910,591010,59101020,5910102010,,31.09335,,India,,,D+,FY0
RATCH.BK,2159064436.00116,1.23519214099971,0.113323124042879,0.113629402756508,,6.87,2686542888.14648,,,,,,,,,2859726586.24675,,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Independent Power Producers (NEC),59,5910,591010,59101020,5910102010,,12.73265,,Thailand,,,B,FY0
RITS.NS,319896543.330088,4.10133346228707,0.315842881521209,0.355944401394808,,22.42,985558170.203827,,,,,,,,,659688.41285297,,,Industrials,Industrial & Commercial Services,Professional & Commercial Services,Business Support Services,Business Support Services (NEC),52,5220,522030,52203040,5220304010,,26.73378,,India,,,C-,FY0
ROH2O.BX,2047606204.37166,,,,,,,,,,,,,,,108293364.528498,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,17.66568,,Romania,,,,FY0
RWEG.DE,41059503424.6575,44.509845890411,3.62776174684526,2.83536112666351,2.37337955984323,15.089,30098450124.4863,,,,,,,,,18418236301.3699,0.13033,,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,,27.71121,,Germany,,,C,FY0
SHEL.L,381314000000.0,28.1376640658078,4.86892,4.53277,4.26358,22.649,196960140735.039,,,,,,,,,83795000000.0,25.258,,Energy,Energy - Fossil Fuels,Oil & Gas,Integrated Oil & Gas,Integrated Oil & Gas,50,5010,501020,50102010,5010201010,,33.369815,,United Kingdom,,,C+,FY0
SO.N,28547000000.0,71.41,3.62175,4.03855,4.30758,13.23,77742126647.48,,,,,,,,,57550000000.0,6.4805,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,17.487425769088,,United States of America,,,B-,FY0
SPI.OQ,177518000.0,0.86,0.07319,1.11802,0.61,,24803462.96,,,,,,,,,131502000.0,,,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Photovoltaic Solar Systems & Equipment,50,5020,502010,50201010,5020101013,,20.89482,,United States of America,,,,FY0
SRG.MI,3761772260.27397,4.84482020547945,0.353740919454902,0.385874118458031,0.388451137387985,15.849,16282751820.7866,,,,,,,,,14640410958.9041,-1.185,,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Natural Gas Pipeline Transportation,50,5010,501030,50103030,5010303012,,26.65271284735,,Italy,,,A-,FY0
SSE.L,15404832085.6406,20.710094961592,1.80522292284866,2.02312945103858,1.83875098911968,20.75,22381861687.9211,,,,,,,,,11173612224.5107,14.285,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,16.7154811873175,,United Kingdom,,,B-,FY0
SVT.L,2670226804.63229,32.0691949434464,1.05690740625583,1.51771892295255,2.18566276482783,13.07,8067020387.09248,,,,,,,,,9007560154.40968,4.92,,Utilities,Utilities,Water & Related Utilities,Water & Related Utilities,Water & Related Utilities (NEC),59,5910,591030,59103010,5910301010,,21.11201,,United Kingdom,,,B+,FY0
SXC.N,1972500000.0,8.63,0.71471,0.60099,,,719761961.19,,,,,,,,,532200000.0,,,Basic Materials,Mineral Resources,Metals & Mining,Iron & Steel,Coke Coal Mining,51,5120,512010,51201020,5120102012,,21.87067125433,,United States of America,,,B,FY0
TA.TO,572735995.276404,8.93792899845007,0.537528604118993,0.105676533549863,-0.634826898944416,1.189,2408050091.56395,,,,,,,,,3253376632.96184,,,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Independent Power Producers (NEC),59,5910,591010,59101020,5910102010,,23.74702,,Canada,,,B,FY0
TCIL.NS,460391066.212269,7.48334683317819,0.512748164464024,0.596930004242167,0.667838312829526,20.469,580120458.611893,,,,,,,,,11182327.1665044,,,Industrials,Transportation,Freight & Logistics Services,Ground Freight & Logistics,Ground Freight & Logistics (NEC),52,5240,524050,52405030,5240503010,,11.93312,,India,,,B,FY0
TTPW.NS,6526763631.93768,2.51097114257045,0.134065543756866,0.14917222411527,,5.209,8023405393.23113,,,,,,,,,6441455696.20253,,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,28.0421405429825,,India,,,B+,FY0
UN01.DE,293364726027.397,2.76969178082192,-0.738252593305529,0.138052451343489,0.166538338145653,,23070166109.5762,,,,,,,,,12387628424.6575,-43.329,,Utilities,Utilities,Multiline Utilities,Multiline Utilities,Multiline Utilities,59,5910,591040,59104010,5910401010,,27.71121,,Germany,,,B,FY0
UNACEMC1.LM,1572138574.80936,0.45039162608467,0.097281379818058,0.081506020928643,,10.56,860538969.182224,,,,,,,,,988199579.279516,,,Basic Materials,Mineral Resources,Construction Materials,Construction Materials,Cement & Concrete Manufacturing,51,5120,512020,51202010,5120201012,,30.726428775056,,Peru,,,B-,FY0
VERB.VI,10762709760.274,84.1716609589041,8.16472253560101,7.22646083184486,6.04705707238241,25.18,14328852101.7765,,,,,,,,,4377842465.75342,47.06833,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,22.09376,,Austria,,,A-,FY0
XEL.OQ,15203000000.0,70.11,3.36964,3.59655,3.82463,10.75,38367592054.56,,,,,,,,,24845000000.0,6.858,,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,,22.05976,,United States of America,,,B-,FY0
