Instrument,Revenue,Price Close,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Return On Equity - Actual,Company Market Cap,Common Shares - Outstanding - Total,Total Assets,Interest Expense,Total Liabilities,Dividend Payout Ratio - %,Interest Bearing Liabilities - Total,Shareholders Equity - Common,Total Capital,Total Debt,Long Term Growth - Mean,"Return on Average Common Equity - %, TTM",TRBC Economic Sector Name,TRBC Business Sector Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name,TRBC Economic Sector Code,TRBC Business Sector Code,TRBC Industry Group Code,TRBC Industry Code,TRBC Activity Code,Depreciation Depletion & Amortization - Total,"WACC Tax Rate, (%)",Earnings before Interest & Taxes (EBIT),Country of Headquarters,Operating Profit before Non-Recurring Income/Expense,Capital Expenditures - Total,year
CLMT.OQ,3763800000.0,7.7,-0.37109,-0.21246,,-27.93,590818736.2,76788801.0,2688800000.0,183100000.0,2568900000.0,,1992300000.0,119900000.0,2112200000.0,1992300000.0,,-17.2474896633196,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,154800000.0,22.0291,129300000.0,United States of America,129300000.0,70000000.0,FY-5
5019.T,35109072087.333,40.1615336824354,5.66630696404188,6.00441847974511,6.30042115114647,22.3,8353599005.94657,207952383.0,27482260493.1301,87173842.5137766,18956672313.1941,10.2497119655961,8409646150.9505,8175239977.41389,16935234330.8865,8409646150.9505,,22.3486248890706,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,622207251.077358,34.227243569944,1817721335.72253,Japan,1817721335.72253,534888946.473449,FY-5
5021.T,23744645209.8626,37.7651548770746,6.59130289322401,7.06205748751296,5.03718346982962,36.1,3201371363.62829,84103460.0,15888274044.7958,109475177.67784,12536627140.975,5.82038921621139,6591887822.32261,2246169772.25673,9943534726.14342,6591887822.32261,,36.0995634616672,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,352749337.459424,29.13904,1010042818.67749,Japan,1010042818.67749,873815067.683408,FY-5
SRS.MI,9221460874.9895,2.4040018713787,0.148610274503055,0.137718662028102,0.15939381306784,24.14,2286205779.68114,936010146.0,3787335804.5129,13922488.3672257,2501007665.45507,38.8650428507366,453034392.581663,1286328139.05783,1739362531.6395,453034392.581663,7.194,24.143681551541,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,201641026.326364,29.566693943936,362923787.46939,Italy,362923787.46939,217172737.374997,FY-5
TRP.TO,10693329092.7884,48.6443507990777,2.58985251683232,2.8168563642193,3.04567389714843,10.91,42687938235.9386,881000000.0,68459091993.3211,1595354354.70985,47077999522.9387,99.5896032831737,34595690546.2352,16744056611.2745,55976783016.6176,34595690546.2352,7.682,10.6106057673698,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Oil & Gas Transportation Services (NEC),50,5010,501030,50103030,5010303010,1585325531.39688,20.726514733132,3500059336.22757,Canada,3500059336.22757,5808231594.10566,FY-5
RAIZ4.SA,,,,,,,,,,,,,,,,,,,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,,23.29509,,Brazil,,,FY-5
DINO.N,14251299000.0,51.22,3.79366,4.14443,4.6287,8.03,9079926184.42,177407622.0,10692154000.0,117776000.0,4795214000.0,47.7464637392625,2498993000.0,5370829000.0,8395933000.0,2498993000.0,104.148,9.81368996688593,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,409937000.0,23.012475,925263000.0,United States of America,925263000.0,272259000.0,FY-5
SUBC.OL,3985600000.0,14.9872060436213,0.6636,0.72439,0.81151,7.51,4906318344.46204,326509224.0,7744700000.0,21000000.0,1803700000.0,,282700000.0,5892600000.0,6223700000.0,282700000.0,-18.074,7.92603759116773,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil Related Services and Equipment,Oil Related Services,50,5010,501030,50103020,5010302011,390800000.0,20.366468403522,652200000.0,United Kingdom,652200000.0,154100000.0,FY-5
RUBF.PA,4717616151.43772,70.7525101666247,3.90153062480006,4.18441321947978,4.77397445677584,13.99,6641236723.64774,93853443.0,5292879164.11751,23230892.3185924,2799590935.80931,47.3537890678244,1814208082.91647,2332114537.97339,4307496311.22467,1809777953.71937,,13.9726658012108,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Product Wholesale,50,5010,501020,50102030,5010203013,142324671.463758,19.91492,415878966.437588,France,415878966.437588,232475043.78576,FY-5
VLO.N,93980000000.0,91.91,7.53645,7.94184,10.72121,10.49,40218102521.8699,433898059.0,50158000000.0,468000000.0,27258000000.0,56.7382366377341,8872000000.0,21991000000.0,31772000000.0,8872000000.0,29.942,10.4200880637867,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,2636000000.0,20.654855,3841000000.0,United States of America,3841000000.0,1379000000.0,FY-5
