Instrument,Revenue,Price Close,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Earnings Per Share - SmartEstimate®,Return On Equity - Actual,Company Market Cap,Common Shares - Outstanding - Total,Total Assets,Interest Expense,Total Liabilities,Dividend Payout Ratio - %,Interest Bearing Liabilities - Total,Shareholders Equity - Common,Total Capital,Total Debt,Long Term Growth - Mean,"Return on Average Common Equity - %, TTM",TRBC Economic Sector Name,TRBC Business Sector Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name,TRBC Economic Sector Code,TRBC Business Sector Code,TRBC Industry Group Code,TRBC Industry Code,TRBC Activity Code,Depreciation Depletion & Amortization - Total,"WACC Tax Rate, (%)",Earnings before Interest & Taxes (EBIT),Country of Headquarters,Operating Profit before Non-Recurring Income/Expense,Capital Expenditures - Total,ESG Combined Score Grade,year
HEO.TO,191386370.504684,1.8968189534283,0.061003260225252,0.086944279786603,0.117958412098299,5.26,170727757.443353,90007408.0,161919008.763977,653599.979813201,86575249.3200363,,51888788.1535207,75343759.4439408,127232547.597461,51888788.1535207,,-1.32141746493808,Industrials,Industrial & Commercial Services,Professional & Commercial Services,Environmental Services & Equipment,Purification & Treatment Equipment,52,5220,522030,52203010,5220301011,9144423.94614081,23.74702,5346821.32057474,Canada,5346821.32057474,7538435.42431409,,FY0
AEIS.OQ,1845422000.0,85.78,4.80901,6.1331,10.42,25.28,3206723604.7,37429000.0,1992168000.0,6607000.0,925901000.0,7.53139318885449,373262000.0,1066267000.0,1439529000.0,373262000.0,,20.842819074522,Industrials,Industrial Goods,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Electrical Components & Equipment,Electrical Components & Equipment (NEC),52,5210,521020,52102030,5210203010,60296000.0,14.5409,239909000.0,United States of America,239909000.0,58885000.0,B-,FY0
PARAUCO.SN,286765207.596131,1.248018075092,0.111137663179682,0.120571449945763,0.129265044194212,12.38,1155807988.60084,905715882.0,3465688372.25761,55470483.5437569,1866177782.49587,17.9293521677641,1453316818.82519,1350470457.65511,3052827408.58693,1453316818.8252,,9.09231046364565,Real Estate,Real Estate,Real Estate Operations,"Real Estate Rental, Development & Operations",Retail Real Estate Rental & Development,60,6010,601010,60101010,6010101030,5123081.42395114,21.61221505089,189980989.151996,Chile,189980989.151996,6558937.29897814,A-,FY0
ANTARCHILE.SN,30765182000.0,7.57986411889597,1.44384089714386,1.29898954500321,,12.96,3864452220.80679,454818441.0,28592348000.0,345939000.0,16001130000.0,45.8592334012467,10169679000.0,7472944000.0,22760897000.0,10169679000.0,,12.9553945715027,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,861109000.0,24.74499,2284201000.0,Chile,2284201000.0,1733364000.0,D,FY0
ENDISPC1.LM,1020637391.533,1.78977453142256,0.175317774536362,,,15.51,1192165051.27531,662506899.34223,1617997107.54667,23217258.7543135,805846962.924007,34.4315645985851,478434130.949251,812150144.622666,1290584275.57192,478434130.949251,,16.33700035945,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,64320446.4229161,32.57891,198014358.101522,Peru,198014358.101522,190737728.486193,B+,FY0
ALICORC1.LM,4051097028.66158,1.70082605837497,0.185185185185185,0.211640211640212,,16.789,1511483552.18248,769861028.0,3684433342.09834,72716336.188646,2916434919.80016,91.7821447717242,1307676045.22745,755319221.667105,2075674467.52564,1307676045.22745,,17.6892993106203,Consumer Non-Cyclicals,Consumer Goods Conglomerates,Consumer Goods Conglomerates,Consumer Goods Conglomerates,Consumer Goods Conglomerates,54,5440,544010,54401010,5440101010,111769595.883729,31.10328,317676582.117569,Peru,317676582.117569,91856234.0585369,B+,FY0
PBH.TO,4450365340.61554,60.7277289836888,3.89155853622977,4.32794139087331,,11.99,2715500036.13551,44400000.0,3748320909.2922,79279572.877789,2410214775.99823,78.263585259213,1903092479.14975,1338106133.29397,3241198612.44372,1903092479.14975,,8.92692854554072,Consumer Non-Cyclicals,Food & Beverages,Food & Tobacco,Food Processing,Food Processing (NEC),54,5410,541020,54102020,5410202010,123263972.18535,23.8698,227919160.04827,Canada,227919160.04827,175630014.018303,C,FY0
CCB.CN,2410574582.2158,0.742727460284712,0.060332571908461,0.060313115683393,0.081396178878858,1.439,978973800.330101,1170478742.0,4800068495.97689,130237541.935851,2310042913.14215,173.490199385749,1693250670.51785,1971812461.31628,4183276253.35259,1693250670.51785,,1.41617608966816,Basic Materials,Mineral Resources,Construction Materials,Construction Materials,Cement & Concrete Manufacturing,51,5120,512020,51202010,5120201012,227923874.582629,35.0031237811445,279319672.649659,Colombia,279319672.649659,171245543.643464,A-,FY0
HUBG.OQ,5340490000.0,79.49,7.51574,7.62507,7.53926,24.28,2641403177.73,33221524.0,2810081000.0,6632000.0,1210479000.0,0.0,343640000.0,1599602000.0,1943242000.0,343640000.0,16.5,24.2828706670531,Industrials,Transportation,Freight & Logistics Services,Ground Freight & Logistics,Ground Freight & Logistics (NEC),52,5240,524050,52405030,5240503010,153726000.0,24.89955,474721000.0,United States of America,474721000.0,219140000.0,C+,FY0
POR.N,2636000000.0,49.0,2.7173,3.04962,3.22301,8.929,4374372296.0,89283353.0,10459000000.0,142000000.0,7680000000.0,69.5278969957081,3960000000.0,2779000000.0,6739000000.0,3960000000.0,1.395,8.49434925264309,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,417000000.0,8.61423,397000000.0,United States of America,397000000.0,766000000.0,B,FY0
BDGI.TO,570812000.0,19.6767289098826,1.07239,1.22558,,8.23,678324494.117647,34473438.0,533000000.0,8066000.0,310153000.0,95.4455986878075,165989000.0,222847000.0,388836000.0,165989000.0,,8.22647314139729,Industrials,Industrial & Commercial Services,Construction & Engineering,Construction & Engineering,Construction & Engineering (NEC),52,5220,522010,52201020,5220102010,59584000.0,23.46805,34865000.0,Canada,34865000.0,66756000.0,C,FY0
CENX.OQ,2777300000.0,8.18,0.75101,2.54308,,6.24,747220333.22,92323978.0,1472000000.0,29300000.0,1072700000.0,,527700000.0,399300000.0,927000000.0,527700000.0,,-3.43776667073022,Basic Materials,Mineral Resources,Metals & Mining,Aluminum,Primary Aluminum Production,51,5120,512010,51201030,5120103011,73400000.0,22.05976,9200000.0,United States of America,9200000.0,86300000.0,B,FY0
IMI.CN,4254110377.55313,0.701464823602228,0.078477210313645,0.085760609316969,0.089208545687252,5.6,910406193.645554,1297864359.0,3751452238.49804,49900383.8712845,2011314833.91789,239.904312015504,507456158.448525,1490835774.706,2247593563.02868,507456158.448525,,1.40453089941043,Consumer Non-Cyclicals,Food & Drug Retailing,Food & Drug Retailing,Food Retail & Distribution,Supermarkets & Convenience Stores,54,5430,543010,54301020,5430102012,130991647.794942,33.483755,234591146.780554,Colombia,234591146.780554,96771546.7837701,B+,FY0
NCH.CN,3515127501.54735,9.18093666185269,,,,8.97,4202627639.88033,457755869.0,4282522797.60677,85265389.1581528,2053371363.73014,46.4517955629042,1105619558.48979,2210930678.77037,3334770992.36641,1105619558.48979,,8.97262065789904,Consumer Non-Cyclicals,Food & Beverages,Food & Tobacco,Food Processing,Food Processing (NEC),54,5410,541020,54102020,5410202010,111004050.670538,28.02631,345694022.763236,Colombia,345694022.763236,105827926.827546,B+,FY0
CASS.OQ,187308000.0,45.82,3.03,3.38,,17.0,625963194.46,13669656.0,2573023000.0,,2366698000.0,44.2413476965391,614460000.0,206325000.0,820785000.0,614460000.0,,15.440046182123,Industrials,Industrial & Commercial Services,Professional & Commercial Services,Business Support Services,Transaction & Payment Services,52,5220,522030,52203040,5220304027,4701000.0,17.02317,42900000.0,United States of America,42900000.0,5866000.0,C,FY0
HAYN.OQ,589956000.0,45.69,4.63867,5.52,,10.529,572088465.03,12731661.0,706281000.0,7594000.0,271957000.0,26.6634901727219,121961000.0,434324000.0,556285000.0,121961000.0,,10.3666036067631,Basic Materials,Mineral Resources,Metals & Mining,Iron & Steel,"Iron, Steel Mills & Foundries",51,5120,512010,51201020,5120102013,18575000.0,21.74298,56471000.0,United States of America,56471000.0,16397000.0,C+,FY0
SRCL.OQ,2704700000.0,49.89,2.12846,2.71906,4.37,7.82,4599070685.91,92200000.0,5334100000.0,75500000.0,2909600000.0,0.0,1509200000.0,2420200000.0,3933700000.0,1509200000.0,,2.32418186723111,Industrials,Industrial & Commercial Services,Professional & Commercial Services,Environmental Services & Equipment,"Waste Management, Disposal & Recycling Services",52,5220,522030,52203010,5220301012,232500000.0,22.05976,199700000.0,United States of America,199700000.0,132200000.0,B+,FY0
KKR.N,6680257000.0,46.42,4.00742,4.92551,5.42332,19.56,39972812680.46,861110478.0,275346636000.0,1637959000.0,219975946000.0,,42885531000.0,17691975000.0,98256221000.0,42885531000.0,2.316,-5.32929145772192,Financials,Banking & Investment Services,Investment Banking & Investment Services,Investment Management & Fund Operators,Investment Management,55,5510,551020,55102020,5510202011,54600000.0,10.997050044325,794607000.0,United States of America,794607000.0,85056000.0,C,FY0
ARA.MX,357172999.897299,0.164321659648762,0.032707774798928,0.034316353887399,,4.509,203130835.370237,1236178090.0,1138451679.16196,3574312.49918931,395118106.192873,44.9985647009535,119146708.431755,741612560.336859,862480281.400842,119146708.431755,,4.50594553173132,Real Estate,Real Estate,Real Estate Operations,"Real Estate Rental, Development & Operations","Real Estate Rental, Development & Operations (NEC)",60,6010,601010,60101010,6010101010,2865803.62451195,30.82909,34685515.2864924,Mexico,34685515.2864924,2736639.80267535,,FY0
UNFI.N,30272000000.0,38.71,0.92479,0.97178,0.32974,7.7,2316077674.68,58500000.0,7394000000.0,133000000.0,5650000000.0,0.0,1986000000.0,1743000000.0,3730000000.0,1986000000.0,-6.6,1.35861873761676,Consumer Non-Cyclicals,Food & Drug Retailing,Food & Drug Retailing,Food Retail & Distribution,Food Retail & Distribution (NEC),54,5430,543010,54301020,5430102010,304000000.0,22.05976,158000000.0,United States of America,158000000.0,323000000.0,,FY0
STLD.OQ,22260774000.0,97.7,10.69421,7.73906,4.2,58.189,17153326659.3,172936163.0,14159984000.0,91538000.0,6245682000.0,6.35018642525877,3070575000.0,8130357000.0,11166380000.0,3070575000.0,,53.5181785269385,Basic Materials,Mineral Resources,Metals & Mining,Iron & Steel,Iron & Steel (NEC),51,5120,512010,51201020,5120102010,384202000.0,22.55554,5091822000.0,United States of America,5091822000.0,908902000.0,B,FY0
BDT.TO,1754778212.4142,5.99306221861392,0.792257920571174,0.873821210769002,0.815636711000074,19.3,321799231.795704,53695293.0,907283932.393535,6916008.52049306,705801904.199572,41.9970719772176,109491475.385637,201482028.193963,310973503.5796,109491475.385637,,19.3089320704157,Industrials,Industrial & Commercial Services,Construction & Engineering,Construction & Engineering,Construction & Engineering (NEC),52,5220,522010,52201020,5220102010,28020061.6497939,25.77258,48392066.7346752,Canada,48392066.7346752,21350888.6568835,C-,FY0
OGE.N,3375700000.0,39.55,2.01377,2.1424,2.26368,15.72,7918015677.59999,200200000.0,12544700000.0,166300000.0,8131300000.0,49.6019227880427,4548600000.0,4413400000.0,8962000000.0,4548600000.0,,15.7195650377227,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,460900000.0,15.08309,649500000.0,United States of America,649500000.0,1050900000.0,C-,FY0
SBSP3.SA,3252358683.31442,10.5143581611805,1.04289942523249,1.28296474667694,0.890976208422721,11.939,7391113150.21566,683509869.0,10822505675.3689,194440030.58634,5651576239.12221,27.9424349150521,3586581725.31215,5170929436.24669,8757511161.55884,3586581725.31214,32.675,11.943915009764,Utilities,Utilities,Water & Related Utilities,Water & Related Utilities,Water & Related Utilities (NEC),59,5910,591030,59103010,5910301010,475638194.680449,27.26323,896743564.914905,Brazil,896743564.914905,703366092.698615,B-,FY0
EEFT.OQ,3358741000.0,94.38,7.45795,8.70278,,26.53,4680670111.26,49821742.0,5403633000.0,37585000.0,4159227000.0,0.0,1612243000.0,1244583000.0,2856649000.0,1612243000.0,,18.4790469363984,Industrials,Industrial & Commercial Services,Professional & Commercial Services,Business Support Services,Transaction & Payment Services,52,5220,522030,52203040,5220304027,135864000.0,22.05976,385339000.0,United States of America,385339000.0,111985000.0,C,FY0
NPI.TO,1807376928.18658,27.4042364750166,1.10848579503198,1.14033169715901,0.674921909861669,23.16,6750216899.75644,250017357.0,10497165104.4358,237218169.503276,7010359436.12075,24.3908652132753,5252909439.81106,3134060816.29641,8739715108.12606,5252909439.81106,27.181,24.2208859894001,Utilities,Utilities,Electric Utilities & IPPs,Independent Power Producers,Renewable IPPs,59,5910,591010,59101020,5910102012,480368850.206864,19.815820538272,797092666.248706,Canada,797092666.248706,373218393.537072,B+,FY0
BX.N,8517673000.0,74.19,4.83624,6.22127,7.54892,44.8,89999262020.31,710276923.0,42524227000.0,317225000.0,22843160000.0,208.700234774961,12443353000.0,7655911000.0,32124420000.0,12443353000.0,10.30467,20.4654962958765,Financials,Banking & Investment Services,Investment Banking & Investment Services,Investment Management & Fund Operators,Investment Management,55,5510,551020,55102020,5510202011,136297000.0,8.73491,3756731000.0,United States of America,3756731000.0,235497000.0,C-,FY0
AWK.N,3792000000.0,152.42,4.81169,5.14615,5.60696,10.73,27714204555.0799,181858062.0,27787000000.0,433000000.0,20094000000.0,58.2926829268293,12385000000.0,7693000000.0,20078000000.0,12385000000.0,8.28,10.9398972716963,Utilities,Utilities,Water & Related Utilities,Water & Related Utilities,Water Supply & Irrigation Systems,59,5910,591030,59103010,5910301011,649000000.0,23.2684,1273000000.0,United States of America,1273000000.0,2297000000.0,A,FY0
ENGI4.SA,5570998675.74726,1.35138042167991,,,,18.17,3873841699.84865,2039086540.0,11288435111.6156,441370444.653121,8926771850.17026,37.3616282385864,5349635073.7798,2084731744.23004,7711298335.22512,5349635073.77979,,22.4112523648081,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Electric Utilities (NEC),59,5910,591010,59101010,5910101010,265525476.654528,24.181502001631,1121505421.00257,Brazil,1121505421.00257,949611423.469272,C+,FY0
SOL.N,61290820.0,4.52,0.37362,0.49654,,1.399,303522931.32,602748412.0,493850384.0,3166901.0,105206441.0,,48481940.0,347292987.0,437125883.0,48481940.0,,-1.24363369765832,Industrials,Industrial & Commercial Services,Construction & Engineering,Construction & Engineering,Electric Power Plant Construction,52,5220,522010,52201020,5220102021,7527482.0,7.03056,-2632837.0,United States of America,-2632837.0,37616815.0,,FY0
CVI.N,10896000000.0,29.036867762,3.51007,3.09075,2.9,112.0,3150628972.66,100530599.0,4119000000.0,85000000.0,3328000000.0,104.319654427646,1591000000.0,531000000.0,2382000000.0,1591000000.0,,85.4243542435424,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Petroleum Refining,50,5010,501020,50102030,5010203011,288000000.0,20.881842680278,975000000.0,United States of America,975000000.0,274000000.0,D,FY0
PRIM.N,4420599000.0,,2.57216,3.13564,,12.679,1165257687.58,53124899.0,3544020000.0,39212000.0,2435182000.0,9.60224325482443,1143452000.0,1108838000.0,2252290000.0,1143452000.0,,12.6753483860302,Industrials,Industrial & Commercial Services,Construction & Engineering,Construction & Engineering,Construction & Engineering (NEC),52,5220,522010,52201020,5220102010,99157000.0,23.78422,175308000.0,United States of America,175308000.0,94690000.0,C+,FY0
HBOR3.SA,171478811.95611,0.370854324631101,,,,3.77,51656486.3564131,132694072.0,983263526.295876,10944254.1742148,581292849.035187,23.7498286094843,343539538.40333,259581914.491109,745510215.664018,343539538.403329,,3.77419445458887,Real Estate,Real Estate,Real Estate Operations,"Real Estate Rental, Development & Operations","Real Estate Rental, Development & Operations (NEC)",60,6010,601010,60101010,6010101010,4552989.83769116,14.77535,22621916.2169989,Brazil,22621916.2169989,4737942.92018561,,FY0
ENEV3.SA,1159402762.01286,2.25690503216042,0.067980708743971,0.129924321851351,,3.48,3575944656.13318,1581774792.0,7891405410.51835,179293091.206021,5292839765.41809,0.0,4186500000.0,2587646235.33863,6785065645.10027,4186500000.0,,3.31394450531502,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Fossil Fuel Electric Utilities,59,5910,591010,59101010,5910101012,162735811.793711,19.131595,213723863.887385,Brazil,213723863.887385,423216513.604209,B,FY0
TGH.N,913564000.0,31.01,5.00664,5.998,,16.679,1393778467.97,43634655.0,7613234000.0,157249000.0,5616945000.0,15.9679363423807,5504919000.0,1696289000.0,7501208000.0,5504919000.0,,18.224710098337,Industrials,Industrial & Commercial Services,Professional & Commercial Services,Business Support Services,Industrial Equipment Rental,52,5220,522030,52203040,5220304018,292828000.0,2.37851,473578000.0,Bermuda,473578000.0,403738000.0,D+,FY0
FOR.N,1436900000.0,15.41,3.49021,,,13.0,766995072.55,49903713.0,2470700000.0,-58500000.0,1100800000.0,0.0,695000000.0,1368900000.0,2064900000.0,695000000.0,,13.0024929884699,Industrials,Industrial & Commercial Services,Construction & Engineering,Construction & Engineering,Land Division & Subdivision,52,5220,522010,52201020,5220102019,1000000.0,24.17303,225800000.0,United States of America,225800000.0,1300000.0,C-,FY0
TNK.N,1063111000.0,30.04052025,10.60586,9.82747,12.71723,22.75,1044705418.38,33938942.0,1783654000.0,35740000.0,713648000.0,0.0,532760000.0,1070006000.0,1602766000.0,532760000.0,,24.0079479443183,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Oil & Gas Transportation Services (NEC),50,5010,501030,50103030,5010303010,99033000.0,11.916989067409,248883000.0,Bermuda,248883000.0,15430000.0,C,FY0
IPI.N,337568000.0,28.87,2.35021,2.22289,2.4,11.66,389425871.02,12687822.0,794203000.0,101000.0,79125000.0,0.0,0.0,715078000.0,715078000.0,0.0,,10.4782002798733,Basic Materials,Chemicals,Chemicals,Agricultural Chemicals,Agricultural Chemicals (NEC),51,5110,511010,51101020,5110102010,35033000.0,22.05976,104871000.0,United States of America,104871000.0,68696000.0,D,FY0
FRES.L,2432990000.0,10.9090909090909,0.32282,0.45918,0.32699,7.089,8038839152.72727,736893589.0,5914280000.0,52115000.0,1997343000.0,73.4679360589194,1278648000.0,3685731000.0,5195585000.0,1278648000.0,-34.1945,7.4453011457648,Basic Materials,Mineral Resources,Metals & Mining,Diversified Mining,Diversified Mining,51,5120,512010,51201080,5120108010,501769000.0,21.11201,296733000.0,Mexico,296733000.0,592129000.0,B+,FY0
MYRG.OQ,3008542000.0,92.07,5.32471,6.37373,,15.449,1528431420.78,16563767.0,1398858000.0,3563000.0,838658000.0,0.0,43993000.0,560200000.0,604193000.0,43993000.0,,15.4509117929921,Industrials,Industrial & Commercial Services,Construction & Engineering,Construction & Engineering,Power & Communications Network Construction,52,5220,522010,52201020,5220102014,59347000.0,27.33816,112529000.0,United States of America,112529000.0,77056000.0,B,FY0
AD_u.TO,146196029.227249,11.8385120673112,1.53075716845878,1.50063912009513,,14.65,536055935.788619,45280685.0,1011220754.29921,21673082.0713917,348253007.602037,46.0811472649913,275071961.030334,662967746.697173,938039707.727508,274919182.227471,,15.4910693646073,Financials,Banking & Investment Services,Investment Banking & Investment Services,Investment Management & Fund Operators,Private Equity,55,5510,551020,55102020,5510202016,166094.934448132,23.74702,129434860.374916,Canada,129434860.374916,,D+,FY0
KRO.N,1930200000.0,9.4,0.63712,1.04,,11.439,1085418253.8,115500000.0,1934400000.0,16900000.0,977200000.0,84.0191387559809,425200000.0,957200000.0,1382400000.0,425200000.0,2.13,11.4370143373098,Basic Materials,Chemicals,Chemicals,Commodity Chemicals,Commodity Chemicals (NEC),51,5110,511010,51101010,5110101010,51700000.0,26.40156,148100000.0,United States of America,148100000.0,63200000.0,C-,FY0
SFL.N,670393000.0,9.22,0.93489,1.58887,,19.559,1277543235.06,138562173.0,3861330000.0,110635000.0,2770099000.0,55.0254478024146,2674052000.0,1091231000.0,3765283000.0,2674052000.0,,19.5574948952477,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Oil & Gas Transportation Services (NEC),50,5010,501030,50103030,5010303010,195036000.0,16.63329,255542000.0,Bermuda,255542000.0,602499000.0,D+,FY0
CENCOSUD.SN,16751707420.3822,1.54196675754187,0.244160583662546,0.285265757614375,0.323459509593647,8.64,4711094100.69002,2801917679.0,15735078781.5523,250891217.383963,10726565686.4827,85.252550043147,5693893084.45388,4329809219.15546,10702406179.5235,5693893084.45388,15.6,8.63814105206732,Consumer Non-Cyclicals,Food & Drug Retailing,Food & Drug Retailing,Food Retail & Distribution,Supermarkets & Convenience Stores,54,5430,543010,54301020,5430102012,418323792.176024,27.494945704338,1266935039.49211,Chile,1266935039.49211,414653386.479849,B,FY0
BGS.N,2163000000.0,11.15,1.04059,1.24436,,8.439,799099805.6,71668144.0,3841609000.0,124915000.0,2973443000.0,,2391890000.0,868166000.0,3260056000.0,2391890000.0,-11.236,-1.0143031279006,Consumer Non-Cyclicals,Food & Beverages,Food & Tobacco,Food Processing,Food Processing (NEC),54,5410,541020,54102020,5410202010,80528000.0,26.16258,203798000.0,United States of America,203798000.0,22286000.0,B-,FY0
HEP.N,547480000.0,18.12,2.01856,2.13987,,33.35,2291096442.12,126440201.0,2747502000.0,82560000.0,1820622000.0,78.5663778162912,1623236000.0,857126000.0,2550116000.0,1623236000.0,-1.2,33.2848002104384,Energy,Energy - Fossil Fuels,Oil & Gas Related Equipment and Services,Oil & Gas Transportation Services,Oil Pipeline Transportation,50,5010,501030,50103030,5010303013,99092000.0,0.01759,223162000.0,United States of America,223162000.0,38964000.0,C-,FY0
CSMG3.SA,1168531025.34998,2.68862667669315,0.497336159486709,0.499729053772405,0.400743848941446,12.039,1128673978.92735,379181430.0,2495196178.58494,63416006.4941944,1122794740.82482,46.3745105897586,803222852.818767,1372401437.76012,2175624290.57889,803222852.818767,32.263,12.0355872129895,Utilities,Utilities,Water & Related Utilities,Water & Related Utilities,Water Supply & Irrigation Systems,59,5910,591030,59103010,5910301011,141700261.260143,20.9288,244895930.159342,Brazil,244895930.159342,245930347.714111,D,FY0
ENS.N,3708579000.0,73.84,6.04995,7.25455,,14.289,3014854488.88,40901059.0,3616674000.0,61229000.0,2012793000.0,16.6361412888914,1072975000.0,1600279000.0,2676856000.0,1072975000.0,14.0,11.3805697211207,Industrials,Industrial Goods,"Machinery, Tools, Heavy Vehicles, Trains & Ships",Electrical Components & Equipment,Batteries & Uninterruptable Power Supplies,52,5210,521020,52102030,5210203011,91153000.0,16.53492,295280000.0,United States of America,295280000.0,88772000.0,B,FY0
CNS.N,566906000.0,64.56,3.28,3.61084,3.4,61.49,3144481310.4,48722797.0,673379000.0,,250490000.0,64.5993381742496,0.0,337554000.0,426943000.0,0.0,,57.7126111580684,Financials,Banking & Investment Services,Investment Banking & Investment Services,Investment Management & Fund Operators,Investment Management,55,5510,551020,55102020,5510202011,5552000.0,21.62901,223085000.0,United States of America,223085000.0,4223000.0,B-,FY0
ORA.N,734159000.0,86.48,1.76162,2.30626,2.83,4.95,4847047038.8,56095918.0,4611579000.0,87743000.0,2590604000.0,41.2250725231998,1788549000.0,1867571000.0,3819114000.0,1788549000.0,,3.53739486430074,Utilities,Utilities,Electric Utilities & IPPs,Electric Utilities,Alternative Electric Utilities,59,5910,591010,59101010,5910101020,198792000.0,22.05976,185451000.0,United States of America,185451000.0,563476000.0,B,FY0
ULH.OQ,2015456000.0,33.44,5.77603,6.34578,,28.19,878721238.56,26277549.0,1203678000.0,16288000.0,756748000.0,6.59068266995588,378500000.0,446930000.0,825430000.0,378500000.0,,45.0201564460581,Industrials,Transportation,Freight & Logistics Services,Ground Freight & Logistics,Freight Trucking,52,5240,524050,52405030,5240503012,76757000.0,25.1066,240435000.0,United States of America,240435000.0,117099000.0,D+,FY0
WEX.N,2350511000.0,163.65,13.84681,15.63749,18.95,35.03,7134003941.7,43220000.0,11529229000.0,151269000.0,9879716000.0,0.0,2724844000.0,1649513000.0,4374357000.0,2724844000.0,14.6295,11.5493970391189,Industrials,Industrial & Commercial Services,Professional & Commercial Services,Business Support Services,Transaction & Payment Services,52,5220,522030,52203040,5220304027,263900000.0,31.04906,636107000.0,United States of America,636107000.0,116213000.0,C-,FY0
EXLS.OQ,1412044000.0,33.886,1.35147,1.54313,1.7608,28.05,5602137041.73,166172220.0,1346119000.0,8252000.0,587940000.0,0.0,250519000.0,758179000.0,1008698000.0,250519000.0,16.75,19.701585092346,Industrials,Industrial & Commercial Services,Professional & Commercial Services,Business Support Services,Business Support Services (NEC),52,5220,522030,52203040,5220304010,56282000.0,21.761294890318,192296000.0,United States of America,192296000.0,44836000.0,A-,FY0
MDIA3.SA,1916232500.94589,6.75062366742338,0.584152487778999,0.537298240233102,0.799086757990868,7.009,2297837684.44948,336180854.0,2164111237.23042,9914300.33497242,894962353.386303,136.037971189547,484007567.158532,1269148883.84412,1753156451.00265,484007567.158532,22.3,7.01315310978983,Consumer Non-Cyclicals,Food & Beverages,Food & Tobacco,Food Processing,"Cookie, Cracker & Pasta Manufacturing",54,5410,541020,54102020,5410202014,62950421.5572541,17.2115744500075,108843239.413982,Brazil,108843239.413982,34375461.4237445,B+,FY0
BEEF3.SA,5860342224.74461,2.31210888460083,0.418082008047519,0.445676976472167,,112.409,1488912779.93189,584930207.0,4048454029.51192,237036491.563563,3847452326.90125,51.5989229663481,2611585130.53348,95881195.6110481,2812586833.14415,2611585130.53348,,112.412755316941,Consumer Non-Cyclicals,Food & Beverages,Food & Tobacco,Food Processing,Meat Processing,54,5410,541020,54102020,5410202016,80448768.6474394,19.131595,470288334.583868,Brazil,470288334.583868,157833681.771962,B-,FY0
HTGC.N,321688000.0,12.947545695,1.83034,1.81182,,13.6,1720571154.88,133045000.0,3028855000.0,54749000.0,1627396000.0,249.381245119045,1574351000.0,1401459000.0,2975810000.0,1574351000.0,,7.37105379102482,Financials,Banking & Investment Services,Investment Banking & Investment Services,Investment Management & Fund Operators,Venture Capital,55,5510,551020,55102020,5510202015,204000.0,22.05976,160516000.0,United States of America,160516000.0,114000.0,B-,FY0
SPWR.OQ,1741072000.0,18.03,0.4258,0.68365,0.99093,12.03,3140510655.3,174269000.0,1780007000.0,21566000.0,1204353000.0,0.0,518458000.0,574851000.0,1094112000.0,507467000.0,,21.2528549478842,Energy,Renewable Energy,Renewable Energy,Renewable Energy Equipment & Services,Photovoltaic Solar Systems & Equipment,50,5020,502010,50201010,5020101013,34600000.0,22.05976,-179000.0,United States of America,-179000.0,54497000.0,C-,FY0
MULT3.SA,340069050.321604,4.01318045875899,0.270602282291687,0.325882283857582,0.347651368032456,11.89,2341575816.23155,585281980.0,2057758418.46387,66396604.0188006,812479757.850927,47.3304690902237,560653045.781309,1245240257.28339,1805931706.39425,560653045.781309,,11.8870658052405,Real Estate,Real Estate,Real Estate Operations,"Real Estate Rental, Development & Operations",Retail Real Estate Rental & Development,60,6010,601010,60101010,6010101030,4371918.24695945,9.93637,204156762.990589,Brazil,204156762.990589,58460505.9607074,B-,FY0
CSAN3.SA,7517474082.48203,3.15305964434355,0.153332556965956,0.182401736568726,,9.14,6069635708.63412,1866638100.0,25441731365.8721,939113540.847772,16329094400.3027,23.8070902832576,10692276579.6443,3907144721.90692,19804913545.2138,10692276579.6443,,6.64535539591566,Energy,Energy - Fossil Fuels,Oil & Gas,Oil & Gas Refining and Marketing,Oil & Gas Refining and Marketing (NEC),50,5010,501020,50102030,5010203010,585033964.446856,20.297238955066,1133504664.6379,Brazil,1133504664.6379,879424542.744158,B-,FY0
