Firm Name,WACC,COE,COD
BRKa.N,0.04935528751305538,0.09172914314270023,0.035455908231766926
GE.N,0.024285174427193933,0.13485937500000003,0.002286046801612702
MMM.N,0.03176511402620815,0.07502734374999998,0.028829953198127926
TECK.N,0.07052658740307953,0.14457812500000006,0.0014561303069840729
WMT.N,0.027767525994435577,0.06955859374999998,0.04768948052530142
CLB.N,0.04534533443055637,0.093390625,0.06711681923126007
XOM.N,0.04533891495920795,0.08284375,0.01931081211886555
SAP.TO,0.03856082376738202,0.06728124999999997,0.02531169143808494
IGM.TO,0.04375035094823639,0.12006250000000002,0.017170288658069185
L.TO,0.039039720089731944,0.08445312499999999,0.042074482439741635
WN.TO,0.026266173325282527,0.11025390625,0.040968102786123534
MDLZ.OQ,0.02393734940331484,0.05126562499999996,0.01866306196310993
CP.TO,0.044643504663036536,0.07082812499999998,0.034567885857712706
TRP.TO,0.053977897213415935,0.12812500000000004,0.04624934605946327
IMO.TO,0.062427879682462876,0.11931250000000002,0.013540434818518314
ENB.TO,0.03690585778962709,0.07434374999999999,0.041587519382474895
HKLD.SI,0.17658434346369403,0.2205000000000001,0.03089907731921894
CNR.TO,0.032447096474001576,0.05653515624999997,0.03700433965821595
SU.TO,0.07610677020638494,0.14718750000000005,0.054297653178996166
HON.OQ,0.01830845699252307,0.04877148437499996,0.02115482881962187
ADM.N,0.037819382482350186,0.078984375,0.043137254901960784
CSX.OQ,0.03851303583758828,0.082734375,0.04111486673685377
CPB.N,0.027453629333222748,0.05131249999999996,0.040093836638942205
FLR.N,0.02780540606781895,0.08053906249999998,0.051618547681539804
ROK.N,0.026911222311571115,0.05289062499999996,0.04561391679590048
UNP.N,0.02744290632085669,0.06726953124999997,0.0381383904458981
ATD.TO,0.053297250764952224,0.1006015625,0.03728118826524683
APD.N,0.0245305041683755,0.04481835937499996,0.017223311145180383
ABM.N,0.049000883390498885,0.12028125000000002,0.0321848081440877
ARE.TO,0.06855411712600966,0.2118750000000001,0.0651080180395873
ARCH.N,0.10102834458803313,0.16832812500000005,0.11470842163095518
MERC.OQ,0.08751314429771048,0.2178750000000001,0.05281059713001782
ATO.N,0.04246582146717977,0.07770703124999999,0.019917059283867385
BLX.TO,0.02337596424003975,0.03639062499999995,0.033794778057585566
TFII.TO,0.0428344363460777,0.07521093749999999,0.03788416909803123
CWT.N,0.031176859215709674,0.06488671874999997,0.03938720746280191
CASY.OQ,0.029318435287021057,0.04820898437499996,0.03563937290767037
CPK.N,0.03329154253591192,0.06688671874999998,0.030368017076710538
CTAS.OQ,0.031406437120804376,0.04572949218749996,0.04473607477462441
CLH.N,0.03629356964443814,0.07171874999999998,0.044481246917077555
CLF.N,0.06274682084244203,0.12343750000000003,0.06182795698924731
CMC.N,0.0751001661522265,0.11353125000000001,0.03474809858356057
CAG.N,0.04010292220844007,0.06639062499999998,0.04475737928496434
ED.N,0.038736328953793524,0.09119140625,0.03989428643342562
VVI.N,0.02363414743760238,0.06396874999999998,0.07424501642748924
D.N,0.032585709701149816,0.098359375,0.021148036253776436
DCI.N,0.03092203283297237,0.053789062499999964,0.029281683696812565
DY.N,0.03967396605731156,0.06979687499999998,0.04924187778150902
EMR.N,0.0367021172296823,0.06574999999999998,0.03199313557244423
EMPa.TO,0.048323143318009285,0.11239062500000002,0.039677975426657464
FMC.N,0.036243010402213706,0.08155468749999999,0.04636530238240684
RUS.TO,0.0797149924496094,0.11446875000000002,0.0677493117824432
FI.N,0.05062906663546723,0.11811718750000003,0.034830516388084785
FLO.N,0.030083737611462606,0.053734374999999966,0.03172216207797108
FCX.N,0.03404457833509482,0.08376562499999998,0.05273069679849341
GIS.N,0.02682946175087514,0.04985156249999996,0.03383763743069734
NVRI.N,0.04765996575494538,0.13325000000000004,0.0553945486976134
HCSG.OQ,0.040330427100902906,0.06262499999999997,0.11948
HTLD.OQ,0.047691478626081765,0.08556249999999999,0.020713884476814007
HSY.N,0.02016578292160135,0.03165332031249994,0.029239180230185888
DINO.N,0.06857886790179606,0.11984375000000003,0.05295494873445488
HRL.N,0.03011519337981239,0.04648437499999996,0.01894770022534776
HUBB.N,0.029800198997126364,0.05166796874999996,0.0343823651739914
JBHT.OQ,0.03337383381083637,0.060251953124999966,0.04061778277265169
ITW.N,0.018222716690442214,0.039734374999999954,0.026149684400360685
IFF.N,0.04924965783503266,0.08326562499999998,0.03062898814949863
WKC.N,0.036589679837346595,0.10662500000000001,0.13881991249852194
EME.N,0.026854411102636488,0.07029492187499997,0.053395740962490695
J.N,0.05317386002418219,0.09841406250000001,0.05847436137800919
K.N,0.020883060745566603,0.05396874999999997,0.033211456429006705
KR.N,0.03155724133970135,0.11471875000000002,0.03999103004933473
SR.N,0.04122523613687268,0.10044531250000001,0.039797689719465935
MDU.N,0.05395630644750206,0.11784375000000002,0.049610946327771736
MKC.N,0.022857970869873276,0.03856249999999995,0.028953705142146964
MGRC.OQ,0.03434038324532274,0.05864062499999997,0.03666052757515553
MRU.TO,0.04604129153608245,0.08049218749999999,0.028541189558665928
NI.N,0.03240846023896082,0.09421875,0.03185895453139499
NFG.N,0.04768974278904286,0.098953125,0.04935881002325986
NJR.N,0.03725394334176456,0.07036718749999998,0.03922300106623405
AGR.N,0.059148200193639436,0.11081250000000001,0.03261571582346609
NSC.N,0.039429401292834634,0.07803710937499998,0.04558029245158741
ES.N,0.03349382497162738,0.08112499999999999,0.029492706438922472
