Firm Name,WACC,COE,COD
BRKa.N,0.04400305495590532,0.08098239135742186,0.035455908231766926
GE.N,0.02214862026213788,0.12288281250000002,0.002286046801612702
MMM.N,0.029153091975298667,0.06678515624999998,0.028829953198127926
TECK.N,0.03746314155924178,0.07661718749999999,0.0014561303069840729
WMT.N,0.02014484311029226,0.04538671874999996,0.04768948052530142
CLB.N,0.04704282360889697,0.09871875000000001,0.06711681923126007
XOM.N,0.03408574883566194,0.06155078124999997,0.01931081211886555
SAP.TO,0.03669693728557958,0.06351562499999996,0.02531169143808494
IGM.TO,0.039858775842411286,0.10803125000000001,0.017170288658069185
L.TO,0.030783235102380367,0.05601171874999997,0.042074482439741635
WN.TO,0.0220124954279011,0.07568359374999999,0.040968102786123534
MDLZ.OQ,0.022798115175648,0.04824999999999996,0.01866306196310993
CP.TO,0.033941686724741425,0.05060156249999996,0.034567885857712706
TRP.TO,0.053977897213415935,0.12812500000000004,0.04624934605946327
IMO.TO,0.04861254180853123,0.09248437500000001,0.013540434818518314
ENB.TO,0.03586247494337303,0.07081249999999997,0.041587519382474895
HKLD.SI,0.1869435734997531,0.23375000000000012,0.03089907731921894
CNR.TO,0.025414985991786092,0.03987499999999995,0.03700433965821595
SU.TO,0.07426038077092205,0.14321875000000006,0.054297653178996166
HON.OQ,0.016595544037133668,0.04238281249999995,0.02115482881962187
ADM.N,0.03605150106651721,0.07463281249999998,0.043137254901960784
CSX.OQ,0.03715859080991124,0.078234375,0.04111486673685377
CPB.N,0.02651194577769944,0.04821093749999996,0.040093836638942205
FLR.N,0.029368924542258677,0.08651562499999998,0.051618547681539804
ROK.N,0.024516165252123127,0.045289062499999956,0.04561391679590048
UNP.N,0.026754719956282747,0.06356640624999997,0.0381383904458981
ATD.TO,0.05857202610837821,0.11279687500000002,0.03728118826524683
APD.N,0.02206280495908521,0.03930078124999995,0.017223311145180383
ABM.N,0.05094341982069872,0.12578906250000002,0.0321848081440877
ARE.TO,0.0707940021966443,0.2202500000000001,0.0651080180395873
ARCH.N,0.07038764424715223,0.11373437500000003,0.11470842163095518
MERC.OQ,0.06702477661683126,0.15131250000000004,0.05281059713001782
ATO.N,0.03673882365657311,0.06584374999999998,0.019917059283867385
BLX.TO,0.019290914442670132,0.020499999999999935,0.033794778057585566
TFII.TO,0.048003503342447906,0.08676562499999999,0.03788416909803123
CWT.N,0.03335682027631875,0.07125781249999998,0.03938720746280191
CASY.OQ,0.02686058297110848,0.04271874999999996,0.03563937290767037
CPK.N,0.033410503727714244,0.06720312499999997,0.030368017076710538
CTAS.OQ,0.03272394562420922,0.04864355468749996,0.04473607477462441
CLH.N,0.03454300285934343,0.06613671874999998,0.044481246917077555
CLF.N,0.03567382280858436,0.05826562499999997,0.06182795698924731
CMC.N,0.037504288554648775,0.052960937499999965,0.03474809858356057
CAG.N,0.038759624252643475,0.06299999999999997,0.04475737928496434
ED.N,0.03898554679884891,0.0920234375,0.03989428643342562
VVI.N,0.02433730453750461,0.11673437500000003,0.07424501642748924
D.N,0.03270697653681265,0.09884375000000001,0.021148036253776436
DCI.N,0.03393120762091679,0.06010156249999997,0.029281683696812565
DY.N,0.041977176825967966,0.07592968749999998,0.04924187778150902
EMR.N,0.03269589524765474,0.05747265624999997,0.03199313557244423
EMPa.TO,0.03744868627863095,0.07792187499999999,0.039677975426657464
FMC.N,0.0239331202568188,0.040843749999999956,0.04636530238240684
RUS.TO,0.043648521534335655,0.05648437499999997,0.0677493117824432
FI.N,0.05266220611489348,0.12364843750000003,0.034830516388084785
FLO.N,0.022303386260464075,0.03587499999999995,0.03172216207797108
FCX.N,0.023441335535200503,0.04893749999999996,0.05273069679849341
GIS.N,0.025817159554173526,0.046804687499999956,0.03383763743069734
NVRI.N,0.04632096230833012,0.12668750000000004,0.0553945486976134
HCSG.OQ,0.03124585258542681,0.04731249999999996,0.11948
HTLD.OQ,0.05427285729951338,0.09840625,0.020713884476814007
HSY.N,0.019513913841046324,0.029490234374999945,0.029239180230185888
