Firm Name,WACC,COE,COD
BRKa.N,0.04930890995756333,0.09163602161407472,0.035455908231766926
GE.N,0.024268449932751224,0.13476562500000003,0.002286046801612702
MMM.N,0.03174283137364115,0.07495703124999999,0.028829953198127926
TECK.N,0.06183028161037912,0.12670312500000003,0.0014561303069840729
WMT.N,0.023819449290544283,0.057039062499999967,0.04768948052530142
CLB.N,0.046634629730234425,0.09743750000000001,0.06711681923126007
XOM.N,0.03843755110835227,0.06978515624999998,0.01931081211886555
SAP.TO,0.03897845808280663,0.06812499999999998,0.02531169143808494
IGM.TO,0.04752063020660721,0.13171875000000005,0.017170288658069185
L.TO,0.034770297486054064,0.06974609374999999,0.042074482439741635
WN.TO,0.024083579954434046,0.09251562499999999,0.040968102786123534
MDLZ.OQ,0.024191168428131803,0.05193749999999996,0.01866306196310993
CP.TO,0.03378461098829677,0.05030468749999996,0.034567885857712706
TRP.TO,0.053977897213415935,0.12812500000000004,0.04624934605946327
IMO.TO,0.054011546883317565,0.10296875000000001,0.013540434818518314
ENB.TO,0.03398807921072193,0.06446874999999998,0.041587519382474895
HKLD.SI,0.19534823183089536,0.24450000000000013,0.03089907731921894
CNR.TO,0.02531276070458858,0.03963281249999995,0.03700433965821595
SU.TO,0.06306573616220992,0.11915625000000002,0.054297653178996166
HON.OQ,0.018293532498720386,0.04871582031249996,0.02115482881962187
ADM.N,0.03821612427225884,0.0799609375,0.043137254901960784
CSX.OQ,0.038254374460774954,0.08187499999999999,0.04111486673685377
CPB.N,0.027664737233579356,0.05200781249999996,0.040093836638942205
FLR.N,0.031179744631609788,0.0934375,0.051618547681539804
ROK.N,0.027350603282908694,0.054285156249999966,0.04561391679590048
UNP.N,0.027310423186326368,0.06655664062499997,0.0381383904458981
ATD.TO,0.061099593025023075,0.11864062500000003,0.03728118826524683
APD.N,0.02329796484649635,0.042062499999999954,0.017223311145180383
ABM.N,0.047441343504693055,0.11585937500000001,0.0321848081440877
ARE.TO,0.07333476735139406,0.22975000000000012,0.0651080180395873
ARCH.N,0.07425061748703718,0.12061718750000003,0.11470842163095518
MERC.OQ,0.07399851678990048,0.17396875000000006,0.05281059713001782
ATO.N,0.03989555540993351,0.07238281249999998,0.019917059283867385
BLX.TO,0.02538836340275576,0.04421874999999996,0.033794778057585566
TFII.TO,0.04188205584809873,0.07308203124999998,0.03788416909803123
CWT.N,0.03821394994784135,0.08545312499999999,0.03938720746280191
CASY.OQ,0.030586270882208978,0.051041015624999964,0.03563937290767037
CPK.N,0.03518170369454889,0.07191406249999999,0.030368017076710538
CTAS.OQ,0.030366205876159,0.043428710937499955,0.04473607477462441
CLH.N,0.03591748566751436,0.07051953124999998,0.044481246917077555
CLF.N,0.04386517344841375,0.077984375,0.06182795698924731
CMC.N,0.04886112401621552,0.07125781249999998,0.03474809858356057
CAG.N,0.04040005724013701,0.06714062499999998,0.04475737928496434
ED.N,0.03819694197458915,0.089390625,0.03989428643342562
VVI.N,0.024497841737393455,0.12878125,0.07424501642748924
D.N,0.032315793195964816,0.09728125,0.021148036253776436
DCI.N,0.03409134934849304,0.06043749999999997,0.029281683696812565
