Firm Name,WACC,COE,COD
BRKa.N,0.043640042827429615,0.08025349903106688,0.035455908231766926
GE.N,0.021999493520023727,0.12204687500000003,0.002286046801612702
MMM.N,0.028973592829620053,0.06621874999999998,0.028829953198127926
TECK.N,0.03637230250220288,0.07437499999999998,0.0014561303069840729
WMT.N,0.024942895766035346,0.06060156249999997,0.04768948052530142
CLB.N,0.04699304386759665,0.0985625,0.06711681923126007
XOM.N,0.031179042194320394,0.056050781249999966,0.01931081211886555
SAP.TO,0.037957574200657575,0.06606249999999997,0.02531169143808494
IGM.TO,0.04338646340587353,0.11893750000000003,0.017170288658069185
L.TO,0.03598592060189541,0.07393359374999998,0.042074482439741635
WN.TO,0.024708413995857305,0.09759375,0.040968102786123534
MDLZ.OQ,0.023571377786136893,0.05029687499999996,0.01866306196310993
CP.TO,0.03148221137777905,0.045953124999999956,0.034567885857712706
TRP.TO,0.053977897213415935,0.12812500000000004,0.04624934605946327
IMO.TO,0.044959563710240624,0.085390625,0.013540434818518314
ENB.TO,0.033941911828144315,0.06431249999999997,0.041587519382474895
HKLD.SI,0.18850723086368654,0.23575000000000013,0.03089907731921894
CNR.TO,0.023811532898244576,0.03607617187499995,0.03700433965821595
SU.TO,0.05386286598387906,0.099375,0.054297653178996166
HON.OQ,0.016479813751856674,0.04195117187499996,0.02115482881962187
ADM.N,0.03725124823920098,0.07758593749999998,0.043137254901960784
CSX.OQ,0.031867789920547805,0.06065624999999997,0.04111486673685377
CPB.N,0.027150013476530094,0.05031249999999996,0.040093836638942205
FLR.N,0.030264115511937896,0.0899375,0.051618547681539804
ROK.N,0.025068160674097652,0.04704101562499996,0.04561391679590048
UNP.N,0.024061864134144517,0.04907617187499996,0.0381383904458981
ATD.TO,0.056916267031966464,0.10896875000000002,0.03728118826524683
APD.N,0.02300009389769352,0.04139648437499995,0.017223311145180383
ABM.N,0.04690129082338927,0.11432812500000002,0.0321848081440877
ARE.TO,0.07206438477401919,0.22500000000000012,0.0651080180395873
ARCH.N,0.04581764362320743,0.06995703124999998,0.11470842163095518
MERC.OQ,0.06271548613747263,0.13731250000000003,0.05281059713001782
ATO.N,0.03874336717737485,0.06999609374999999,0.019917059283867385
BLX.TO,0.021757208027316097,0.030093749999999943,0.033794778057585566
TFII.TO,0.04122674816600312,0.07161718749999998,0.03788416909803123
CWT.N,0.0376659523789574,0.08385156249999999,0.03938720746280191
CASY.OQ,0.03154457971829585,0.053181640624999964,0.03563937290767037
CPK.N,0.03391865894207974,0.06855468749999998,0.030368017076710538
CTAS.OQ,0.030008571195274975,0.04263769531249995,0.04473607477462441
CLH.N,0.03406401642619296,0.06460937499999997,0.044481246917077555
CLF.N,0.04113905041455611,0.07142187499999998,0.06182795698924731
CMC.N,0.04507389579440355,0.06515624999999997,0.03474809858356057
CAG.N,0.03966960028721536,0.06529687499999998,0.04475737928496434
ED.N,0.03830926551038876,0.08976562499999999,0.03989428643342562
VVI.N,0.024445786873616267,0.12487500000000003,0.07424501642748924
D.N,0.032370558863683514,0.0975,0.021148036253776436
DCI.N,0.035942289781176674,0.06432031249999998,0.029281683696812565
DY.N,0.042191360757320724,0.07649999999999998,0.04924187778150902
EMR.N,0.033629861108495515,0.05940234374999997,0.03199313557244423
EMPa.TO,0.044354903101917004,0.0998125,0.039677975426657464
FMC.N,0.02634206488851453,0.04881054687499996,0.04636530238240684
RUS.TO,0.06172549159696275,0.085546875,0.0677493117824432
FI.N,0.047467362445003526,0.109515625,0.034830516388084785
FLO.N,0.03029475326490176,0.05421874999999997,0.03172216207797108
FCX.N,0.016814903404086645,0.027171874999999943,0.05273069679849341
GIS.N,0.026502410271940773,0.048867187499999964,0.03383763743069734
NVRI.N,0.04426782369018671,0.11662500000000002,0.0553945486976134
HCSG.OQ,0.040960785332589005,0.06368749999999998,0.11948
HTLD.OQ,0.04564180351610793,0.08156249999999998,0.020713884476814007
HSY.N,0.0199547715758867,0.030953124999999942,0.029239180230185888
DINO.N,0.08014129733902127,0.14251562500000003,0.05295494873445488
HRL.N,0.03928608253576577,0.06267968749999997,0.01894770022534776
HUBB.N,0.02730114356548234,0.04594921874999996,0.0343823651739914
JBHT.OQ,0.03190868281053225,0.057140624999999966,0.04061778277265169
ITW.N,0.01706492161684605,0.03395214843749995,0.026149684400360685
IFF.N,0.05184283230569091,0.08848046875,0.03062898814949863
WKC.N,0.03549193928667663,0.102109375,0.13881991249852194
EME.N,0.02991115193767745,0.07885156249999999,0.053395740962490695
J.N,0.05078767829443658,0.0930859375,0.05847436137800919
K.N,0.02067498154938905,0.05299218749999997,0.033211456429006705
KR.N,0.02900869656207807,0.10212500000000001,0.03999103004933473
SR.N,0.03893728798770556,0.091625,0.039797689719465935
MDU.N,0.05461833674826312,0.11962500000000002,0.049610946327771736
MKC.N,0.022566830407612613,0.03774609374999995,0.028953705142146964
MGRC.OQ,0.03076388694126555,0.05104296874999996,0.03666052757515553
MRU.TO,0.04100580231118287,0.07022656249999998,0.028541189558665928
NI.N,0.032767838745390215,0.0958125,0.03185895453139499
NFG.N,0.044558254164289525,0.090203125,0.04935881002325986
NJR.N,0.037760667546404614,0.07203124999999998,0.03922300106623405
AGR.N,0.05839711503448276,0.10921875000000002,0.03261571582346609
NSC.N,0.0326353963845313,0.05728906249999997,0.04558029245158741
ES.N,0.03311003653442502,0.07980468749999999,0.029492706438922472
NWN.N,0.036732157117734754,0.11451562500000001,0.03338235957930215
NWE.OQ,0.045205210979917004,0.09484375,0.03805336746264129
NUE.N,0.03492825934171378,0.05239062499999996,0.03271552078429615
MX.TO,0.050726146733103716,0.10837500000000001,0.043271350071946824
OLN.N,0.049631651650878905,0.11217187500000002,0.055760065098616654
PPG.N,0.02573186087061318,0.061117187499999975,0.024501173708920188
PCG.N,0.033645245130811505,0.10943750000000002,0.03681936041486603
PAAS.TO,0.04674595230218492,0.06762499999999998,0.02341339117247703
PKI.TO,0.032899936863826036,0.0781875,0.04408334254459206
WTRG.N,0.036763124690259115,0.07638281249999998,0.03154195383879747
PPC.OQ,0.04837991403350854,0.11587500000000002,0.047818922539496996
PNM.N,0.03100776977895034,0.08547656249999999,0.029520366740497586
KWR.N,0.03460932052409924,0.05654687499999997,0.03419268980254113
RPM.N,0.029917902691114592,0.05290234374999996,0.044345555141964275
RRX.N,0.062295234039794915,0.08958203125,0.04309364961700025
R.N,0.030619340620441124,0.09161328125,0.03589420654911839
EIX.N,0.036335222422829036,0.14106250000000004,0.036930561698363555
SEIC.OQ,0.05735413603137835,0.06996874999999998,0.12477094785940362
SJW.N,0.03882015885547196,0.08103124999999999,0.035063648051848445
ATRL.TO,0.04539632404051129,0.11906250000000002,0.046190894235428034
FSZ.TO,0.6835559450205316,2.5809999999999373,0.04996710064557298
SHW.N,0.020340158299908154,0.04344140624999995,0.038127856041325674
CPLE6.SA,0.08422642796461954,0.14250000000000004,0.11921240887733933
AOS.N,0.030712684353689786,0.054351562499999964,0.027285921625544267
SJM.N,0.039399057224475356,0.06541406249999998,0.0352047433759496
SWX.N,0.03866635266029226,0.10378125,0.0404626326502486
SYY.N,0.022817552845030342,0.055249999999999966,0.050597917669455796
TRNS.OQ,0.03806050488750899,0.055554687499999963,0.049209031496223306
TSN.N,0.06363268231910846,0.11193750000000002,0.03734483484115295
X.N,0.05146447382053654,0.08587499999999999,0.03997988433492582
WM.N,0.017923241264704935,0.038468749999999954,0.025226908702616124
UTL.N,0.039473143281564385,0.088171875,0.04624183006535948
LNT.OQ,0.034331477390472,0.07093749999999999,0.02992997515247346
WSO.N,0.028664681826141434,0.051999023437499965,0.03037956921349891
WERN.OQ,0.04188048826980665,0.0836875,0.01704936936936937
WMB.N,0.029890685870815656,0.05321874999999997,0.050078588892769824
WEC.N,0.029704001929148516,0.07029687499999998,0.029784035386972735
WOR.N,0.03747912356709667,0.06838281249999997,0.038624701390743296
FM.TO,0.04708668927735862,0.06762499999999998,0.07885498244666486
ARCB.OQ,0.04297740143284992,0.0879609375,0.029101778756948565
CMPC.SN,0.07969792490958386,0.14575000000000005,0.04221780351007035
COPEC.SN,0.051727743275907505,0.0995,0.03432326865395903
GGBR4.SA,0.05947352615683935,0.07837499999999999,0.07255953722791927
VALE3.SA,0.03527598909333164,0.07018749999999999,0.050157142152679975
WEGE3.SA,0.018426319821520598,0.030218749999999944,0.020051763548405023
PETR4.SA,0.3016520326505984,0.7810000000000006,0.050397970036566445
CS.TO,0.048698185854184714,0.09325,0.010064589526221145
BIMBOA.MX,0.042518836662628484,0.08337499999999999,0.062202220841213386
ORBIA.MX,0.043098839556090854,0.11625000000000002,0.0562685093780849
CEMEXCPO.MX,0.0639846506934195,0.13300000000000003,0.05022796994321309
ALFAA.MX,0.039563104985275724,0.16100000000000006,0.05038432519399
FEMSAUBD.MX,0.037716890961075236,0.07796874999999999,0.047344515791241
WT.N,0.044349838952950194,0.11193750000000002,0.046495193265590755
TKO.TO,0.03696212580633566,0.04699999999999996,0.06810915954521513
